0.07792 1:0.12461 2:0.0614892 3:0.475303719992065 4:0.033 5:0.515069557698344 6:0.0784464 7:0.443126693438666 8:-0.107777 9:-0.0975977 10:-0.0389743 11:-0.0870546 12:0.0667 13:0.611929339562657 14:0.71099406123434 15:0.485714285714286 16:0.501587301587302 17:0.725602850660274 18:0.929135937664739 19:0.731746031746032 20:1.19061722291 21:0.0159 22:0 23:0.0317 30:0.093741 #T0902:ACOMPMOD_TS1
0.57251 1:0.38072 2:0.460093 3:0.66334859619706 4:0.380 5:0.635950682307661 6:0.301864 7:0.62149201358106 8:0.330746 9:0.408795 10:0.438713 11:0.4001 12:0.4689 13:0.733926804127783 14:0.717688288250477 15:0.755555555555556 16:0.657142857142857 17:0.73187218807166 18:0.915734103541401 19:0.874603174603175 20:1.58711010548 21:0.3333 22:0.4762 23:0.8889 30:0.523206 #T0902:MULTICOM-CONSTRUCT_TS5
0.55087 1:0.34729 2:0.462941 3:0.620161217163104 4:0.383 5:0.625808404236444 6:0.283922 7:0.600093453587887 8:0.290089 9:0.349746 10:0.357778 11:0.312776 12:0.4649 13:0.716533799874413 14:0.721528550143748 15:0.752380952380952 16:0.650793650793651 17:0.733407615951135 18:0.91293138487584 19:0.876190476190476 20:1.533300145 21:0.3492 22:0.5238 23:0.8095 30:0.507417 #T0902:MULTICOM-NOVEL_TS1
0.58442 1:0.36417 2:0.456537 3:0.649212860738703 4:0.377 5:0.624418344948068 6:0.285847 7:0.615941324994514 8:0.321904 9:0.35083 10:0.366227 11:0.34867 12:0.4629 13:0.731656049697683 14:0.709588063710574 15:0.733333333333333 16:0.634920634920635 17:0.725178520788682 18:0.915001618898844 19:0.858730158730159 20:1.60715585947 21:0.3016 22:0.4921 23:0.873 30:0.519267 #T0902:MULTICOM-NOVEL_TS2
0.55411 1:0.38675 2:0.436111 3:0.628192733117492 4:0.357 5:0.646401348974328 6:0.285891 7:0.63171757276961 8:0.304872 9:0.377062 10:0.419884 11:0.382202 12:0.4356 13:0.729647685132162 14:0.722535831951818 15:0.749206349206349 16:0.682539682539683 17:0.732863564181618 18:0.918973262619223 19:0.868253968253968 20:1.59652827761 21:0.3016 22:0.5079 23:0.8413 30:0.503062 #T0902:MULTICOM-NOVEL_TS3
0.5303 1:0.35412 2:0.460815 3:0.626652180763583 4:0.380 5:0.624281761986652 6:0.264416 7:0.60604578692122 8:0.308674 9:0.349127 10:0.378093 11:0.33968 12:0.4647 13:0.717384394832768 14:0.715820619898013 15:0.771428571428571 16:0.66984126984127 17:0.730354534295132 18:0.912302777627659 19:0.885714285714286 20:1.55743538215 21:0.3492 22:0.4603 23:0.7778 30:0.509082 #T0902:MULTICOM-NOVEL_TS4
0.52273 1:0.37197 2:0.445499 3:0.632964313199346 4:0.363 5:0.623632898961362 6:0.304676 7:0.60734644159169 8:0.321316 9:0.365107 10:0.414767 11:0.362176 12:0.4485 13:0.729890802532275 14:0.721192789541057 15:0.73015873015873 16:0.657142857142857 17:0.73107173008361 18:0.912687258979389 19:0.858730158730159 20:1.55569642313 21:0.3175 22:0.4444 23:0.8254 30:0.504147 #T0902:MULTICOM-NOVEL_TS5
0.10823 1:0.16449 2:0.0877311 3:0.57882838675625 4:0.045 5:0.568465829969018 6:0.137952 7:0.533560195474606 8:0.0626919 9:0.0996416 10:0.124354 11:0.103088 12:0.0756 13:0.666865420538602 14:0.696745220657671 15:0.6 16:0.593650793650794 17:0.714859473230203 18:0.926728067595675 19:0.8 20:1.31296132572 21:0.2698 22:0.1429 23:0.1746 30:0.148056 #T0902:MULTICOM-REFINE_TS1
0.13203 1:0.17848 2:0.0941257 3:0.609202217680065 4:0.048 5:0.568569014385347 6:0.135904 7:0.539864265598713 8:0.0927902 9:0.104586 10:0.138691 11:0.106577 12:0.0837 13:0.673082212068196 14:0.698885694499822 15:0.647619047619048 16:0.577777777777778 17:0.71626339384025 18:0.918823264003941 19:0.823809523809524 20:1.34943222833 21:0.1905 22:0.1746 23:0.3175 30:0.169057 #T0902:MULTICOM-REFINE_TS2
0.10065 1:0.16099 2:0.0806561 3:0.574898962562217 4:0.041 5:0.547805075188688 6:0.131766 7:0.518858730768293 8:0.0185598 9:0.04319 10:0.0872335 11:0.0363498 12:0.0799 13:0.655843387530557 14:0.684364048433467 15:0.628571428571429 16:0.603174603174603 17:0.704295699362759 18:0.922118730429886 19:0.814285714285714 20:1.29864106606 21:0.1746 22:0.0952 23:0.2222 30:0.143365 #T0902:MULTICOM-REFINE_TS3
0.12013 1:0.17500 2:0.0823601 3:0.570025205644988 4:0.049 5:0.544667443079611 6:0.127858 7:0.524240884743862 8:0.0803863 9:0.0701713 10:0.13695 11:0.0971635 12:0.0749 13:0.678428662261908 14:0.679894235410152 15:0.615873015873016 16:0.596825396825397 17:0.698608022201064 18:0.921434347296352 19:0.807936507936508 20:1.30167517167 21:0.2222 22:0.0476 23:0.3016 30:0.158694 #T0902:MULTICOM-REFINE_TS4
0.0974 1:0.15626 2:0.0743412 3:0.612007080325143 4:0.042 5:0.528108986692871 6:0.139838 7:0.494481075366347 8:0.0707639 9:0.168035 10:0.135477 11:0.173906 12:0.0746 13:0.668242216965298 14:0.67009422281913 15:0.60952380952381 16:0.526984126984127 17:0.690786317086509 18:0.918191383107541 19:0.804761904761905 20:1.32404476253 21:0.0794 22:0.0317 23:0.2222 30:0.141437 #T0902:MULTICOM-REFINE_TS5
0.54329 1:0.35860 2:0.469719 3:0.612770307429003 4:0.391 5:0.621249779292743 6:0.278166 7:0.589970567649282 8:0.292084 9:0.382292 10:0.375699 11:0.339477 12:0.4708 13:0.720237667399915 14:0.727530270916836 15:0.755555555555556 16:0.641269841269841 17:0.739444890019038 18:0.915238937997919 19:0.877777777777778 20:1.57942612569 21:0.4286 22:0.5397 23:0.873 30:0.522278 #T0902:MUfold1_TS1
0.55411 1:0.35465 2:0.479897 3:0.624473044891397 4:0.401 5:0.62531730070016 6:0.280422 7:0.602649712432643 8:0.256871 9:0.353119 10:0.313494 11:0.280719 12:0.4794 13:0.722155672541872 14:0.727404360690827 15:0.755555555555556 16:0.60952380952381 17:0.73936959019574 18:0.914590380642665 19:0.873015873015873 20:1.58829008049 21:0.3968 22:0.5556 23:0.8571 30:0.524075 #T0902:MUfold1_TS2
0.55736 1:0.33943 2:0.465798 3:0.611918011987765 4:0.385 5:0.625749489852461 6:0.269034 7:0.597656345256382 8:0.280666 9:0.357903 10:0.335583 11:0.305596 12:0.4681 13:0.708977572064405 14:0.730132415587686 15:0.742857142857143 16:0.650793650793651 17:0.742822513838123 18:0.916843974793357 19:0.866666666666667 20:1.56307838683 21:0.4286 22:0.5556 23:0.873 30:0.513422 #T0902:MUfold1_TS3
0.51732 1:0.35264 2:0.462861 3:0.603092989167259 4:0.383 5:0.632015519128144 6:0.285801 7:0.60329175354156 8:0.2832 9:0.368664 10:0.349583 11:0.306567 12:0.4647 13:0.723684753032056 14:0.736323001699788 15:0.755555555555556 16:0.650793650793651 17:0.746696356788371 18:0.91427600541023 19:0.877777777777778 20:1.56057933538 21:0.4921 22:0.5556 23:0.873 30:0.514308 #T0902:MUfold1_TS4
0.52273 1:0.32693 2:0.467126 3:0.584705160798299 4:0.387 5:0.612799954755763 6:0.270812 7:0.575700940092166 8:0.263816 9:0.341187 10:0.311818 11:0.281403 12:0.4719 13:0.693824122964642 14:0.73042620611504 15:0.780952380952381 16:0.638095238095238 17:0.74289525432619 18:0.911284687180525 19:0.89047619047619 20:1.55078992575 21:0.4286 22:0.5397 23:0.873 30:0.511057 #T0902:MUfold1_TS5
0.38203 1:0.38482 2:0.288055 3:0.605547967770457 4:0.210 5:0.725901434194543 6:0.291891 7:0.709451500134104 8:0.310806 9:0.327758 10:0.365383 11:0.319314 12:0.3174 13:0.794816338942621 14:0.782448114494366 15:0.761904761904762 16:0.644444444444444 17:0.790892151530529 18:0.922936789704303 19:0.879365079365079 20:1.52836263976 21:0.3016 22:0.254 23:0.7143 30:0.395986 #T0902:Pareto-server_TS1
0.53571 1:0.36867 2:0.401887 3:0.623020605951171 4:0.320 5:0.668137214074165 6:0.295694 7:0.659550687440568 8:0.350791 9:0.387477 10:0.414023 11:0.361036 12:0.4130 13:0.775176038955654 14:0.74578725368812 15:0.73015873015873 16:0.657142857142857 17:0.757360673547127 18:0.919713873982551 19:0.858730158730159 20:1.54565609937 21:0.2857 22:0.4921 23:0.8254 30:0.479000 #T0902:Pareto-server_TS2
0.10173 1:0.21707 2:0.0759493 3:0.546893741733942 4:0.049 5:0.702692619566256 6:0.213781 7:0.675654765708434 8:0.163995 9:0.118543 10:0.189129 11:0.0596504 12:0.0636 13:0.789651397451138 14:0.770822403626215 15:0.549206349206349 16:0.628571428571429 17:0.782871645014245 18:0.919887384535403 19:0.688888888888889 20:1.29726199935 21:0.0952 22:0.0476 23:0.0159 30:0.109129 #T0902:Pareto-server_TS3
0.08874 1:0.22639 2:0.071127 3:0.601519057889645 4:0.035 5:0.671120779388282 6:0.232814 7:0.644234278618974 8:0.205452 9:0.136505 10:0.2193 11:0.176988 12:0.0650 13:0.772598899731844 14:0.766520470904245 15:0.606349206349206 16:0.596825396825397 17:0.781213173185816 18:0.929512617572088 19:0.79047619047619 20:1.46641384568 21:0.0476 22:0.0476 23:0 30:0.110138 #T0902:Pareto-server_TS4
0.11039 1:0.20285 2:0.0782736 3:0.564256511602974 4:0.048 5:0.679035647135896 6:0.212312 7:0.65434544954039 8:0.173147 9:0.0810747 10:0.182102 11:0.0798101 12:0.0671 13:0.788583987267536 14:0.762365433445953 15:0.638095238095238 16:0.552380952380952 17:0.775313690788862 18:0.929148791316698 19:0.788888888888889 20:1.36436268678 21:0.1111 22:0 23:0.0159 30:0.114596 #T0902:Pareto-server_TS5
0.1645 1:0.23609 2:0.112122 3:0.634707482999103 4:0.059 5:0.661871430304767 6:0.197406 7:0.665314722990271 8:0.20247 9:0.151327 10:0.171756 11:0.134425 12:0.0913 13:0.764408655232198 14:0.743457914506957 15:0.692063492063492 16:0.606349206349206 17:0.753039850890983 18:0.927472208660201 19:0.846031746031746 20:1.43693329255 21:0.3492 22:0.2857 23:0.4762 30:0.209322 #T0902:Pcons-net_TS1
0.13745 1:0.24916 2:0.110043 3:0.639468038052841 4:0.063 5:0.662766252057487 6:0.209157 7:0.655003777387658 8:0.172049 9:0.128477 10:0.193295 11:0.1424 12:0.0941 13:0.795671357089542 14:0.748242503095293 15:0.688888888888889 16:0.60952380952381 17:0.761618857462207 18:0.920988505438892 19:0.842857142857143 20:1.41114610634 21:0.381 22:0.3492 23:0.4127 30:0.210658 #T0902:Pcons-net_TS2
0.14827 1:0.27949 2:0.108996 3:0.601525924659125 4:0.055 5:0.673592560155045 6:0.220141 7:0.66532581893546 8:0.233731 9:0.15219 10:0.218859 11:0.169561 12:0.0971 13:0.797304382511028 14:0.755146580488112 15:0.701587301587302 16:0.641269841269841 17:0.769069468384566 18:0.919229809920569 19:0.850793650793651 20:1.40664034945 21:0.3333 22:0.2698 23:0.4286 30:0.206379 #T0902:Pcons-net_TS3
0.13745 1:0.24797 2:0.10992 3:0.579132312925022 4:0.061 5:0.695337297206185 6:0.217989 7:0.678811158193743 8:0.280442 9:0.213727 10:0.260289 11:0.20606 12:0.0924 13:0.804192392905522 14:0.773235682958051 15:0.66984126984127 16:0.634920634920635 17:0.786551716720528 18:0.93215852759375 19:0.833333333333333 20:1.39804236887 21:0.3333 22:0.3175 23:0.381 30:0.200058 #T0902:Pcons-net_TS4
0.14069 1:0.21675 2:0.108628 3:0.60289307155113 4:0.061 5:0.685444956216135 6:0.206803 7:0.676097746446249 8:0.23241 9:0.157362 10:0.210173 11:0.151567 12:0.0897 13:0.784781861767459 14:0.753551717625333 15:0.701587301587302 16:0.628571428571429 17:0.765702196784586 18:0.928842331039671 19:0.850793650793651 20:1.41467359729 21:0.2063 22:0.3016 23:0.5238 30:0.203626 #T0902:Pcons-net_TS5
0.4816 1:0.30559 2:0.36864 3:0.614963619577498 4:0.278 5:0.604613382945038 6:0.220407 7:0.569310197766562 8:0.236339 9:0.305209 10:0.317083 11:0.30059 12:0.3756 13:0.680471701466366 14:0.709881854237928 15:0.717460317460317 16:0.631746031746032 17:0.723311223024725 18:0.913803166595516 19:0.857142857142857 20:1.50974159095 21:0.3175 22:0.3492 23:0.6667 30:0.437950 #T0902:PhyreTopoAlpha_TS1
0.46537 1:0.30006 2:0.368761 3:0.545886818103096 4:0.269 5:0.60238138334084 6:0.190294 7:0.557503489747153 8:0.205221 9:0.23965 10:0.293533 11:0.215269 12:0.3701 13:0.693360083092757 14:0.713659161018194 15:0.723809523809524 16:0.641269841269841 17:0.729026282625164 18:0.915638195428056 19:0.852380952380952 20:1.48172471281 21:0.3016 22:0.3968 23:0.6984 30:0.431157 #T0902:PhyreTopoAlpha_TS2
0.2868 1:0.26207 2:0.216791 3:0.511613391329032 4:0.147 5:0.647792990377922 6:0.207853 7:0.61305742615756 8:0.224027 9:0.241572 10:0.277453 11:0.256748 12:0.2365 13:0.719553731867889 14:0.747445071663904 15:0.644444444444444 16:0.606349206349206 17:0.757552749867099 18:0.92538037968513 19:0.796825396825397 20:1.43713082817 21:0.0159 22:0 23:0.6349 30:0.310252 #T0902:PhyreTopoAlpha_TS3
0.29221 1:0.23797 2:0.20497 3:0.491590377667981 4:0.127 5:0.620812722570255 6:0.159165 7:0.569828278545827 8:0.179171 9:0.187481 10:0.218162 11:0.194528 12:0.2204 13:0.68267997835797 14:0.740687889534762 15:0.625396825396825 16:0.577777777777778 17:0.751107311736007 18:0.926939253781139 19:0.79047619047619 20:1.39906242601 21:0.0635 22:0.0476 23:0.5873 30:0.291312 #T0902:PhyreTopoAlpha_TS4
0.25108 1:0.21689 2:0.176946 3:0.502277710040892 4:0.118 5:0.568311079597101 6:0.131361 7:0.37821263418916 8:0.144553 9:0.20532 10:0.259387 11:0.198916 12:0.2059 13:0.480361911607316 14:0.760015109227121 15:0.717460317460317 16:0.682539682539683 17:0.766090281648195 18:0.928633608357685 19:0.855555555555556 20:1.33752206112 21:0.3016 22:0.6032 23:0.7937 30:0.301149 #T0902:PhyreTopoAlpha_TS5
0.57359 1:0.38920 2:0.492982 3:0.647650171517317 4:0.413 5:0.626908651571606 6:0.285079 7:0.627669123204837 8:0.369946 9:0.478501 10:0.471276 11:0.465758 12:0.4913 13:0.738589002847428 14:0.721003924202044 15:0.777777777777778 16:0.638095238095238 17:0.734399022193075 18:0.911202478587829 19:0.888888888888889 20:1.55633034312 21:0.4127 22:0.4921 23:0.873 30:0.542440 #T0902:QUARK_TS1
0.58009 1:0.32874 2:0.448082 3:0.643890636929764 4:0.366 5:0.639493474252412 6:0.27666 7:0.638151365493868 8:0.31379 9:0.336778 10:0.39408 11:0.370075 12:0.4491 13:0.73193139318592 14:0.726564959184102 15:0.66984126984127 16:0.650793650793651 17:0.73936575025127 18:0.915523698892834 19:0.831746031746032 20:1.5625667567 21:0.5079 22:0.5079 23:0.873 30:0.507868 #T0902:QUARK_TS2
0.44156 1:0.30434 2:0.352732 3:0.571915954561258 4:0.266 5:0.647986038843167 6:0.212297 7:0.633020227586375 8:0.279042 9:0.284332 10:0.308904 11:0.30862 12:0.3734 13:0.714221893993547 14:0.744192390825342 15:0.701587301587302 16:0.663492063492063 17:0.757679417186901 18:0.919751436030383 19:0.849206349206349 20:1.50976026653 21:0.2222 22:0.2698 23:0.6508 30:0.423533 #T0902:QUARK_TS3
0.4632 1:0.28696 2:0.375827 3:0.575182835333392 4:0.299 5:0.62433244677831 6:0.213267 7:0.597888121985712 8:0.31734 9:0.352184 10:0.397097 11:0.373057 12:0.3828 13:0.697041834675429 14:0.745535433236103 15:0.726984126984127 16:0.663492063492063 17:0.756021583779843 18:0.920291226157786 19:0.861904761904762 20:1.42053870339 21:0.1905 22:0.2381 23:0.6667 30:0.433495 #T0902:QUARK_TS4
0.51299 1:0.31381 2:0.423624 3:0.599096138679228 4:0.340 5:0.598829175599503 6:0.223792 7:0.581869572989052 8:0.329064 9:0.377612 10:0.405342 11:0.391352 12:0.4316 13:0.700111922467823 14:0.72251484691415 15:0.736507936507937 16:0.66984126984127 17:0.736907769592229 18:0.913096477623279 19:0.866666666666667 20:1.48163343579 21:0.381 22:0.4444 23:0.8571 30:0.485485 #T0902:QUARK_TS5
0.52165 1:0.29820 2:0.402878 3:0.629664704587844 4:0.326 5:0.640199858616877 6:0.214366 7:0.622476695657474 8:0.286649 9:0.268478 10:0.328606 11:0.310594 12:0.4086 13:0.732856708436837 14:0.739638637651355 15:0.736507936507937 16:0.606349206349206 17:0.750132920647715 18:0.920146972716076 19:0.865079365079365 20:1.50407149839 21:0.1746 22:0.3492 23:0.7778 30:0.462664 #T0902:RBO_Aleph_TS1
0.51948 1:0.28062 2:0.402301 3:0.636974124606257 4:0.326 5:0.632079056995455 6:0.233601 7:0.613242580864604 8:0.257916 9:0.280455 10:0.307377 11:0.307031 12:0.4079 13:0.725654414697624 14:0.734287453045978 15:0.73015873015873 16:0.641269841269841 17:0.746802641705524 18:0.920087627648625 19:0.861904761904762 20:1.50569831778 21:0.1429 22:0.3175 23:0.8095 30:0.460992 #T0902:RBO_Aleph_TS2
0.50866 1:0.28743 2:0.402782 3:0.607154356036355 4:0.326 5:0.634914210075202 6:0.226383 7:0.617099113403067 8:0.274578 9:0.310686 10:0.338187 11:0.322969 12:0.4078 13:0.719547807954631 14:0.733217216124903 15:0.755555555555556 16:0.615873015873016 17:0.745051677874754 18:0.920162076737124 19:0.874603174603175 20:1.48915042814 21:0.1587 22:0.3492 23:0.7619 30:0.459147 #T0902:RBO_Aleph_TS3
0.51623 1:0.30932 2:0.402605 3:0.622404159300371 4:0.325 5:0.639804122862329 6:0.238141 7:0.623088163362836 8:0.287625 9:0.314292 10:0.335132 11:0.324389 12:0.4074 13:0.732838225827472 14:0.740792814723102 15:0.73968253968254 16:0.638095238095238 17:0.751265314433957 18:0.919808369559007 19:0.863492063492064 20:1.49457931271 21:0.1746 22:0.3333 23:0.7937 30:0.462236 #T0902:RBO_Aleph_TS4
0.52814 1:0.29403 2:0.401891 3:0.62956426397737 4:0.325 5:0.635846937285892 6:0.229134 7:0.618635545046692 8:0.294704 9:0.324053 10:0.352309 11:0.340657 12:0.4065 13:0.727196448811466 14:0.73900908652131 15:0.736507936507937 16:0.622222222222222 17:0.74998346789969 18:0.920818888754727 19:0.865079365079365 20:1.49189003244 21:0.1746 22:0.3492 23:0.7619 30:0.460930 #T0902:RBO_Aleph_TS5
0.2132 1:0.18543 2:0.160653 3:0.569671797066561 4:0.097 5:0.505481331026764 6:0.109034 7:0.477014005095945 8:0.116111 9:0.180788 10:0.257469 11:0.241917 12:0.1758 13:0.654069846886589 14:0.670807714099847 15:0.704761904761905 16:0.6 17:0.686778023348829 18:0.906613321616623 19:0.852380952380952 20:1.36808223919 21:0.2222 22:0.3016 23:0.6667 30:0.280536 #T0902:RaptorX-Contact_TS1
0.2381 1:0.19688 2:0.184749 3:0.60320981974079 4:0.114 5:0.544459911422293 6:0.108862 7:0.518560378343452 8:0.131059 9:0.180702 10:0.267012 11:0.225029 12:0.2190 13:0.666437082117286 14:0.697395756825383 15:0.704761904761905 16:0.625396825396825 17:0.713819595928538 18:0.911990860195431 19:0.852380952380952 20:1.41117911907 21:0.1746 22:0.3492 23:0.6984 30:0.305655 #T0902:RaptorX-Contact_TS2
0.21537 1:0.21255 2:0.159192 3:0.590285648061136 4:0.094 5:0.512990404168202 6:0.11675 7:0.491354684807256 8:0.131815 9:0.210376 10:0.259631 11:0.270884 12:0.1770 13:0.66717054156415 14:0.66828950957967 15:0.752380952380952 16:0.606349206349206 17:0.68486166130175 18:0.907303091652853 19:0.876190476190476 20:1.36619665321 21:0.2063 22:0.3968 23:0.6667 30:0.283750 #T0902:RaptorX-Contact_TS3
0.26082 1:0.22250 2:0.189566 3:0.606736205367626 4:0.111 5:0.542060830951699 6:0.133872 7:0.506626281227903 8:0.154282 9:0.198418 10:0.271422 11:0.24415 12:0.2194 13:0.659860827531189 14:0.703565357899817 15:0.720634920634921 16:0.641269841269841 17:0.716672563558341 18:0.914657595503851 19:0.86031746031746 20:1.42000625242 21:0.0952 22:0.3492 23:0.7302 30:0.307663 #T0902:RaptorX-Contact_TS4
0.19805 1:0.20064 2:0.145839 3:0.583205843785769 4:0.092 5:0.519159447556265 6:0.116863 7:0.500514651988394 8:0.191204 9:0.235928 10:0.285183 11:0.280694 12:0.1089 13:0.676628740457563 14:0.673472813883701 15:0.733333333333333 16:0.584126984126984 17:0.688120331588452 18:0.904550929788729 19:0.866666666666667 20:1.36153695184 21:0.0952 22:0.381 23:0.6508 30:0.253621 #T0902:RaptorX-Contact_TS5
0.55736 1:0.42889 2:0.452319 3:0.657021184982175 4:0.379 5:0.668020123749471 6:0.339537 7:0.67327037502743 8:0.355642 9:0.390424 10:0.424465 11:0.403132 12:0.4524 13:0.770102167757325 14:0.722346966612805 15:0.720634920634921 16:0.66984126984127 17:0.736945777321165 18:0.916982678635554 19:0.853968253968254 20:1.57479393288 21:0.3651 22:0.4127 23:0.8413 30:0.516513 #T0902:RaptorX_TS1
0.56277 1:0.37663 2:0.465711 3:0.664889669418438 4:0.387 5:0.675268558353465 6:0.312855 7:0.682689120669056 8:0.341104 9:0.423635 10:0.434739 11:0.406134 12:0.4660 13:0.766402170521818 14:0.73923992193566 15:0.73968253968254 16:0.631746031746032 17:0.752358476379489 18:0.913187764051304 19:0.866666666666667 20:1.63575929901 21:0.5556 22:0.5714 23:0.873 30:0.533383 #T0902:Seok-server_TS1
0.57576 1:0.38948 2:0.466433 3:0.655668231728729 4:0.388 5:0.674979719431137 6:0.315469 7:0.683831574744593 8:0.361156 9:0.429725 10:0.410446 11:0.397464 12:0.4663 13:0.765925256011785 14:0.73550458523073 15:0.73968253968254 16:0.653968253968254 17:0.748305594841278 18:0.914749298308785 19:0.866666666666667 20:1.64251453038 21:0.5556 22:0.5397 23:0.873 30:0.533998 #T0902:Seok-server_TS2
0.5487 1:0.36628 2:0.465954 3:0.655561280274879 4:0.389 5:0.679564223423276 6:0.308635 7:0.686810908272987 8:0.351324 9:0.391179 10:0.402487 11:0.389326 12:0.4660 13:0.772002480145017 14:0.74284934841458 15:0.742857142857143 16:0.634920634920635 17:0.753063986608655 18:0.914453580372871 19:0.868253968253968 20:1.62874838507 21:0.5238 22:0.5714 23:0.8571 30:0.529952 #T0902:Seok-server_TS3
0.55628 1:0.37734 2:0.464564 3:0.647429584143752 4:0.385 5:0.674797205380174 6:0.311843 7:0.683800668007705 8:0.37188 9:0.418387 10:0.431712 11:0.414127 12:0.4667 13:0.765819099486199 14:0.739155981784987 15:0.749206349206349 16:0.647619047619048 17:0.752844706758583 18:0.914447975030765 19:0.871428571428571 20:1.64178094628 21:0.5556 22:0.5397 23:0.873 30:0.533129 #T0902:Seok-server_TS4
0.54545 1:0.38451 2:0.46529 3:0.643148661218682 4:0.387 5:0.667452529896682 6:0.313406 7:0.673198132299515 8:0.341165 9:0.386695 10:0.40217 11:0.389376 12:0.4658 13:0.765354743672273 14:0.737749984261222 15:0.755555555555556 16:0.653968253968254 17:0.751132080225303 18:0.913583496060057 19:0.874603174603175 20:1.63919855749 21:0.5714 22:0.5397 23:0.8889 30:0.533150 #T0902:Seok-server_TS5
0.55736 1:0.43256 2:0.452319 3:0.657021184982175 4:0.379 5:0.668020123749471 6:0.339537 7:0.67327037502743 8:0.355642 9:0.390424 10:0.424465 11:0.403132 12:0.4524 13:0.770102167757325 14:0.722346966612805 15:0.720634920634921 16:0.66984126984127 17:0.736945777321165 18:0.916982678635554 19:0.853968253968254 20:1.57479393288 21:0.3651 22:0.4127 23:0.8413 30:0.516703 #T0902:ToyPred_email_TS1
0.53139 1:0.34725 2:0.414382 3:0.610976170747301 4:0.334 5:0.654431466049762 6:0.27685 7:0.592045319484066 8:0.259238 9:0.306054 10:0.334437 11:0.278543 12:0.4119 13:0.674036357030303 14:0.759889199001112 15:0.777777777777778 16:0.644444444444444 17:0.770529937308792 18:0.923234545905355 19:0.887301587301587 20:1.52415839282 21:0.2222 22:0.4921 23:0.8254 30:0.467380 #T0902:ZHOU-SPARKS-X_TS1
0.41017 1:0.28572 2:0.300485 3:0.538242480301443 4:0.223 5:0.64030636585732 6:0.22361 7:0.568548958574111 8:0.205472 9:0.240744 10:0.252046 11:0.22803 12:0.3079 13:0.665290291496025 14:0.765618114284515 15:0.726984126984127 16:0.663492063492063 17:0.777683846136292 18:0.923570210236017 19:0.858730158730159 20:1.44791505391 21:0.0952 22:0.254 23:0.6032 30:0.371213 #T0902:ZHOU-SPARKS-X_TS2
0.43398 1:0.27510 2:0.339845 3:0.549561972160502 4:0.266 5:0.636347872224269 6:0.199124 7:0.583719358032819 8:0.23785 9:0.294139 10:0.305261 11:0.279796 12:0.3502 13:0.696508208569138 14:0.763687490819046 15:0.726984126984127 16:0.641269841269841 17:0.772331268630911 18:0.922925846877339 19:0.861904761904762 20:1.42894939072 21:0.1746 22:0.1587 23:0.5873 30:0.401597 #T0902:ZHOU-SPARKS-X_TS3
0.42965 1:0.27662 2:0.33173 3:0.577685516715722 4:0.264 5:0.620800214142407 6:0.24372 7:0.53258594265233 8:0.251596 9:0.26174 10:0.310496 11:0.272992 12:0.3386 13:0.656426932479237 14:0.755923026881833 15:0.746031746031746 16:0.631746031746032 17:0.764816071688144 18:0.921285528369093 19:0.866666666666667 20:1.48163152165 21:0.0317 22:0.2063 23:0.6825 30:0.401906 #T0902:ZHOU-SPARKS-X_TS4
0.37338 1:0.37381 2:0.272824 3:0.565211695731795 4:0.189 5:0.676548719963422 6:0.248162 7:0.624316956282154 8:0.315554 9:0.365285 10:0.359642 11:0.335261 12:0.2893 13:0.706852466914944 14:0.773844249050427 15:0.692063492063492 16:0.679365079365079 17:0.784219036142601 18:0.923574965708588 19:0.831746031746032 20:1.51226335923 21:0.1111 22:0.1905 23:0.6984 30:0.370302 #T0902:ZHOU-SPARKS-X_TS5
0.57684 1:0.38045 2:0.494211 3:0.64128369524218 4:0.415 5:0.635930468178902 6:0.278442 7:0.63880545497769 8:0.363995 9:0.488182 10:0.447705 11:0.436039 12:0.4920 13:0.735940855650031 14:0.718296854342854 15:0.796825396825397 16:0.676190476190476 17:0.732433936730921 18:0.911340681017405 19:0.898412698412698 20:1.55020327414 21:0.4286 22:0.4762 23:0.8254 30:0.537127 #T0902:Zhang-Server_TS1
0.56169 1:0.39067 2:0.444336 3:0.660161234525353 4:0.361 5:0.62945882412753 6:0.258692 7:0.62103346041499 8:0.357231 9:0.420427 10:0.447525 11:0.418727 12:0.4460 13:0.711738984483297 14:0.728075881896208 15:0.742857142857143 16:0.704761904761905 17:0.74098355896984 18:0.91577360573468 19:0.86984126984127 20:1.57709420527 21:0.4127 22:0.4603 23:0.873 30:0.510722 #T0902:Zhang-Server_TS2
0.51732 1:0.34470 2:0.428271 3:0.633092359785732 4:0.344 5:0.615137622514297 6:0.233295 7:0.608842442103723 8:0.343404 9:0.398283 10:0.418539 11:0.40362 12:0.4341 13:0.710548593860456 14:0.71901034562357 15:0.806349206349206 16:0.66984126984127 17:0.732723896794783 18:0.912911482425518 19:0.901587301587302 20:1.53854861499 21:0.4444 22:0.381 23:0.8254 30:0.495099 #T0902:Zhang-Server_TS3
0.44264 1:0.32703 2:0.353728 3:0.577179928024797 4:0.267 5:0.657158378809592 6:0.217323 7:0.645882193597152 8:0.290069 9:0.307994 10:0.355441 11:0.346396 12:0.3741 13:0.712295753344049 14:0.748074622793948 15:0.736507936507937 16:0.638095238095238 17:0.760692713327023 18:0.91969368433767 19:0.866666666666667 20:1.49064784503 21:0.2381 22:0.2857 23:0.6508 30:0.425847 #T0902:Zhang-Server_TS4
