0.09498 1:0.12293 2:0.0589784 3:0.466888592599144 4:0.030 5:0.565612050457507 6:0.13982 7:0.431376625445069 8:0.0164818 9:0.0340269 10:0.0460085 11:0.0329553 12:0.0571 13:0.5850701563519 14:0.757090200721911 15:0.5 16:0.485549132947977 17:0.763660618471096 18:0.932292993606688 19:0.732658959537572 20:1.40239835399 21:0.0435 22:0 23:0.029 30:0.091143 #T0886:ACOMPMOD_TS1
0.10917 1:0.19024 2:0.0782888 3:0.581552895346703 4:0.045 5:0.548574992793205 6:0.152638 7:0.505141418648944 8:0.21298 9:0.251738 10:0.286586 11:0.217241 12:0.0671 13:0.660873364493759 14:0.687878382765799 15:0.615606936416185 16:0.61849710982659 17:0.707961496981211 18:0.933860465518514 19:0.80635838150289 20:1.43390525098 21:0.3623 22:0.2899 23:0.0725 30:0.148657 #T0886:MULTICOM-REFINE_TS4
0.11681 1:0.18710 2:0.0768194 3:0.513465957559493 4:0.045 5:0.571887002929935 6:0.179084 7:0.523593336574234 8:0.197781 9:0.192814 10:0.264132 11:0.191083 12:0.0667 13:0.672130610503253 14:0.707816886614083 15:0.69364161849711 16:0.598265895953757 17:0.722610935254568 18:0.936259769793087 19:0.84393063583815 20:1.40849107137 21:0.4348 22:0.3913 23:0.0145 30:0.142109 #T0886:MULTICOM-REFINE_TS5
0.13646 1:0.22216 2:0.0752201 3:0.519764314248354 4:0.043 5:0.671870776109722 6:0.219075 7:0.603261614523676 8:0.273524 9:0.259183 10:0.302283 11:0.255023 12:0.0622 13:0.744004669524468 14:0.79641336108936 15:0.679190751445087 16:0.572254335260116 17:0.804175615422649 18:0.942034351045205 19:0.830924855491329 20:1.48713179492 21:0.1159 22:0.1449 23:0.1884 30:0.138404 #T0886:Pareto-server_TS1
0.10808 1:0.22334 2:0.0705112 3:0.505905598522139 4:0.039 5:0.623226248999747 6:0.163419 7:0.58606219004999 8:0.197255 9:0.0895076 10:0.151723 11:0.0452716 12:0.0500 13:0.768636486750262 14:0.742900250186207 15:0.606936416184971 16:0.580924855491329 17:0.748570313790912 18:0.882434725971709 19:0.767341040462428 20:1.40730715371 21:0.029 22:0.0435 23:0 30:0.105465 #T0886:Pareto-server_TS2
0.09498 1:0.25525 2:0.0682448 3:0.560643300683757 4:0.040 5:0.658857491227591 6:0.27838 7:0.601421655723076 8:0.331747 9:0.329771 10:0.438362 11:0.29573 12:0.0593 13:0.738379678035834 14:0.764633983308187 15:0.57514450867052 16:0.604046242774566 17:0.777646387910824 18:0.933445083271124 19:0.758670520231214 20:1.60126649076 21:0.3768 22:0.1594 23:0 30:0.135137 #T0886:Pareto-server_TS3
0.11245 1:0.19961 2:0.0705858 3:0.521830258198859 4:0.039 5:0.671014031245185 6:0.233987 7:0.598736700651732 8:0.244849 9:0.26805 10:0.283929 11:0.219673 12:0.0645 13:0.737674558657307 14:0.793071178930884 15:0.638728323699422 16:0.560693641618497 17:0.800660676897481 18:0.942780697325332 19:0.803468208092486 20:1.50485443766 21:0.2174 22:0.058 23:0.0435 30:0.119880 #T0886:Pareto-server_TS4
0.08734 1:0.25450 2:0.064909 3:0.542342809748904 4:0.037 5:0.668700389055115 6:0.267581 7:0.611970842434494 8:0.300894 9:0.29687 10:0.348434 11:0.308462 12:0.0558 13:0.737887002349894 14:0.780351788544909 15:0.635838150289017 16:0.578034682080925 17:0.788933026328251 18:0.932810646142376 19:0.796242774566474 20:1.5304560969 21:0.0435 22:0.1014 23:0 30:0.110152 #T0886:Pareto-server_TS5
0.17249 1:0.28548 2:0.0894463 3:0.620182113640543 4:0.053 5:0.65615663827852 6:0.242064 7:0.625376454720617 8:0.288344 9:0.256086 10:0.232844 11:0.20427 12:0.0698 13:0.755770479102895 14:0.747044556062718 15:0.774566473988439 16:0.598265895953757 17:0.761986052073938 18:0.937488716925421 19:0.88728323699422 20:1.55480604537 21:0.6087 22:0.3913 23:0.3188 30:0.200432 #T0886:Pcons-net_TS1
0.12664 1:0.23003 2:0.088297 3:0.562355222380994 4:0.053 5:0.633125120539864 6:0.186245 7:0.595519558349538 8:0.230042 9:0.235196 10:0.183173 11:0.154569 12:0.0716 13:0.746412969959796 14:0.74992838181089 15:0.754335260115607 16:0.554913294797688 17:0.764170430926843 18:0.935655022350263 19:0.877167630057804 20:1.50083077181 21:0.6667 22:0.5652 23:0.2464 30:0.193995 #T0886:Pcons-net_TS2
0.15939 1:0.30263 2:0.0874754 3:0.621489107923911 4:0.053 5:0.649465669275195 6:0.241766 7:0.616714614243982 8:0.427772 9:0.402658 10:0.360498 11:0.330676 12:0.0710 13:0.759700157819638 14:0.751322549225569 15:0.760115606936416 16:0.644508670520231 17:0.764145673366584 18:0.93438164077003 19:0.880057803468208 20:1.49602046636 21:0.5942 22:0.2609 23:0.3188 30:0.198167 #T0886:Pcons-net_TS3
0.15284 1:0.25264 2:0.0847627 3:0.517124616004548 4:0.051 5:0.656649557527622 6:0.215386 7:0.613894260319828 8:0.315763 9:0.300034 10:0.309774 11:0.250262 12:0.0690 13:0.755480184783645 14:0.764595786940662 15:0.777456647398844 16:0.589595375722543 17:0.777411738499548 18:0.939656866460455 19:0.888728323699422 20:1.45040817307 21:0.6667 22:0.3913 23:0.2029 30:0.180942 #T0886:Pcons-net_TS4
0.20306 1:0.26986 2:0.0852164 3:0.637883140605024 4:0.049 5:0.664426959664313 6:0.256 7:0.642493460616393 8:0.345431 9:0.33349 10:0.302164 11:0.285257 12:0.0701 13:0.761169030430592 14:0.75336605488818 15:0.754335260115607 16:0.560693641618497 17:0.764044861219708 18:0.939171934635429 19:0.877167630057804 20:1.54040156051 21:0.5652 22:0.4058 23:0.3623 30:0.199501 #T0886:Pcons-net_TS5
0.09607 1:0.15619 2:0.0709694 3:0.47153604522435 4:0.041 5:0.563495413235155 6:0.162821 7:0.47355069741527 8:0.130447 9:0.146989 10:0.245471 11:0.161076 12:0.0634 13:0.635263610241481 14:0.722350604457516 15:0.543352601156069 16:0.473988439306358 17:0.732846214527048 18:0.932903922383492 19:0.741329479768786 20:1.53728738065 21:0.6087 22:0.5652 23:0.1014 30:0.162604 #T0886:PhyreTopoAlpha_TS1
0.09934 1:0.17719 2:0.0675403 3:0.45083204227905 4:0.035 5:0.587053509498059 6:0.170371 7:0.492787130870249 8:0.232423 9:0.138907 10:0.280795 11:0.192174 12:0.0644 13:0.643293875902016 14:0.763602681385 15:0.520231213872832 16:0.572254335260116 17:0.773505186694127 18:0.937513454142553 19:0.703757225433526 20:1.53398406636 21:0.3623 22:0.5362 23:0 30:0.135512 #T0886:PhyreTopoAlpha_TS2
0.10044 1:0.16500 2:0.0675896 3:0.419988999686171 4:0.036 5:0.556648613574123 6:0.12822 7:0.459513180522629 8:0.205272 9:0.218339 10:0.288611 11:0.195856 12:0.0627 13:0.635419765434322 14:0.735299173048643 15:0.557803468208092 16:0.511560693641618 17:0.74194442446331 18:0.925574893432983 19:0.745664739884393 20:1.4951542664 21:0.2609 22:0.4348 23:0 30:0.129126 #T0886:PhyreTopoAlpha_TS3
0.12009 1:0.17108 2:0.0707701 3:0.475501334417939 4:0.040 5:0.476644360347218 6:0.13124 7:0.422246373476111 8:0.110204 9:0.0909329 10:0.242862 11:0.121976 12:0.0498 13:0.630987424362329 14:0.641164225282176 15:0.624277456647399 16:0.508670520231214 17:0.659283448851091 18:0.821971738981248 19:0.803468208092486 20:1.49155314528 21:0.5942 22:0.5942 23:0 30:0.156678 #T0886:PhyreTopoAlpha_TS4
0.131 1:0.17876 2:0.0805873 3:0.478625917171305 4:0.047 5:0.579945194198281 6:0.145623 7:0.432276162773146 8:0.226802 9:0.306417 10:0.319497 11:0.2639 12:0.0659 13:0.524030271713062 14:0.758522564504116 15:0.699421965317919 16:0.595375722543353 17:0.765871614867764 18:0.940032676084956 19:0.84971098265896 20:1.40524542119 21:0.6087 22:0.6667 23:0.4058 30:0.189926 #T0886:PhyreTopoAlpha_TS5
0.20415 1:0.35176 2:0.0997127 3:0.647419973916676 4:0.062 5:0.717154611839522 6:0.335295 7:0.678957889729451 8:0.485205 9:0.472173 10:0.483892 11:0.463333 12:0.0824 13:0.702888417128046 14:0.783388399763183 15:0.791907514450867 16:0.624277456647399 17:0.791646364015588 18:0.936873757112165 19:0.895953757225434 20:1.68454823853 21:0.7536 22:0.8261 23:0.2029 30:0.226897 #T0886:QUARK_TS1
0.20306 1:0.33642 2:0.0968269 3:0.657700331089221 4:0.059 5:0.692121325366925 6:0.29128 7:0.653643769611891 8:0.402898 9:0.434359 10:0.434544 11:0.409487 12:0.0784 13:0.716308760578682 14:0.777983613758332 15:0.817919075144509 16:0.589595375722543 17:0.785686487586646 18:0.937026471176968 19:0.903179190751445 20:1.64423617425 21:0.8551 22:0.8406 23:0.2464 30:0.231633 #T0886:QUARK_TS2
0.20524 1:0.33378 2:0.0945328 3:0.63121576435127 4:0.056 5:0.691782501167998 6:0.296118 7:0.649486552680181 8:0.421903 9:0.445825 10:0.395376 11:0.412734 12:0.0753 13:0.704022433690786 14:0.778556559271213 15:0.771676300578035 16:0.641618497109827 17:0.788788901897631 18:0.937369014296293 19:0.885838150289017 20:1.62887945094 21:0.8551 22:0.7246 23:0.2899 30:0.226614 #T0886:QUARK_TS3
0.23799 1:0.35037 2:0.0955679 3:0.597896519920972 4:0.056 5:0.718685714752558 6:0.302591 7:0.691543174950943 8:0.460585 9:0.486793 10:0.532408 11:0.473866 12:0.0778 13:0.7181301928789 14:0.777276980959111 15:0.800578034682081 16:0.630057803468208 17:0.786363604864425 18:0.936328583344025 19:0.90028901734104 20:1.63628907326 21:0.8261 22:0.7101 23:0.1884 30:0.218773 #T0886:QUARK_TS4
0.17358 1:0.31094 2:0.0980515 3:0.631181227685071 4:0.058 5:0.697942075358227 6:0.293791 7:0.649714948811522 8:0.379919 9:0.327527 10:0.368956 11:0.359061 12:0.0760 13:0.706253319432697 14:0.781593170489487 15:0.719653179190751 16:0.638728323699422 17:0.792765239520643 18:0.939610896007868 19:0.859826589595376 20:1.65959866216 21:0.7536 22:0.6667 23:0.0145 30:0.195668 #T0886:QUARK_TS5
0.14083 1:0.33281 2:0.0891672 3:0.649468435286772 4:0.055 5:0.648098219188465 6:0.292388 7:0.57990663714339 8:0.383434 9:0.364813 10:0.488319 11:0.327426 12:0.0734 13:0.726126261762708 14:0.769580412902733 15:0.751445086705202 16:0.653179190751445 17:0.779264554472409 18:0.919385319970556 19:0.875722543352601 20:1.60564403734 21:0.7246 22:0.6667 23:0.0145 30:0.193986 #T0886:RBO_Aleph_TS1
0.14083 1:0.25126 2:0.0867567 3:0.660197940517748 4:0.053 5:0.565922398732101 6:0.275142 7:0.485606656855172 8:0.384982 9:0.408257 10:0.534629 11:0.398939 12:0.0691 13:0.694686789300948 14:0.746490708733599 15:0.783236994219653 16:0.65028901734104 17:0.756481299033577 18:0.909914854107051 19:0.891618497109827 20:1.55244018563 21:0.7246 22:0.6812 23:0.029 30:0.190807 #T0886:RBO_Aleph_TS2
0.13428 1:0.26341 2:0.0875007 3:0.654200387050618 4:0.054 5:0.582769742531027 6:0.285143 7:0.499573547854346 8:0.352411 9:0.3345 10:0.44768 11:0.319404 12:0.0693 13:0.683247816172654 14:0.754263669525028 15:0.745664739884393 16:0.658959537572254 17:0.763159021520839 18:0.908213424658756 19:0.872832369942196 20:1.58856784174 21:0.7391 22:0.6377 23:0.0145 30:0.187750 #T0886:RBO_Aleph_TS3
0.14083 1:0.30425 2:0.0895739 3:0.640196154552181 4:0.055 5:0.65602809544282 6:0.306054 7:0.58068399902773 8:0.363542 9:0.354194 10:0.453535 11:0.327108 12:0.0737 13:0.716559486503622 14:0.779931628502129 15:0.745664739884393 16:0.630057803468208 17:0.785798756329666 18:0.92207088359337 19:0.869942196531792 20:1.58010557786 21:0.7101 22:0.6667 23:0.0145 30:0.187748 #T0886:RBO_Aleph_TS4
0.12991 1:0.30870 2:0.0889896 3:0.644877286854351 4:0.055 5:0.616679517393228 6:0.276498 7:0.533555925033075 8:0.350997 9:0.327347 10:0.450293 11:0.291581 12:0.0726 13:0.686897868148729 14:0.766944863543477 15:0.763005780346821 16:0.653179190751445 17:0.774315117551357 18:0.921673690890048 19:0.88150289017341 20:1.57865720059 21:0.7391 22:0.6667 23:0 30:0.188853 #T0886:RBO_Aleph_TS5
0.22162 1:0.20988 2:0.0791157 3:0.563060010328434 4:0.048 5:0.507384063626062 6:0.140893 7:0.470385061288547 8:0.200089 9:0.273905 10:0.350054 11:0.278654 12:0.0606 13:0.640049116255423 14:0.673955806802773 15:0.765895953757225 16:0.65028901734104 17:0.688332596586697 18:0.895348729623864 19:0.882947976878613 20:1.47535643879 21:0.5507 22:0.6087 23:0.5217 30:0.215422 #T0886:RaptorX-Contact_TS1
0.22271 1:0.19341 2:0.0838657 3:0.57317402589033 4:0.050 5:0.501766016580599 6:0.132835 7:0.447707555028724 8:0.207857 9:0.303375 10:0.346062 11:0.277752 12:0.0614 13:0.636320759713171 14:0.680716563854777 15:0.725433526011561 16:0.61271676300578 17:0.693521692035044 18:0.896762548405448 19:0.86271676300578 20:1.44004547002 21:0.4783 22:0.6232 23:0.5797 30:0.218678 #T0886:RaptorX-Contact_TS2
0.19978 1:0.21274 2:0.0832709 3:0.570678558934893 4:0.050 5:0.501616715329102 6:0.139319 7:0.463148658844108 8:0.261717 9:0.336457 10:0.406737 11:0.323352 12:0.0613 13:0.635847981709264 14:0.674318672294265 15:0.765895953757225 16:0.644508670520231 17:0.689044258893895 18:0.892502943567523 19:0.882947976878613 20:1.47929744068 21:0.4348 22:0.5217 23:0.4638 30:0.207716 #T0886:RaptorX-Contact_TS3
0.18996 1:0.20658 2:0.0817716 3:0.577337450995213 4:0.050 5:0.505126584364236 6:0.144279 7:0.456501542691102 8:0.231956 9:0.29365 10:0.378691 11:0.291802 12:0.0608 13:0.643674125901637 14:0.688432230094918 15:0.728323699421965 16:0.615606936416185 17:0.701550390636616 18:0.890851154683113 19:0.864161849710983 20:1.4731052715 21:0.4783 22:0.6667 23:0.4493 30:0.209946 #T0886:RaptorX-Contact_TS4
0.18777 1:0.17639 2:0.0799179 3:0.574455310496627 4:0.048 5:0.505679699812126 6:0.120523 7:0.453332394781705 8:0.124936 9:0.158703 10:0.270334 11:0.191703 12:0.0609 13:0.622361287432987 14:0.685662993449323 15:0.702312138728324 16:0.580924855491329 17:0.698784812050698 18:0.895549460484338 19:0.851156069364162 20:1.48664386397 21:0.4493 22:0.5217 23:0.5507 30:0.208832 #T0886:RaptorX-Contact_TS5
0.12227 1:0.35726 2:0.0860784 3:0.676579632553867 4:0.055 5:0.617924634441523 6:0.332985 7:0.588528547321595 8:0.475054 9:0.455249 10:0.528244 11:0.435593 12:0.0652 13:0.722401461079983 14:0.728251943240198 15:0.734104046242775 16:0.670520231213873 17:0.741487939053227 18:0.900360848401252 19:0.86271676300578 20:1.67321044971 21:0.5942 22:0.4783 23:0 30:0.188987 #T0886:RaptorX_TS1
0.08624 1:0.17471 2:0.0772343 3:0.503818829733207 4:0.045 5:0.636257382032217 6:0.181181 7:0.607635825097893 8:0.208142 9:0.084012 10:0.11674 11:0.0910426 12:0.0625 13:0.752892048644158 14:0.748324134374821 15:0.508670520231214 16:0.554913294797688 17:0.760882745255421 18:0.906781681722905 19:0.67485549132948 20:1.32507281397 21:0.1159 22:0 23:0 30:0.108738 #T0886:Seok-server_TS1
0.09389 1:0.16176 2:0.0769112 3:0.502319098570731 4:0.046 5:0.631497250098162 6:0.17304 7:0.599848852765421 8:0.184016 9:0.113187 10:0.0658223 11:0.0739876 12:0.0662 13:0.754215887580366 14:0.74740742155421 15:0.514450867052023 16:0.549132947976879 17:0.755538828736255 18:0.91293494048283 19:0.686416184971098 20:1.28604475959 21:0.0725 22:0.0435 23:0 30:0.106651 #T0886:Seok-server_TS2
0.09279 1:0.16577 2:0.0775634 3:0.492589699777817 4:0.045 5:0.612560173758319 6:0.174054 7:0.587028711453256 8:0.193155 9:0.103209 10:0.0632619 11:0.0582754 12:0.0663 13:0.758150483975179 14:0.726895972193044 15:0.514450867052023 16:0.563583815028902 17:0.739278729767575 18:0.910447666213613 19:0.683526011560694 20:1.29816680553 21:0.087 22:0.0145 23:0 30:0.108469 #T0886:Seok-server_TS3
0.09716 1:0.17400 2:0.0783664 3:0.524516490958164 4:0.045 5:0.619265773612195 6:0.18165 7:0.594753772342239 8:0.184289 9:0.114186 10:0.11775 11:0.106784 12:0.0655 13:0.757329383050807 14:0.729646110654877 15:0.560693641618497 16:0.580924855491329 17:0.742459624277989 18:0.908004153576461 19:0.706647398843931 20:1.28298012978 21:0.0725 22:0 23:0 30:0.108296 #T0886:Seok-server_TS4
0.08843 1:0.16807 2:0.0773515 3:0.508328307091466 4:0.045 5:0.625554816984677 6:0.186901 7:0.606609039738775 8:0.235668 9:0.14464 10:0.150915 11:0.112617 12:0.0650 13:0.75087050467482 14:0.730734707129352 15:0.517341040462428 16:0.583815028901734 17:0.742644564242112 18:0.910392400197483 19:0.679190751445087 20:1.30525216595 21:0.1594 22:0 23:0 30:0.110014 #T0886:Seok-server_TS5
0.12227 1:0.34841 2:0.0860784 3:0.676579632553867 4:0.055 5:0.617924634441523 6:0.332985 7:0.588528547321595 8:0.475054 9:0.455249 10:0.528244 11:0.435593 12:0.0652 13:0.722401461079983 14:0.728251943240198 15:0.734104046242775 16:0.670520231213873 17:0.741487939053227 18:0.900360848401252 19:0.86271676300578 20:1.67321044971 21:0.5942 22:0.4783 23:0 30:0.188113 #T0886:ToyPred_email_TS1
0.11135 1:0.15026 2:0.0771313 3:0.494986698670073 4:0.049 5:0.65869256651375 6:0.180772 7:0.645083814274171 8:0.158044 9:0.0276378 10:0.0279044 11:-0.00373771 12:0.0504 13:0.802186853609046 14:0.734382460228032 15:0.427745664739884 16:0.563583815028902 17:0.745584906669724 18:0.894431287762158 19:0.614161849710983 20:1.36026929728 21:0.0725 22:0.058 23:0 30:0.105172 #T0886:YASARA_TS1
0.09498 1:0.15301 2:0.0707388 3:0.482292117121634 4:0.042 5:0.573165997147103 6:0.141472 7:0.57729512608437 8:0.14768 9:0.0653183 10:0.0346585 11:-0.0263912 12:0.0521 13:0.744792027611628 14:0.662764271117817 15:0.433526011560694 16:0.572254335260116 17:0.675513500063898 18:0.907395071903438 19:0.63728323699422 20:1.39016431516 21:0.087 22:0.0145 23:0 30:0.105097 #T0886:YASARA_TS4
0.1179 1:0.18609 2:0.0746552 3:0.432651015643653 4:0.039 5:0.601224453265175 6:0.132399 7:0.490344228843132 8:0.157759 9:0.136415 10:0.236357 11:0.11972 12:0.0668 13:0.624114326179751 14:0.767861576364088 15:0.722543352601156 16:0.531791907514451 17:0.778723818055873 18:0.931837000644182 19:0.854046242774566 20:1.45779898909 21:0.3913 22:0.4348 23:0.0145 30:0.134587 #T0886:ZHOU-SPARKS-X_TS3
0.09825 1:0.20926 2:0.0795209 3:0.53068055743379 4:0.051 5:0.59845504941625 6:0.203582 7:0.518656329834936 8:0.206701 9:0.218473 10:0.329195 11:0.205054 12:0.0641 13:0.643938167385656 14:0.741124119096274 15:0.679190751445087 16:0.621387283236994 17:0.752982213744662 18:0.935312328965359 19:0.832369942196532 20:1.47737186619 21:0.1449 22:0.0145 23:0 30:0.122122 #T0886:ZHOU-SPARKS-X_TS4
0.08952 1:0.14931 2:0.0628187 3:0.410938336367932 4:0.034 5:0.551438676273242 6:0.148811 7:0.40847427818918 8:0.190679 9:0.249695 10:0.239478 11:0.212709 12:0.0547 13:0.557478956120694 14:0.753404251255706 15:0.624277456647399 16:0.572254335260116 17:0.764949042229777 18:0.92855224884264 19:0.812138728323699 20:1.47526011815 21:0.1739 22:0.1739 23:0 30:0.104549 #T0886:ZHOU-SPARKS-X_TS5
0.26965 1:0.39132 2:0.099556 3:0.675453977192774 4:0.062 5:0.716509490454724 6:0.353899 7:0.680495054562567 8:0.501122 9:0.545097 10:0.503135 11:0.517798 12:0.0825 13:0.731373953858562 14:0.779186799335383 15:0.829479768786127 16:0.604046242774566 17:0.790006127500502 18:0.938868391575128 19:0.914739884393064 20:1.68006997125 21:0.8841 22:0.8261 23:0.3333 30:0.251495 #T0886:Zhang-Server_TS1
0.22162 1:0.30537 2:0.098491 3:0.622191753398262 4:0.059 5:0.690989508720222 6:0.305127 7:0.645240847429033 8:0.432807 9:0.426168 10:0.448849 11:0.427146 12:0.0807 13:0.685935213752552 14:0.777945417390806 15:0.803468208092486 16:0.632947976878613 17:0.788933548581082 18:0.93653846099891 19:0.90028901734104 20:1.65689421978 21:0.8696 22:0.7536 23:0.2029 30:0.222592 #T0886:Zhang-Server_TS2
0.23253 1:0.34701 2:0.0927604 3:0.637204148033578 4:0.057 5:0.694403732138331 6:0.318978 7:0.657067240172966 8:0.48969 9:0.517168 10:0.513663 11:0.472364 12:0.0730 13:0.710780685176303 14:0.770573518458395 15:0.725433526011561 16:0.65028901734104 17:0.78115072695911 18:0.93803124336873 19:0.86271676300578 20:1.66322247959 21:0.6377 22:0.5797 23:0.2174 30:0.210841 #T0886:Zhang-Server_TS3
0.22598 1:0.31639 2:0.0952649 3:0.558804544579637 4:0.058 5:0.697289344666226 6:0.279846 7:0.651310469997248 8:0.464024 9:0.425889 10:0.47882 11:0.454853 12:0.0762 13:0.711158514165183 14:0.780771948587689 15:0.705202312138728 16:0.627167630057804 17:0.791827693321437 18:0.935376130780477 19:0.84971098265896 20:1.59828747678 21:0.6957 22:0.5652 23:0.2754 30:0.214612 #T0886:Zhang-Server_TS4
0.17467 1:0.28780 2:0.0883597 3:0.607293458309788 4:0.053 5:0.663883259335285 6:0.258621 7:0.622766547818829 8:0.377888 9:0.345392 10:0.443077 11:0.356177 12:0.0699 13:0.699348823767062 14:0.763870055957678 15:0.739884393063584 16:0.627167630057804 17:0.77417801664053 18:0.93187415123807 19:0.865606936416185 20:1.54953868674 21:0.5072 22:0.5942 23:0.0435 30:0.173476 #T0886:Zhang-Server_TS5
0.0917 1:0.15697 2:0.0688575 3:0.49930506742877 4:0.042 5:0.532384128164156 6:0.152654 7:0.466694218143718 8:0.158092 9:0.206171 10:0.22626 11:0.162436 12:0.0578 13:0.598913193146724 14:0.723095433624262 15:0.630057803468208 16:0.572254335260116 17:0.734826175640831 18:0.91867885401707 19:0.800578034682081 20:1.52464166895 21:0.3188 22:0.1739 23:0 30:0.124477 #T0886:chuo-u-server_TS1
0.1048 1:0.16633 2:0.0924828 3:0.481176317136751 4:0.067 5:0.479383488300141 6:0.16825 7:0.42744398937162 8:0.165854 9:0.269088 10:0.279886 11:0.198285 12:0.0775 13:0.624665938345935 14:0.684784476996238 15:0.624277456647399 16:0.586705202312139 17:0.700981754467541 18:0.921434938786635 19:0.807803468208092 20:1.50921497159 21:0.2319 22:0.3478 23:0 30:0.159054 #T0886:chuo-u-server_TS2
0.0917 1:0.16508 2:0.0854933 3:0.518897898131061 4:0.056 5:0.515013354601663 6:0.147665 7:0.421660729069551 8:0.176636 9:0.294622 10:0.291628 11:0.2094 12:0.0791 13:0.579173860347022 14:0.726246633945112 15:0.632947976878613 16:0.572254335260116 17:0.741357433102562 18:0.920050951783528 19:0.813583815028902 20:1.5412758264 21:0.087 22:0.029 23:0 30:0.134768 #T0886:chuo-u-server_TS3
0.1048 1:0.16633 2:0.0924828 3:0.481176317136751 4:0.067 5:0.479383488300141 6:0.16825 7:0.42744398937162 8:0.165854 9:0.269088 10:0.279886 11:0.198285 12:0.0775 13:0.624665938345935 14:0.684784476996238 15:0.624277456647399 16:0.586705202312139 17:0.700981754467541 18:0.921434938786635 19:0.807803468208092 20:1.50921497159 21:0.2319 22:0.3478 23:0 30:0.159054 #T0886:chuo-u-server_TS4
0.0917 1:0.16508 2:0.0854933 3:0.518897898131061 4:0.056 5:0.515013354601663 6:0.147665 7:0.421660729069551 8:0.176636 9:0.294622 10:0.291628 11:0.2094 12:0.0791 13:0.579173860347022 14:0.726246633945112 15:0.632947976878613 16:0.572254335260116 17:0.741357433102562 18:0.920050951783528 19:0.813583815028902 20:1.5412758264 21:0.087 22:0.029 23:0 30:0.134768 #T0886:chuo-u-server_TS5
0.0917 1:0.15697 2:0.0688575 3:0.49930506742877 4:0.043 5:0.532384128164156 6:0.152654 7:0.466694218143718 8:0.158092 9:0.206171 10:0.22626 11:0.162436 12:0.0578 13:0.598913193146724 14:0.723095433624262 15:0.630057803468208 16:0.572254335260116 17:0.734826175640831 18:0.91867885401707 19:0.800578034682081 20:1.52464166895 21:0.3188 22:0.1739 23:0 30:0.124947 #T0886:chuo-u2_TS1
0.1048 1:0.16633 2:0.0924828 3:0.481176317136751 4:0.067 5:0.479383488300141 6:0.16825 7:0.42744398937162 8:0.165854 9:0.269088 10:0.279886 11:0.198285 12:0.0775 13:0.624665938345935 14:0.684784476996238 15:0.624277456647399 16:0.586705202312139 17:0.700981754467541 18:0.921434938786635 19:0.807803468208092 20:1.50921497159 21:0.2319 22:0.3478 23:0 30:0.159054 #T0886:chuo-u2_TS2
0.0917 1:0.16508 2:0.0854933 3:0.518897898131061 4:0.056 5:0.515013354601663 6:0.147665 7:0.421660729069551 8:0.176636 9:0.294622 10:0.291628 11:0.2094 12:0.0791 13:0.579173860347022 14:0.726246633945112 15:0.632947976878613 16:0.572254335260116 17:0.741357433102562 18:0.920050951783528 19:0.813583815028902 20:1.5412758264 21:0.087 22:0.029 23:0 30:0.134768 #T0886:chuo-u2_TS3
0.1048 1:0.16633 2:0.0924828 3:0.481176317136751 4:0.067 5:0.479383488300141 6:0.16825 7:0.42744398937162 8:0.165854 9:0.269088 10:0.279886 11:0.198285 12:0.0775 13:0.624665938345935 14:0.684784476996238 15:0.624277456647399 16:0.586705202312139 17:0.700981754467541 18:0.921434938786635 19:0.807803468208092 20:1.50921497159 21:0.2319 22:0.3478 23:0 30:0.159054 #T0886:chuo-u2_TS4
0.0917 1:0.16508 2:0.0854933 3:0.518897898131061 4:0.056 5:0.515013354601663 6:0.147665 7:0.421660729069551 8:0.176636 9:0.294622 10:0.291628 11:0.2094 12:0.0791 13:0.579173860347022 14:0.726246633945112 15:0.632947976878613 16:0.572254335260116 17:0.741357433102562 18:0.920050951783528 19:0.813583815028902 20:1.5412758264 21:0.087 22:0.029 23:0 30:0.134768 #T0886:chuo-u2_TS5
0.12009 1:0.20870 2:0.0703642 3:0.536792004770345 4:0.037 5:0.525442305329549 6:0.180517 7:0.474503518508653 8:0.229746 9:0.162433 10:0.326587 11:0.169823 12:0.0639 13:0.679800599502785 14:0.700177613108993 15:0.560693641618497 16:0.595375722543353 17:0.714295391454679 18:0.922387026159348 19:0.765895953757225 20:1.5002242119 21:0.2319 22:0.2899 23:0 30:0.133993 #T0886:myprotein-me_TS1
0.20633 1:0.18494 2:0.064394 3:0.573306859221864 4:0.035 5:0.389348457957048 6:0.141899 7:0.360057790815375 8:0.14306 9:0.216667 10:0.204024 11:0.176952 12:0.0351 13:0.636059744492579 14:0.568151868757281 15:0.543352601156069 16:0.580924855491329 17:0.58688431279816 18:0.768324898584976 19:0.771676300578035 20:1.48687811176 21:0.2609 22:0.2899 23:0.2174 30:0.159910 #T0886:myprotein-me_TS2
0.09825 1:0.15983 2:0.067409 3:0.500235757738741 4:0.037 5:0.521571359922266 6:0.176823 7:0.446975672908731 8:0.119196 9:0.150459 10:0.206178 11:0.179524 12:0.0476 13:0.627605423669314 14:0.683619487786711 15:0.569364161849711 16:0.523121387283237 17:0.696214545613023 18:0.817323636469517 19:0.773121387283237 20:1.52015892059 21:0.2754 22:0.3188 23:0.0145 30:0.130023 #T0886:myprotein-me_TS3
