0.12063 1:0.12570 2:0.0741877 3:0.45028164818936 4:0.043 5:0.633142100516969 6:0.124336 7:0.525647530342683 8:0.0149188 9:0.00236005 10:-0.0233621 11:0.00631182 12:0.0645 13:0.643892505856993 14:0.784019266162823 15:0.398148148148148 16:0.503086419753086 17:0.790158971284697 18:0.934607967112374 19:0.685185185185185 20:1.30655516389 21:0.2154 22:0.0769 23:0 30:0.106236 #T0894:ACOMPMOD_TS1
0.21154 1:0.25443 2:0.0959582 3:0.615414958436871 4:0.059 5:0.614784547625872 6:0.182699 7:0.602663755665548 8:0.286657 9:0.331228 10:0.331364 11:0.257065 12:0.0803 13:0.7418371771635 14:0.702470924540862 15:0.848765432098765 16:0.635802469135803 17:0.717590502947298 18:0.921648884237502 19:0.916666666666667 20:1.51393759122 21:0.5231 22:0.0923 23:0.0769 30:0.175932 #T0894:MULTICOM-CONSTRUCT_TS4
0.24301 1:0.22627 2:0.0993514 3:0.596436959271973 4:0.064 5:0.605420347879048 6:0.149342 7:0.586317061334888 8:0.230055 9:0.296388 10:0.26973 11:0.21485 12:0.0867 13:0.734588076379552 14:0.707639895054235 15:0.83641975308642 16:0.561728395061728 17:0.71788690332713 18:0.926883374579578 19:0.908950617283951 20:1.4540628034 21:0.4308 22:0.0615 23:0.0308 30:0.167489 #T0894:MULTICOM-CONSTRUCT_TS5
0.23951 1:0.28092 2:0.10818 3:0.606063371102062 4:0.068 5:0.649929284669809 6:0.205132 7:0.644873586718439 8:0.297874 9:0.29962 10:0.309538 11:0.227103 12:0.0841 13:0.791826336657755 14:0.720425265301327 15:0.833333333333333 16:0.580246913580247 17:0.734711822918493 18:0.920771101115177 19:0.908950617283951 20:1.56377431566 21:0.5692 22:0.4615 23:0.0462 30:0.197874 #T0894:MULTICOM-NOVEL_TS1
0.20455 1:0.19336 2:0.0933212 3:0.500841848392566 4:0.052 5:0.592996626341518 6:0.141274 7:0.471988494291783 8:0.141561 9:0.184704 10:0.233617 11:0.0969979 12:0.0745 13:0.62112229650265 14:0.78131730430356 15:0.734567901234568 16:0.589506172839506 17:0.790975314783839 18:0.910515911797058 19:0.861111111111111 20:1.43760882819 21:0.4154 22:0.4308 23:0.1385 30:0.163141 #T0894:MULTICOM-NOVEL_TS2
0.2465 1:0.25079 2:0.104801 3:0.612449643905222 4:0.067 5:0.625316765469253 6:0.206008 7:0.611122074775749 8:0.329608 9:0.351671 10:0.309248 11:0.257828 12:0.0840 13:0.772496935022477 14:0.708286016368407 15:0.842592592592593 16:0.638888888888889 17:0.724983048887341 18:0.923891132608435 19:0.91358024691358 20:1.60928304943 21:0.6308 22:0.4 23:0.0154 30:0.195128 #T0894:MULTICOM-NOVEL_TS3
0.26748 1:0.24938 2:0.0999445 3:0.601303930966702 4:0.066 5:0.596518607329384 6:0.167677 7:0.593847219187954 8:0.287908 9:0.351138 10:0.361857 11:0.286138 12:0.0731 13:0.7437755999713 14:0.685750088107452 15:0.882716049382716 16:0.592592592592593 17:0.702922843314672 18:0.905853963512007 19:0.933641975308642 20:1.57188441737 21:0.5846 22:0.4769 23:0.0308 30:0.192518 #T0894:MULTICOM-NOVEL_TS4
0.26049 1:0.21801 2:0.104581 3:0.592327088975782 4:0.068 5:0.603816137238198 6:0.166449 7:0.589163447213214 8:0.258844 9:0.325579 10:0.277238 11:0.227052 12:0.0822 13:0.769015182947183 14:0.703254101891373 15:0.882716049382716 16:0.574074074074074 17:0.71707830925951 18:0.920129407593683 19:0.933641975308642 20:1.51854509185 21:0.6308 22:0.4769 23:0.0615 30:0.195801 #T0894:MULTICOM-NOVEL_TS5
0.18357 1:0.20940 2:0.0918959 3:0.546793936200795 4:0.054 5:0.611582504471726 6:0.175216 7:0.568785152258633 8:0.21195 9:0.291122 10:0.313396 11:0.233602 12:0.0786 13:0.705718561753448 14:0.712280220856013 15:0.805555555555556 16:0.58641975308642 17:0.728384782810343 18:0.928318040925377 19:0.895061728395062 20:1.38616573697 21:0.2462 22:0.2923 23:0.0462 30:0.149102 #T0894:MULTICOM-REFINE_TS1
0.17308 1:0.24418 2:0.0980767 3:0.567026318875635 4:0.057 5:0.601516017443712 6:0.166431 7:0.563857568365857 8:0.267893 9:0.2857 10:0.319066 11:0.244508 12:0.0763 13:0.715282227497762 14:0.70640639072718 15:0.75 16:0.623456790123457 17:0.724597485625873 18:0.920325362175508 19:0.868827160493827 20:1.40501764162 21:0.1846 22:0.2462 23:0.1077 30:0.160848 #T0894:MULTICOM-REFINE_TS2
0.18182 1:0.21500 2:0.0936192 3:0.552268199371563 4:0.055 5:0.637703314345085 6:0.175303 7:0.596157181828526 8:0.219285 9:0.271231 10:0.299983 11:0.237798 12:0.0778 13:0.709375165727156 14:0.723538395269609 15:0.759259259259259 16:0.626543209876543 17:0.739190724406096 18:0.931942576205635 19:0.871913580246914 20:1.41319785203 21:0.2462 22:0.2 23:0.3077 30:0.173553 #T0894:MULTICOM-REFINE_TS3
0.18357 1:0.22824 2:0.0926856 3:0.634126236783741 4:0.053 5:0.586454683728225 6:0.178214 7:0.553969944814246 8:0.180349 9:0.214615 10:0.26341 11:0.169859 12:0.0730 13:0.699002595482239 14:0.688647844304343 15:0.75 16:0.617283950617284 17:0.703748513124809 18:0.912727116073387 19:0.867283950617284 20:1.4355394261 21:0.2308 22:0.2154 23:0.0769 30:0.154164 #T0894:MULTICOM-REFINE_TS4
0.1521 1:0.22022 2:0.0950637 3:0.582015267777669 4:0.057 5:0.617468088250905 6:0.176935 7:0.563757376780262 8:0.207071 9:0.284705 10:0.265505 11:0.204449 12:0.0760 13:0.695769551125073 14:0.731331009907193 15:0.771604938271605 16:0.62037037037037 17:0.742651752755864 18:0.926563064894949 19:0.878086419753086 20:1.4053629343 21:0.2923 22:0.3692 23:0.1385 30:0.164092 #T0894:MULTICOM-REFINE_TS5
0.18182 1:0.24056 2:0.11347 3:0.560606770834234 4:0.078 5:0.702653721816184 6:0.207116 7:0.661347557722213 8:0.304858 9:0.271989 10:0.316804 11:0.214696 12:0.0915 13:0.800767882155124 14:0.768453616321416 15:0.722222222222222 16:0.552469135802469 17:0.778254713488363 18:0.925786407970205 19:0.854938271604938 20:1.45475250859 21:0.2462 22:0.2308 23:0.0923 30:0.178035 #T0894:Pareto-server_TS1
0.16783 1:0.20932 2:0.103829 3:0.562762504657236 4:0.066 5:0.687054157670138 6:0.196072 7:0.651204084456961 8:0.150374 9:0.0963708 10:0.0775127 11:0.048871 12:0.0746 13:0.793278886438293 14:0.759231703019149 15:0.657407407407407 16:0.570987654320988 17:0.769123023247041 18:0.926265408208158 19:0.820987654320988 20:1.43900207306 21:0.0769 22:0.1077 23:0.0154 30:0.140019 #T0894:Pareto-server_TS2
0.16608 1:0.21876 2:0.090161 3:0.52384530815249 4:0.053 5:0.701202333139603 6:0.174459 7:0.659346411124386 8:0.258397 9:0.25477 10:0.23102 11:0.144654 12:0.0758 13:0.798332277878817 14:0.769158475936876 15:0.66358024691358 16:0.577160493827161 17:0.777518546537125 18:0.929749723043173 19:0.817901234567901 20:1.38010247624 21:0.1077 22:0.1077 23:0 30:0.126883 #T0894:Pareto-server_TS3
0.17308 1:0.23157 2:0.0949589 3:0.563202455630421 4:0.053 5:0.700160011398257 6:0.213451 7:0.654110844569608 8:0.21827 9:0.189368 10:0.226966 11:0.172223 12:0.0767 13:0.801279413645623 14:0.776422445862866 15:0.703703703703704 16:0.549382716049383 17:0.787234650862774 18:0.930944742436415 19:0.842592592592593 20:1.41779682181 21:0.3077 22:0.2154 23:0 30:0.144985 #T0894:Pareto-server_TS4
0.16084 1:0.23838 2:0.100592 3:0.521532343963997 4:0.055 5:0.684275687677144 6:0.200232 7:0.652832059035482 8:0.222864 9:0.211328 10:0.232863 11:0.130829 12:0.0751 13:0.776468459587531 14:0.757038806437718 15:0.657407407407407 16:0.623456790123457 17:0.767591177947385 18:0.911551123001869 19:0.814814814814815 20:1.4226757332 21:0.0154 22:0.0154 23:0.0462 30:0.133347 #T0894:Pareto-server_TS5
0.15035 1:0.17191 2:0.0649904 3:0.364633476818294 4:0.036 5:0.591572428837192 6:0.142945 7:0.464930959279172 8:0.121711 9:0.256527 10:0.160819 11:0.178115 12:0.0632 13:0.651195731180414 14:0.76960880291342 15:0.320987654320988 16:0.533950617283951 17:0.777604714543659 18:0.932401532814854 19:0.540123456790123 20:1.44475296889 21:0.5077 22:0.5077 23:0.0308 30:0.141004 #T0894:PhyreTopoAlpha_TS1
0.12937 1:0.18600 2:0.09785 3:0.429635000690153 4:0.055 5:0.658898813360509 6:0.157963 7:0.593563358413457 8:0.129111 9:0.0761187 10:0.11171 11:0.0670546 12:0.0758 13:0.718738399099068 14:0.7504209578259 15:0.604938271604938 16:0.555555555555556 17:0.759359793630589 18:0.916592247028049 19:0.782407407407407 20:1.37059738675 21:0.0308 22:0.0923 23:0.0462 30:0.128800 #T0894:PhyreTopoAlpha_TS2
0.18357 1:0.16942 2:0.0952651 3:0.486969598323983 4:0.053 5:0.646082734918209 6:0.158367 7:0.564467561112059 8:0.111103 9:0.0602856 10:0.0952194 11:0.0533212 12:0.0712 13:0.703915528283581 14:0.75367114383052 15:0.574074074074074 16:0.540123456790123 17:0.763364431959204 18:0.913652544680104 19:0.768518518518518 20:1.32440684489 21:0.1231 22:0.1538 23:0.0462 30:0.128853 #T0894:PhyreTopoAlpha_TS3
0.14685 1:0.15331 2:0.0677911 3:0.379105070359291 4:0.034 5:0.658984967264843 6:0.157198 7:0.529960491551459 8:0.0789896 9:0.0644753 10:0.0179383 11:0.0891305 12:0.0649 13:0.644268102084809 14:0.807906175353409 15:0.305555555555556 16:0.5 17:0.81574659302889 18:0.939086007137536 19:0.570987654320988 20:1.50217733632 21:0.3846 22:0.4308 23:0.0769 30:0.132904 #T0894:PhyreTopoAlpha_TS4
0.20455 1:0.22305 2:0.0896685 3:0.532047319248214 4:0.051 5:0.57049775369415 6:0.155356 7:0.441731511563407 8:0.158511 9:0.177989 10:0.266577 11:0.140556 12:0.0752 13:0.597744394912605 14:0.752907545913772 15:0.765432098765432 16:0.617283950617284 17:0.760864070020091 18:0.915451749851374 19:0.876543209876543 20:1.38693917995 21:0.5385 22:0.4769 23:0.0923 30:0.166095 #T0894:PhyreTopoAlpha_TS5
0.50524 1:0.34489 2:0.129268 3:0.585013368905334 4:0.086 5:0.70992137463775 6:0.246163 7:0.629126190002086 8:0.395133 9:0.424283 10:0.499586 11:0.376023 12:0.1124 13:0.722313972242066 14:0.794396366057094 15:0.858024691358025 16:0.626543209876543 17:0.804553825643033 18:0.929539649356911 19:0.921296296296296 20:1.61987899926 21:0.7385 22:0.5692 23:0.2462 30:0.251643 #T0894:QUARK_TS1
0.2535 1:0.29636 2:0.116799 3:0.543964222048713 4:0.077 5:0.748358025301742 6:0.23552 7:0.666709567569362 8:0.344225 9:0.375653 10:0.379218 11:0.341176 12:0.0944 13:0.732793543737931 14:0.807397110075577 15:0.864197530864197 16:0.589506172839506 17:0.817298614868729 18:0.934093901517633 19:0.924382716049383 20:1.63688154595 21:0.6154 22:0.6615 23:0.1231 30:0.216354 #T0894:QUARK_TS2
0.24476 1:0.28544 2:0.109454 3:0.550348657038195 4:0.069 5:0.737302180158806 6:0.215682 7:0.67428546907891 8:0.329345 9:0.351393 10:0.348432 11:0.287386 12:0.0866 13:0.736220391381252 14:0.798410149978463 15:0.827160493827161 16:0.608024691358025 17:0.807127489413903 18:0.936036443171036 19:0.905864197530864 20:1.62626107414 21:0.7077 22:0.6462 23:0.0462 30:0.202105 #T0894:QUARK_TS3
0.23601 1:0.33642 2:0.120662 3:0.625546371195812 4:0.078 5:0.72767117532085 6:0.239584 7:0.684094985776868 8:0.355601 9:0.36335 10:0.379872 11:0.29914 12:0.0974 13:0.741699214180317 14:0.783373144848651 15:0.827160493827161 16:0.604938271604938 17:0.79372218074101 18:0.932800017517858 19:0.905864197530864 20:1.63238608898 21:0.6 22:0.6308 23:0.1077 30:0.221418 #T0894:QUARK_TS4
0.27797 1:0.29161 2:0.117712 3:0.588784562572669 4:0.073 5:0.722715297018142 6:0.25014 7:0.680876955751835 8:0.344915 9:0.376625 10:0.350124 11:0.304175 12:0.0927 13:0.764683504025805 14:0.786799545757137 15:0.83641975308642 16:0.570987654320988 17:0.796319704423835 18:0.93317592934296 19:0.910493827160494 20:1.62148421293 21:0.7692 22:0.6462 23:0.1538 30:0.224824 #T0894:QUARK_TS5
0.29021 1:0.24877 2:0.104857 3:0.58497540183688 4:0.067 5:0.676755080172606 6:0.206645 7:0.653956760634162 8:0.253626 9:0.185384 10:0.2032 11:0.0962079 12:0.0799 13:0.806057113087532 14:0.751497826682852 15:0.787037037037037 16:0.592592592592593 17:0.759726671809925 18:0.888738015213373 19:0.885802469135803 20:1.4972335224 21:0.4462 22:0.3692 23:0.0769 30:0.178979 #T0894:RBO_Aleph_TS1
0.27622 1:0.25530 2:0.103247 3:0.595501620216539 4:0.068 5:0.673917318888464 6:0.19467 7:0.642056045281713 8:0.185264 9:0.128506 10:0.111609 11:0.0298801 12:0.0767 13:0.807520659352315 14:0.754219367975878 15:0.765432098765432 16:0.555555555555556 17:0.762568891993491 18:0.865187872764376 19:0.875 20:1.50259962893 21:0.4769 22:0.3538 23:0.0615 30:0.178693 #T0894:RBO_Aleph_TS2
0.28147 1:0.26117 2:0.103755 3:0.601366727979014 4:0.069 5:0.676608177300617 6:0.194148 7:0.647019233302042 8:0.207184 9:0.132926 10:0.148046 11:0.0503447 12:0.0748 13:0.817092124021625 14:0.753279555155265 15:0.756172839506173 16:0.577160493827161 17:0.763013023599626 18:0.859770695704371 19:0.87037037037037 20:1.50889245085 21:0.4462 22:0.3846 23:0.0462 30:0.178660 #T0894:RBO_Aleph_TS3
0.27273 1:0.26852 2:0.104001 3:0.573825624086931 4:0.069 5:0.682773428261308 6:0.207562 7:0.650711969643094 8:0.270628 9:0.192953 10:0.223206 11:0.095585 12:0.0777 13:0.807110669865266 14:0.757880722089517 15:0.780864197530864 16:0.617283950617284 17:0.768616692885748 18:0.873643592720022 19:0.882716049382716 20:1.51210600345 21:0.4769 22:0.3692 23:0.0462 30:0.179182 #T0894:RBO_Aleph_TS4
0.31119 1:0.30250 2:0.10531 3:0.604983108546378 4:0.067 5:0.661021983455941 6:0.209469 7:0.643137688598737 8:0.271737 9:0.201901 10:0.198188 11:0.085166 12:0.0795 13:0.824945485514277 14:0.739201942279829 15:0.796296296296296 16:0.614197530864197 17:0.745631467262365 18:0.881218915307571 19:0.890432098765432 20:1.54447610333 21:0.4769 22:0.4462 23:0.0615 30:0.190518 #T0894:RBO_Aleph_TS5
0.20105 1:0.22194 2:0.0920493 3:0.572621748021129 4:0.055 5:0.517545949863592 6:0.101171 7:0.484722827819499 8:0.162514 9:0.143506 10:0.22427 11:0.109229 12:0.0697 13:0.68826651734325 14:0.685064807925755 15:0.759259259259259 16:0.604938271604938 17:0.698151797142544 18:0.890442760941867 19:0.871913580246914 20:1.42999609331 21:0.3846 22:0.3385 23:0.0308 30:0.163729 #T0894:RaptorX-Contact_TS1
0.22028 1:0.22087 2:0.0902815 3:0.563217417595894 4:0.056 5:0.538205564525546 6:0.106616 7:0.499161622266788 8:0.204993 9:0.253801 10:0.301982 11:0.171733 12:0.0669 13:0.68689811796342 14:0.696381720640639 15:0.765432098765432 16:0.611111111111111 17:0.706936751576143 18:0.883240658872136 19:0.875 20:1.4659170878 21:0.5538 22:0.3231 23:0 30:0.166959 #T0894:RaptorX-Contact_TS2
0.18706 1:0.21032 2:0.0905795 3:0.566087001494121 4:0.053 5:0.551114022085284 6:0.113745 7:0.510500635015456 8:0.170469 9:0.170036 10:0.264726 11:0.14095 12:0.0666 13:0.684437713105626 14:0.704370129615852 15:0.768518518518518 16:0.592592592592593 17:0.718702505368318 18:0.882404671948342 19:0.876543209876543 20:1.50036269288 21:0.3846 22:0.3538 23:0.0462 30:0.163010 #T0894:RaptorX-Contact_TS3
0.20629 1:0.20551 2:0.0894904 3:0.54517311426479 4:0.055 5:0.551573829575491 6:0.106519 7:0.516053444084125 8:0.188022 9:0.186438 10:0.264919 11:0.161111 12:0.0725 13:0.690601749454855 14:0.701276579081333 15:0.765432098765432 16:0.577160493827161 17:0.718140806548874 18:0.895511404621574 19:0.875 20:1.483250045 21:0.3846 22:0.3385 23:0.0154 30:0.161138 #T0894:RaptorX-Contact_TS4
0.17832 1:0.22396 2:0.0879295 3:0.563498322011248 4:0.053 5:0.556060491942932 6:0.110555 7:0.513725841416814 8:0.144709 9:0.121186 10:0.198554 11:0.08957 12:0.0706 13:0.695095724005403 14:0.708188119199593 15:0.805555555555556 16:0.608024691358025 17:0.721545929993953 18:0.894768964236801 19:0.895061728395062 20:1.47297293837 21:0.3538 22:0.2462 23:0.0308 30:0.156025 #T0894:RaptorX-Contact_TS5
0.44056 1:0.26699 2:0.116527 3:0.568386560453432 4:0.079 5:0.693491126556479 6:0.243762 7:0.649474020049876 8:0.218561 9:0.196412 10:0.233055 11:0.190512 12:0.1061 13:0.760900011542409 14:0.769001840466774 15:0.669753086419753 16:0.570987654320988 17:0.782413392269605 18:0.928221714859322 19:0.830246913580247 20:1.52418209256 21:0.3385 22:0.3692 23:0.2 30:0.204827 #T0894:RaptorX_TS1
0.15734 1:0.20362 2:0.13308 3:0.539406357641828 4:0.102 5:0.66781952530705 6:0.182278 7:0.643941953025734 8:0.166122 9:0.130837 10:0.11493 11:0.0738362 12:0.1137 13:0.762375256194686 14:0.74901123859498 15:0.601851851851852 16:0.58641975308642 17:0.759761276028502 18:0.91108011205677 19:0.765432098765432 20:1.47508646028 21:0.0615 22:0.0615 23:0.1385 30:0.191256 #T0894:Seok-assembly_TS1
0.15734 1:0.20362 2:0.13308 3:0.539406357641828 4:0.102 5:0.66781952530705 6:0.182278 7:0.643941953025734 8:0.166122 9:0.130837 10:0.11493 11:0.0738362 12:0.1137 13:0.762375256194686 14:0.74901123859498 15:0.601851851851852 16:0.58641975308642 17:0.759761276028502 18:0.91108011205677 19:0.765432098765432 20:1.47508646028 21:0.0615 22:0.0615 23:0.1385 30:0.191256 #T0894:Seok-assembly_TS2
0.15734 1:0.20362 2:0.13308 3:0.539406357641828 4:0.102 5:0.66781952530705 6:0.182278 7:0.643941953025734 8:0.166122 9:0.130837 10:0.11493 11:0.0738362 12:0.1137 13:0.762375256194686 14:0.74901123859498 15:0.601851851851852 16:0.58641975308642 17:0.759761276028502 18:0.91108011205677 19:0.765432098765432 20:1.47508646028 21:0.0615 22:0.0615 23:0.1385 30:0.191256 #T0894:Seok-assembly_TS3
0.15734 1:0.20362 2:0.13308 3:0.539406357641828 4:0.102 5:0.66781952530705 6:0.182278 7:0.643941953025734 8:0.166122 9:0.130837 10:0.11493 11:0.0738362 12:0.1137 13:0.762375256194686 14:0.74901123859498 15:0.601851851851852 16:0.58641975308642 17:0.759761276028502 18:0.91108011205677 19:0.765432098765432 20:1.47508646028 21:0.0615 22:0.0615 23:0.1385 30:0.191256 #T0894:Seok-assembly_TS4
0.15734 1:0.20362 2:0.13308 3:0.539406357641828 4:0.102 5:0.66781952530705 6:0.182278 7:0.643941953025734 8:0.166122 9:0.130837 10:0.11493 11:0.0738362 12:0.1137 13:0.762375256194686 14:0.74901123859498 15:0.601851851851852 16:0.58641975308642 17:0.759761276028502 18:0.91108011205677 19:0.765432098765432 20:1.47508646028 21:0.0615 22:0.0615 23:0.1385 30:0.191256 #T0894:Seok-assembly_TS5
0.15734 1:0.20362 2:0.13308 3:0.539406357641828 4:0.102 5:0.66781952530705 6:0.182278 7:0.643941953025734 8:0.166122 9:0.130837 10:0.11493 11:0.0738362 12:0.1137 13:0.762375256194686 14:0.74901123859498 15:0.601851851851852 16:0.58641975308642 17:0.759761276028502 18:0.91108011205677 19:0.765432098765432 20:1.47508646028 21:0.0615 22:0.0615 23:0.1385 30:0.191256 #T0894:Seok-server_TS1
0.15909 1:0.19576 2:0.124425 3:0.537443745604382 4:0.090 5:0.663768268645903 6:0.184097 7:0.643239778451006 8:0.156732 9:0.108521 10:0.0785254 11:0.0360982 12:0.1050 13:0.757914817021622 14:0.744038062419235 15:0.592592592592593 16:0.570987654320988 17:0.754454774206595 18:0.910219890051917 19:0.760802469135803 20:1.47634322188 21:0.0615 22:0.0462 23:0.1385 30:0.178537 #T0894:Seok-server_TS2
0.15734 1:0.20358 2:0.125134 3:0.549550224291105 4:0.090 5:0.67416291711782 6:0.17737 7:0.655151559329427 8:0.177175 9:0.15584 10:0.11586 11:0.0853271 12:0.1039 13:0.77804048889901 14:0.75134119121275 15:0.595679012345679 16:0.567901234567901 17:0.760238378595601 18:0.911312645601317 19:0.762345679012346 20:1.4663771862 21:0.0615 22:0.0615 23:0.1385 30:0.180849 #T0894:Seok-server_TS3
0.15559 1:0.20729 2:0.124028 3:0.545098823349522 4:0.088 5:0.66832049587062 6:0.188318 7:0.647383099173162 8:0.192945 9:0.116076 10:0.112419 11:0.0836554 12:0.1049 13:0.766354813652486 14:0.748169322943181 15:0.589506172839506 16:0.574074074074074 17:0.757027756314507 18:0.911136677108512 19:0.759259259259259 20:1.46686638851 21:0.0615 22:0.0615 23:0.1385 30:0.179873 #T0894:Seok-server_TS4
0.15909 1:0.20304 2:0.122368 3:0.526861052291464 4:0.088 5:0.67516488094859 6:0.18293 7:0.649115571177296 8:0.193165 9:0.171877 10:0.156585 11:0.124637 12:0.1032 13:0.773307477297329 14:0.754532638916083 15:0.592592592592593 16:0.577160493827161 17:0.762818261046087 18:0.913534311813622 19:0.760802469135803 20:1.46917016789 21:0.1077 22:0.0462 23:0.1385 30:0.180686 #T0894:Seok-server_TS5
0.44056 1:0.26699 2:0.116527 3:0.568386560453432 4:0.079 5:0.693491126556479 6:0.243762 7:0.649474020049876 8:0.218561 9:0.196412 10:0.233055 11:0.190512 12:0.1061 13:0.760900011542409 14:0.769001840466774 15:0.669753086419753 16:0.570987654320988 17:0.782413392269605 18:0.928221714859322 19:0.830246913580247 20:1.52418209256 21:0.3385 22:0.3692 23:0.2 30:0.204827 #T0894:ToyPred_email_TS1
0.18706 1:0.16813 2:0.0966363 3:0.528655450324026 4:0.060 5:0.713777705659586 6:0.227252 7:0.705023778920369 8:0.178046 9:0.086218 10:0.0381449 11:0.0186783 12:0.0743 13:0.826057300261732 14:0.759623291694404 15:0.611111111111111 16:0.540123456790123 17:0.767921975825949 18:0.911342245327105 19:0.783950617283951 20:1.47974998866 21:0.0462 22:0 23:0 30:0.124225 #T0894:YASARA_TS1
0.18706 1:0.16373 2:0.0965932 3:0.518950150882341 4:0.060 5:0.707805167669819 6:0.215258 7:0.696261690371888 8:0.152409 9:0.0482683 10:0.0371728 11:0.00942083 12:0.0758 13:0.808926961507626 14:0.753886517601911 15:0.614197530864197 16:0.530864197530864 17:0.761139589987214 18:0.912202224982889 19:0.790123456790123 20:1.46639768711 21:0.0462 22:0 23:0 30:0.124080 #T0894:YASARA_TS2
0.17133 1:0.18619 2:0.0908705 3:0.487738453081525 4:0.054 5:0.636479850522276 6:0.161665 7:0.541089861229637 8:0.143655 9:0.128776 10:0.209418 11:0.120714 12:0.0715 13:0.691606484962113 14:0.769706700082234 15:0.635802469135803 16:0.598765432098765 17:0.779137432850262 18:0.926733683236279 19:0.814814814814815 20:1.39256797565 21:0.1231 22:0.0769 23:0.0154 30:0.126973 #T0894:ZHOU-SPARKS-X_TS1
0.16434 1:0.20162 2:0.0941404 3:0.455475093430123 4:0.052 5:0.636997499787693 6:0.130304 7:0.539452858328118 8:0.105699 9:0.097737 10:0.143731 11:0.0850573 12:0.0815 13:0.688895578633441 14:0.755726984375612 15:0.685185185185185 16:0.592592592592593 17:0.771761906274597 18:0.927138145424543 19:0.830246913580247 20:1.40279697344 21:0.1692 22:0.0769 23:0.0308 30:0.136272 #T0894:ZHOU-SPARKS-X_TS2
0.17133 1:0.19279 2:0.0828664 3:0.51226050909428 4:0.051 5:0.573505139791196 6:0.141233 7:0.534318085234492 8:0.166943 9:0.123665 10:0.199733 11:0.106853 12:0.0577 13:0.692594530769879 14:0.707874848259388 15:0.660493827160494 16:0.583333333333333 17:0.718275276953424 18:0.882602500974838 19:0.822530864197531 20:1.39973710115 21:0.3077 22:0.2308 23:0.0769 30:0.142982 #T0894:ZHOU-SPARKS-X_TS3
0.17308 1:0.18489 2:0.0827116 3:0.478929055375877 4:0.046 5:0.615255268728172 6:0.142396 7:0.521635838406251 8:0.160395 9:0.149361 10:0.222236 11:0.126156 12:0.0730 13:0.697319353500314 14:0.748051846340604 15:0.685185185185185 16:0.567901234567901 17:0.761973996700526 18:0.921925388884612 19:0.833333333333333 20:1.37708609149 21:0.1077 22:0.1231 23:0.0308 30:0.124694 #T0894:ZHOU-SPARKS-X_TS4
0.18357 1:0.13637 2:0.0877445 3:0.481371401647304 4:0.054 5:0.627403015522329 6:0.130153 7:0.568586158023743 8:0.101254 9:0.146244 10:0.133266 11:0.107047 12:0.0671 13:0.720066789993667 14:0.734894466852019 15:0.66358024691358 16:0.521604938271605 17:0.747030434412801 18:0.914884544072829 19:0.819444444444444 20:1.32422769576 21:0.1846 22:0.0769 23:0 30:0.121164 #T0894:ZHOU-SPARKS-X_TS5
0.48427 1:0.35500 2:0.130971 3:0.611527035493241 4:0.087 5:0.723582551736675 6:0.27173 7:0.668075812401623 8:0.424804 9:0.42612 10:0.500153 11:0.38284 12:0.1154 13:0.756814310715411 14:0.792281787210714 15:0.854938271604938 16:0.635802469135803 17:0.805416551266595 18:0.930217796668013 19:0.919753086419753 20:1.63667416248 21:0.7231 22:0.6308 23:0.2462 30:0.256600 #T0894:Zhang-Server_TS1
0.24476 1:0.31161 2:0.11602 3:0.610910775486454 4:0.076 5:0.725892006239186 6:0.23596 7:0.703904540640231 8:0.417453 9:0.458827 10:0.445811 11:0.386672 12:0.0935 13:0.797467611064491 14:0.773368054195873 15:0.824074074074074 16:0.614197530864197 17:0.78441551496464 18:0.929002662928015 19:0.904320987654321 20:1.68631676036 21:0.6308 22:0.6 23:0.1077 30:0.225343 #T0894:Zhang-Server_TS2
0.25699 1:0.35571 2:0.118571 3:0.568416916811126 4:0.073 5:0.759923995440697 6:0.276349 7:0.725374386935579 8:0.412616 9:0.398715 10:0.432328 11:0.350252 12:0.1032 13:0.781366340463631 14:0.786290480479304 15:0.87037037037037 16:0.679012345679012 17:0.800409969187161 18:0.931171045245414 19:0.927469135802469 20:1.66795362878 21:0.5846 22:0.5846 23:0.0769 30:0.217807 #T0894:Zhang-Server_TS3
0.22902 1:0.21914 2:0.113242 3:0.53090406941245 4:0.070 5:0.728536195781981 6:0.208288 7:0.675391465788625 8:0.330703 9:0.35372 10:0.39409 11:0.329953 12:0.0907 13:0.747221632970111 14:0.79345655323648 15:0.768518518518518 16:0.583333333333333 17:0.803741900139903 18:0.931379108492441 19:0.876543209876543 20:1.55747127834 21:0.2923 22:0.2308 23:0.0615 30:0.172525 #T0894:Zhang-Server_TS4
0.26399 1:0.32792 2:0.111704 3:0.579963316374133 4:0.068 5:0.749236767605597 6:0.243911 7:0.710324951546529 8:0.359316 9:0.356876 10:0.373002 11:0.296454 12:0.0953 13:0.775492502113509 14:0.788542115362024 15:0.842592592592593 16:0.62037037037037 17:0.795213445739316 18:0.928490623884392 19:0.91358024691358 20:1.64840049626 21:0.6308 22:0.5385 23:0.1231 30:0.213091 #T0894:Zhang-Server_TS5
