0.04444 1:0.11347 2:0.0438514 3:0.358580235400799 4:0.024 5:0.683567029340705 6:0.151122 7:0.553529087833452 8:0.00330698 9:-0.112829 10:-0.063819 11:-0.0612371 12:0.0535 13:0.535850841752407 14:0.793391350443963 15:0.341549295774648 16:0.515845070422535 17:0.802618464258812 18:0.955816872177904 19:0.654049295774648 20:1.26353752138 21:0.1404 22:0 23:0 30:0.061585 #T0920:ACOMPMOD_TS1
0.44352 1:0.28120 2:0.378122 3:0.654642926892372 4:0.332 5:0.743272005316508 6:0.340884 7:0.696001709598992 8:0.430983 9:0.362227 10:0.420411 11:0.365499 12:0.3415 13:0.696438999102689 14:0.766841896010956 15:0.725352112676056 16:0.625 17:0.775498416832031 18:0.913159237189307 19:0.861795774647887 20:1.74169635939 21:0.7281 22:0.807 23:0.9649 30:0.485763 #T0920:MULTICOM-CONSTRUCT_TS4
0.45972 1:0.48240 2:0.372023 3:0.712673625829156 4:0.322 5:0.848208955098822 6:0.390368 7:0.790749833341447 8:0.570329 9:0.48469 10:0.577747 11:0.522309 12:0.3705 13:0.74109819514894 14:0.814672880682069 15:0.75 16:0.695422535211268 17:0.820238014140867 18:0.951541022716762 19:0.873239436619718 20:1.85073681065 21:0.7193 22:0.7719 23:0.9825 30:0.510548 #T0920:MULTICOM-CONSTRUCT_TS5
0.44676 1:0.60045 2:0.377555 3:0.71404417014719 4:0.328 5:0.879123279083357 6:0.407233 7:0.819380697410268 8:0.637043 9:0.592063 10:0.663539 11:0.60351 12:0.3795 13:0.748521179801662 14:0.823220833149269 15:0.795774647887324 16:0.727112676056338 17:0.829082728147785 18:0.951757446614286 19:0.895246478873239 20:1.8987287896 21:0.7982 22:0.8596 23:0.9561 30:0.531565 #T0920:MULTICOM-NOVEL_TS1
0.42361 1:0.60828 2:0.381051 3:0.718542004592972 4:0.331 5:0.874426375820486 6:0.410198 7:0.815561949492655 8:0.618989 9:0.56569 10:0.635194 11:0.58048 12:0.3826 13:0.74354871517107 14:0.820084375138048 15:0.806338028169014 16:0.723591549295775 17:0.825884224507986 18:0.952217465639168 19:0.898767605633803 20:1.90890845975 21:0.7982 22:0.8596 23:0.9737 30:0.534434 #T0920:MULTICOM-NOVEL_TS2
0.44769 1:0.59673 2:0.36281 3:0.698643993185271 4:0.315 5:0.888905287291245 6:0.412966 7:0.818614275113044 8:0.607597 9:0.548497 10:0.624636 11:0.574936 12:0.3634 13:0.734856651029584 14:0.830542916464196 15:0.778169014084507 16:0.753521126760563 17:0.836051844541817 18:0.953206501716409 19:0.884683098591549 20:1.8855011234 21:0.807 22:0.8333 23:0.9649 30:0.515001 #T0920:MULTICOM-NOVEL_TS3
0.41991 1:0.60204 2:0.36834 3:0.684229728974469 4:0.321 5:0.873642283237257 6:0.40969 7:0.808307928890548 8:0.632127 9:0.596846 10:0.650397 11:0.602391 12:0.3683 13:0.735652317434341 14:0.825617352122631 15:0.788732394366197 16:0.73943661971831 17:0.831491743588678 18:0.949015050586372 19:0.889964788732394 20:1.8472779137 21:0.8158 22:0.8421 23:0.9474 30:0.518151 #T0920:MULTICOM-NOVEL_TS4
0.44167 1:0.61698 2:0.368715 3:0.704305926842762 4:0.322 5:0.872620101516234 6:0.393643 7:0.806904916569308 8:0.60562 9:0.563501 10:0.608075 11:0.561168 12:0.3696 13:0.726297265757577 14:0.822679683703671 15:0.78169014084507 16:0.73943661971831 17:0.829367894070973 18:0.948962175594032 19:0.88556338028169 20:1.89137663408 21:0.7982 22:0.8509 23:0.9649 30:0.521858 #T0920:MULTICOM-NOVEL_TS5
0.07917 1:0.14139 2:0.071225 3:0.553656535314202 4:0.040 5:0.597036394591755 6:0.113952 7:0.57011655788224 8:0.069146 9:0.0180577 10:0.0451744 11:0.0431156 12:0.0580 13:0.594443062574679 14:0.69357688739674 15:0.625 16:0.505281690140845 17:0.707285591840418 18:0.944182628980023 19:0.8125 20:1.33134912727 21:0.2018 22:0.1053 23:0.1316 30:0.116815 #T0920:MULTICOM-REFINE_TS1
0.08102 1:0.15640 2:0.0701125 3:0.607424064309142 4:0.030 5:0.558258280574461 6:0.122685 7:0.540116961851756 8:0.0817806 9:0.00554377 10:0.0496551 11:0.0651391 12:0.0534 13:0.596726440928555 14:0.663802624022618 15:0.647887323943662 16:0.46830985915493 17:0.681373825636435 18:0.929768449701713 19:0.823943661971831 20:1.33100437426 21:0.2807 22:0.1842 23:0.1316 30:0.122017 #T0920:MULTICOM-REFINE_TS2
0.08148 1:0.14604 2:0.0715035 3:0.586767229767281 4:0.035 5:0.558718569182723 6:0.101158 7:0.535709214967223 8:-0.0158898 9:-0.0125588 10:0.0189665 11:-0.0207801 12:0.0580 13:0.603084042736195 14:0.674526218138446 15:0.630281690140845 16:0.466549295774648 17:0.688586170480969 18:0.937289706627241 19:0.815140845070423 20:1.32991893235 21:0.1842 22:0.0789 23:0.0789 30:0.112384 #T0920:MULTICOM-REFINE_TS3
0.08565 1:0.14832 2:0.0761632 3:0.521620454361345 4:0.032 5:0.596419046623896 6:0.116367 7:0.556737761501807 8:0.0489814 9:0.0127107 10:0.033046 11:0.0320009 12:0.0621 13:0.585555147451961 14:0.697839819764103 15:0.64612676056338 16:0.484154929577465 17:0.713760441380087 18:0.945560861803001 19:0.822183098591549 20:1.30578099116 21:0.1842 22:0.0263 23:0.1667 30:0.116094 #T0920:MULTICOM-REFINE_TS4
0.08519 1:0.15577 2:0.0716646 3:0.566231514920879 4:0.042 5:0.576589579803628 6:0.111989 7:0.541915017064754 8:0.0580744 9:0.00702887 10:0.0812877 11:0.0296834 12:0.0562 13:0.589781228061203 14:0.68516146132438 15:0.660211267605634 16:0.51056338028169 17:0.699146940369808 18:0.933904760345653 19:0.829225352112676 20:1.26129012602 21:0.2544 22:0.1842 23:0.0526 30:0.113411 #T0920:MULTICOM-REFINE_TS5
0.31806 1:0.23712 2:0.260347 3:0.46246765170026 4:0.198 5:0.686670583582103 6:0.216388 7:0.475667925144956 8:0.273604 9:0.203177 10:0.227863 11:0.197021 12:0.2504 13:0.413495817971333 14:0.811160931218801 15:0.579225352112676 16:0.647887323943662 17:0.816900386070956 18:0.942276016330386 19:0.786091549295775 20:1.53217321606 21:0.5 22:0.5877 23:0.7895 30:0.354717 #T0920:MUfold1_TS1
0.31435 1:0.24093 2:0.259546 3:0.430596609088106 4:0.198 5:0.637317920741344 6:0.20684 7:0.383181803563315 8:0.231544 9:0.145989 10:0.169677 11:0.137103 12:0.2507 13:0.366692838246849 14:0.813458055396033 15:0.579225352112676 16:0.649647887323944 17:0.819069403168009 18:0.942663167017507 19:0.787852112676056 20:1.48949214091 21:0.4912 22:0.6228 23:0.7807 30:0.351448 #T0920:MUfold1_TS2
0.29167 1:0.25469 2:0.248868 3:0.530088079058899 4:0.183 5:0.714685544586306 6:0.236389 7:0.51730742105861 8:0.28201 9:0.202971 10:0.221581 11:0.184014 12:0.2407 13:0.455733028960374 14:0.81229844944118 15:0.595070422535211 16:0.665492957746479 17:0.818011447231282 18:0.943184209375487 19:0.794894366197183 20:1.54198081163 21:0.5088 22:0.6491 23:0.7368 30:0.346466 #T0920:MUfold1_TS3
0.32639 1:0.23291 2:0.266868 3:0.454750686528099 4:0.206 5:0.671276456892689 6:0.212022 7:0.441054028512473 8:0.268603 9:0.193568 10:0.218861 11:0.17521 12:0.2551 13:0.401783580597619 14:0.817422803375006 15:0.559859154929577 16:0.658450704225352 17:0.82289867806433 18:0.942823208721278 19:0.773767605633803 20:1.52333811863 21:0.4912 22:0.6053 23:0.7982 30:0.358638 #T0920:MUfold1_TS4
0.31204 1:0.24756 2:0.259161 3:0.418776645548039 4:0.198 5:0.640910768660761 6:0.21333 7:0.388647170955843 8:0.228094 9:0.141357 10:0.17359 11:0.142731 12:0.2506 13:0.380009135838056 14:0.812861686619252 15:0.580985915492958 16:0.639084507042254 17:0.818791604536417 18:0.942913622216719 19:0.785211267605634 20:1.49611813865 21:0.4912 22:0.614 23:0.7632 30:0.351297 #T0920:MUfold1_TS5
0.1625 1:0.20133 2:0.131073 3:0.57460651405742 4:0.092 5:0.654045860995725 6:0.207701 7:0.574029167450942 8:0.264693 9:0.183833 10:0.219502 11:0.172016 12:0.0752 13:0.561280551590752 14:0.738812563502231 15:0.632042253521127 16:0.588028169014085 17:0.749737668282516 18:0.942673830736209 19:0.814260563380282 20:1.45298566499 21:0.4211 22:0.5439 23:0.7018 30:0.239746 #T0920:Pcons-net_TS1
0.18426 1:0.21501 2:0.16004 3:0.565040569995723 4:0.097 5:0.703424108637206 6:0.206259 7:0.622071590754203 8:0.26673 9:0.254586 10:0.229022 11:0.210671 12:0.1470 13:0.584267180257291 14:0.756571100410832 15:0.633802816901408 16:0.602112676056338 17:0.767336147275514 18:0.950414050790316 19:0.8125 20:1.5080388937 21:0.4386 22:0.5 23:0.6579 30:0.268465 #T0920:Pcons-net_TS2
0.17778 1:0.22665 2:0.15726 3:0.639474313832984 4:0.105 5:0.691319982137018 6:0.222202 7:0.604633872617425 8:0.266885 9:0.229049 10:0.223107 11:0.213321 12:0.1475 13:0.591229886046112 14:0.745383663913063 15:0.653169014084507 16:0.584507042253521 17:0.756639859514896 18:0.944220203288471 19:0.824823943661972 20:1.5241255758 21:0.4737 22:0.4561 23:0.6053 30:0.271330 #T0920:Pcons-net_TS3
0.20046 1:0.20610 2:0.166685 3:0.552375123474583 4:0.115 5:0.656924075098701 6:0.191135 7:0.564473291780251 8:0.242914 9:0.162414 10:0.202289 11:0.160994 12:0.1707 13:0.547087108937314 14:0.742523302557759 15:0.63556338028169 16:0.575704225352113 17:0.754901633656382 18:0.946042383906931 19:0.817781690140845 20:1.4582058264 21:0.5175 22:0.5614 23:0.6667 30:0.285236 #T0920:Pcons-net_TS4
0.20463 1:0.22585 2:0.168033 3:0.579678548485242 4:0.127 5:0.662308229967726 6:0.21902 7:0.574668926705394 8:0.307601 9:0.236163 10:0.221646 11:0.217452 12:0.1625 13:0.558963756526429 14:0.750397579184521 15:0.619718309859155 16:0.59330985915493 17:0.760676446724032 18:0.941037825464683 19:0.801056338028169 20:1.47614690876 21:0.4211 22:0.5263 23:0.5526 30:0.278473 #T0920:Pcons-net_TS5
0.06019 1:0.13751 2:0.0572188 3:0.34165644645646 4:0.028 5:0.699271754190232 6:0.169362 7:0.565279487746371 8:0.0828445 9:-0.0200794 10:0.0983061 11:0.0304574 12:0.0531 13:0.578901037719621 14:0.809592702213191 15:0.362676056338028 16:0.549295774647887 17:0.814666012045589 18:0.945584685785456 19:0.65580985915493 20:1.28893290602 21:0.0351 22:0.2982 23:0.2807 30:0.105048 #T0920:PhyreTopoAlpha_TS1
0.06667 1:0.16161 2:0.0635583 3:0.457231952615903 4:0.032 5:0.61683481147742 6:0.181773 7:0.563896335837606 8:0.10973 9:0.0197353 10:0.0774831 11:0.0669869 12:0.0437 13:0.605912258760409 14:0.697861907496576 15:0.512323943661972 16:0.5 17:0.711335927102363 18:0.840288716961259 19:0.735035211267606 20:1.42379284712 21:0.0526 22:0.1404 23:0.193 30:0.111759 #T0920:PhyreTopoAlpha_TS2
0.05093 1:0.14981 2:0.0432076 3:0.351805225086393 4:0.024 5:0.69873286939284 6:0.184124 7:0.511855311560222 8:0.10041 9:0.0806551 10:0.102936 11:0.120691 12:0.0501 13:0.442331940098658 14:0.793048990590626 15:0.390845070422535 16:0.559859154929577 17:0.799716138226467 18:0.956545981546131 19:0.67693661971831 20:1.41266802276 21:0.1754 22:0.2105 23:0.1228 30:0.084702 #T0920:PhyreTopoAlpha_TS3
0.06389 1:0.14369 2:0.0582437 3:0.391292757685881 4:0.036 5:0.67969231856206 6:0.165476 7:0.569193734733671 8:0.100432 9:-0.00901022 10:0.129306 11:0.061068 12:0.0560 13:0.565889151831585 14:0.781232053717365 15:0.39612676056338 16:0.533450704225352 17:0.789488848711281 18:0.947026988601397 19:0.664612676056338 20:1.41702660328 21:0.0789 22:0.4211 23:0.3421 30:0.128505 #T0920:PhyreTopoAlpha_TS4
0.07778 1:0.18101 2:0.0631257 3:0.529170929012398 4:0.039 5:0.62187359626482 6:0.14974 7:0.492110350692867 8:0.19078 9:0.104499 10:0.205964 11:0.135047 12:0.0591 13:0.481785393817386 14:0.756747802270619 15:0.672535211267606 16:0.589788732394366 17:0.764457956713656 18:0.945033438628816 19:0.834507042253521 20:1.35837677323 21:0.4298 22:0.386 23:0.3246 30:0.146424 #T0920:PhyreTopoAlpha_TS5
0.41713 1:0.63432 2:0.383175 3:0.752912367427703 4:0.330 5:0.901213985405338 6:0.403057 7:0.856679158445296 8:0.683781 9:0.681334 10:0.693806 11:0.671134 12:0.3936 13:0.741075820481945 14:0.833469541016919 15:0.783450704225352 16:0.737676056338028 17:0.839581775096538 18:0.952768031160494 19:0.888204225352113 20:1.86710589317 21:0.8333 22:0.807 23:0.9561 30:0.535091 #T0920:QUARK_TS1
0.32824 1:0.60961 2:0.314133 3:0.748485179596253 4:0.238 5:0.880477515910164 6:0.409233 7:0.839251581816166 8:0.632431 9:0.587746 10:0.617081 11:0.597294 12:0.3227 13:0.734756633362314 14:0.826511905287803 15:0.788732394366197 16:0.734154929577465 17:0.834962197617171 18:0.952218740946875 19:0.889964788732394 20:1.86679296236 21:0.807 22:0.807 23:0.9737 30:0.482770 #T0920:QUARK_TS2
0.31435 1:0.55825 2:0.299004 3:0.718945475257044 4:0.232 5:0.884184497202475 6:0.386528 7:0.827151458820125 8:0.606095 9:0.562143 10:0.572267 11:0.565604 12:0.3048 13:0.720289348031262 14:0.830631267394089 15:0.774647887323944 16:0.714788732394366 17:0.836539937777969 18:0.952461628044478 19:0.88556338028169 20:1.80913652827 21:0.7456 22:0.8246 23:0.9825 30:0.461788 #T0920:QUARK_TS3
0.36944 1:0.49458 2:0.336804 3:0.70089212544578 4:0.290 5:0.876503437405387 6:0.368625 7:0.807690829533654 8:0.563438 9:0.52733 10:0.544882 11:0.522517 12:0.3431 13:0.704699377461213 14:0.840857887529266 15:0.734154929577465 16:0.727112676056338 17:0.845556485892485 18:0.955252223466432 19:0.86443661971831 20:1.79660177951 21:0.7018 22:0.7719 23:0.9561 30:0.477227 #T0920:QUARK_TS4
0.3162 1:0.55404 2:0.291937 3:0.772284454039824 4:0.225 5:0.848947556351653 6:0.377656 7:0.79891389457714 8:0.606714 9:0.577538 10:0.588492 11:0.581579 12:0.3030 13:0.708689913848815 14:0.816230065821443 15:0.764084507042254 16:0.757042253521127 17:0.822517088491499 18:0.9519319156877 19:0.879401408450704 20:1.80321136565 21:0.7632 22:0.8158 23:0.9649 30:0.461050 #T0920:QUARK_TS5
0.39676 1:0.53446 2:0.358276 3:0.719103252695718 4:0.307 5:0.862007240184443 6:0.385983 7:0.793551209812639 8:0.581829 9:0.546124 10:0.609572 11:0.556596 12:0.3581 13:0.710509119565571 14:0.819090427176746 15:0.783450704225352 16:0.72887323943662 17:0.823254793776943 18:0.951968338386919 19:0.889084507042254 20:1.89925749609 21:0.7544 22:0.8158 23:0.9474 30:0.507900 #T0920:RBO_Aleph_TS1
0.39306 1:0.54448 2:0.342603 3:0.73405443117544 4:0.286 5:0.883276230910831 6:0.391554 7:0.817137208749811 8:0.578368 9:0.54541 10:0.583566 11:0.542168 12:0.3461 13:0.726579825837917 14:0.826335203428016 15:0.794014084507042 16:0.713028169014085 17:0.830753862373559 18:0.953061868717791 19:0.892605633802817 20:1.91124306076 21:0.7368 22:0.8421 23:0.9386 30:0.498214 #T0920:RBO_Aleph_TS2
0.38935 1:0.56072 2:0.350897 3:0.732812620687966 4:0.297 5:0.880909475297615 6:0.3872 7:0.811959183704377 8:0.595204 9:0.537408 10:0.6162 11:0.565301 12:0.3506 13:0.725944733991362 14:0.829836109025047 15:0.801056338028169 16:0.716549295774648 17:0.833896341870532 18:0.953175975321576 19:0.897887323943662 20:1.91060310532 21:0.7368 22:0.8421 23:0.9474 30:0.505977 #T0920:RBO_Aleph_TS3
0.3963 1:0.54188 2:0.359184 3:0.734680831155848 4:0.308 5:0.877101149149843 6:0.390754 7:0.807213175720993 8:0.572791 9:0.534364 10:0.578882 11:0.531731 12:0.3571 13:0.698750098797231 14:0.825076202677033 15:0.783450704225352 16:0.713028169014085 17:0.828322298612685 18:0.953102630456293 19:0.889084507042254 20:1.88289556753 21:0.7632 22:0.8246 23:0.9298 30:0.502511 #T0920:RBO_Aleph_TS4
0.40231 1:0.55936 2:0.358456 3:0.713335349116729 4:0.308 5:0.863345300393288 6:0.383522 7:0.793429670347353 8:0.588383 9:0.545116 10:0.600261 11:0.534264 12:0.3593 13:0.70465567421555 14:0.819134602641693 15:0.795774647887324 16:0.737676056338028 17:0.823547577644219 18:0.951839050805384 19:0.893485915492958 20:1.87998431497 21:0.7368 22:0.8333 23:0.9211 30:0.504831 #T0920:RBO_Aleph_TS5
0.18287 1:0.20194 2:0.153099 3:0.637516617653616 4:0.101 5:0.659415500640342 6:0.202478 7:0.621592933352805 8:0.303867 9:0.235398 10:0.263924 11:0.267863 12:0.1190 13:0.613729270016319 14:0.733754472765826 15:0.734154929577465 16:0.602112676056338 17:0.745943976581702 18:0.942542906492499 19:0.867077464788732 20:1.56283788759 21:0.3421 22:0.3684 23:0.7281 30:0.268331 #T0920:RaptorX-Contact_TS1
0.17917 1:0.22769 2:0.152592 3:0.652518818688133 4:0.108 5:0.670048168287455 6:0.204053 7:0.639415130311439 8:0.295782 9:0.231071 10:0.26659 11:0.268608 12:0.1516 13:0.62955216958719 14:0.734284578345187 15:0.713028169014085 16:0.602112676056338 17:0.745120235064292 18:0.943253565827634 19:0.855633802816901 20:1.58730917455 21:0.3947 22:0.4561 23:0.7018 30:0.285064 #T0920:RaptorX-Contact_TS2
0.20926 1:0.25144 2:0.176242 3:0.691024363348411 4:0.129 5:0.669083827908336 6:0.231853 7:0.647379530881526 8:0.373778 9:0.266885 10:0.314634 11:0.324726 12:0.1863 13:0.633723679255371 14:0.725582011750674 15:0.737676056338028 16:0.640845070422535 17:0.737446081444531 18:0.939806522814738 19:0.867957746478873 20:1.62200135817 21:0.386 22:0.5263 23:0.8772 30:0.327557 #T0920:RaptorX-Contact_TS3
0.20417 1:0.21509 2:0.154147 3:0.635801474850119 4:0.100 5:0.664136286414748 6:0.193232 7:0.620467755714394 8:0.307086 9:0.238411 10:0.283845 11:0.266347 12:0.1387 13:0.636606408104627 14:0.736515439324999 15:0.704225352112676 16:0.60387323943662 17:0.746142563350165 18:0.940481148948278 19:0.852112676056338 20:1.52997911623 21:0.3772 22:0.5175 23:0.7719 30:0.282543 #T0920:RaptorX-Contact_TS4
0.20694 1:0.24882 2:0.174383 3:0.693034652007337 4:0.129 5:0.664234719089472 6:0.209656 7:0.639101325020013 8:0.348262 9:0.239828 10:0.306891 11:0.315105 12:0.1845 13:0.641703764058265 14:0.723969607280117 15:0.716549295774648 16:0.639084507042254 17:0.733838775883821 18:0.942568890028815 19:0.858274647887324 20:1.59225826387 21:0.4298 22:0.4825 23:0.7719 30:0.319149 #T0920:RaptorX-Contact_TS5
0.50417 1:0.62190 2:0.395482 3:0.743848406808952 4:0.344 5:0.894111420213024 6:0.431657 7:0.837833040325285 8:0.641987 9:0.615552 10:0.653026 11:0.605389 12:0.3999 13:0.76502386243706 14:0.824667579626276 15:0.806338028169014 16:0.721830985915493 17:0.831542646853766 18:0.951414607841317 19:0.900528169014085 20:1.93249962807 21:0.7807 22:0.8421 23:0.9561 30:0.548210 #T0920:RaptorX_TS1
0.46991 1:0.65005 2:0.386117 3:0.756783801893078 4:0.336 5:0.883135303269531 6:0.425152 7:0.855458111991844 8:0.671567 9:0.623602 10:0.667085 11:0.620217 12:0.3865 13:0.792085237601529 14:0.820062287405575 15:0.788732394366197 16:0.753521126760563 17:0.826077041539803 18:0.943150563567296 19:0.889084507042254 20:1.94318659977 21:0.7807 22:0.8509 23:0.9825 30:0.552068 #T0920:Seok-server_TS1
0.45417 1:0.64850 2:0.386924 3:0.735244434145738 4:0.337 5:0.886380977536544 6:0.424582 7:0.856002425007031 8:0.677245 9:0.629329 10:0.664436 11:0.618979 12:0.3863 13:0.791159042619963 14:0.821144586296771 15:0.788732394366197 16:0.755281690140845 17:0.827884372763734 18:0.942307639539469 19:0.889084507042254 20:1.9476576838 21:0.7544 22:0.8509 23:0.9825 30:0.551243 #T0920:Seok-server_TS2
0.45324 1:0.65946 2:0.386767 3:0.751062211094595 4:0.337 5:0.887163411299699 6:0.430707 7:0.856095969716146 8:0.678725 9:0.628557 10:0.681916 11:0.630954 12:0.3864 13:0.79209726761729 14:0.823353359544109 15:0.783450704225352 16:0.737676056338028 17:0.82956145738512 18:0.942698479452864 19:0.886443661971831 20:1.93977777899 21:0.7719 22:0.8421 23:0.9825 30:0.552382 #T0920:Seok-server_TS3
0.44352 1:0.65346 2:0.386486 3:0.748936532965594 4:0.336 5:0.883865053278614 6:0.433134 7:0.854980669473832 8:0.671508 9:0.625473 10:0.67842 11:0.623899 12:0.3859 13:0.790528600054862 14:0.821597384812475 15:0.790492957746479 16:0.744718309859155 17:0.827455137462373 18:0.941671514845339 19:0.889964788732394 20:1.95694829441 21:0.7807 22:0.8421 23:0.9825 30:0.553688 #T0920:Seok-server_TS4
0.45972 1:0.65343 2:0.386904 3:0.743177263972801 4:0.337 5:0.886689031470638 6:0.426519 7:0.857842947726683 8:0.691062 9:0.65016 10:0.69651 11:0.641584 12:0.3876 13:0.797603992802912 14:0.822591332773777 15:0.788732394366197 16:0.757042253521127 17:0.828227209569337 18:0.942463158043914 19:0.889084507042254 20:1.94440686507 21:0.7895 22:0.8421 23:0.9825 30:0.554532 #T0920:Seok-server_TS5
0.50417 1:0.62951 2:0.395482 3:0.743848406808952 4:0.344 5:0.894111420213024 6:0.431657 7:0.837833040325285 8:0.641987 9:0.615552 10:0.653026 11:0.605389 12:0.3999 13:0.76502386243706 14:0.824667579626276 15:0.806338028169014 16:0.721830985915493 17:0.831542646853766 18:0.951414607841317 19:0.900528169014085 20:1.93249962807 21:0.7807 22:0.8421 23:0.9561 30:0.548642 #T0920:ToyPred_email_TS1
0.40509 1:0.60872 2:0.363974 3:0.718098500847445 4:0.313 5:0.892584686716602 6:0.406682 7:0.798773445444171 8:0.614624 9:0.60376 10:0.660156 11:0.614962 12:0.3738 13:0.69623896376815 14:0.833712506074126 15:0.804577464788732 16:0.732394366197183 17:0.840071832880725 18:0.950058532702311 19:0.897007042253521 20:1.89234072195 21:0.7193 22:0.7719 23:0.9474 30:0.514206 #T0920:ZHOU-SPARKS-X_TS1
0.41157 1:0.26997 2:0.362402 3:0.623754029211904 4:0.314 5:0.768345990956487 6:0.320056 7:0.65412901213734 8:0.382292 9:0.341671 10:0.406865 11:0.34365 12:0.3374 13:0.619867658203425 14:0.802071829306003 15:0.737676056338028 16:0.607394366197183 17:0.810000870672177 18:0.950817315859527 19:0.868838028169014 20:1.61141598305 21:0.6491 22:0.7719 23:0.9649 30:0.453209 #T0920:ZHOU-SPARKS-X_TS2
0.29722 1:0.27208 2:0.274695 3:0.632875135092026 4:0.213 5:0.731281174831664 6:0.309303 7:0.648910526749205 8:0.367566 9:0.31767 10:0.382541 11:0.337641 12:0.2571 13:0.629226603653405 14:0.776085612051067 15:0.748239436619718 16:0.632042253521127 17:0.783355110731372 18:0.944627132461915 19:0.874119718309859 20:1.63101179343 21:0.5965 22:0.7544 23:0.9649 30:0.401801 #T0920:ZHOU-SPARKS-X_TS3
0.39722 1:0.28827 2:0.346171 3:0.629149703629603 4:0.299 5:0.765400182028326 6:0.30536 7:0.653065792686225 8:0.319447 9:0.255408 10:0.325892 11:0.276614 12:0.3268 13:0.645488046697383 14:0.796351106595397 15:0.751760563380282 16:0.610915492957746 17:0.804175623485238 18:0.947950027737916 19:0.875880281690141 20:1.52831298902 21:0.6053 22:0.7895 23:0.9561 30:0.438696 #T0920:ZHOU-SPARKS-X_TS4
0.41389 1:0.33030 2:0.347128 3:0.540693548802367 4:0.299 5:0.785198914331864 6:0.302203 7:0.651472151970966 8:0.413476 9:0.332051 10:0.425247 11:0.342223 12:0.3248 13:0.573084205461046 14:0.812254273976234 15:0.742957746478873 16:0.661971830985915 17:0.817510018336611 18:0.948693136116842 19:0.871478873239437 20:1.6070863417 21:0.6754 22:0.8158 23:0.9737 30:0.443877 #T0920:ZHOU-SPARKS-X_TS5
0.42685 1:0.62743 2:0.391023 3:0.737191140851766 4:0.339 5:0.909118753118453 6:0.415548 7:0.868777274277385 8:0.6689 9:0.64679 10:0.662291 11:0.652802 12:0.3984 13:0.772330673169462 14:0.834551839908115 15:0.767605633802817 16:0.742957746478873 17:0.840731362963918 18:0.952520157749004 19:0.877640845070423 20:1.87492838016 21:0.8158 22:0.8421 23:0.9561 30:0.540121 #T0920:Zhang-Server_TS1
0.32731 1:0.54753 2:0.306463 3:0.772597654030028 4:0.232 5:0.8628411432157 6:0.376202 7:0.807204407560957 8:0.587518 9:0.552843 10:0.550147 11:0.54279 12:0.3112 13:0.713322225425061 14:0.825473781861554 15:0.71830985915493 16:0.735915492957746 17:0.831516183625592 18:0.951516916347663 19:0.855633802816901 20:1.81653976453 21:0.7807 22:0.7895 23:0.9737 30:0.465288 #T0920:Zhang-Server_TS2
0.31389 1:0.56440 2:0.299676 3:0.733607787580388 4:0.232 5:0.8816605728189 6:0.382504 7:0.831258869588499 8:0.611007 9:0.581981 10:0.580154 11:0.569156 12:0.3066 13:0.728987165658547 14:0.829957591553651 15:0.772887323943662 16:0.71830985915493 17:0.835052419272851 18:0.952618556006263 19:0.882922535211268 20:1.8300467015 21:0.7632 22:0.8158 23:0.9737 30:0.465874 #T0920:Zhang-Server_TS3
0.3662 1:0.54354 2:0.336851 3:0.730678307972769 4:0.289 5:0.891077548214913 6:0.383504 7:0.835575924038857 8:0.592865 9:0.581359 10:0.57625 11:0.565284 12:0.3435 13:0.727794915545802 14:0.837423245129655 15:0.751760563380282 16:0.741197183098592 17:0.844012241417559 18:0.956325730380913 19:0.874119718309859 20:1.81253399168 21:0.7193 22:0.7632 23:0.9649 30:0.485712 #T0920:Zhang-Server_TS4
0.31898 1:0.57905 2:0.292083 3:0.76475352495207 4:0.226 5:0.863309302904703 6:0.396917 7:0.820815666012202 8:0.622343 9:0.604997 10:0.595968 11:0.595172 12:0.3029 13:0.721279005704668 14:0.821564253213765 15:0.758802816901408 16:0.725352112676056 17:0.82818118409636 18:0.95212290371403 19:0.876760563380282 20:1.83644708537 21:0.7632 22:0.807 23:0.9649 30:0.465777 #T0920:Zhang-Server_TS5
0.30602 1:0.21697 2:0.283024 3:0.538338583161741 4:0.219 5:0.727226879692817 6:0.268156 7:0.655026798479046 8:0.340048 9:0.290749 10:0.298425 11:0.284312 12:0.2646 13:0.604343998010108 14:0.794816009188497 15:0.612676056338028 16:0.653169014084507 17:0.805524041206707 18:0.942627909933108 19:0.80193661971831 20:1.58315208114 21:0.5263 22:0.7632 23:0.9561 30:0.391640 #T0920:chuo-u-server_TS1
0.40278 1:0.21271 2:0.325225 3:0.511069382510913 4:0.270 5:0.734169078746988 6:0.253464 7:0.608442214956405 8:0.319543 9:0.229986 10:0.252094 11:0.213553 12:0.3086 13:0.51834397243906 14:0.817489066572426 15:0.568661971830986 16:0.651408450704225 17:0.826194927663908 18:0.939222680486874 19:0.779929577464789 20:1.60081908508 21:0.5439 22:0.7368 23:0.9649 30:0.412383 #T0920:chuo-u-server_TS2
