0.13274 1:0.21453 2:0.115224 3:0.609119858470535 4:0.050 5:0.462851260675334 6:0.113535 7:0.400265400829262 8:0.02133 9:0.0289677 10:0.01071 11:0.0752831 12:0.0992 13:0.786647937542132 14:0.70197898851698 15:0.571428571428571 16:0.511278195488722 17:0.720004871222742 18:0.8734684858917 19:0.763157894736842 20:1.21871584235 21:0 22:0.037 23:0.1481 30:0.171179 #T0859:ACOMPMOD_TS1
0.2146 1:0.32334 2:0.185269 3:0.664662683942117 4:0.109 5:0.580765725373192 6:0.174249 7:0.565691505029856 8:0.246624 9:0.160094 10:0.161009 11:0.183682 12:0.1819 13:0.845424339271204 14:0.71903249450281 15:0.62406015037594 16:0.62406015037594 17:0.735128638452036 18:0.880966911793267 19:0.804511278195489 20:1.29759957431 21:0.2222 22:0.4815 23:0 30:0.255359 #T0859:MULTICOM-CLUSTER_TS5
0.21681 1:0.31263 2:0.182527 3:0.658078938235819 4:0.109 5:0.559899421188397 6:0.23597 7:0.569993340494092 8:0.294902 9:0.212254 10:0.187624 11:0.24636 12:0.1726 13:0.837935635851293 14:0.68903005130711 15:0.676691729323308 16:0.601503759398496 17:0.710070040635454 18:0.871907643742218 19:0.81203007518797 20:1.34845535215 21:0.2593 22:0.4074 23:0.2222 30:0.273230 #T0859:MULTICOM-CONSTRUCT_TS1
0.19248 1:0.41088 2:0.177368 3:0.685863846301527 4:0.100 5:0.590248160286788 6:0.288568 7:0.582634863830082 8:0.264663 9:0.214788 10:0.19468 11:0.226333 12:0.1779 13:0.843075459983536 14:0.707500610798925 15:0.729323308270677 16:0.706766917293233 17:0.731897677428758 18:0.880539270912043 19:0.842105263157895 20:1.38713811739 21:0.2963 22:0.2963 23:0 30:0.255431 #T0859:MULTICOM-CONSTRUCT_TS2
0.2146 1:0.38580 2:0.182643 3:0.649042870907081 4:0.107 5:0.586385865243504 6:0.203434 7:0.592635033898109 8:0.261546 9:0.288903 10:0.225402 11:0.279373 12:0.1780 13:0.843932221584429 14:0.699877840215001 15:0.774436090225564 16:0.616541353383459 17:0.718748794122954 18:0.876694925058484 19:0.87593984962406 20:1.34278256461 21:0.2222 22:0.2222 23:0.5185 30:0.296673 #T0859:MULTICOM-CONSTRUCT_TS3
0.2146 1:0.36952 2:0.175601 3:0.643862838732922 4:0.098 5:0.563846203169144 6:0.202847 7:0.53725746717023 8:0.369895 9:0.263459 10:0.326965 11:0.316909 12:0.1719 13:0.832951189615347 14:0.722697288052773 15:0.729323308270677 16:0.706766917293233 17:0.738746243562872 18:0.884177259536506 19:0.823308270676692 20:1.32103794342 21:0.2593 22:0.4815 23:0.037 30:0.257580 #T0859:MULTICOM-CONSTRUCT_TS4
0.21018 1:0.34510 2:0.177433 3:0.663738515555057 4:0.109 5:0.583124191195961 6:0.23662 7:0.594024991280043 8:0.227157 9:0.200607 10:0.230145 11:0.238092 12:0.1636 13:0.846428172067974 14:0.703786953334962 15:0.736842105263158 16:0.631578947368421 17:0.719721967262607 18:0.876824807695973 19:0.842105263157895 20:1.3063813124 21:0.2222 22:0.2222 23:0 30:0.243374 #T0859:MULTICOM-CONSTRUCT_TS5
0.19912 1:0.48879 2:0.184871 3:0.670039230522807 4:0.107 5:0.648332694871314 6:0.253793 7:0.658501711767899 8:0.390198 9:0.302229 10:0.334598 11:0.347503 12:0.1831 13:0.883161892266355 14:0.755631566088444 15:0.774436090225564 16:0.654135338345865 17:0.771831553724859 18:0.884186876155768 19:0.887218045112782 20:1.40924889675 21:0.2963 22:0.4444 23:0.1852 30:0.289662 #T0859:MULTICOM-NOVEL_TS1
0.21239 1:0.36580 2:0.185598 3:0.636348267657659 4:0.113 5:0.61026890469941 6:0.258419 7:0.552212352886825 8:0.360522 9:0.314387 10:0.339243 11:0.316106 12:0.2001 13:0.819000725238844 14:0.768580503298314 15:0.759398496240602 16:0.654135338345865 17:0.78917583942923 18:0.892137589180228 19:0.879699248120301 20:1.35736825448 21:0.3333 22:0.3333 23:0.1111 30:0.274744 #T0859:MULTICOM-NOVEL_TS2
0.18584 1:0.29594 2:0.186996 3:0.679040345877384 4:0.105 5:0.552595560450999 6:0.242451 7:0.520313995588049 8:0.384221 9:0.327571 10:0.425672 11:0.35819 12:0.2007 13:0.813532573447739 14:0.726264353774737 15:0.781954887218045 16:0.721804511278195 17:0.739243485661341 18:0.873507093906389 19:0.87593984962406 20:1.40172335953 21:0.2963 22:0.4815 23:0.2963 30:0.294201 #T0859:MULTICOM-NOVEL_TS3
0.15708 1:0.27618 2:0.179816 3:0.62837887173178 4:0.112 5:0.510647819128647 6:0.160968 7:0.484519167099777 8:0.105036 9:0.0756887 10:0.0889596 11:0.0662022 12:0.1503 13:0.797695316618406 14:0.684192523821158 15:0.639097744360902 16:0.609022556390977 17:0.701856972571936 18:0.862460672842701 19:0.804511278195489 20:1.32112636401 21:0.0741 22:0.1111 23:0.037 30:0.232620 #T0859:MULTICOM-NOVEL_TS4
0.1615 1:0.29682 2:0.182872 3:0.627016934426003 4:0.119 5:0.474387156175046 6:0.176734 7:0.460740981774713 8:0.0964378 9:0.0931722 10:0.149232 11:0.0880251 12:0.1499 13:0.821008710320862 14:0.654678719765453 15:0.699248120300752 16:0.601503759398496 17:0.675748038497842 18:0.8499259904733 19:0.849624060150376 20:1.33145667927 21:0.037 22:0.1111 23:0 30:0.239543 #T0859:MULTICOM-NOVEL_TS5
0.22345 1:0.30933 2:0.170635 3:0.661461985616822 4:0.093 5:0.548860287886526 6:0.16106 7:0.554596997967268 8:0.201962 9:0.178587 10:0.261282 11:0.208575 12:0.1699 13:0.826633730954493 14:0.662154898607378 15:0.684210526315789 16:0.631578947368421 17:0.684388004386269 18:0.876488267257686 19:0.842105263157895 20:1.28545846086 21:0.2222 22:0.5556 23:0.2593 30:0.266479 #T0859:MULTICOM-REFINE_TS1
0.21239 1:0.30943 2:0.177407 3:0.649821598711229 4:0.099 5:0.539476676795169 6:0.163771 7:0.525853974221268 8:0.172916 9:0.130627 10:0.18944 11:0.159802 12:0.1727 13:0.813115534488249 14:0.679794771561202 15:0.669172932330827 16:0.699248120300752 17:0.694459042689783 18:0.871902365231084 19:0.834586466165414 20:1.30011664459 21:0.2222 22:0.3333 23:0.0741 30:0.249766 #T0859:MULTICOM-REFINE_TS2
0.25664 1:0.39280 2:0.1827 3:0.67562399103356 4:0.105 5:0.559848592245877 6:0.186931 7:0.548258190002657 8:0.283084 9:0.208977 10:0.267659 11:0.228401 12:0.1822 13:0.826408811066229 14:0.703396042022966 15:0.639097744360902 16:0.744360902255639 17:0.72310961422345 18:0.879231307118798 19:0.81203007518797 20:1.29672307726 21:0.2963 22:0.3333 23:0.1481 30:0.271365 #T0859:MULTICOM-REFINE_TS3
0.23673 1:0.35420 2:0.18089 3:0.673141906575029 4:0.109 5:0.527177163448173 6:0.185584 7:0.53744351292979 8:0.308821 9:0.179332 10:0.215883 11:0.264793 12:0.1754 13:0.830803162083959 14:0.663669679941363 15:0.714285714285714 16:0.669172932330827 17:0.685104924316034 18:0.850164958164689 19:0.857142857142857 20:1.34086215171 21:0 22:0.4074 23:0.1481 30:0.266498 #T0859:MULTICOM-REFINE_TS4
0.22566 1:0.31654 2:0.185831 3:0.652618442640243 4:0.110 5:0.539387733241099 6:0.168874 7:0.543538809061825 8:0.265197 9:0.251113 10:0.276496 11:0.25297 12:0.1816 13:0.823661316654615 14:0.673589054483264 15:0.654135338345865 16:0.691729323308271 17:0.691947448051858 18:0.871654474784569 19:0.827067669172932 20:1.35261479021 21:0.1111 22:0.4074 23:0.1111 30:0.266378 #T0859:MULTICOM-REFINE_TS5
0.14602 1:0.27665 2:0.150108 3:0.61833795534992 4:0.081 5:0.468346086540513 6:0.175248 7:0.418055919118072 8:0.0582159 9:0.0817899 10:0.128155 11:0.0396326 12:0.1123 13:0.815271655727736 14:0.710774493036892 15:0.496240601503759 16:0.541353383458647 17:0.727452602091806 18:0.826628578326493 19:0.718045112781955 20:1.34683710692 21:0.1481 22:0.1111 23:0 30:0.205122 #T0859:MUfold1_TS1
0.14159 1:0.28932 2:0.149688 3:0.601288131636837 4:0.081 5:0.468338546085765 6:0.177773 7:0.422668545153206 8:0.0213107 9:0.0859514 10:0.0754675 11:-0.00464011 12:0.1106 13:0.824357375551251 14:0.708624480820914 15:0.533834586466165 16:0.556390977443609 17:0.724645736747498 18:0.814121911879526 19:0.740601503759398 20:1.35287219214 21:0.1481 22:0.1111 23:0 30:0.204521 #T0859:MUfold1_TS2
0.14381 1:0.27924 2:0.151239 3:0.596294549459806 4:0.081 5:0.479171623458905 6:0.164316 7:0.434407557719183 8:0.00839027 9:0.057859 10:0.0703024 11:-0.0156601 12:0.1120 13:0.820414355256278 14:0.706669924260933 15:0.481203007518797 16:0.541353383458647 17:0.721824422567078 18:0.816324145164267 19:0.710526315789474 20:1.3494320798 21:0.1481 22:0.1111 23:0 30:0.204056 #T0859:MUfold1_TS3
0.14159 1:0.26452 2:0.149407 3:0.611147493966758 4:0.081 5:0.467288543532089 6:0.164916 7:0.424405639386485 8:0.00761023 9:0.0385212 10:0.0760933 11:-0.0265791 12:0.1097 13:0.806599247498139 14:0.705839237722942 15:0.473684210526316 16:0.526315789473684 17:0.719898016635898 18:0.812528489566137 19:0.706766917293233 20:1.34763108178 21:0.1481 22:0.1111 23:0 30:0.201623 #T0859:MUfold1_TS4
0.14159 1:0.27644 2:0.150646 3:0.609476106612824 4:0.082 5:0.4704283945138 6:0.164217 7:0.428871695887183 8:0.0734079 9:0.0398947 10:0.106082 11:0.0317893 12:0.1106 13:0.821860573098431 14:0.709797214756902 15:0.518796992481203 16:0.503759398496241 17:0.721836832690199 18:0.819564321653749 19:0.718045112781955 20:1.3510213802 21:0.1481 22:0.1111 23:0 30:0.206094 #T0859:MUfold1_TS5
0.13274 1:0.17678 2:0.141559 3:0.591673848482619 4:0.078 5:0.269901451328235 6:0.0487389 7:0.10842549420787 8:-0.153578 9:-0.0523342 10:-0.0294238 11:-0.0591434 12:0.1093 13:0.717397745050325 14:0.677351575861227 15:0.578947368421053 16:0.488721804511278 17:0.693187519085824 18:0.86607120139434 19:0.789473684210526 20:1.22702006419 21:0.0741 22:0.2593 23:0 30:0.199699 #T0859:MUfold2_TS4
0.12611 1:0.17362 2:0.139025 3:0.606294869904587 4:0.074 5:0.293985803535063 6:0.0524395 7:0.129297278796069 8:-0.0945507 9:0.0194785 10:-0.0132862 11:-0.0394556 12:0.1115 13:0.718196892229082 14:0.692548253115075 15:0.56390977443609 16:0.481203007518797 17:0.706997925717974 18:0.870872681231627 19:0.781954887218045 20:1.25527201357 21:0.1111 22:0.2963 23:0 30:0.199129 #T0859:MUfold2_TS5
0.15929 1:0.47044 2:0.162998 3:0.677274422614418 4:0.093 5:0.640160877623983 6:0.326449 7:0.630942128420129 8:0.373619 9:0.351786 10:0.378904 11:0.364234 12:0.1467 13:0.879324196672847 14:0.746591741998534 15:0.669172932330827 16:0.62406015037594 17:0.758026543175603 18:0.884449202865893 19:0.834586466165414 20:1.35545895257 21:0.037 22:0.1852 23:0.1111 30:0.240444 #T0859:Pareto-server_TS1
0.2146 1:0.44602 2:0.161437 3:0.638874425020103 4:0.093 5:0.637665495154481 6:0.264515 7:0.628212292078122 8:0.373795 9:0.284466 10:0.373299 11:0.345651 12:0.1409 13:0.881330477816317 14:0.760664549230393 15:0.736842105263158 16:0.62406015037594 17:0.780244532779035 18:0.88942188873344 19:0.868421052631579 20:1.33589786202 21:0 22:0.1111 23:0.4815 30:0.263480 #T0859:Pareto-server_TS2
0.20133 1:0.32929 2:0.159716 3:0.631281293288824 4:0.088 5:0.601766670685743 6:0.204711 7:0.583929119573126 8:0.249575 9:0.165682 10:0.225722 11:0.207253 12:0.1354 13:0.872108549405166 14:0.741167847544588 15:0.759398496240602 16:0.571428571428571 17:0.757622557014561 18:0.884607567371778 19:0.879699248120301 20:1.32973725279 21:0.0741 22:0.037 23:0 30:0.209597 #T0859:Pareto-server_TS3
0.20133 1:0.36952 2:0.150673 3:0.674981503946029 4:0.087 5:0.59187350855643 6:0.263162 7:0.594187802455447 8:0.327015 9:0.259447 10:0.264402 11:0.272584 12:0.1236 13:0.867716008822142 14:0.720742731492793 15:0.62406015037594 16:0.676691729323308 17:0.737263678462863 18:0.873771904242005 19:0.789473684210526 20:1.34102869617 21:0 22:0.037 23:0 30:0.204029 #T0859:Pareto-server_TS4
0.18142 1:0.38447 2:0.156422 3:0.632335190127594 4:0.085 5:0.639354588858216 6:0.2471 7:0.626437498007692 8:0.330196 9:0.385936 10:0.363443 11:0.408548 12:0.1375 13:0.872039220405516 14:0.754263376496457 15:0.639097744360902 16:0.616541353383459 17:0.769660198596671 18:0.886186195480361 19:0.81203007518797 20:1.41908145957 21:0 22:0 23:0.3333 30:0.244715 #T0859:Pareto-server_TS5
0.15708 1:0.29581 2:0.156907 3:0.587910642704163 4:0.074 5:0.642076713645679 6:0.174993 7:0.521854864869547 8:0.172709 9:0.116738 10:0.235768 11:0.159035 12:0.1508 13:0.793005225766533 14:0.82203762521378 15:0.548872180451128 16:0.654135338345865 17:0.826457063836875 18:0.901936464783077 19:0.774436090225564 20:1.34134707944 21:0.3704 22:0.7037 23:0.5185 30:0.267280 #T0859:Pcons-net_TS1
0.17257 1:0.27168 2:0.154202 3:0.630124966886589 4:0.075 5:0.641218366940567 6:0.112987 7:0.522781935483871 8:0.169208 9:0.23626 10:0.280779 11:0.220024 12:0.1520 13:0.780229733514661 14:0.815392132909846 15:0.548872180451128 16:0.593984962406015 17:0.816735352497814 18:0.899772012005287 19:0.774436090225564 20:1.27651355384 21:0.2222 22:0.2963 23:0.2222 30:0.227838 #T0859:Pcons-net_TS2
0.16372 1:0.31632 2:0.151375 3:0.610125547634023 4:0.069 5:0.625585538469993 6:0.117759 7:0.494202907152674 8:0.197396 9:0.24146 10:0.253638 11:0.193551 12:0.1451 13:0.777094806075819 14:0.816564866845834 15:0.616541353383459 16:0.699248120300752 17:0.816766687950252 18:0.90285825920677 19:0.808270676691729 20:1.34834934369 21:0.3333 22:0.5556 23:0.3333 30:0.247267 #T0859:Pcons-net_TS3
0.16372 1:0.36035 2:0.161656 3:0.643076480396156 4:0.079 5:0.658860382275551 6:0.137733 7:0.547236376540429 8:0.173602 9:0.217625 10:0.252517 11:0.189919 12:0.1577 13:0.812100519594761 14:0.815440996823846 15:0.639097744360902 16:0.654135338345865 17:0.813913673951668 18:0.902269348879512 19:0.819548872180451 20:1.26933911326 21:0.2963 22:0.8148 23:0.037 30:0.237324 #T0859:Pcons-net_TS4
0.15487 1:0.37976 2:0.156644 3:0.629142864714322 4:0.077 5:0.668730530615016 6:0.191759 7:0.562188950024832 8:0.305893 9:0.326412 10:0.362376 11:0.335299 12:0.1561 13:0.817242793138665 14:0.821353530417786 15:0.62406015037594 16:0.669172932330827 17:0.823844873894757 18:0.902123704927066 19:0.808270676691729 20:1.33481892561 21:0.2963 22:0.7407 23:0.3704 30:0.266794 #T0859:Pcons-net_TS5
0.18142 1:0.35270 2:0.178659 3:0.652051245980462 4:0.097 5:0.572197392567834 6:0.243432 7:0.55365064042595 8:0.207627 9:0.182054 10:0.214561 11:0.177657 12:0.1691 13:0.857006116074424 14:0.721622281944784 15:0.548872180451128 16:0.593984962406015 17:0.734267590189193 18:0.873533692029847 19:0.736842105263158 20:1.39532846061 21:0.1852 22:0.5185 23:0.5556 30:0.296412 #T0859:PhyreTopoAlpha_TS1
0.19912 1:0.31518 2:0.182665 3:0.610731385611691 4:0.098 5:0.522940853735801 6:0.147948 7:0.483436109109179 8:0.202897 9:0.207289 10:0.295701 11:0.211985 12:0.1766 13:0.811813086461037 14:0.720742731492793 15:0.684210526315789 16:0.556390977443609 17:0.731114217377122 18:0.871980537194109 19:0.796992481203007 20:1.3799825294 21:0.2963 22:0.5556 23:0.5926 30:0.308113 #T0859:PhyreTopoAlpha_TS2
0.13717 1:0.32809 2:0.133446 3:0.664194280126438 4:0.057 5:0.443269756689661 6:0.177857 7:0.427341795387085 8:0.137251 9:0.221101 10:0.275847 11:0.201567 12:0.1045 13:0.795265713242052 14:0.630246762765698 15:0.616541353383459 16:0.654135338345865 17:0.645501753293172 18:0.802257120696756 19:0.789473684210526 20:1.33502931689 21:0.0741 22:0.3333 23:0.5185 30:0.246542 #T0859:PhyreTopoAlpha_TS3
0.15929 1:0.29590 2:0.176086 3:0.621544470546755 4:0.097 5:0.512041278033864 6:0.146038 7:0.483237600164005 8:0.0578219 9:0.126972 10:0.154288 11:0.0387187 12:0.1706 13:0.826292517260365 14:0.704568775958954 15:0.669172932330827 16:0.526315789473684 17:0.717684963320517 18:0.866683430103147 19:0.804511278195489 20:1.41338642412 21:0.1111 22:0.4815 23:0.4074 30:0.279385 #T0859:PhyreTopoAlpha_TS4
0.15929 1:0.28974 2:0.157898 3:0.663117266156831 4:0.085 5:0.380177599609514 6:0.0783365 7:0.386253855606759 8:0.108423 9:0.0308691 10:0.109448 11:0.171367 12:0.1102 13:0.793805118418404 14:0.588516980210115 15:0.714285714285714 16:0.541353383458647 17:0.609981955221187 18:0.801674505561253 19:0.857142857142857 20:1.23849758741 21:0.1852 22:0.3704 23:0.2222 30:0.246818 #T0859:PhyreTopoAlpha_TS5
0.25 1:0.41294 2:0.216398 3:0.658328475446835 4:0.130 5:0.675423018929525 6:0.269329 7:0.678473234295416 8:0.370288 9:0.249764 10:0.286226 11:0.297958 12:0.2272 13:0.859859893652935 14:0.770144148546299 15:0.654135338345865 16:0.699248120300752 17:0.78465383087184 18:0.887600651671441 19:0.823308270676692 20:1.4122308483 21:0.3704 22:0.3704 23:0.037 30:0.296505 #T0859:QUARK_TS1
0.26549 1:0.40274 2:0.192688 3:0.648767626694798 4:0.112 5:0.613071751595239 6:0.217652 7:0.615598571255327 8:0.329646 9:0.287312 10:0.253524 11:0.261291 12:0.1932 13:0.855338812205738 14:0.74703151722453 15:0.706766917293233 16:0.62406015037594 17:0.756889310030121 18:0.884526587546191 19:0.842105263157895 20:1.35874247216 21:0.2963 22:0.4444 23:0 30:0.271120 #T0859:QUARK_TS2
0.23009 1:0.43314 2:0.20561 3:0.645477748868835 4:0.122 5:0.609907720472721 6:0.228084 7:0.595565183812065 8:0.349332 9:0.236153 10:0.298066 11:0.221978 12:0.2113 13:0.852205269216966 14:0.746591741998534 15:0.789473684210526 16:0.684210526315789 17:0.760247105027553 18:0.87390970863594 19:0.890977443609023 20:1.42050762572 21:0.3333 22:0.4444 23:0.4815 30:0.325867 #T0859:QUARK_TS3
0.2323 1:0.48010 2:0.195627 3:0.663859542192476 4:0.119 5:0.66974477172079 6:0.286896 7:0.676230816384279 8:0.44672 9:0.34332 10:0.385179 11:0.352936 12:0.1899 13:0.857628266636564 14:0.774590764720254 15:0.774436090225564 16:0.661654135338346 17:0.781892094825313 18:0.881590947972698 19:0.887218045112782 20:1.43573914943 21:0.2593 22:0.5185 23:0.2593 30:0.301480 #T0859:QUARK_TS4
0.22345 1:0.42904 2:0.189409 3:0.666372628039069 4:0.114 5:0.64710896201165 6:0.258998 7:0.638881189147985 8:0.38159 9:0.332419 10:0.331519 11:0.325785 12:0.1835 13:0.847656392272213 14:0.765502076716345 15:0.781954887218045 16:0.654135338345865 17:0.77833281859445 18:0.889242237598341 19:0.887218045112782 20:1.41639624079 21:0.1111 22:0.1481 23:0.6667 30:0.309608 #T0859:QUARK_TS5
0.22124 1:0.40913 2:0.187997 3:0.694980453338212 4:0.115 5:0.676368655667544 6:0.281878 7:0.56868425291339 8:0.368192 9:0.311721 10:0.399307 11:0.316662 12:0.1802 13:0.82310508721503 14:0.802492059613975 15:0.706766917293233 16:0.691729323308271 17:0.814399802895493 18:0.903505810972426 19:0.842105263157895 20:1.42065109865 21:0.1481 22:0.2963 23:0.1111 30:0.265713 #T0859:RBO_Aleph_TS1
0.23894 1:0.39039 2:0.186622 3:0.658732333601999 4:0.115 5:0.641050775089055 6:0.25702 7:0.516735025928878 8:0.364289 9:0.294617 10:0.377296 11:0.300102 12:0.1772 13:0.809021396143348 14:0.817297825555827 15:0.721804511278195 16:0.706766917293233 17:0.826424609261136 18:0.902708632741564 19:0.849624060150376 20:1.37400206051 21:0.2222 22:0.2222 23:0.1852 30:0.268390 #T0859:RBO_Aleph_TS2
0.24779 1:0.34977 2:0.186511 3:0.659873650784164 4:0.113 5:0.59758996289089 6:0.297318 7:0.500020290761466 8:0.246828 9:0.12096 10:0.143493 11:0.120957 12:0.1816 13:0.810100202236206 14:0.778890789152211 15:0.661654135338346 16:0.691729323308271 17:0.790831061831129 18:0.896982563211543 19:0.830827067669173 20:1.38027303141 21:0.1111 22:0.2222 23:0 30:0.243495 #T0859:RBO_Aleph_TS3
0.21903 1:0.35825 2:0.182947 3:0.680761350487748 4:0.111 5:0.637123739130716 6:0.218937 7:0.488627907499163 8:0.330577 9:0.279488 10:0.303665 11:0.251782 12:0.1728 13:0.788370938902088 14:0.808942096261911 15:0.684210526315789 16:0.661654135338346 17:0.819581014116569 18:0.903897227618574 19:0.838345864661654 20:1.3810643362 21:0.2222 22:0.2593 23:0.037 30:0.250867 #T0859:RBO_Aleph_TS4
0.2323 1:0.40904 2:0.19092 3:0.688802447108052 4:0.118 5:0.649575815042766 6:0.269889 7:0.550147070325584 8:0.422882 9:0.394296 10:0.393739 11:0.39558 12:0.1854 13:0.829030214025331 14:0.802052284387979 15:0.691729323308271 16:0.736842105263158 17:0.810885217856003 18:0.900626588941095 19:0.834586466165414 20:1.42494252455 21:0.2963 22:0.1852 23:0.0741 30:0.273914 #T0859:RBO_Aleph_TS5
0.22788 1:0.23981 2:0.157763 3:0.644584544281005 4:0.093 5:0.466519695660044 6:0.0757234 7:0.44436794145502 8:0.0465149 9:0.0511188 10:0.0793636 11:0.0923281 12:0.1151 13:0.806247064699612 14:0.677498167603225 15:0.616541353383459 16:0.533834586466165 17:0.691533467859473 18:0.839215991284764 19:0.800751879699248 20:1.29123030624 21:0.1852 22:0.5185 23:0 30:0.222649 #T0859:RaptorX-Contact_TS1
0.20796 1:0.24128 2:0.157393 3:0.622020627058752 4:0.089 5:0.451474694916569 6:0.0859591 7:0.431219233394546 8:0.0302317 9:0.0975625 10:0.136854 11:0.115585 12:0.1118 13:0.800022257697276 14:0.678670901539213 15:0.639097744360902 16:0.496240601503759 17:0.694922533244035 18:0.833873650576795 19:0.815789473684211 20:1.26398310206 21:0.1481 22:0.4444 23:0 30:0.216536 #T0859:RaptorX-Contact_TS2
0.24115 1:0.23323 2:0.161173 3:0.631522425637312 4:0.092 5:0.44967171726608 6:0.0667026 7:0.431903891872539 8:0.0354559 9:0.0363298 10:0.0984537 11:0.108901 12:0.1222 13:0.809109574963179 14:0.681309552895187 15:0.631578947368421 16:0.458646616541353 17:0.694771872354011 18:0.843625038932048 19:0.808270676691729 20:1.2624394123 21:0.2593 22:0.4074 23:0 30:0.226401 #T0859:RaptorX-Contact_TS3
0.22124 1:0.21793 2:0.147774 3:0.621078463019028 4:0.080 5:0.453063725651187 6:0.078344 7:0.430747802801936 8:0.00167807 9:0.0289234 10:0.0780949 11:0.0996836 12:0.1094 13:0.811660264472562 14:0.675201563645248 15:0.593984962406015 16:0.473684210526316 17:0.690681134010244 18:0.843731442234525 19:0.785714285714286 20:1.28439955622 21:0.037 22:0.3704 23:0 30:0.203076 #T0859:RaptorX-Contact_TS4
0.21239 1:0.23798 2:0.15674 3:0.637919762694194 4:0.083 5:0.445214593706967 6:0.0824877 7:0.416481072092674 8:0.135252 9:0.151421 10:0.181057 11:0.219889 12:0.1127 13:0.793680304919803 14:0.678622037625214 15:0.609022556390977 16:0.526315789473684 17:0.696350187561595 18:0.839157712019734 19:0.800751879699248 20:1.30528573185 21:0.3333 22:0.5185 23:0 30:0.228378 #T0859:RaptorX-Contact_TS5
0.22345 1:0.41403 2:0.196927 3:0.690044663988274 4:0.122 5:0.645669539756528 6:0.33265 7:0.659907008477415 8:0.370655 9:0.273267 10:0.302993 11:0.244575 12:0.1990 13:0.892310657816126 14:0.732714390422673 15:0.616541353383459 16:0.661654135338346 17:0.745919429195064 18:0.876424287983305 19:0.789473684210526 20:1.42835919907 21:0.3333 22:0.3704 23:0 30:0.280152 #T0859:RaptorX_TS1
0.14159 1:0.31450 2:0.203158 3:0.659761824013042 4:0.131 5:0.624930761350927 6:0.204379 7:0.627706489033644 8:0.219008 9:0.207069 10:0.254584 11:0.250028 12:0.1949 13:0.856384178504602 14:0.747764475934522 15:0.669172932330827 16:0.533834586466165 17:0.760437755056008 18:0.885525104213217 19:0.808270676691729 20:1.41828083963 21:0.037 22:0.037 23:0.037 30:0.263399 #T0859:Seok-server_TS1
0.14159 1:0.30506 2:0.203561 3:0.651598995964745 4:0.131 5:0.628873434241235 6:0.199761 7:0.632346184470393 8:0.238975 9:0.210395 10:0.24191 11:0.259857 12:0.1971 13:0.851288976263071 14:0.754263376496457 15:0.669172932330827 16:0.518796992481203 17:0.767497067723443 18:0.885684208576227 19:0.808270676691729 20:1.4204987409 21:0.037 22:0.037 23:0.037 30:0.262912 #T0859:Seok-server_TS2
0.14381 1:0.31942 2:0.203105 3:0.652649152714867 4:0.130 5:0.629923529696985 6:0.240213 7:0.637409290449626 8:0.252655 9:0.225757 10:0.268013 11:0.268657 12:0.1960 13:0.860094824180166 14:0.753774737356462 15:0.676691729323308 16:0.526315789473684 17:0.764705913482226 18:0.885547170200113 19:0.81203007518797 20:1.43869751022 21:0.037 22:0.037 23:0.037 30:0.263924 #T0859:Seok-server_TS3
0.14159 1:0.30221 2:0.203512 3:0.647964437959118 4:0.131 5:0.628874714893425 6:0.216648 7:0.632128557742282 8:0.251351 9:0.237192 10:0.283764 11:0.262488 12:0.1960 13:0.856473102797548 14:0.754898607378451 15:0.661654135338346 16:0.526315789473684 17:0.767162154893605 18:0.885614764847414 19:0.800751879699248 20:1.4290470129 21:0.037 22:0.037 23:0.037 30:0.262783 #T0859:Seok-server_TS4
0.14381 1:0.32047 2:0.203243 3:0.659219370201022 4:0.130 5:0.623744939875484 6:0.204135 7:0.623252839298708 8:0.206739 9:0.203421 10:0.210171 11:0.220745 12:0.1957 13:0.855359898445263 14:0.749474712924505 15:0.661654135338346 16:0.533834586466165 17:0.761335374359757 18:0.885830440362445 19:0.804511278195489 20:1.42745763206 21:0.037 22:0.037 23:0.037 30:0.263153 #T0859:Seok-server_TS5
0.22345 1:0.43256 2:0.196927 3:0.690044663988274 4:0.122 5:0.645669539756528 6:0.33265 7:0.659907008477415 8:0.370655 9:0.273267 10:0.302993 11:0.244575 12:0.1990 13:0.892310657816126 14:0.732714390422673 15:0.616541353383459 16:0.661654135338346 17:0.745919429195064 18:0.876424287983305 19:0.789473684210526 20:1.42835919907 21:0.3333 22:0.3704 23:0 30:0.281654 #T0859:ToyPred_email_TS1
0.23009 1:0.35409 2:0.160931 3:0.653250010172477 4:0.093 5:0.626379415499195 6:0.252014 7:0.631799608121687 8:0.333238 9:0.257014 10:0.217852 11:0.286313 12:0.1279 13:0.890376048587808 14:0.740434888834596 15:0.609022556390977 16:0.586466165413534 17:0.759232832301542 18:0.878010642817158 19:0.800751879699248 20:1.39198578926 21:0 22:0 23:0.2222 30:0.231327 #T0859:YASARA_TS1
0.2323 1:0.33258 2:0.161349 3:0.640181764549391 4:0.093 5:0.636448398974651 6:0.248567 7:0.633708903248906 8:0.329222 9:0.295505 10:0.261489 11:0.309546 12:0.1300 13:0.88653558409416 14:0.759882726606401 15:0.631578947368421 16:0.556390977443609 17:0.777391128388601 18:0.881073925663781 19:0.81203007518797 20:1.36040439392 21:0 22:0 23:0.2593 30:0.231031 #T0859:YASARA_TS2
