0.06917 1:0.14522 2:0.0641365 3:0.493901228222973 4:0.033 5:0.546505785485688 6:0.129966 7:0.427868944972189 8:0.000544865 9:0.0336597 10:-0.0275212 11:0.00282157 12:0.0706 13:0.681421709862252 14:0.718504795117698 15:0.555956678700361 16:0.469314079422383 17:0.726461255380301 18:0.916437567362129 19:0.776173285198556 20:1.29201845051 21:0.1091 22:0 23:0 30:0.104109 #T0944:ACOMPMOD_TS1
0.67391 1:0.61740 2:0.532397 3:0.661578439112097 4:0.453 5:0.806886182038858 6:0.385253 7:0.732303004569477 8:0.6099 9:0.634846 10:0.636749 11:0.640984 12:0.5326 13:0.815978206148264 14:0.785069747166521 15:0.776173285198556 16:0.743682310469314 17:0.792517111102537 18:0.927567335812704 19:0.884476534296029 20:1.60519815082 21:0.7273 22:0.8545 23:0.8364 30:0.590553 #T0944:MULTICOM-CONSTRUCT_TS4
0.69269 1:0.64801 2:0.568214 3:0.656520557436147 4:0.499 5:0.800316150966472 6:0.428619 7:0.724590128266982 8:0.601372 9:0.630668 10:0.618607 11:0.611069 12:0.5624 13:0.834040954474527 14:0.784524847428073 15:0.794223826714801 16:0.743682310469314 17:0.791906741837514 18:0.926757397053047 19:0.895306859205776 20:1.67450954111 21:0.8 22:0.9273 23:0.8909 30:0.626717 #T0944:MULTICOM-CONSTRUCT_TS5
0.68379 1:0.58983 2:0.554509 3:0.632155022273787 4:0.479 5:0.781584971162592 6:0.387273 7:0.699008075856638 8:0.604314 9:0.636178 10:0.635407 11:0.617968 12:0.5504 13:0.785139622080718 14:0.786094158674804 15:0.783393501805054 16:0.725631768953069 17:0.793589533209295 18:0.928796218838529 19:0.889891696750903 20:1.62075663269 21:0.7273 22:0.9455 23:0.8909 30:0.603112 #T0944:MULTICOM-NOVEL_TS1
0.67787 1:0.61031 2:0.535165 3:0.677983121163595 4:0.457 5:0.787719592644443 6:0.390075 7:0.701348063185214 8:0.624412 9:0.643465 10:0.654042 11:0.627705 12:0.5337 13:0.805753029173405 14:0.786181342632956 15:0.768953068592058 16:0.743682310469314 17:0.793916536147115 18:0.927689831346039 19:0.882671480144404 20:1.66566303171 21:0.6909 22:0.8182 23:0.7636 30:0.596972 #T0944:MULTICOM-NOVEL_TS2
0.6502 1:0.57204 2:0.541503 3:0.639968027441143 4:0.463 5:0.787491821087006 6:0.373724 7:0.687208710592424 8:0.523578 9:0.549047 10:0.515699 11:0.522197 12:0.5356 13:0.795049379304357 14:0.799106364428945 15:0.75812274368231 16:0.72202166064982 17:0.804997176359683 18:0.929949372695304 19:0.877256317689531 20:1.57695287181 21:0.7818 22:0.9273 23:0.6182 30:0.572102 #T0944:MULTICOM-NOVEL_TS3
0.64921 1:0.64832 2:0.536959 3:0.615429361984077 4:0.465 5:0.814711029951793 6:0.367446 7:0.678588411607801 8:0.511875 9:0.508352 10:0.488181 11:0.470482 12:0.5318 13:0.777105435188254 14:0.811617262423714 15:0.772563176895307 16:0.740072202166065 17:0.815700489077167 18:0.931771146975341 19:0.884476534296029 20:1.5894070646 21:0.7636 22:0.8909 23:0.8182 30:0.574049 #T0944:MULTICOM-NOVEL_TS4
0.60672 1:0.52758 2:0.499606 3:0.631450892032098 4:0.423 5:0.757931329159307 6:0.346428 7:0.675163535382943 8:0.552467 9:0.601655 10:0.558922 11:0.574617 12:0.4970 13:0.787412096990321 14:0.774302528334786 15:0.750902527075812 16:0.693140794223827 17:0.7815200487069 18:0.928717927583577 19:0.871841155234657 20:1.63013341302 21:0.5636 22:0.9273 23:0.9455 30:0.571927 #T0944:MULTICOM-NOVEL_TS5
0.1166 1:0.26651 2:0.103664 3:0.610942265113416 4:0.053 5:0.614893113012221 6:0.180289 7:0.549630844244068 8:0.342862 9:0.379028 10:0.289503 11:0.327166 12:0.0997 13:0.718375245978148 14:0.719093286835222 15:0.682310469314079 16:0.67870036101083 17:0.729079640283859 18:0.921906787712534 19:0.84115523465704 20:1.40519366221 21:0.2182 22:0.3091 23:0.3455 30:0.198494 #T0944:MULTICOM-REFINE_TS1
0.13735 1:0.24522 2:0.122544 3:0.644535787891483 4:0.052 5:0.571499657489811 6:0.159026 7:0.520627652292779 8:0.292263 9:0.342676 10:0.271795 11:0.288785 12:0.0906 13:0.710666580951753 14:0.688600697471665 15:0.707581227436823 16:0.671480144404332 17:0.700467116316626 18:0.91524403598115 19:0.842960288808664 20:1.40591168162 21:0.1455 22:0.2 23:0.1091 30:0.175597 #T0944:MULTICOM-REFINE_TS2
0.1166 1:0.23255 2:0.104264 3:0.605393574136702 4:0.048 5:0.591766669915661 6:0.170262 7:0.530618995713343 8:0.280879 9:0.309095 10:0.263505 11:0.309708 12:0.0971 13:0.715002475435581 14:0.699803836094159 15:0.711191335740072 16:0.657039711191336 17:0.71333024133841 18:0.918678059941453 19:0.842960288808664 20:1.39440138453 21:0.2545 22:0.2727 23:0.0545 30:0.167304 #T0944:MULTICOM-REFINE_TS3
0.11759 1:0.22539 2:0.0975385 3:0.608938828442663 4:0.049 5:0.612568216705831 6:0.167177 7:0.535722246502188 8:0.243613 9:0.284202 10:0.22907 11:0.220248 12:0.0911 13:0.70175259169339 14:0.716063644289451 15:0.703971119133574 16:0.660649819494585 17:0.731781228264174 18:0.92140552497485 19:0.844765342960289 20:1.36816512573 21:0.2182 22:0.1636 23:0.0545 30:0.151719 #T0944:MULTICOM-REFINE_TS4
0.09091 1:0.21720 2:0.0819196 3:0.592784244066962 4:0.044 5:0.57585488612483 6:0.131927 7:0.531200675550528 8:0.2351 9:0.259452 10:0.183183 11:0.236197 12:0.0846 13:0.716177743788661 14:0.69117262423714 15:0.685920577617328 16:0.631768953068592 17:0.703885038966524 18:0.916889213127759 19:0.833935018050541 20:1.40670173365 21:0.2727 22:0.1818 23:0.1636 30:0.161978 #T0944:MULTICOM-REFINE_TS5
0.65415 1:0.61114 2:0.489853 3:0.690839540785699 4:0.409 5:0.853999676192221 6:0.41693 7:0.792340258502609 8:0.579471 9:0.594169 10:0.575089 11:0.563511 12:0.4922 13:0.871879302269469 14:0.805928509154316 15:0.768953068592058 16:0.693140794223827 17:0.81315022799264 18:0.931505817737555 19:0.882671480144404 20:1.60505152612 21:0.7273 22:0.7818 23:0.6909 30:0.557569 #T0944:Pareto-server_TS1
0.54249 1:0.63526 2:0.391703 3:0.62628926097288 4:0.316 5:0.819316004513411 6:0.354806 7:0.738091912969217 8:0.568531 9:0.573696 10:0.567572 11:0.580418 12:0.4022 13:0.849058207383895 14:0.821403661726242 15:0.768953068592058 16:0.689530685920578 17:0.826814956314261 18:0.930352589251582 19:0.884476534296029 20:1.51512607707 21:0.7455 22:0.8364 23:0.5455 30:0.493103 #T0944:Pareto-server_TS2
0.5168 1:0.59735 2:0.422535 3:0.602009214737758 4:0.340 5:0.799632523071479 6:0.321473 7:0.71943413044081 8:0.509507 9:0.51347 10:0.557813 11:0.544692 12:0.4358 13:0.849821459730549 14:0.811442894507411 15:0.732851985559567 16:0.675090252707581 17:0.814809555967678 18:0.930181053298353 19:0.864620938628159 20:1.57484974346 21:0.6 22:0.8727 23:0.7455 30:0.518238 #T0944:Pareto-server_TS3
0.48123 1:0.47025 2:0.379114 3:0.657993655770644 4:0.304 5:0.769487823737937 6:0.320632 7:0.702854007941129 8:0.467388 9:0.535361 10:0.499824 11:0.525706 12:0.3873 13:0.827025411410715 14:0.793265039232781 15:0.703971119133574 16:0.71841155234657 17:0.80016536441169 18:0.926173045316206 19:0.851985559566787 20:1.55100370811 21:0.3273 22:0.6 23:0.5636 30:0.466339 #T0944:Pareto-server_TS4
0.44565 1:0.55404 2:0.344739 3:0.593129340221495 4:0.250 5:0.78257033560349 6:0.336244 7:0.709801943580274 8:0.514978 9:0.510636 10:0.572567 11:0.53313 12:0.3561 13:0.840564165544441 14:0.79012641673932 15:0.743682310469314 16:0.71841155234657 17:0.800819280636569 18:0.928598430668116 19:0.870036101083033 20:1.53574186623 21:0.5455 22:0.5091 23:0.5273 30:0.447016 #T0944:Pareto-server_TS5
0.30632 1:0.42094 2:0.238928 3:0.609819591105164 4:0.162 5:0.74562313585865 6:0.246037 7:0.682821227630915 8:0.439897 9:0.413658 10:0.426008 11:0.379197 12:0.2735 13:0.827740574351148 14:0.783413251961639 15:0.732851985559567 16:0.653429602888087 17:0.794132528135636 18:0.927687413499404 19:0.86101083032491 20:1.49293331968 21:0.6182 22:0.6182 23:0.5818 30:0.376211 #T0944:Pcons-net_TS1
0.35672 1:0.47167 2:0.264036 3:0.639649660359929 4:0.180 5:0.74592312777238 6:0.278523 7:0.692027647163209 8:0.46178 9:0.469118 10:0.422967 11:0.436426 12:0.2925 13:0.840327642475302 14:0.7737358326068 15:0.812274368231047 16:0.667870036101083 17:0.782740570282108 18:0.92605145767942 19:0.906137184115523 20:1.51488440096 21:0.6364 22:0.7091 23:0.5455 30:0.399610 #T0944:Pcons-net_TS2
0.23123 1:0.35910 2:0.185841 3:0.620596974004256 4:0.112 5:0.722161382426254 6:0.242335 7:0.651469654350153 8:0.404882 9:0.341056 10:0.401868 11:0.343489 12:0.2384 13:0.830145128150754 14:0.783805579773322 15:0.750902527075812 16:0.646209386281588 17:0.793818022513673 18:0.926518509414468 19:0.875451263537906 20:1.46761749951 21:0.6364 22:0.6727 23:0.4727 30:0.328790 #T0944:Pcons-net_TS3
0.23913 1:0.38348 2:0.197703 3:0.60380738447549 4:0.128 5:0.735788182420666 6:0.256237 7:0.670772044923944 8:0.410586 9:0.382585 10:0.366544 11:0.346658 12:0.2452 13:0.81915736673766 14:0.781669572798605 15:0.732851985559567 16:0.653429602888087 17:0.79047023723886 18:0.927150553042795 19:0.862815884476534 20:1.45284887486 21:0.5636 22:0.5455 23:0.4727 30:0.331983 #T0944:Pcons-net_TS4
0.25099 1:0.32315 2:0.201134 3:0.633831190993696 4:0.133 5:0.726948834288889 6:0.256548 7:0.668580659191358 8:0.36707 9:0.327043 10:0.355573 11:0.328638 12:0.2488 13:0.828174547846872 14:0.77783347863993 15:0.696750902527076 16:0.617328519855596 17:0.786729130773491 18:0.925443983944031 19:0.846570397111913 20:1.48487235755 21:0.5455 22:0.7273 23:0.4182 30:0.333763 #T0944:Pcons-net_TS5
0.50593 1:0.40084 2:0.403655 3:0.540918903197617 4:0.308 5:0.754750826196411 6:0.236976 7:0.592522271595491 8:0.362523 9:0.342744 10:0.316213 11:0.345502 12:0.4047 13:0.706219646693144 14:0.806320836965998 15:0.71841155234657 16:0.649819494584838 17:0.813993264287427 18:0.93223960962199 19:0.859205776173285 20:1.50260333283 21:0.6 22:0.7636 23:0.6727 30:0.462725 #T0944:PhyreTopoAlpha_TS1
0.50395 1:0.38544 2:0.402879 3:0.530691636384744 4:0.307 5:0.744706861627001 6:0.214086 7:0.578701080204296 8:0.327438 9:0.361933 10:0.291473 11:0.3303 12:0.4047 13:0.696918687994096 14:0.811878814298169 15:0.711191335740072 16:0.649819494584838 17:0.815979460724146 18:0.932766860171656 19:0.855595667870036 20:1.49806872452 21:0.4545 22:0.8 23:0.6545 30:0.456818 #T0944:PhyreTopoAlpha_TS2
0.42984 1:0.32918 2:0.359595 3:0.530254179372901 4:0.258 5:0.742742101824921 6:0.211934 7:0.609364396429819 8:0.326449 9:0.335066 10:0.2937 11:0.290554 12:0.3660 13:0.712745445908184 14:0.80514385353095 15:0.685920577617328 16:0.660649819494585 17:0.812889659853544 18:0.930744963826932 19:0.842960288808664 20:1.46401967042 21:0.4364 22:0.6 23:0.6182 30:0.421152 #T0944:PhyreTopoAlpha_TS3
0.38043 1:0.25981 2:0.282403 3:0.557687735792549 4:0.189 5:0.667769662828922 6:0.202848 7:0.559218353158429 8:0.277016 9:0.320252 10:0.296157 11:0.294842 12:0.3028 13:0.700821109913514 14:0.75357454228422 15:0.725631768953069 16:0.602888086642599 17:0.763804294830795 18:0.921762883264661 19:0.862815884476534 20:1.41944372767 21:0.3818 22:0.3818 23:0.5636 30:0.368227 #T0944:PhyreTopoAlpha_TS4
0.11561 1:0.30157 2:0.102246 3:0.656928903576059 4:0.051 5:0.613059032286102 6:0.189708 7:0.470521304685377 8:0.290404 9:0.408743 10:0.347958 11:0.354874 12:0.1004 13:0.626073808889694 14:0.727353966870096 15:0.714801444043321 16:0.714801444043321 17:0.735900225231396 18:0.922334569702574 19:0.857400722021661 20:1.40130497221 21:0.4909 22:0.6545 23:0.4364 30:0.225638 #T0944:PhyreTopoAlpha_TS5
0.70257 1:0.64678 2:0.564399 3:0.682166353460149 4:0.490 5:0.848824962269246 6:0.411995 7:0.77897575698592 8:0.616471 9:0.629613 10:0.59821 11:0.612847 12:0.5584 13:0.839236781048767 14:0.811312118570183 15:0.75812274368231 16:0.72202166064982 17:0.819155066336542 18:0.930829573467831 19:0.877256317689531 20:1.65309555217 21:0.8 22:0.8364 23:0.8364 30:0.610316 #T0944:QUARK_TS1
0.69466 1:0.69828 2:0.568421 3:0.692793144936592 4:0.494 5:0.830338231077973 6:0.427361 7:0.761328075163453 8:0.661831 9:0.754118 10:0.646623 11:0.662141 12:0.5669 13:0.822644015665792 14:0.808761987794246 15:0.732851985559567 16:0.754512635379061 17:0.81530476883229 18:0.930371772471752 19:0.866425992779783 20:1.66822765636 21:0.7636 22:0.9273 23:0.8727 30:0.624045 #T0944:QUARK_TS2
0.70455 1:0.63320 2:0.569781 3:0.624131157357407 4:0.500 5:0.781297906199267 6:0.330902 7:0.673301033511343 8:0.576201 9:0.689164 10:0.612193 11:0.620206 12:0.5620 13:0.76712780177146 14:0.802550130775937 15:0.736462093862816 16:0.732851985559567 17:0.810494458722424 18:0.930297880537904 19:0.868231046931408 20:1.59683298592 21:0.7636 22:0.9091 23:0.8545 30:0.604283 #T0944:QUARK_TS3
0.68478 1:0.63897 2:0.556273 3:0.671858987642082 4:0.479 5:0.827987965705523 6:0.414492 7:0.763809244816361 8:0.566405 9:0.603947 10:0.557439 11:0.575027 12:0.5533 13:0.817553969087529 14:0.806451612903226 15:0.765342960288809 16:0.754512635379061 17:0.812984053138085 18:0.930965711704804 19:0.882671480144404 20:1.64053261528 21:0.6545 22:0.9273 23:0.8727 30:0.600058 #T0944:QUARK_TS4
0.61265 1:0.59987 2:0.512309 3:0.671717402946779 4:0.429 5:0.802937816582907 6:0.365655 7:0.709668667892218 8:0.540909 9:0.566573 10:0.503495 11:0.539724 12:0.5153 13:0.767436625927036 14:0.815431560592851 15:0.736462093862816 16:0.714801444043321 17:0.821863041036954 18:0.931509782481665 19:0.868231046931408 20:1.61619190723 21:0.5636 22:0.8364 23:0.8909 30:0.564438 #T0944:QUARK_TS5
0.68775 1:0.61304 2:0.559718 3:0.628438446075771 4:0.481 5:0.795587708869443 6:0.39607 7:0.727782245919912 8:0.661169 9:0.685909 10:0.685401 11:0.679458 12:0.5527 13:0.815612442799906 14:0.77857454228422 15:0.783393501805054 16:0.743682310469314 17:0.787674530305328 18:0.926401583425435 19:0.889891696750903 20:1.60021284887 21:0.7455 22:0.8364 23:0.8727 30:0.608327 #T0944:RBO_Aleph_TS1
0.68083 1:0.63106 2:0.562258 3:0.641288426020144 4:0.484 5:0.788039736831486 6:0.40457 7:0.723474370948333 8:0.625908 9:0.693103 10:0.681526 11:0.663162 12:0.5579 13:0.818767725663296 14:0.772428073234525 15:0.768953068592058 16:0.76173285198556 17:0.78025072125829 18:0.927084995388287 19:0.882671480144404 20:1.64029018546 21:0.7273 22:0.8182 23:0.8364 30:0.614734 #T0944:RBO_Aleph_TS2
0.68577 1:0.61149 2:0.560703 3:0.651072678291079 4:0.484 5:0.792779661106127 6:0.391391 7:0.7279854358471 8:0.638642 9:0.654391 10:0.671863 11:0.657205 12:0.5555 13:0.822442223834479 14:0.77731037489102 15:0.779783393501805 16:0.743682310469314 17:0.784977467895346 18:0.926923545789598 19:0.888086642599278 20:1.66156666245 21:0.7636 22:0.8364 23:0.8364 30:0.617021 #T0944:RBO_Aleph_TS3
0.68874 1:0.59744 2:0.563217 3:0.62460083922233 4:0.488 5:0.786591089411487 6:0.396554 7:0.715220539464417 8:0.655296 9:0.67108 10:0.676577 11:0.669148 12:0.5575 13:0.80768278357513 14:0.781102877070619 15:0.765342960288809 16:0.729241877256318 17:0.78796715934899 18:0.926015070970491 19:0.879061371841155 20:1.60808067805 21:0.7273 22:0.8182 23:0.8909 30:0.610314 #T0944:RBO_Aleph_TS4
0.68478 1:0.63127 2:0.551485 3:0.644371620216742 4:0.472 5:0.791275238211274 6:0.384934 7:0.719974110837534 8:0.632488 9:0.657775 10:0.654485 11:0.641016 12:0.5513 13:0.82116985829488 14:0.781756756756757 15:0.783393501805054 16:0.772563176895307 17:0.789149934368473 18:0.927273182235716 19:0.889891696750903 20:1.61812294393 21:0.7455 22:0.8182 23:0.8182 30:0.604282 #T0944:RBO_Aleph_TS5
0.34783 1:0.28552 2:0.290609 3:0.617862936487752 4:0.211 5:0.578217149318177 6:0.18833 7:0.515319695275805 8:0.350678 9:0.406974 10:0.401974 11:0.426839 12:0.3134 13:0.712629981240122 14:0.69884481255449 15:0.747292418772563 16:0.736462093862816 17:0.711568562677428 18:0.91574619322202 19:0.873646209386282 20:1.43853916896 21:0.2909 22:0.6545 23:0.7636 30:0.408382 #T0944:RaptorX-Contact_TS1
0.3498 1:0.29885 2:0.291187 3:0.660203170950243 4:0.217 5:0.572404317323243 6:0.186452 7:0.514854557193321 8:0.357546 9:0.439264 10:0.42466 11:0.425752 12:0.3149 13:0.694366275968071 14:0.696098517872711 15:0.76173285198556 16:0.732851985559567 17:0.705741559165844 18:0.915452889514246 19:0.88086642599278 20:1.45265907912 21:0.2364 22:0.6182 23:0.7818 30:0.411400 #T0944:RaptorX-Contact_TS2
0.37451 1:0.33784 2:0.310565 3:0.631592388512638 4:0.223 5:0.59666711219273 6:0.203769 7:0.540623498810494 8:0.373007 9:0.486436 10:0.425541 11:0.445807 12:0.3218 13:0.736274941161443 14:0.702877070619006 15:0.772563176895307 16:0.707581227436823 17:0.715560798849946 18:0.914892039387572 19:0.886281588447653 20:1.48192768781 21:0.3091 22:0.7091 23:0.8545 30:0.431739 #T0944:RaptorX-Contact_TS3
0.35968 1:0.29709 2:0.307637 3:0.627265101507405 4:0.221 5:0.578626677117252 6:0.194622 7:0.508867766086055 8:0.334742 9:0.454676 10:0.411542 11:0.431015 12:0.3256 13:0.714285225281336 14:0.697319093286835 15:0.765342960288809 16:0.703971119133574 17:0.710190974764818 18:0.916884725695589 19:0.882671480144404 20:1.42304643248 21:0.3636 22:0.6 23:0.7273 30:0.416690 #T0944:RaptorX-Contact_TS4
0.33202 1:0.31164 2:0.281128 3:0.619148911019621 4:0.210 5:0.573389743505375 6:0.185772 7:0.515782829581815 8:0.327468 9:0.396259 10:0.404738 11:0.423816 12:0.2987 13:0.715594826715335 14:0.69306887532694 15:0.797833935018051 16:0.707581227436823 17:0.708845987454345 18:0.915097808994319 19:0.898916967509025 20:1.45185501509 21:0.3455 22:0.6545 23:0.7636 30:0.407889 #T0944:RaptorX-Contact_TS5
0.70257 1:0.64210 2:0.543463 3:0.677246792533255 4:0.466 5:0.843611939370047 6:0.442636 7:0.792476404420858 8:0.64767 9:0.686921 10:0.689895 11:0.697574 12:0.5426 13:0.861858922713812 14:0.796861377506539 15:0.71841155234657 16:0.750902527075812 17:0.805356077037687 18:0.929069300249649 19:0.855595667870036 20:1.69425649208 21:0.7636 22:0.9091 23:0.8364 30:0.614525 #T0944:RaptorX_TS1
0.57708 1:0.61373 2:0.471838 3:0.649099578677468 4:0.399 5:0.849075043985584 6:0.393701 7:0.783444364266028 8:0.539716 9:0.608531 10:0.541973 11:0.596936 12:0.4780 13:0.850831003306982 14:0.821687009590235 15:0.740072202166065 16:0.682310469314079 17:0.829298181939977 18:0.932525720021222 19:0.864620938628159 20:1.59908383436 21:0.4727 22:0.8364 23:0.8727 30:0.548605 #T0944:Seok-server_TS1
0.57806 1:0.53458 2:0.471589 3:0.620533088872581 4:0.398 5:0.839713127912066 6:0.396917 7:0.777668182302151 8:0.526085 9:0.590189 10:0.514931 11:0.585175 12:0.4777 13:0.836398253753437 14:0.816761115954664 15:0.743682310469314 16:0.660649819494585 17:0.825071837153484 18:0.932348503622075 19:0.866425992779783 20:1.57908710507 21:0.4909 22:0.8364 23:0.8727 30:0.540419 #T0944:Seok-server_TS2
0.58399 1:0.57634 2:0.472515 3:0.635824403573368 4:0.398 5:0.832771141374697 6:0.400266 7:0.770597477083299 8:0.527805 9:0.594816 10:0.529236 11:0.585913 12:0.4791 13:0.838005825831191 14:0.816238012205754 15:0.732851985559567 16:0.649819494584838 17:0.823040110682111 18:0.932060682496999 19:0.86101083032491 20:1.58599091962 21:0.4909 22:0.8364 23:0.8727 30:0.545333 #T0944:Seok-server_TS3
0.57905 1:0.56946 2:0.473757 3:0.639808799793154 4:0.399 5:0.842030574109657 6:0.40369 7:0.783201857763951 8:0.558165 9:0.614125 10:0.570713 11:0.612698 12:0.4805 13:0.844141149086343 14:0.817785527462947 15:0.714801444043321 16:0.667870036101083 17:0.824539299091716 18:0.931706139892209 19:0.851985559566787 20:1.62228009279 21:0.5091 22:0.8364 23:0.8727 30:0.551439 #T0944:Seok-server_TS4
0.58004 1:0.55804 2:0.470751 3:0.627436591007511 4:0.397 5:0.840090769282107 6:0.39794 7:0.78095821235866 8:0.539549 9:0.60592 10:0.544716 11:0.609519 12:0.4773 13:0.840105145482977 14:0.817458587619878 15:0.736462093862816 16:0.657039711191336 17:0.826382048934397 18:0.93186854717191 19:0.862815884476534 20:1.60992347729 21:0.4727 22:0.8364 23:0.8727 30:0.546252 #T0944:Seok-server_TS5
0.70257 1:0.64210 2:0.543463 3:0.677246792533255 4:0.466 5:0.843611939370047 6:0.442636 7:0.792476404420858 8:0.64767 9:0.686921 10:0.689895 11:0.697574 12:0.5426 13:0.861858922713812 14:0.796861377506539 15:0.71841155234657 16:0.750902527075812 17:0.805356077037687 18:0.929069300249649 19:0.855595667870036 20:1.69425649208 21:0.7636 22:0.9091 23:0.8364 30:0.614525 #T0944:ToyPred_email_TS1
0.60474 1:0.58915 2:0.45853 3:0.61077425127499 4:0.369 5:0.81976259007422 6:0.379634 7:0.749845842109058 8:0.580899 9:0.560044 10:0.542648 11:0.557539 12:0.4664 13:0.851904499114604 14:0.811857018308631 15:0.689530685920578 16:0.711191335740072 17:0.817345352798689 18:0.930672379587062 19:0.844765342960289 20:1.60378017757 21:0.7273 22:0.9455 23:0.7636 30:0.541140 #T0944:YASARA_TS1
0.61265 1:0.54489 2:0.467196 3:0.603421533100252 4:0.381 5:0.837291187734944 6:0.370257 7:0.752150466153155 8:0.551595 9:0.553921 10:0.502066 11:0.54614 12:0.4720 13:0.862834903892153 14:0.820597210113339 15:0.685920577617328 16:0.675090252707581 17:0.825876285968423 18:0.931342105609298 19:0.842960288808664 20:1.59443418175 21:0.7636 22:0.9273 23:0.8 30:0.542535 #T0944:YASARA_TS2
0.66107 1:0.65508 2:0.526514 3:0.673933093159819 4:0.444 5:0.804068360613501 6:0.409212 7:0.756378895617406 8:0.641216 9:0.693223 10:0.606453 11:0.634996 12:0.5203 13:0.857622129141763 14:0.78308631211857 15:0.707581227436823 16:0.765342960288809 17:0.788705263015964 18:0.925883687088473 19:0.850180505415162 20:1.63221563153 21:0.7273 22:0.8545 23:0.7273 30:0.591604 #T0944:YASARA_TS4
0.55731 1:0.44136 2:0.433997 3:0.635158558539008 4:0.358 5:0.727052569385164 6:0.311056 7:0.669094103600681 8:0.511055 9:0.5164 10:0.471848 11:0.498878 12:0.4319 13:0.792563674631753 14:0.767763731473409 15:0.67870036101083 16:0.689530685920578 17:0.771984828007529 18:0.925670862171476 19:0.839350180505415 20:1.58129750624 21:0.3273 22:0.6182 23:0.5636 30:0.498898 #T0944:YASARA_TS5
0.67787 1:0.59205 2:0.542931 3:0.669064961440004 4:0.467 5:0.813950956632138 6:0.406493 7:0.728489024023025 8:0.62768 9:0.677868 10:0.638028 11:0.6434 12:0.5394 13:0.823197377791544 14:0.788382737576286 15:0.779783393501805 16:0.75812274368231 17:0.796392417582623 18:0.929813244974393 19:0.888086642599278 20:1.66116750003 21:0.7636 22:0.8545 23:0.7636 30:0.600561 #T0944:ZHOU-SPARKS-X_TS1
0.61462 1:0.46337 2:0.483833 3:0.619774494835952 4:0.414 5:0.761279035390236 6:0.306394 7:0.621348322242371 8:0.498773 9:0.561004 10:0.500596 11:0.517253 12:0.4831 13:0.737973181807177 14:0.805688753269398 15:0.736462093862816 16:0.657039711191336 17:0.808557292286004 18:0.931105752042005 19:0.866425992779783 20:1.58026859825 21:0.4909 22:0.9273 23:0.8545 30:0.540588 #T0944:ZHOU-SPARKS-X_TS2
0.53557 1:0.55524 2:0.423697 3:0.612098266659292 4:0.355 5:0.773863123100658 6:0.330237 7:0.649382138060302 8:0.467219 9:0.504714 10:0.47026 11:0.465502 12:0.4285 13:0.750346936679777 14:0.807977332170881 15:0.776173285198556 16:0.696750902527076 17:0.815148545212026 18:0.931966077578151 19:0.886281588447653 20:1.51424798488 21:0.5091 22:0.5455 23:0.6182 30:0.489459 #T0944:ZHOU-SPARKS-X_TS3
0.49506 1:0.39077 2:0.4063 3:0.571261165011802 4:0.338 5:0.743948116333645 6:0.269336 7:0.549150109495528 8:0.412569 9:0.488329 10:0.348061 11:0.428681 12:0.4085 13:0.670410404677363 14:0.820008718395815 15:0.747292418772563 16:0.63898916967509 17:0.824036492807786 18:0.928949857204448 19:0.873646209386282 20:1.54213910603 21:0.2182 22:0.6 23:0.5636 30:0.459334 #T0944:ZHOU-SPARKS-X_TS4
0.53854 1:0.52864 2:0.42303 3:0.588605687152869 4:0.342 5:0.750221136485685 6:0.356399 7:0.656405620067988 8:0.499543 9:0.56106 10:0.504378 11:0.545784 12:0.4276 13:0.765650304858449 14:0.780209241499564 15:0.732851985559567 16:0.685920577617328 17:0.792261875390609 18:0.927713654115329 19:0.866425992779783 20:1.5906420674 21:0.6 22:0.8364 23:0.8364 30:0.515255 #T0944:ZHOU-SPARKS-X_TS5
0.69565 1:0.68687 2:0.568421 3:0.676993351517925 4:0.495 5:0.844977073515215 6:0.420471 7:0.775252161268141 8:0.662138 9:0.680036 10:0.629659 11:0.641838 12:0.5641 13:0.820454611865894 14:0.807497820401046 15:0.75812274368231 16:0.732851985559567 17:0.815669414330954 18:0.930949136871759 19:0.879061371841155 20:1.6678955982 21:0.8 22:0.9091 23:0.8545 30:0.619564 #T0944:Zhang-Server_TS1
0.68972 1:0.68659 2:0.56762 3:0.712583862467538 4:0.493 5:0.841821455823511 6:0.429574 7:0.779112715206264 8:0.656404 9:0.709218 10:0.652645 11:0.66277 12:0.5645 13:0.833885415301281 14:0.809045335658239 15:0.776173285198556 16:0.747292418772563 17:0.817157303158848 18:0.930332591073441 19:0.888086642599278 20:1.6781850931 21:0.8182 22:0.9455 23:0.8909 30:0.627010 #T0944:Zhang-Server_TS2
0.67194 1:0.61180 2:0.556272 3:0.674238757315099 4:0.480 5:0.817858847853957 6:0.402098 7:0.728627606903015 8:0.559785 9:0.583638 10:0.549676 11:0.563604 12:0.5532 13:0.794255820613157 14:0.808892763731473 15:0.75812274368231 16:0.685920577617328 17:0.81564923753105 18:0.930946093982524 19:0.879061371841155 20:1.6390934769 21:0.6909 22:0.9455 23:0.8727 30:0.598605 #T0944:Zhang-Server_TS3
0.7085 1:0.62153 2:0.571547 3:0.614753231108301 4:0.502 5:0.800596171143346 6:0.36149 7:0.699317626367654 8:0.601919 9:0.700764 10:0.629664 11:0.635523 12:0.5631 13:0.76912167538148 14:0.802005231037489 15:0.787003610108303 16:0.729241877256318 17:0.809576078136447 18:0.930435543642556 19:0.893501805054152 20:1.61445744865 21:0.7818 22:0.9455 23:0.8909 30:0.608914 #T0944:Zhang-Server_TS4
