0.0976 1:0.14824 2:0.0849458 3:0.65773276562696 4:0.047 5:0.678703440632745 6:0.211921 7:0.554448234684196 8:0.0303056 9:-0.0911962 10:-0.072438 11:-0.0109699 12:0.0843 13:0.677684709148881 14:0.772436257441312 15:0.541176470588235 16:0.588235294117647 17:0.784713675495872 18:0.934605584097618 19:0.763235294117647 20:1.35441736928 21:0.0588 22:0 23:0.0735 30:0.119411 #T0909:ACOMPMOD_TS1
0.42117 1:0.44879 2:0.330937 3:0.721252562324847 4:0.264 5:0.800043640584695 6:0.370285 7:0.709391253975784 8:0.389032 9:0.340849 10:0.345103 11:0.405051 12:0.3314 13:0.74261003218966 14:0.793945860945749 15:0.726470588235294 16:0.655882352941176 17:0.802835228869798 18:0.934345964359176 19:0.860294117647059 20:1.63587460607 21:0.2206 22:0.8088 23:0.4559 30:0.422182 #T0909:MULTICOM-CONSTRUCT_TS3
0.44595 1:0.31134 2:0.334903 3:0.691483201630266 4:0.269 5:0.83116378431794 6:0.387259 7:0.70627820181621 8:0.35187 9:0.235045 10:0.301324 11:0.308459 12:0.3392 13:0.6991324047659 14:0.822550451158785 15:0.673529411764706 16:0.641176470588235 17:0.832594739611094 18:0.939531038988372 19:0.833823529411765 20:1.64443718348 21:0.1618 22:0.8824 23:0.5147 30:0.409530 #T0909:MULTICOM-CONSTRUCT_TS4
0.42492 1:0.37422 2:0.313939 3:0.702607944109101 4:0.246 5:0.846381225949623 6:0.41591 7:0.743490642224632 8:0.378746 9:0.309913 10:0.305461 11:0.339596 12:0.3237 13:0.75729271232208 14:0.819031038226815 15:0.673529411764706 16:0.644117647058824 17:0.827754766832401 18:0.937114386771457 19:0.833823529411765 20:1.69149523756 21:0.1765 22:0.6324 23:0.4118 30:0.397524 #T0909:MULTICOM-CONSTRUCT_TS5
0.43018 1:0.48659 2:0.330725 3:0.722324743853427 4:0.264 5:0.818506753237064 6:0.366869 7:0.731942197253095 8:0.439893 9:0.362454 10:0.443294 11:0.486516 12:0.3336 13:0.765632275091916 14:0.808341757460032 15:0.708823529411765 16:0.691176470588235 17:0.818609444781654 18:0.93810272072866 19:0.851470588235294 20:1.6795632806 21:0.2353 22:0.8235 23:0.5147 30:0.435252 #T0909:MULTICOM-NOVEL_TS1
0.43694 1:0.42107 2:0.328253 3:0.688124043155307 4:0.263 5:0.807228368823024 6:0.373355 7:0.71074879673805 8:0.438384 9:0.375558 10:0.444428 11:0.480242 12:0.3303 13:0.735854704114479 14:0.810307387023101 15:0.723529411764706 16:0.652941176470588 17:0.815112851530768 18:0.938235489285839 19:0.858823529411765 20:1.66915875555 21:0.2206 22:0.8088 23:0.4853 30:0.424961 #T0909:MULTICOM-NOVEL_TS2
0.43243 1:0.47421 2:0.333508 3:0.7168856563074 4:0.267 5:0.805900379874564 6:0.375771 7:0.717045361480076 8:0.445156 9:0.364144 10:0.448886 11:0.494384 12:0.3318 13:0.758546354635464 14:0.798345127110712 15:0.729411764705882 16:0.676470588235294 17:0.808231779256991 18:0.9346114113055 19:0.861764705882353 20:1.66935939217 21:0.2206 22:0.8235 23:0.5294 30:0.436657 #T0909:MULTICOM-NOVEL_TS3
0.47447 1:0.43798 2:0.3205 3:0.657072532049465 4:0.257 5:0.808582600880077 6:0.395791 7:0.698958218622933 8:0.412187 9:0.373921 10:0.423442 11:0.438793 12:0.3217 13:0.737387374330653 14:0.808734883372646 15:0.714705882352941 16:0.708823529411765 17:0.820791356355377 18:0.936411389991373 19:0.852941176470588 20:1.71806116513 21:0.2059 22:0.8088 23:0.4559 30:0.419368 #T0909:MULTICOM-NOVEL_TS4
0.48423 1:0.42775 2:0.2651 3:0.702125118773314 4:0.198 5:0.795926768486672 6:0.412583 7:0.705301639310563 8:0.350813 9:0.344002 10:0.37155 11:0.40764 12:0.2773 13:0.759535995972479 14:0.782994496237223 15:0.705882352941177 16:0.676470588235294 17:0.796137147671321 18:0.936906469221937 19:0.85 20:1.74883914092 21:0.25 22:0.7941 23:0.3676 30:0.380321 #T0909:MULTICOM-NOVEL_TS5
0.07883 1:0.14278 2:0.0722216 3:0.636349015706428 4:0.038 5:0.591796642165293 6:0.137226 7:0.53580879176832 8:-0.0150511 9:-0.130114 10:-0.149925 11:-0.0113766 12:0.0754 13:0.680083372744054 14:0.70111198472425 15:0.532352941176471 16:0.520588235294118 17:0.721689490945544 18:0.929518604462827 19:0.760294117647059 20:1.33616523684 21:0.1471 22:0.3529 23:0.1765 30:0.138976 #T0909:MULTICOM-REFINE_TS1
0.09159 1:0.15971 2:0.0774791 3:0.662311186942753 4:0.042 5:0.596783931035355 6:0.144429 7:0.55487457079606 8:0.0564021 9:-0.061775 10:-0.0428089 11:0.0541617 12:0.0812 13:0.691646630764771 14:0.701336628102887 15:0.520588235294118 16:0.605882352941176 17:0.722827175814333 18:0.922370443933878 19:0.751470588235294 20:1.32600448766 21:0.1765 22:0.1176 23:0.1765 30:0.141633 #T0909:MULTICOM-REFINE_TS2
0.08483 1:0.14374 2:0.0763549 3:0.588766664776603 4:0.036 5:0.617279815145921 6:0.16363 7:0.538817984345351 8:-0.0271118 9:-0.142692 10:-0.122618 11:-0.0337277 12:0.0750 13:0.665606797967932 14:0.722808791044217 15:0.544117647058823 16:0.558823529411765 17:0.742946484178888 18:0.93489521002378 19:0.761764705882353 20:1.30489587291 21:0.1176 22:0.4706 23:0.0882 30:0.126069 #T0909:MULTICOM-REFINE_TS3
0.09234 1:0.14821 2:0.0735111 3:0.620773603028225 4:0.035 5:0.577757529297962 6:0.141502 7:0.518440989044005 8:-0.00456557 9:-0.108164 10:-0.0949889 11:-0.00261221 12:0.0740 13:0.677451448534684 14:0.688644277209929 15:0.532352941176471 16:0.541176470588235 17:0.709343935376576 18:0.925368024905926 19:0.757352941176471 20:1.28411478659 21:0.1765 22:0.2059 23:0.1912 30:0.135871 #T0909:MULTICOM-REFINE_TS4
0.05931 1:0.14846 2:0.0594111 3:0.641781745765828 4:0.032 5:0.588240072024683 6:0.142585 7:0.532164617353393 8:-0.0316225 9:-0.106868 10:-0.129232 11:0.0236126 12:0.0668 13:0.688353979465743 14:0.689262046501179 15:0.508823529411765 16:0.561764705882353 17:0.712898262548314 18:0.930292595333648 19:0.748529411764706 20:1.31487990478 21:0.1765 22:0.0735 23:0.1912 30:0.125897 #T0909:MULTICOM-REFINE_TS5
0.40766 1:0.26679 2:0.319841 3:0.677938748193701 4:0.256 5:0.7158244551616 6:0.328007 7:0.557792963449896 8:0.294826 9:0.2548 10:0.197441 11:0.260248 12:0.3256 13:0.630305267814917 14:0.813976562207496 15:0.658823529411765 16:0.676470588235294 17:0.822128012776913 18:0.937924924654806 19:0.826470588235294 20:1.63993742589 21:0.25 22:0.5588 23:0.3529 30:0.386994 #T0909:MUfold2_TS1
0.26727 1:0.27820 2:0.191701 3:0.697700651728291 4:0.129 5:0.790780897147337 6:0.351821 7:0.725507226574501 8:0.301932 9:0.196215 10:0.249591 11:0.274365 12:0.2088 13:0.809450182306366 14:0.799655546819424 15:0.679411764705882 16:0.629411764705882 17:0.812119327330257 18:0.938532234985304 19:0.836764705882353 20:1.54306976355 21:0.0735 22:0.1029 23:0.2353 30:0.264996 #T0909:Pareto-server_TS1
0.22973 1:0.32456 2:0.167084 3:0.682448010364421 4:0.109 5:0.817232659653027 6:0.333698 7:0.742099259058462 8:0.33152 9:0.238795 10:0.374249 11:0.350528 12:0.1838 13:0.802936505514958 14:0.819349283013217 15:0.626470588235294 16:0.673529411764706 17:0.827146435279008 18:0.941400610405318 19:0.813235294117647 20:1.53708421948 21:0.1029 22:0.1618 23:0.1471 30:0.241234 #T0909:Pareto-server_TS2
0.1509 1:0.34271 2:0.137421 3:0.674686292399711 4:0.093 5:0.827883595265793 6:0.363541 7:0.768843058891299 8:0.333508 9:0.227895 10:0.376384 11:0.343225 12:0.1560 13:0.81232024897405 14:0.814350967838556 15:0.638235294117647 16:0.682352941176471 17:0.823187605447691 18:0.935254403905668 19:0.808823529411765 20:1.56147250942 21:0.0588 22:0.4706 23:0.1912 30:0.226931 #T0909:Pareto-server_TS3
0.08183 1:0.25625 2:0.0744549 3:0.659442843617857 4:0.036 5:0.74689021364625 6:0.300852 7:0.68177197164995 8:0.285694 9:0.158497 10:0.28159 11:0.227139 12:0.0843 13:0.786910326625883 14:0.777340971208207 15:0.588235294117647 16:0.626470588235294 17:0.792630734937871 18:0.935633932828324 19:0.786764705882353 20:1.55246805109 21:0.25 22:0.0882 23:0.0735 30:0.138777 #T0909:Pareto-server_TS4
0.18694 1:0.30475 2:0.143155 3:0.694340634133518 4:0.100 5:0.800331398904962 6:0.350952 7:0.734845809546399 8:0.340617 9:0.284907 10:0.334647 11:0.348371 12:0.1629 13:0.792410486811393 14:0.815024897974466 15:0.667647058823529 16:0.685294117647059 17:0.818977264115522 18:0.936001067496588 19:0.825 20:1.56352201585 21:0.0588 22:0.5 23:0.2059 30:0.233696 #T0909:Pareto-server_TS5
0.12462 1:0.16035 2:0.106381 3:0.632082197147379 4:0.050 5:0.603352095935967 6:0.166442 7:0.482557280721966 8:0.0665249 9:-0.0421346 10:-0.0553142 11:-0.0110367 12:0.0897 13:0.615836473477856 14:0.732955183645962 15:0.573529411764706 16:0.605882352941176 17:0.752897578614367 18:0.931235733122595 19:0.786764705882353 20:1.36076579086 21:0.3382 22:0.4265 23:0.2941 30:0.177292 #T0909:Pcons-net_TS1
0.19219 1:0.19341 2:0.155861 3:0.650049313477356 4:0.101 5:0.634939983764099 6:0.187399 7:0.537063445581458 8:0.154002 9:0.0398076 10:0.0162273 11:0.069504 12:0.1855 13:0.6457482951685 14:0.731438840840166 15:0.594117647058824 16:0.655882352941176 17:0.750705298149772 18:0.926285694135042 19:0.797058823529412 20:1.42957850222 21:0.3824 22:0.6176 23:0.3235 30:0.255469 #T0909:Pcons-net_TS2
0.16441 1:0.17942 2:0.134942 3:0.657725205372592 4:0.089 5:0.590061813312427 6:0.158221 7:0.469565522770399 8:0.102658 9:-0.0231594 10:-0.0471064 11:0.00432011 12:0.1112 13:0.623634838060077 14:0.72183533640346 15:0.608823529411765 16:0.582352941176471 17:0.744211800090618 18:0.921582238550264 19:0.804411764705882 20:1.34818599555 21:0.4706 22:0.25 23:0.2353 30:0.208619 #T0909:Pcons-net_TS3
0.11411 1:0.15963 2:0.0983797 3:0.616873456806033 4:0.059 5:0.603187920186131 6:0.158195 7:0.488873126118189 8:0.0823999 9:-0.0156841 10:-0.0428771 11:0.00714856 12:0.0926 13:0.605665380097332 14:0.729641693811075 15:0.564705882352941 16:0.620588235294118 17:0.753107798746428 18:0.926271733477893 19:0.782352941176471 20:1.36057710694 21:0.2941 22:0.2794 23:0.2353 30:0.168039 #T0909:Pcons-net_TS4
0.15691 1:0.17264 2:0.127029 3:0.617551903723597 4:0.077 5:0.628264835693693 6:0.184406 7:0.507672461620132 8:0.107846 9:0.0171688 10:-0.00866783 11:0.0213954 12:0.1022 13:0.637955804054982 14:0.746957954247632 15:0.544117647058823 16:0.641176470588235 17:0.764504754825607 18:0.930951050886065 19:0.772058823529412 20:1.32787262549 21:0.3529 22:0.3382 23:0.2647 30:0.193428 #T0909:Pcons-net_TS5
0.08183 1:0.23992 2:0.0748654 3:0.608626044045355 4:0.041 5:0.704301230704062 6:0.24374 7:0.55454349078341 8:0.167193 9:0.0493387 10:0.123101 11:0.128938 12:0.0816 13:0.628189064669179 14:0.786345426635217 15:0.564705882352941 16:0.647058823529412 17:0.798032023574736 18:0.93920438321457 19:0.776470588235294 20:1.41228874231 21:0.3235 22:0.0882 23:0.0882 30:0.132758 #T0909:PhyreTopoAlpha_TS1
0.09535 1:0.27057 2:0.0856405 3:0.517998646027172 4:0.048 5:0.748775327601032 6:0.23296 7:0.620893972508358 8:0.210992 9:0.055443 10:0.144231 11:0.147925 12:0.0909 13:0.675223191810706 14:0.806020442547456 15:0.664705882352941 16:0.611764705882353 17:0.811936818972082 18:0.941622860046222 19:0.816176470588235 20:1.50519428834 21:0.4559 22:0.0882 23:0.0882 30:0.152925 #T0909:PhyreTopoAlpha_TS2
0.07883 1:0.22410 2:0.0691856 3:0.61238472759888 4:0.038 5:0.671904883313945 6:0.239001 7:0.562601918293124 8:0.207409 9:0.107214 10:0.179292 11:0.178277 12:0.0784 13:0.700035927321546 14:0.754708150810588 15:0.611764705882353 16:0.632352941176471 17:0.771280532838661 18:0.934035297040191 19:0.791176470588235 20:1.51710387816 21:0.3235 22:0.1176 23:0.0294 30:0.133184 #T0909:PhyreTopoAlpha_TS3
0.07132 1:0.19146 2:0.0648523 3:0.630115414155889 4:0.033 5:0.627988790210409 6:0.190193 7:0.537113610553899 8:0.0830051 9:-0.0680816 10:0.0952708 11:0.0358556 12:0.0586 13:0.680346305817022 14:0.725392189898536 15:0.608823529411765 16:0.591176470588235 17:0.738508516316232 18:0.888556182709629 19:0.801470588235294 20:1.42312561279 21:0.5735 22:0.0441 23:0.0441 30:0.129444 #T0909:PhyreTopoAlpha_TS4
0.06907 1:0.15535 2:0.0619516 3:0.613467132653254 4:0.029 5:0.518742628230742 6:0.103061 7:0.403199554779977 8:-0.0411217 9:-0.0974543 10:0.00975485 11:-0.0110536 12:0.0656 13:0.56372965262628 14:0.702553446403834 15:0.585294117647059 16:0.567647058823529 17:0.717826850440761 18:0.918138304511711 19:0.792647058823529 20:1.22035479962 21:0.4559 22:0.0588 23:0.0441 30:0.117396 #T0909:PhyreTopoAlpha_TS5
0.47673 1:0.40575 2:0.362446 3:0.786252708375215 4:0.294 5:0.842376463671539 6:0.412051 7:0.765276624762808 8:0.402899 9:0.3376 10:0.299765 11:0.373528 12:0.3651 13:0.767723077392485 14:0.818581751469542 15:0.676470588235294 16:0.667647058823529 17:0.826609079021807 18:0.936800308398835 19:0.835294117647059 20:1.69662015938 21:0.3824 22:0.8824 23:0.5294 30:0.449876 #T0909:QUARK_TS1
0.43093 1:0.30524 2:0.326701 3:0.719417482400931 4:0.253 5:0.808390622363563 6:0.339709 7:0.716278724179995 8:0.342439 9:0.256155 10:0.254702 11:0.314208 12:0.3353 13:0.731489420128454 14:0.810326107304654 15:0.644117647058824 16:0.670588235294118 17:0.817869479126532 18:0.937458086843101 19:0.822058823529412 20:1.5978796211 21:0.3971 22:0.5 23:0.3382 30:0.394291 #T0909:QUARK_TS2
0.39414 1:0.36699 2:0.289737 3:0.711841763876074 4:0.225 5:0.820900542764655 6:0.340428 7:0.702988050058733 8:0.38997 9:0.323833 10:0.316847 11:0.344747 12:0.3071 13:0.708048406535569 14:0.832022913624621 15:0.632352941176471 16:0.711764705882353 17:0.840176915635678 18:0.938432584040819 19:0.813235294117647 20:1.57968966298 21:0.2206 22:0.6029 23:0.4412 30:0.376667 #T0909:QUARK_TS3
0.33859 1:0.23477 2:0.283965 3:0.671788395353193 4:0.204 5:0.770614296077588 6:0.289948 7:0.661492306090178 8:0.291372 9:0.111627 10:0.181856 11:0.218145 12:0.2934 13:0.701249675815039 14:0.807237260848403 15:0.664705882352941 16:0.626470588235294 17:0.817627437773484 18:0.934627735991965 19:0.832352941176471 20:1.54735686342 21:0.2206 22:0.4265 23:0.3529 30:0.346981 #T0909:QUARK_TS4
0.48799 1:0.45662 2:0.342258 3:0.79834224240581 4:0.277 5:0.81467354338425 6:0.377017 7:0.677156749796693 8:0.387484 9:0.37336 10:0.302102 11:0.356128 12:0.3489 13:0.66545797800119 14:0.833483095585758 15:0.682352941176471 16:0.711764705882353 17:0.840027871959753 18:0.939203370095765 19:0.841176470588235 20:1.61851209943 21:0.3676 22:0.8824 23:0.5147 30:0.429028 #T0909:QUARK_TS5
0.37087 1:0.25546 2:0.247648 3:0.706284117795636 4:0.192 5:0.803491743450003 6:0.338178 7:0.74062740015361 8:0.302466 9:0.231144 10:0.284699 11:0.284781 12:0.2565 13:0.808301118247418 14:0.810007862518252 15:0.644117647058824 16:0.647058823529412 17:0.818850244408414 18:0.933350496609336 19:0.819117647058824 20:1.57123766621 21:0.25 22:0.6618 23:0.3971 30:0.342855 #T0909:RBO_Aleph_TS1
0.3536 1:0.32998 2:0.244904 3:0.738043199980756 4:0.186 5:0.833252372287694 6:0.404973 7:0.78627708642812 8:0.335725 9:0.244542 10:0.304594 11:0.322707 12:0.2592 13:0.83493470533494 14:0.800778763712606 15:0.655882352941176 16:0.641176470588235 17:0.813075135819212 18:0.933521688169463 19:0.827941176470588 20:1.6822041683 21:0.3529 22:0.75 23:0.4118 30:0.359616 #T0909:RBO_Aleph_TS2
0.3521 1:0.28027 2:0.248552 3:0.734799163560949 4:0.189 5:0.817183990263517 6:0.381778 7:0.757108337286528 8:0.301357 9:0.204714 10:0.259836 11:0.288077 12:0.2560 13:0.808248943538422 14:0.804859785091168 15:0.655882352941176 16:0.676470588235294 17:0.81488206352069 18:0.933397458102225 19:0.827941176470588 20:1.66162858467 21:0.2353 22:0.75 23:0.4118 30:0.349968 #T0909:RBO_Aleph_TS3
0.36862 1:0.25796 2:0.253734 3:0.699860478942114 4:0.199 5:0.781114739985332 6:0.325877 7:0.729677052272522 8:0.278078 9:0.138216 10:0.22958 11:0.234294 12:0.2528 13:0.810855924575508 14:0.786832153955595 15:0.670588235294118 16:0.626470588235294 17:0.797958571177509 18:0.923276757141254 19:0.832352941176471 20:1.62329595789 21:0.2941 22:0.7353 23:0.3971 30:0.352737 #T0909:RBO_Aleph_TS4
0.37988 1:0.29427 2:0.255111 3:0.73158863281391 4:0.200 5:0.797153855368975 6:0.357561 7:0.73600851630975 8:0.325847 9:0.231845 10:0.313195 11:0.320485 12:0.2630 13:0.812091107415826 14:0.800160994421356 15:0.658823529411765 16:0.697058823529412 17:0.810262698819553 18:0.931451589893043 19:0.826470588235294 20:1.62391463834 21:0.25 22:0.75 23:0.3824 30:0.357592 #T0909:RBO_Aleph_TS5
0.06982 1:0.14966 2:0.0651869 3:0.667414186817322 4:0.034 5:0.566817281333772 6:0.171479 7:0.516786647872052 8:0.0562328 9:-0.0467824 10:0.0128415 11:0.129564 12:0.0711 13:0.663113319806557 14:0.67668201729754 15:0.597058823529412 16:0.567647058823529 17:0.701840204060536 18:0.924974852449928 19:0.797058823529412 20:1.33310468896 21:0.2794 22:0.0588 23:0.0294 30:0.119735 #T0909:RaptorX-Contact_TS1
0.06607 1:0.16140 2:0.0689131 3:0.645208087410286 4:0.036 5:0.572984392949269 6:0.17518 7:0.518728257432005 8:0.0893624 9:-0.0131157 10:0.0806995 11:0.180012 12:0.0741 13:0.677886695449206 14:0.684525815268262 15:0.611764705882353 16:0.558823529411765 17:0.709494547883156 18:0.928929436942762 19:0.805882352941176 20:1.33311147809 21:0.3235 22:0.0735 23:0.0147 30:0.125873 #T0909:RaptorX-Contact_TS2
0.06757 1:0.16755 2:0.0707124 3:0.661092869133715 4:0.038 5:0.589669610502757 6:0.185897 7:0.531530826804916 8:0.0929242 9:0.0163411 10:0.0925782 11:0.178158 12:0.0744 13:0.675695205113732 14:0.69734920813209 15:0.620588235294118 16:0.561764705882353 17:0.720958282477735 18:0.927294182644388 19:0.810294117647059 20:1.38473764717 21:0.2353 22:0.1324 23:0.0294 30:0.127464 #T0909:RaptorX-Contact_TS3
0.06832 1:0.16514 2:0.0686869 3:0.661186169545577 4:0.035 5:0.580672884199079 6:0.163917 7:0.518893753320683 8:0.0730021 9:0.0346907 10:0.0656255 11:0.173556 12:0.0752 13:0.665200079329967 14:0.700775019656296 15:0.617647058823529 16:0.597058823529412 17:0.723998771561137 18:0.92786409882833 19:0.808823529411765 20:1.35275333897 21:0.25 22:0.1176 23:0.0294 30:0.124511 #T0909:RaptorX-Contact_TS4
0.06532 1:0.14801 2:0.0680379 3:0.643528508172807 4:0.037 5:0.564643223281574 6:0.131334 7:0.495530684557694 8:0.00241038 9:-0.072818 10:0.00968663 11:0.0928677 12:0.0760 13:0.65072182641993 14:0.693998277734097 15:0.582352941176471 16:0.55 17:0.716660429612081 18:0.928302940674462 19:0.791176470588235 20:1.33320194433 21:0.25 22:0.1176 23:0.0441 30:0.126148 #T0909:RaptorX-Contact_TS5
0.60135 1:0.47156 2:0.336653 3:0.733836090248818 4:0.271 5:0.861714117722927 6:0.418884 7:0.805590646042288 8:0.450009 9:0.438616 10:0.451046 11:0.506661 12:0.3357 13:0.831477749469862 14:0.814893856003594 15:0.741176470588235 16:0.682352941176471 17:0.823478917293055 18:0.937671712519423 19:0.860294117647059 20:1.77229975437 21:0.2647 22:0.9118 23:0.5294 30:0.450990 #T0909:RaptorX_TS1
0.42117 1:0.27119 2:0.324066 3:0.707291006218309 4:0.252 5:0.818752042701431 6:0.386541 7:0.761727662329448 8:0.385415 9:0.256092 10:0.348539 11:0.388326 12:0.3207 13:0.783604250255534 14:0.798382567673818 15:0.720588235294118 16:0.626470588235294 17:0.806864452831295 18:0.932446669425521 19:0.860294117647059 20:1.67244590476 21:0.2059 22:0.8971 23:0.4706 30:0.409155 #T0909:Seok-assembly_TS1
0.43844 1:0.39079 2:0.339596 3:0.742843961504559 4:0.273 5:0.865738146894441 6:0.449985 7:0.811521496204934 8:0.45948 9:0.393005 10:0.441891 11:0.478116 12:0.3356 13:0.821933133991365 14:0.814613051780299 15:0.702941176470588 16:0.658823529411765 17:0.823742715850194 18:0.932523210324895 19:0.848529411764706 20:1.76201305561 21:0.1324 22:0.9118 23:0.5 30:0.438831 #T0909:Seok-assembly_TS2
0.4512 1:0.20531 2:0.282434 3:0.67261684459038 4:0.219 5:0.818290074326033 6:0.344091 7:0.75659812817385 8:0.31224 9:0.269388 10:0.273436 11:0.335595 12:0.2837 13:0.777187295000687 14:0.797802238945674 15:0.661764705882353 16:0.620588235294118 17:0.808437383406547 18:0.938605148345477 19:0.825 20:1.61638262298 21:0.1176 22:0.8529 23:0.4706 30:0.367490 #T0909:Seok-assembly_TS3
0.4467 1:0.33018 2:0.297455 3:0.69817059026686 4:0.233 5:0.841958778058773 6:0.368495 7:0.776953989766875 8:0.345871 9:0.287642 10:0.329597 11:0.369509 12:0.3092 13:0.786718714244306 14:0.815081058819125 15:0.708823529411765 16:0.664705882352941 17:0.822489043901214 18:0.935989216088307 19:0.851470588235294 20:1.67217060192 21:0.1471 22:0.7206 23:0.3529 30:0.383747 #T0909:Seok-assembly_TS4
0.22523 1:0.17532 2:0.17101 3:0.618808796012309 4:0.117 5:0.699445201102625 6:0.281352 7:0.637135909053944 8:0.235266 9:0.0818587 10:0.200925 11:0.208369 12:0.1702 13:0.738906390639064 14:0.757272829383354 15:0.623529411764706 16:0.585294117647059 17:0.772898106808526 18:0.91672341664609 19:0.808823529411765 20:1.45071224827 21:0.1471 22:0.1912 23:0.0882 30:0.225632 #T0909:Seok-assembly_TS5
0.4542 1:0.36248 2:0.352916 3:0.784969183372252 4:0.287 5:0.868495942643265 6:0.444702 7:0.80625721810337 8:0.432495 9:0.417934 10:0.443909 11:0.493255 12:0.3475 13:0.817620482387222 14:0.819873450896701 15:0.714705882352941 16:0.658823529411765 17:0.828759288465939 18:0.936299212457276 19:0.854411764705882 20:1.75459314154 21:0.1471 22:0.8824 23:0.4853 30:0.445073 #T0909:Seok-server_TS1
0.45045 1:0.38456 2:0.353137 3:0.783158158803143 4:0.289 5:0.874360481488038 6:0.437568 7:0.816380218916599 8:0.426509 9:0.402962 10:0.429879 11:0.482897 12:0.3486 13:0.825809318219958 14:0.820098094275338 15:0.717647058823529 16:0.667647058823529 17:0.828945782416165 18:0.936299117466926 19:0.855882352941176 20:1.75130624595 21:0.1618 22:0.8824 23:0.5147 30:0.448280 #T0909:Seok-server_TS2
0.44595 1:0.37993 2:0.352865 3:0.768511884204395 4:0.288 5:0.866721916683526 6:0.426393 7:0.809842535804645 8:0.423862 9:0.391991 10:0.421905 11:0.476032 12:0.3473 13:0.80906268592961 14:0.814238646149238 15:0.714705882352941 16:0.664705882352941 17:0.823320560669971 18:0.936144900956605 19:0.854411764705882 20:1.74989116424 21:0.1618 22:0.8971 23:0.5147 30:0.446412 #T0909:Seok-server_TS3
0.4512 1:0.34818 2:0.353773 3:0.760838226020677 4:0.289 5:0.86698907944717 6:0.433011 7:0.802653281580374 8:0.436165 9:0.407515 10:0.442038 11:0.486014 12:0.3483 13:0.813301652199118 14:0.817383653450148 15:0.714705882352941 16:0.670588235294118 17:0.826336323203811 18:0.93643563577598 19:0.854411764705882 20:1.75959371961 21:0.1176 22:0.9118 23:0.5 30:0.445117 #T0909:Seok-server_TS4
0.4467 1:0.37820 2:0.353277 3:0.792190085413692 4:0.288 5:0.873927437825603 6:0.43167 7:0.816928812867082 8:0.442233 9:0.41144 10:0.448617 11:0.491141 12:0.3485 13:0.821967535736625 14:0.818862555692838 15:0.705882352941177 16:0.673529411764706 17:0.827775469680667 18:0.936442368757137 19:0.85 20:1.7506646023 21:0.1324 22:0.8971 23:0.4853 30:0.446184 #T0909:Seok-server_TS5
0.60135 1:0.47545 2:0.336653 3:0.733836090248818 4:0.271 5:0.861714117722927 6:0.418884 7:0.805590646042288 8:0.450009 9:0.438616 10:0.451046 11:0.506661 12:0.3357 13:0.831477749469862 14:0.814893856003594 15:0.741176470588235 16:0.682352941176471 17:0.823478917293055 18:0.937671712519423 19:0.860294117647059 20:1.77229975437 21:0.2647 22:0.9118 23:0.5294 30:0.451231 #T0909:ToyPred_email_TS1
0.07432 1:0.15432 2:0.0682686 3:0.586522901556897 4:0.038 5:0.634802325438774 6:0.177962 7:0.583908399543689 8:0.178513 9:0.134227 10:0.139712 11:0.141426 12:0.0707 13:0.78440700849746 14:0.733516792092553 15:0.591176470588235 16:0.541176470588235 17:0.746623142032506 18:0.925041140995779 19:0.788235294117647 20:1.46785539714 21:0.0441 22:0.1029 23:0.0735 30:0.121797 #T0909:YASARA_TS1
0.07583 1:0.14458 2:0.0684222 3:0.563857001225105 4:0.038 5:0.640976106304689 6:0.197026 7:0.586332554689618 8:0.154801 9:0.18709 10:0.165076 11:0.169479 12:0.0709 13:0.775337457474561 14:0.740518177393388 15:0.579411764705882 16:0.526470588235294 17:0.752566542642982 18:0.925355463595828 19:0.782352941176471 20:1.43688073501 21:0.0441 22:0.1176 23:0.0882 30:0.119986 #T0909:YASARA_TS2
0.42793 1:0.41489 2:0.301342 3:0.665512954667684 4:0.240 5:0.827687720714683 6:0.368271 7:0.714650193503208 8:0.373216 9:0.279213 10:0.368254 11:0.352992 12:0.3127 13:0.754383438343834 14:0.813677037702647 15:0.694117647058824 16:0.679411764705882 17:0.822986656977772 18:0.937674949228648 19:0.844117647058824 20:1.68385535325 21:0.1324 22:0.7794 23:0.4559 30:0.399024 #T0909:ZHOU-SPARKS-X_TS1
0.3964 1:0.38802 2:0.311556 3:0.699524563094618 4:0.245 5:0.785326365118102 6:0.357699 7:0.672397915830849 8:0.335164 9:0.296791 10:0.287383 11:0.319321 12:0.3213 13:0.714890768737891 14:0.812141974615298 15:0.723529411764706 16:0.685294117647059 17:0.818921362614281 18:0.936348531781726 19:0.858823529411765 20:1.69038528403 21:0.2647 22:0.75 23:0.4118 30:0.402885 #T0909:ZHOU-SPARKS-X_TS2
0.11186 1:0.24193 2:0.0978092 3:0.600288440886543 4:0.055 5:0.77271952530221 6:0.309513 7:0.644583444519743 8:0.282836 9:0.196634 10:0.259218 11:0.290689 12:0.0779 13:0.712701261651589 14:0.814350967838556 15:0.711764705882353 16:0.655882352941176 17:0.823627379802968 18:0.934855573121448 19:0.851470588235294 20:1.5287050335 21:0.1324 22:0.6324 23:0.2353 30:0.170137 #T0909:ZHOU-SPARKS-X_TS3
