0.12148 1:0.23157 2:0.10981 3:0.636510556145486 4:0.053 5:0.496735650939169 6:0.108756 7:0.43908987992471 8:-0.0700443 9:-0.0392646 10:-0.0612758 11:-0.0206539 12:0.0918 13:0.796437403028139 14:0.691966807142547 15:0.535211267605634 16:0.507042253521127 17:0.701053818511693 18:0.862771857293023 19:0.757042253521127 20:1.16505692043 21:0 22:0 23:0 30:0.149673 #T0877:ACOMPMOD_TS1
0.66725 1:0.87416 2:0.641754 3:0.712250111512863 4:0.559 5:0.785913436474392 6:0.460953 7:0.769705070963415 8:0.589391 9:0.557918 10:0.573773 11:0.637829 12:0.6335 13:0.875553040597839 14:0.788851718295173 15:0.788732394366197 16:0.704225352112676 17:0.793459102353661 18:0.895728592176208 19:0.894366197183099 20:1.49840831058 21:0.5357 22:0.25 23:0.5 30:0.630883 #T0877:MULTICOM-CLUSTER_TS4
0.66549 1:0.84858 2:0.636759 3:0.718507560132247 4:0.553 5:0.788140229615007 6:0.435716 7:0.774975056143312 8:0.579542 9:0.585707 10:0.597698 11:0.645254 12:0.6285 13:0.885062930942425 14:0.788764825998175 15:0.78169014084507 16:0.704225352112676 17:0.793937671132396 18:0.895653704784334 19:0.890845070422535 20:1.50496351575 21:0.5357 22:0.2857 23:0.5 30:0.630130 #T0877:MULTICOM-CLUSTER_TS5
0.67782 1:0.90517 2:0.642997 3:0.706898617165625 4:0.559 5:0.816754322296635 6:0.490829 7:0.811190278877567 8:0.660753 9:0.634627 10:0.638894 11:0.69648 12:0.6341 13:0.894506445945974 14:0.792110179432593 15:0.73943661971831 16:0.732394366197183 17:0.798639396845637 18:0.89598978330299 19:0.869718309859155 20:1.51361681532 21:0.5357 22:0.25 23:0.5 30:0.637168 #T0877:MULTICOM-CONSTRUCT_TS1
0.6743 1:0.88675 2:0.642197 3:0.717834458569719 4:0.558 5:0.798956958903031 6:0.479342 7:0.7880367195647 8:0.605382 9:0.597139 10:0.57325 11:0.642741 12:0.6327 13:0.879343658851686 14:0.786766303167224 15:0.774647887323944 16:0.697183098591549 17:0.795152316111225 18:0.895467751086714 19:0.887323943661972 20:1.50715029026 21:0.5357 22:0.25 23:0.5357 30:0.633787 #T0877:MULTICOM-CONSTRUCT_TS2
0.66725 1:0.84739 2:0.642028 3:0.720866972033154 4:0.559 5:0.800882829193562 6:0.46148 7:0.789159044914649 8:0.60585 9:0.568279 10:0.54741 11:0.622946 12:0.6361 13:0.894841358747202 14:0.787548333840205 15:0.76056338028169 16:0.690140845070423 17:0.79447981596576 18:0.895901378282813 19:0.880281690140845 20:1.46744399982 21:0.5357 22:0.25 23:0.5 30:0.626045 #T0877:MULTICOM-CONSTRUCT_TS3
0.68134 1:0.87385 2:0.637598 3:0.71472913183937 4:0.553 5:0.803455839136279 6:0.430803 7:0.789295057116895 8:0.592885 9:0.578458 10:0.604743 11:0.643346 12:0.6300 13:0.894401124821237 14:0.795064517530521 15:0.732394366197183 16:0.725352112676056 17:0.800316524874367 18:0.896577904495567 19:0.862676056338028 20:1.50802571145 21:0.5357 22:0.2857 23:0.4643 30:0.628574 #T0877:MULTICOM-CONSTRUCT_TS4
0.66021 1:0.87885 2:0.63516 3:0.717937875870413 4:0.552 5:0.786549678042459 6:0.443183 7:0.772634853583869 8:0.598245 9:0.601823 10:0.642957 11:0.68641 12:0.6254 13:0.891507515908096 14:0.78694008776122 15:0.73943661971831 16:0.725352112676056 17:0.793735128176804 18:0.895507023755971 19:0.869718309859155 20:1.50860338419 21:0.5 22:0.3214 23:0.5 30:0.634127 #T0877:MULTICOM-CONSTRUCT_TS5
0.68662 1:0.86653 2:0.642758 3:0.723432095451642 4:0.558 5:0.796208087722379 6:0.443617 7:0.784790332208304 8:0.64096 9:0.630662 10:0.649545 11:0.689856 12:0.6344 13:0.871170174230036 14:0.785636703306252 15:0.78169014084507 16:0.676056338028169 17:0.793110055980905 18:0.895585586052964 19:0.890845070422535 20:1.53449647167 21:0.5357 22:0.25 23:0.5 30:0.640685 #T0877:MULTICOM-NOVEL_TS1
0.66373 1:0.85891 2:0.640015 3:0.721184991931579 4:0.556 5:0.777443727640996 6:0.432284 7:0.757331761482876 8:0.601587 9:0.548767 10:0.607237 11:0.632812 12:0.6316 13:0.885312728361534 14:0.785376026415258 15:0.73943661971831 16:0.676056338028169 17:0.792297983518131 18:0.895286790385009 19:0.869718309859155 20:1.52516189593 21:0.5357 22:0.2857 23:0.5 30:0.637526 #T0877:MULTICOM-NOVEL_TS2
0.64613 1:0.89805 2:0.61748 3:0.708893214009422 4:0.533 5:0.787743715167185 6:0.453324 7:0.778874619112525 8:0.608183 9:0.605905 10:0.54686 11:0.625148 12:0.6108 13:0.875120658644393 14:0.786288395533736 15:0.71830985915493 16:0.73943661971831 17:0.795977858170382 18:0.89508590319337 19:0.859154929577465 20:1.53632390812 21:0.5357 22:0.2857 23:0.4643 30:0.621411 #T0877:MULTICOM-NOVEL_TS3
0.64613 1:0.88405 2:0.620266 3:0.711250941284617 4:0.534 5:0.783287914966151 6:0.418568 7:0.783035378345341 8:0.638733 9:0.595804 10:0.582664 11:0.659049 12:0.6127 13:0.882716238088558 14:0.782552026762827 15:0.76056338028169 16:0.697183098591549 17:0.78804628395484 18:0.894876343854917 19:0.880281690140845 20:1.52402334983 21:0.5714 22:0.2857 23:0.4643 30:0.627112 #T0877:MULTICOM-NOVEL_TS4
0.65845 1:0.84973 2:0.628229 3:0.708117537459057 4:0.541 5:0.785383088237075 6:0.426717 7:0.778270883256528 8:0.644089 9:0.554621 10:0.608692 11:0.645973 12:0.6212 13:0.874902373808332 14:0.784420211148282 15:0.711267605633803 16:0.746478873239437 17:0.792293496098796 18:0.895349503821361 19:0.855633802816901 20:1.52141620453 21:0.5 22:0.2857 23:0.5357 30:0.626747 #T0877:MULTICOM-NOVEL_TS5
0.17254 1:0.41203 2:0.162117 3:0.702871519399495 4:0.094 5:0.633743434900028 6:0.233785 7:0.634989530191904 8:0.274275 9:0.249418 10:0.221789 11:0.255565 12:0.1288 13:0.845341267664321 14:0.70326280575227 15:0.661971830985915 16:0.683098591549296 17:0.716371314363802 18:0.876897112794333 19:0.830985915492958 20:1.31788417475 21:0.2143 22:0.1786 23:0 30:0.223736 #T0877:MULTICOM-REFINE_TS1
0.17606 1:0.53083 2:0.166384 3:0.687261496774971 4:0.097 5:0.636379501380597 6:0.243382 7:0.636318963836784 8:0.297202 9:0.275939 10:0.26051 11:0.320034 12:0.1392 13:0.84668646759648 14:0.702176652039797 15:0.697183098591549 16:0.633802816901408 17:0.715296366454742 18:0.879144862391263 19:0.848591549295775 20:1.32996350027 21:0.3214 22:0.2143 23:0.1071 30:0.256417 #T0877:MULTICOM-REFINE_TS2
0.16197 1:0.42243 2:0.158659 3:0.713338566903881 4:0.095 5:0.616767200053286 6:0.16908 7:0.602464226704312 8:0.256869 9:0.248457 10:0.224982 11:0.257569 12:0.1327 13:0.831530485545042 14:0.703436590346266 15:0.697183098591549 16:0.683098591549296 17:0.71549055466477 18:0.878557221129806 19:0.848591549295775 20:1.28147649097 21:0.3214 22:0.2857 23:0 30:0.232924 #T0877:MULTICOM-REFINE_TS3
0.18662 1:0.29741 2:0.162716 3:0.65064299355743 4:0.089 5:0.636366313443862 6:0.177883 7:0.614565987159516 8:0.208914 9:0.125708 10:0.214075 11:0.211228 12:0.1442 13:0.820141984601758 14:0.731372463831081 15:0.676056338028169 16:0.598591549295775 17:0.743480427318854 18:0.882250204606612 19:0.838028169014085 20:1.26009739998 21:0.3571 22:0.5 23:0.2857 30:0.250328 #T0877:MULTICOM-REFINE_TS4
0.15141 1:0.42279 2:0.150369 3:0.695422104498082 4:0.096 5:0.590820191285287 6:0.186976 7:0.5723436194046 8:0.302985 9:0.269072 10:0.308182 11:0.290417 12:0.1282 13:0.828497739678844 14:0.701742190554807 15:0.676056338028169 16:0.683098591549296 17:0.715769255327402 18:0.875642210349244 19:0.838028169014085 20:1.27167417739 21:0.2857 22:0.25 23:0.0714 30:0.235072 #T0877:MULTICOM-REFINE_TS5
0.67077 1:0.88708 2:0.640271 3:0.734659096333075 4:0.556 5:0.77443162728737 6:0.415187 7:0.754908842355206 8:0.596118 9:0.621577 10:0.614283 11:0.668273 12:0.6321 13:0.880752616800708 14:0.785462918712256 15:0.774647887323944 16:0.71830985915493 17:0.791888032261045 18:0.895220198936614 19:0.887323943661972 20:1.49949289757 21:0.5357 22:0.2857 23:0.5 30:0.636857 #T0877:MUfold1_TS1
0.64261 1:0.88725 2:0.61997 3:0.730885441146384 4:0.534 5:0.761430704316181 6:0.403038 7:0.758481923151814 8:0.571127 9:0.577454 10:0.536764 11:0.609829 12:0.6122 13:0.878958493426329 14:0.772733197202068 15:0.76056338028169 16:0.76056338028169 17:0.780122543459886 18:0.893046724252563 19:0.880281690140845 20:1.50953496037 21:0.5357 22:0.25 23:0.5357 30:0.624802 #T0877:MUfold1_TS2
0.63556 1:0.90000 2:0.620157 3:0.733747152280618 4:0.535 5:0.771765238546498 6:0.406002 7:0.769543388124446 8:0.559998 9:0.588142 10:0.559006 11:0.626429 12:0.6126 13:0.886108394910247 14:0.776469565972977 15:0.78169014084507 16:0.732394366197183 17:0.783473827473469 18:0.893080919051526 19:0.890845070422535 20:1.50866658029 21:0.5357 22:0.25 23:0.4643 30:0.624171 #T0877:MUfold1_TS3
0.61972 1:0.87759 2:0.617714 3:0.720013147567784 4:0.527 5:0.762353981537549 6:0.412062 7:0.746913013673439 8:0.590788 9:0.626486 10:0.58311 11:0.638944 12:0.6095 13:0.872523330827682 14:0.777034365903463 15:0.767605633802817 16:0.725352112676056 17:0.784366985365414 18:0.894574238670314 19:0.883802816901408 20:1.49998665497 21:0.5357 22:0.2143 23:0.5357 30:0.622083 #T0877:MUfold1_TS4
0.63556 1:0.87745 2:0.621874 3:0.726616131638899 4:0.537 5:0.775951475149262 6:0.393999 7:0.780697763949287 8:0.593928 9:0.643181 10:0.616671 11:0.660866 12:0.6134 13:0.887809341544054 14:0.775079289221011 15:0.76056338028169 16:0.73943661971831 17:0.782397272459202 18:0.893245632755446 19:0.880281690140845 20:1.49475605663 21:0.5357 22:0.25 23:0.4643 30:0.624057 #T0877:MUfold1_TS5
0.62852 1:0.82132 2:0.62047 3:0.694730940004301 4:0.532 5:0.693420353505383 6:0.34929 7:0.632392462571126 8:0.549908 9:0.58009 10:0.518108 11:0.584108 12:0.6097 13:0.821461325371084 14:0.78120519615936 15:0.746478873239437 16:0.753521126760563 17:0.790688838241184 18:0.895281196986139 19:0.873239436619718 20:1.48260875623 21:0.5 22:0.2857 23:0.5357 30:0.613968 #T0877:MUfold2_TS1
0.62148 1:0.80057 2:0.613494 3:0.702608249836732 4:0.524 5:0.685361464552578 6:0.356925 7:0.632019868295796 8:0.569275 9:0.513586 10:0.516208 11:0.58076 12:0.6054 13:0.822693456898952 14:0.769952643698136 15:0.753521126760563 16:0.711267605633803 17:0.778128342379807 18:0.893771918322222 19:0.876760563380282 20:1.4924212018 21:0.5 22:0.25 23:0.5 30:0.612630 #T0877:MUfold2_TS2
0.61444 1:0.74207 2:0.599382 3:0.712563451895419 4:0.510 5:0.706988455487871 6:0.347656 7:0.653143861069644 8:0.480089 9:0.468935 10:0.412497 11:0.49545 12:0.5925 13:0.836704621356946 14:0.777381935091454 15:0.76056338028169 16:0.676056338028169 17:0.785271051759142 18:0.895870034007043 19:0.880281690140845 20:1.4717847272 21:0.4643 22:0.2857 23:0.5 30:0.592012 #T0877:MUfold2_TS3
0.55634 1:0.44827 2:0.559413 3:0.666800968772093 4:0.468 5:0.603544630539038 6:0.274383 7:0.511258653642284 8:0.353676 9:0.356362 10:0.391416 11:0.400224 12:0.5470 13:0.79606427729398 14:0.767823782421688 15:0.676056338028169 16:0.683098591549296 17:0.778388337511966 18:0.895455830246603 19:0.838028169014085 20:1.41965201898 21:0.5 22:0.3214 23:0 30:0.529017 #T0877:MUfold2_TS4
0.54401 1:0.41847 2:0.553652 3:0.633367793288189 4:0.470 5:0.597095838106887 6:0.22031 7:0.493210333073711 8:0.32597 9:0.363165 10:0.333929 11:0.380996 12:0.5395 13:0.778997229824095 14:0.776773689012469 15:0.697183098591549 16:0.669014084507042 17:0.782527150776607 18:0.897443329473408 19:0.848591549295775 20:1.33157606126 21:0.4643 22:0.3214 23:0 30:0.513015 #T0877:MUfold2_TS5
0.62148 1:0.88834 2:0.578106 3:0.714999514266253 4:0.487 5:0.820980776585567 6:0.447565 7:0.832133309372363 8:0.61111 9:0.567361 10:0.584421 11:0.638721 12:0.5798 13:0.925743686490629 14:0.789068949037668 15:0.732394366197183 16:0.690140845070423 17:0.797568976717001 18:0.894180992594937 19:0.866197183098592 20:1.47534789322 21:0.5714 22:0.3214 23:0.5714 30:0.601598 #T0877:Pareto-server_TS1
0.61092 1:0.85885 2:0.529867 3:0.726187675165978 4:0.427 5:0.814166828987684 6:0.414131 7:0.821000589829298 8:0.526634 9:0.506923 10:0.500427 11:0.52982 12:0.5432 13:0.916245940530207 14:0.789199287483165 15:0.802816901408451 16:0.704225352112676 17:0.794742434568748 18:0.896284451477939 19:0.901408450704225 20:1.46180031269 21:0.5357 22:0.25 23:0.4643 30:0.560467 #T0877:Pareto-server_TS2
0.58803 1:0.81221 2:0.524344 3:0.699871201005235 4:0.422 5:0.792836560861299 6:0.398255 7:0.791821292756539 8:0.53118 9:0.517179 10:0.495372 11:0.529227 12:0.5350 13:0.900492580409433 14:0.788069687622192 15:0.795774647887324 16:0.690140845070423 17:0.795049890673183 18:0.896928518896582 19:0.897887323943662 20:1.43318470533 21:0.5714 22:0.25 23:0.5 30:0.553446 #T0877:Pareto-server_TS3
0.17782 1:0.30780 2:0.161072 3:0.649433750502814 4:0.096 5:0.677683895886064 6:0.216645 7:0.667407291544969 8:0.184063 9:0.149963 10:0.134753 11:0.15728 12:0.1125 13:0.871280625310153 14:0.749098492418647 15:0.612676056338028 16:0.549295774647887 17:0.753170662633474 18:0.879586765971286 19:0.78169014084507 20:1.25752558629 21:0.1071 22:0 23:0.0714 30:0.200973 #T0877:Pareto-server_TS4
0.1919 1:0.49773 2:0.185263 3:0.706724164814046 4:0.101 5:0.716025361891902 6:0.233158 7:0.702881340029424 8:0.295189 9:0.290334 10:0.282861 11:0.295351 12:0.1641 13:0.871549058077376 14:0.772429074162575 15:0.71830985915493 16:0.633802816901408 17:0.773914380435368 18:0.890749610224408 19:0.859154929577465 20:1.36392030718 21:0.3214 22:0.1429 23:0.0357 30:0.256160 #T0877:Pareto-server_TS5
0.20951 1:0.76079 2:0.221298 3:0.672732629496711 4:0.123 5:0.692538499721459 6:0.247413 7:0.697304891607711 8:0.382602 9:0.339955 10:0.344735 11:0.323732 12:0.2605 13:0.901640224712984 14:0.757266368336447 15:0.78169014084507 16:0.669014084507042 17:0.76548787285382 18:0.883699489538412 19:0.890845070422535 20:1.32444569943 21:0.5714 22:0.3214 23:0 30:0.333020 #T0877:Pcons-net_TS1
0.22007 1:0.66947 2:0.218433 3:0.727488486987109 4:0.116 5:0.699401096968743 6:0.268461 7:0.706642725114126 8:0.40407 9:0.359411 10:0.341135 11:0.340572 12:0.2561 13:0.901177272413194 14:0.757005691445453 15:0.809859154929577 16:0.647887323943662 17:0.761623900263961 18:0.879858177161499 19:0.904929577464789 20:1.32962778031 21:0.5 22:0.3571 23:0 30:0.321595 #T0877:Pcons-net_TS2
0.24648 1:0.55962 2:0.233422 3:0.692120893233476 4:0.124 5:0.697778942814237 6:0.259223 7:0.705878310021419 8:0.390472 9:0.368533 10:0.29854 11:0.331739 12:0.2675 13:0.893184487852475 14:0.747708215666681 15:0.753521126760563 16:0.654929577464789 17:0.752735419649917 18:0.886326847507543 19:0.876760563380282 20:1.33360806496 21:0.5357 22:0.25 23:0.0357 30:0.323623 #T0877:Pcons-net_TS3
0.24296 1:0.76757 2:0.249639 3:0.704491474202859 4:0.162 5:0.745110708373197 6:0.305821 7:0.767370942753294 8:0.472776 9:0.415764 10:0.423925 11:0.432279 12:0.2787 13:0.90341843475639 14:0.755354737802494 15:0.767605633802817 16:0.676056338028169 17:0.763213521781071 18:0.887405241985217 19:0.883802816901408 20:1.36903342794 21:0.7143 22:0.2143 23:0 30:0.362400 #T0877:Pcons-net_TS4
0.27113 1:0.64659 2:0.253477 3:0.675901036100968 4:0.149 5:0.723906078833275 6:0.251596 7:0.742175087243894 8:0.373571 9:0.304268 10:0.297626 11:0.284043 12:0.2829 13:0.897077705213919 14:0.760481383325368 15:0.71830985915493 16:0.690140845070423 17:0.763590971353394 18:0.888543082154639 19:0.859154929577465 20:1.31576280113 21:0.7143 22:0.2143 23:0 30:0.344141 #T0877:Pcons-net_TS5
0.51232 1:0.65230 2:0.47872 3:0.663349385944569 4:0.355 5:0.720405201336999 6:0.26169 7:0.686023060405443 8:0.372404 9:0.462666 10:0.476406 11:0.496237 12:0.4761 13:0.866999939278079 14:0.778554981100925 15:0.732394366197183 16:0.591549295774648 17:0.781187896437172 18:0.89572318380506 19:0.866197183098592 20:1.37635170986 21:0.3929 22:0.3214 23:0.25 30:0.498356 #T0877:PhyreTopoAlpha_TS1
0.24824 1:0.55224 2:0.218222 3:0.666658898670325 4:0.131 5:0.630895465678854 6:0.221179 7:0.606457228748837 8:0.26582 9:0.259258 10:0.260345 11:0.252235 12:0.2497 13:0.820749517888887 14:0.719250988399878 15:0.78169014084507 16:0.640845070422535 17:0.72111151887227 18:0.881754286956676 19:0.890845070422535 20:1.29690379347 21:0.3571 22:0.5357 23:0 30:0.311399 #T0877:PhyreTopoAlpha_TS2
0.1743 1:0.53166 2:0.158487 3:0.634876188433248 4:0.090 5:0.700444934149177 6:0.245891 7:0.639020245883906 8:0.234823 9:0.265002 10:0.228951 11:0.249526 12:0.1392 13:0.822377807603641 14:0.79102402572012 15:0.654929577464789 16:0.676056338028169 17:0.792028327408778 18:0.891548133956721 19:0.816901408450704 20:1.30827110192 21:0.3929 22:0.5 23:0.0357 30:0.242390 #T0877:PhyreTopoAlpha_TS3
0.16021 1:0.39014 2:0.163467 3:0.634707445091029 4:0.095 5:0.684768989530476 6:0.199678 7:0.646419627874776 8:0.210725 9:0.141107 10:0.174461 11:0.150683 12:0.1420 13:0.833187356439769 14:0.759004214276404 15:0.598591549295775 16:0.669014084507042 17:0.757484265100766 18:0.886819348436904 19:0.799295774647887 20:1.26769354736 21:0.3929 22:0.1786 23:0.1429 30:0.236055 #T0877:PhyreTopoAlpha_TS4
0.17254 1:0.45969 2:0.167713 3:0.665876857978378 4:0.102 5:0.62153397620893 6:0.237555 7:0.530023164416607 8:0.324175 9:0.315866 10:0.356221 11:0.348691 12:0.1357 13:0.765631916279128 14:0.768301690055177 15:0.746478873239437 16:0.704225352112676 17:0.775839945647849 18:0.889716121356276 19:0.873239436619718 20:1.21516804271 21:0.4643 22:0.4643 23:0.1786 30:0.259327 #T0877:PhyreTopoAlpha_TS5
0.65141 1:0.82121 2:0.63704 3:0.724126254835578 4:0.551 5:0.765647974186477 6:0.387962 7:0.765558890114883 8:0.543793 9:0.564919 10:0.44809 11:0.535044 12:0.6265 13:0.870114764430355 14:0.779901811704392 15:0.802816901408451 16:0.683098591549296 17:0.786108272849978 18:0.895106497293391 19:0.901408450704225 20:1.49738266887 21:0.5357 22:0.25 23:0.5357 30:0.622832 #T0877:QUARK_TS1
0.57746 1:0.79742 2:0.508187 3:0.734431391090913 4:0.401 5:0.754119637442021 6:0.405958 7:0.755694491194479 8:0.549246 9:0.530866 10:0.486365 11:0.575866 12:0.5135 13:0.880277206037853 14:0.769170613025155 15:0.71830985915493 16:0.647887323943662 17:0.777561896501265 18:0.891071612891923 19:0.859154929577465 20:1.49535017364 21:0.4286 22:0.1786 23:0.5714 30:0.554987 #T0877:QUARK_TS2
0.49824 1:0.76474 2:0.452912 3:0.709511752416923 4:0.333 5:0.747541788599179 6:0.377103 7:0.734641171978105 8:0.520282 9:0.537623 10:0.505389 11:0.552093 12:0.4717 13:0.861912384549831 14:0.776121996784985 15:0.746478873239437 16:0.640845070422535 17:0.785081637165266 18:0.894409815074136 19:0.873239436619718 20:1.49479514175 21:0.25 22:0.1786 23:0.5357 30:0.514277 #T0877:QUARK_TS3
0.43838 1:0.61852 2:0.378634 3:0.677326978176423 4:0.270 5:0.701393676050283 6:0.270927 7:0.680530807479284 8:0.405141 9:0.455581 10:0.403678 11:0.464648 12:0.4039 13:0.854009950019578 14:0.765608028848243 15:0.774647887323944 16:0.612676056338028 17:0.775670542816075 18:0.891298520226195 19:0.887323943661972 20:1.43716822854 21:0.3929 22:0.1071 23:0.5357 30:0.461385 #T0877:QUARK_TS4
0.43662 1:0.65267 2:0.378428 3:0.685139804280185 4:0.272 5:0.718034229530234 6:0.320686 7:0.706119170506913 8:0.38981 9:0.43832 10:0.411994 11:0.454658 12:0.4029 13:0.860721711436869 14:0.766867967154712 15:0.802816901408451 16:0.591549295774648 17:0.776121526624607 18:0.891793778272845 19:0.901408450704225 20:1.45608015049 21:0.3571 22:0.0714 23:0.5714 30:0.463884 #T0877:QUARK_TS5
0.52289 1:0.59330 2:0.546673 3:0.685815526371599 4:0.462 5:0.723622879694331 6:0.334641 7:0.697623133802817 8:0.415046 9:0.410405 10:0.387442 11:0.44491 12:0.5368 13:0.868186424672363 14:0.776556458269974 15:0.633802816901408 16:0.697183098591549 17:0.784692592952635 18:0.897760903848486 19:0.816901408450704 20:1.37458208938 21:0.5 22:0.25 23:0.0357 30:0.523670 #T0877:RBO_Aleph_TS1
0.51937 1:0.56477 2:0.542931 3:0.683135567633698 4:0.459 5:0.744328876357889 6:0.367912 7:0.730723016269661 8:0.402324 9:0.372049 10:0.366458 11:0.418383 12:0.5351 13:0.87403289871793 14:0.778728765694921 15:0.640845070422535 16:0.669014084507042 17:0.786390066639755 18:0.897686348886061 19:0.820422535211268 20:1.39981456489 21:0.5 22:0.25 23:0.0357 30:0.520213 #T0877:RBO_Aleph_TS2
0.51761 1:0.57543 2:0.542629 3:0.688951082774459 4:0.457 5:0.736918445133397 6:0.350674 7:0.710002411998875 8:0.419651 9:0.401602 10:0.414757 11:0.462239 12:0.5339 13:0.883960409307624 14:0.78081418082287 15:0.640845070422535 16:0.697183098591549 17:0.78979441080951 18:0.897524105688273 19:0.820422535211268 20:1.38190815594 21:0.5 22:0.25 23:0.0357 30:0.522601 #T0877:RBO_Aleph_TS3
0.52465 1:0.52969 2:0.545807 3:0.698688312983991 4:0.460 5:0.733877090513848 6:0.352024 7:0.709709787650635 8:0.386054 9:0.375967 10:0.376792 11:0.407171 12:0.5358 13:0.872688850408407 14:0.777251596645957 15:0.640845070422535 16:0.661971830985915 17:0.785075278459046 18:0.898273468865237 19:0.820422535211268 20:1.37422214704 21:0.5 22:0.25 23:0.0357 30:0.518054 #T0877:RBO_Aleph_TS4
0.52289 1:0.53542 2:0.543227 3:0.689362973761206 4:0.458 5:0.724605595382268 6:0.331837 7:0.692038498193462 8:0.407823 9:0.404904 10:0.398849 11:0.44582 12:0.5343 13:0.868506889844154 14:0.778902550288917 15:0.633802816901408 16:0.676056338028169 17:0.786917153117477 18:0.897472822747301 19:0.816901408450704 20:1.38069887365 21:0.5357 22:0.25 23:0.0357 30:0.520805 #T0877:RBO_Aleph_TS5
0.1831 1:0.42593 2:0.173893 3:0.673080972657963 4:0.096 5:0.541183882019546 6:0.119966 7:0.519546261547781 8:0.128436 9:0.170158 10:0.197888 11:0.197761 12:0.1579 13:0.80210778350332 14:0.694443237606986 15:0.76056338028169 16:0.640845070422535 17:0.700689453270807 18:0.87388427708088 19:0.880281690140845 20:1.2517383902 21:0.25 22:0.3571 23:0 30:0.247655 #T0877:RaptorX-Contact_TS1
0.25176 1:0.43169 2:0.225852 3:0.69156019364211 4:0.111 5:0.584673722282102 6:0.157348 7:0.569474051946085 8:0.127522 9:0.160082 10:0.177124 11:0.211585 12:0.2595 13:0.825582668707482 14:0.703957944128253 15:0.774647887323944 16:0.612676056338028 17:0.713032318467432 18:0.879879603076541 19:0.887323943661972 20:1.30873965589 21:0.25 22:0.5714 23:0 30:0.302922 #T0877:RaptorX-Contact_TS2
0.18134 1:0.41924 2:0.169534 3:0.674018654047697 4:0.092 5:0.494425084682645 6:0.101966 7:0.483947979706194 8:0.174835 9:0.193296 10:0.234322 11:0.248774 12:0.1403 13:0.803692311557894 14:0.666637702567667 15:0.802816901408451 16:0.591549295774648 17:0.674202411114258 18:0.852316134639477 19:0.901408450704225 20:1.24402298615 21:0.25 22:0.3214 23:0 30:0.244969 #T0877:RaptorX-Contact_TS3
0.19366 1:0.32806 2:0.173519 3:0.659409514354228 4:0.099 5:0.552356226157461 6:0.0934969 7:0.536906175385647 8:0.127601 9:0.178267 10:0.186577 11:0.189304 12:0.1469 13:0.806545508985797 14:0.700091236911848 15:0.753521126760563 16:0.556338028169014 17:0.707772725441802 18:0.88076580415108 19:0.876760563380282 20:1.23219512072 21:0.25 22:0.4286 23:0.0714 30:0.243815 #T0877:RaptorX-Contact_TS4
0.19894 1:0.36215 2:0.177368 3:0.667037939455675 4:0.096 5:0.53717207858501 6:0.0796111 7:0.516958807198027 8:0.152245 9:0.175596 10:0.219344 11:0.205533 12:0.1616 13:0.815787280642061 14:0.681539731502802 15:0.788732394366197 16:0.542253521126761 17:0.690719306460866 18:0.878212779696458 19:0.894366197183099 20:1.25951824285 21:0.25 22:0.4643 23:0 30:0.251047 #T0877:RaptorX-Contact_TS5
0.67606 1:0.90251 2:0.631674 3:0.748595068950795 4:0.543 5:0.822053176734526 6:0.503824 7:0.843981849321737 8:0.695414 9:0.686889 10:0.691248 11:0.778863 12:0.6230 13:0.913650287800966 14:0.779728027110397 15:0.746478873239437 16:0.704225352112676 17:0.787359308854939 18:0.895220777515079 19:0.873239436619718 20:1.54188138853 21:0.5357 22:0.3214 23:0.5357 30:0.647655 #T0877:RaptorX_TS1
0.65141 1:0.76921 2:0.610601 3:0.718954547488008 4:0.518 5:0.816155881916607 6:0.427088 7:0.839960271521603 8:0.585623 9:0.501653 10:0.523608 11:0.592422 12:0.6011 13:0.910028853381688 14:0.785593257157753 15:0.71830985915493 16:0.71830985915493 17:0.796006980531183 18:0.893994462543963 19:0.859154929577465 20:1.47369188476 21:0.5 22:0.2857 23:0.6071 30:0.603960 #T0877:Seok-assembly_TS1
0.66373 1:0.76887 2:0.611987 3:0.706319199510785 4:0.520 5:0.793893230444576 6:0.425264 7:0.805121439767638 8:0.581869 9:0.52855 10:0.546822 11:0.612179 12:0.6019 13:0.895595776266942 14:0.782638919059825 15:0.725352112676056 16:0.704225352112676 17:0.792862084784281 18:0.893960813985299 19:0.862676056338028 20:1.4803848999 21:0.5 22:0.2857 23:0.5714 30:0.606643 #T0877:Seok-assembly_TS2
0.65493 1:0.78027 2:0.612051 3:0.716167053475448 4:0.520 5:0.80747488637327 6:0.431985 7:0.830373865775297 8:0.591216 9:0.52748 10:0.514655 11:0.602626 12:0.6036 13:0.901111420536991 14:0.784333318851284 15:0.71830985915493 16:0.704225352112676 17:0.794252572023282 18:0.894207356373716 19:0.859154929577465 20:1.49900978222 21:0.5 22:0.2857 23:0.6071 30:0.609866 #T0877:Seok-assembly_TS3
0.65669 1:0.79294 2:0.6113 3:0.705141833318265 4:0.520 5:0.800471842248677 6:0.422903 7:0.82173040766102 8:0.554987 9:0.491349 10:0.500597 11:0.57428 12:0.6020 13:0.907289038436976 14:0.78611461093974 15:0.71830985915493 16:0.732394366197183 17:0.79571955820399 18:0.893944051666941 19:0.859154929577465 20:1.49629682693 21:0.5 22:0.2857 23:0.5357 30:0.605107 #T0877:Seok-assembly_TS4
