0.07468 1:0.13895 2:0.0620621 3:0.524902459034674 4:0.033 5:0.584766390123715 6:0.117325 7:0.482338915027219 8:-2.53133e-05 9:-0.0441635 10:0.0211635 11:-0.0133989 12:0.0702 13:0.621335700544314 14:0.739865351382488 15:0.484419263456091 16:0.538243626062323 17:0.747981070278275 18:0.934490514885673 19:0.736543909348442 20:1.31719048668 21:0.0141 22:0.0986 23:0 30:0.095769 #T0905:ACOMPMOD_TS1
0.32062 1:0.29858 2:0.39883 3:0.518673030994438 4:0.335 5:0.759122086829753 6:0.292426 7:0.685760687545419 8:0.390142 9:0.409836 10:0.46893 11:0.4167 12:0.3857 13:0.739223107136781 14:0.791312644009217 15:0.651558073654391 16:0.577903682719547 17:0.802708639848612 18:0.936168350494103 19:0.810198300283286 20:1.51991991482 21:0.2113 22:0.0423 23:0.6761 30:0.444480 #T0905:MULTICOM-CONSTRUCT_TS3
0.3125 1:0.29002 2:0.389254 3:0.516948188676301 4:0.324 5:0.763101808269129 6:0.276346 7:0.693059993233335 8:0.33903 9:0.33825 10:0.405216 11:0.358007 12:0.3780 13:0.749663092118132 14:0.797469038018433 15:0.645892351274788 16:0.589235127478754 17:0.804488533306519 18:0.936671917526639 19:0.803116147308782 20:1.50565355681 21:0.169 22:0.0845 23:0.6479 30:0.432977 #T0905:MULTICOM-CONSTRUCT_TS4
0.31169 1:0.26466 2:0.394587 3:0.517935326573706 4:0.330 5:0.740842586648284 6:0.26038 7:0.669873523452696 8:0.364795 9:0.39986 10:0.387637 11:0.353668 12:0.3827 13:0.719244930643666 14:0.790574596774194 15:0.694050991501416 16:0.58356940509915 17:0.799850747216511 18:0.935465886353991 19:0.837110481586402 20:1.4825415808 21:0.1972 22:0.1549 23:0.6479 30:0.435252 #T0905:MULTICOM-CONSTRUCT_TS5
0.31169 1:0.27767 2:0.39051 3:0.507244636817082 4:0.326 5:0.748464186021304 6:0.296987 7:0.678953948795272 8:0.397763 9:0.451243 10:0.449558 11:0.42853 12:0.3794 13:0.736705459848719 14:0.794570852534562 15:0.631728045325779 16:0.577903682719547 17:0.804724970019984 18:0.934848382459649 19:0.788951841359773 20:1.51826139394 21:0.1831 22:0.0986 23:0.6761 30:0.439215 #T0905:MULTICOM-NOVEL_TS1
0.31656 1:0.28801 2:0.385181 3:0.50779921827087 4:0.321 5:0.747787338523258 6:0.281039 7:0.676828232029173 8:0.372191 9:0.381952 10:0.424869 11:0.401606 12:0.3752 13:0.728208906119201 14:0.790952620967742 15:0.609065155807365 16:0.592067988668555 17:0.801663672377913 18:0.934969821047229 19:0.784702549575071 20:1.51273200645 21:0.1972 22:0.0704 23:0.662 30:0.433789 #T0905:MULTICOM-NOVEL_TS2
0.31575 1:0.28400 2:0.386766 3:0.535938459061677 4:0.324 5:0.751846756641878 6:0.282991 7:0.685275429868191 8:0.399725 9:0.411373 10:0.44626 11:0.4277 12:0.3773 13:0.750328963885543 14:0.795362903225806 15:0.609065155807365 16:0.575070821529745 17:0.804747231709492 18:0.93540669465054 19:0.780453257790368 20:1.53643720519 21:0.1972 22:0.0845 23:0.6901 30:0.441327 #T0905:MULTICOM-NOVEL_TS3
0.30844 1:0.32698 2:0.370692 3:0.540255991039194 4:0.306 5:0.730607014449297 6:0.292726 7:0.665777113984587 8:0.373123 9:0.35095 10:0.428415 11:0.372002 12:0.3617 13:0.729699379693796 14:0.781358006912442 15:0.643059490084986 16:0.620396600566572 17:0.792836222203026 18:0.931588241076827 19:0.804532577903683 20:1.55784152144 21:0.1972 22:0.1268 23:0.662 30:0.432624 #T0905:MULTICOM-NOVEL_TS4
0.30844 1:0.35204 2:0.384218 3:0.578440334085337 4:0.320 5:0.753332637581326 6:0.307123 7:0.688672701117914 8:0.416121 9:0.44343 10:0.484095 11:0.456188 12:0.3730 13:0.754746650219097 14:0.790394585253456 15:0.660056657223796 16:0.626062322946176 17:0.801046609407573 18:0.932800874301215 19:0.811614730878187 20:1.60486262922 21:0.1831 22:0.1127 23:0.6761 30:0.450090 #T0905:MULTICOM-NOVEL_TS5
0.12175 1:0.18795 2:0.100779 3:0.591710878657834 4:0.057 5:0.614253666119419 6:0.199079 7:0.574829097835973 8:0.21888 9:0.249252 10:0.271738 11:0.2561 12:0.0820 13:0.68259605303292 14:0.699812788018433 15:0.745042492917847 16:0.606232294617564 17:0.715978768328588 18:0.930785984072492 19:0.872521246458923 20:1.37785145088 21:0.169 22:0.0845 23:0.3099 30:0.170000 #T0905:MULTICOM-REFINE_TS1
0.08442 1:0.17644 2:0.0733967 3:0.650551389833249 4:0.041 5:0.568660047876085 6:0.159474 7:0.544882507038637 8:0.150021 9:0.16689 10:0.225875 11:0.197245 12:0.0696 13:0.669702872054445 14:0.671136952764977 15:0.773371104815864 16:0.611898016997167 17:0.684925840366386 18:0.928567202506183 19:0.886685552407932 20:1.39469912153 21:0.1268 22:0.1127 23:0.1972 30:0.140161 #T0905:MULTICOM-REFINE_TS2
0.1112 1:0.20198 2:0.0856725 3:0.609880317220592 4:0.053 5:0.596295572235525 6:0.162752 7:0.552512726248134 8:0.152549 9:0.192626 10:0.214158 11:0.191101 12:0.0714 13:0.656302249574884 14:0.693098358294931 15:0.764872521246459 16:0.614730878186969 17:0.706516830194962 18:0.92840025192306 19:0.882436260623229 20:1.37541466243 21:0.1408 22:0.0563 23:0.2394 30:0.151597 #T0905:MULTICOM-REFINE_TS3
0.10308 1:0.18706 2:0.0812471 3:0.618662614433696 4:0.047 5:0.582326803567992 6:0.172409 7:0.554416615797009 8:0.161488 9:0.225044 10:0.202548 11:0.216207 12:0.0721 13:0.672936003615268 14:0.663864487327189 15:0.745042492917847 16:0.572237960339943 17:0.682982493708587 18:0.923893426304094 19:0.872521246458923 20:1.38104802844 21:0.2113 22:0.1549 23:0.2676 30:0.157885 #T0905:MULTICOM-REFINE_TS4
0.10714 1:0.17982 2:0.083666 3:0.61721557555258 4:0.054 5:0.556052527652671 6:0.147796 7:0.526385898334661 8:0.14572 9:0.18333 10:0.227078 11:0.178221 12:0.0676 13:0.662666215008008 14:0.66328845046083 15:0.742209631728045 16:0.572237960339943 17:0.681861932192156 18:0.92128493077704 19:0.871104815864023 20:1.36701986768 21:0.169 22:0.1127 23:0.1127 30:0.142274 #T0905:MULTICOM-REFINE_TS5
0.32143 1:0.25323 2:0.360633 3:0.495170313331685 4:0.288 5:0.622467880371901 6:0.187934 7:0.456836772975113 8:0.290933 9:0.377361 10:0.354539 11:0.319436 12:0.3468 13:0.576027941882922 14:0.794480846774194 15:0.674220963172805 16:0.609065155807365 17:0.806875745735223 18:0.934169002345247 19:0.8328611898017 20:1.47532246971 21:0.2113 22:0.0986 23:0.662 30:0.410241 #T0905:MUfold2_TS1
0.32143 1:0.26340 2:0.359618 3:0.525634523644012 4:0.286 5:0.637004892434093 6:0.207804 7:0.469284425138053 8:0.280418 9:0.358479 10:0.335121 11:0.31109 12:0.3467 13:0.563817719758293 14:0.793994815668203 15:0.665722379603399 16:0.617563739376771 17:0.805034311805551 18:0.934643318908702 19:0.8328611898017 20:1.47745495499 21:0.2254 22:0.0704 23:0.6479 30:0.407468 #T0905:MUfold2_TS3
0.31899 1:0.24161 2:0.309527 3:0.482628569114051 4:0.237 5:0.619424436752659 6:0.211803 7:0.438046561881264 8:0.2564 9:0.323894 10:0.294388 11:0.275957 12:0.3046 13:0.54757067346353 14:0.799017137096774 15:0.662889518413598 16:0.569405099150142 17:0.809648348955758 18:0.93258025326905 19:0.830028328611898 20:1.40382249345 21:0.2113 22:0.1549 23:0.662 30:0.372783 #T0905:MUfold2_TS5
0.30032 1:0.34428 2:0.333569 3:0.608744066127985 4:0.264 5:0.799298735369843 6:0.346495 7:0.747137391853022 8:0.412228 9:0.398326 10:0.455545 11:0.404928 12:0.3321 13:0.817236523497367 14:0.814372119815668 15:0.614730878186969 16:0.614730878186969 17:0.820744535130177 18:0.934885105959596 19:0.78328611898017 20:1.54846019397 21:0.1549 22:0.1831 23:0.6479 30:0.411216 #T0905:Pareto-server_TS1
0.28571 1:0.32327 2:0.192378 3:0.576188083950131 4:0.136 5:0.783741637481457 6:0.279277 7:0.721189895519206 8:0.335488 9:0.347254 10:0.39959 11:0.369446 12:0.2101 13:0.783834791856055 14:0.807747695852535 15:0.779036827195467 16:0.580736543909348 17:0.819797294750706 18:0.939127991856574 19:0.879603399433428 20:1.50908914196 21:0.1831 22:0.0986 23:0.5493 30:0.299514 #T0905:Pareto-server_TS2
0.34984 1:0.29599 2:0.30217 3:0.605569100122803 4:0.236 5:0.772175032079778 6:0.311921 7:0.718373879605575 8:0.312336 9:0.341083 10:0.364691 11:0.347795 12:0.3035 13:0.791508317588982 14:0.799377160138249 15:0.69971671388102 16:0.594900849858357 17:0.807495955777385 18:0.933736938233748 19:0.84985835694051 20:1.51643186463 21:0.2254 22:0.1972 23:0.6056 30:0.384601 #T0905:Pareto-server_TS3
0.24188 1:0.25377 2:0.185216 3:0.585190931969433 4:0.142 5:0.772223279018558 6:0.296729 7:0.728052261067088 8:0.325469 9:0.344506 10:0.397145 11:0.354716 12:0.1907 13:0.795695478142394 14:0.794120823732719 15:0.665722379603399 16:0.580736543909348 17:0.805343065280085 18:0.934808689037759 19:0.804532577903683 20:1.53680742763 21:0.3239 22:0.3662 23:0.662 30:0.310450 #T0905:Pareto-server_TS4
0.07873 1:0.26792 2:0.0683163 3:0.646301621044153 4:0.039 5:0.734403678542112 6:0.281557 7:0.700315570902033 8:0.282287 9:0.231358 10:0.330826 11:0.251477 12:0.0616 13:0.776315349674483 14:0.769729262672811 15:0.739376770538244 16:0.606232294617564 17:0.778780371863028 18:0.923887688343438 19:0.869688385269122 20:1.5119010166 21:0.1408 22:0.0986 23:0.2394 30:0.140896 #T0905:Pareto-server_TS5
0.19968 1:0.28109 2:0.165595 3:0.615677872430713 4:0.093 5:0.735430188386487 6:0.257809 7:0.711749617128584 8:0.334054 9:0.327972 10:0.305842 11:0.29104 12:0.1795 13:0.785366259449421 14:0.766435051843318 15:0.796033994334278 16:0.594900849858357 17:0.777171289415004 18:0.93680845480831 19:0.896600566572238 20:1.43030634571 21:0.2535 22:0.1972 23:0.5915 30:0.270817 #T0905:Pcons-net_TS1
0.24351 1:0.30972 2:0.17873 3:0.646878249033392 4:0.130 5:0.73306385979164 6:0.265313 7:0.696898199218461 8:0.33881 9:0.349349 10:0.363241 11:0.324423 12:0.1977 13:0.78740359473328 14:0.777289746543779 15:0.787535410764873 16:0.577903682719547 17:0.788404983488322 18:0.933110829733222 19:0.893767705382436 20:1.42210138232 21:0.4366 22:0.2254 23:0.5775 30:0.302342 #T0905:Pcons-net_TS2
0.17695 1:0.27708 2:0.136063 3:0.648241459808781 4:0.067 5:0.763736572993065 6:0.277757 7:0.736058439184867 8:0.333137 9:0.349345 10:0.327379 11:0.289433 12:0.1066 13:0.787319133564808 14:0.767623127880184 15:0.745042492917847 16:0.637393767705382 17:0.779573184518275 18:0.933229496042828 19:0.872521246458923 20:1.47796863757 21:0.3099 22:0.1408 23:0.3803 30:0.212404 #T0905:Pcons-net_TS3
0.17045 1:0.30924 2:0.140567 3:0.677647009161019 4:0.084 5:0.737961406894351 6:0.276058 7:0.704942495920419 8:0.324018 9:0.334292 10:0.333794 11:0.306205 12:0.1201 13:0.78097472834905 14:0.768487183179724 15:0.779036827195467 16:0.68271954674221 17:0.777501116975173 18:0.936226978950779 19:0.889518413597734 20:1.50294737727 21:0.3662 22:0.1972 23:0.4085 30:0.237453 #T0905:Pcons-net_TS4
0.14935 1:0.24635 2:0.11855 3:0.595533764995383 4:0.072 5:0.709298278908946 6:0.220885 7:0.667914389585863 8:0.287375 9:0.296152 10:0.319165 11:0.258225 12:0.0895 13:0.794882642442974 14:0.762708813364055 15:0.779036827195467 16:0.597733711048159 17:0.77644564462266 18:0.93463271765598 19:0.889518413597734 20:1.38799448658 21:0.3803 22:0.2535 23:0.3803 30:0.206947 #T0905:Pcons-net_TS5
0.28166 1:0.27446 2:0.270039 3:0.492488839368686 4:0.200 5:0.73671025299667 6:0.256889 7:0.636888537073058 8:0.298205 9:0.311645 10:0.326267 11:0.323972 12:0.2710 13:0.696109690101706 14:0.805947580645161 15:0.617563739376771 16:0.589235127478754 17:0.810009462112274 18:0.939414239582771 19:0.796033994334278 20:1.46560659047 21:0.2113 22:0.2394 23:0.507 30:0.345334 #T0905:PhyreTopoAlpha_TS1
0.12987 1:0.18340 2:0.114497 3:0.492076107716638 4:0.069 5:0.632334209210331 6:0.212381 7:0.527610112661715 8:0.147632 9:0.148991 10:0.243701 11:0.194047 12:0.0724 13:0.627590773273099 14:0.722152217741935 15:0.685552407932011 16:0.546742209631728 17:0.73676190670307 18:0.909067389511461 19:0.837110481586402 20:1.43701278103 21:0.1549 22:0.1831 23:0.5775 30:0.201169 #T0905:PhyreTopoAlpha_TS2
0.13068 1:0.17576 2:0.104408 3:0.485282698536956 4:0.064 5:0.726341419134357 6:0.227363 7:0.613738571058689 8:0.1482 9:0.135196 10:0.17053 11:0.149467 12:0.0800 13:0.662913003497607 14:0.79026857718894 15:0.643059490084986 16:0.560906515580737 17:0.798335676871643 18:0.940283203475002 19:0.813031161473088 20:1.44482989391 21:0.1127 22:0.2254 23:0.2676 30:0.159280 #T0905:PhyreTopoAlpha_TS3
0.11851 1:0.17236 2:0.106899 3:0.468372664039255 4:0.062 5:0.608675771339629 6:0.204911 7:0.515813791116739 8:0.134021 9:0.129603 10:0.210359 11:0.192892 12:0.0676 13:0.641904280839755 14:0.710721486175115 15:0.657223796033994 16:0.54957507082153 17:0.727682362897079 18:0.902078322023812 19:0.821529745042493 20:1.38304328535 21:0.1408 22:0.1268 23:0.4507 30:0.180121 #T0905:PhyreTopoAlpha_TS4
0.12338 1:0.19945 2:0.0991268 3:0.533621009288684 4:0.056 5:0.586283917898178 6:0.173161 7:0.482713301588752 8:0.164276 9:0.171434 10:0.311089 11:0.222124 12:0.0807 13:0.604104722855702 14:0.727876584101383 15:0.770538243626062 16:0.606232294617564 17:0.739834263023742 18:0.926604580626335 19:0.885269121813031 20:1.3383236473 21:0.3803 22:0.4366 23:0.662 30:0.215472 #T0905:PhyreTopoAlpha_TS5
0.30519 1:0.33361 2:0.363077 3:0.60831415868669 4:0.305 5:0.765952524218162 6:0.311942 7:0.71518891657202 8:0.461346 9:0.512952 10:0.516168 11:0.480533 12:0.3525 13:0.745971457071318 14:0.806487615207373 15:0.719546742209632 16:0.606232294617564 17:0.813221205789493 18:0.936393401564041 19:0.858356940509915 20:1.55012339908 21:0.3803 22:0.2958 23:0.8451 30:0.449357 #T0905:QUARK_TS1
0.3401 1:0.35030 2:0.35863 3:0.629755610736458 4:0.298 5:0.76128495616738 6:0.318027 7:0.711407952202539 8:0.468677 9:0.582927 10:0.566609 11:0.530362 12:0.3489 13:0.750167910601563 14:0.798711117511521 15:0.810198300283286 16:0.603399433427762 17:0.806154918818036 18:0.93483961774948 19:0.905099150141643 20:1.59580465415 21:0.3521 22:0.2113 23:0.8169 30:0.452008 #T0905:QUARK_TS2
0.34334 1:0.32674 2:0.364642 3:0.597188246393789 4:0.302 5:0.76837292710315 6:0.32142 7:0.706213667924266 8:0.39001 9:0.492032 10:0.475526 11:0.448721 12:0.3536 13:0.731992871387449 14:0.808251728110599 15:0.801699716713881 16:0.634560906515581 17:0.812530902017554 18:0.936996636848886 19:0.89943342776204 20:1.53948193158 21:0.3521 22:0.2535 23:0.7465 30:0.438511 #T0905:QUARK_TS3
0.32711 1:0.28347 2:0.338642 3:0.569669572850085 4:0.278 5:0.726283292025849 6:0.262208 7:0.652637122883513 8:0.331367 9:0.39805 10:0.409634 11:0.369218 12:0.3299 13:0.705628171509382 14:0.791582661290323 15:0.793201133144476 16:0.606232294617564 17:0.800429198157101 18:0.933242942519457 19:0.893767705382436 20:1.54427805963 21:0.4085 22:0.338 23:0.6338 30:0.417265 #T0905:QUARK_TS4
0.32062 1:0.31996 2:0.395 3:0.594850860742033 4:0.328 5:0.752955556280889 6:0.297587 7:0.689610834801983 8:0.419763 9:0.457831 10:0.455774 11:0.427039 12:0.3837 13:0.731169318787326 14:0.795596918202765 15:0.702549575070821 16:0.592067988668555 17:0.804851196466505 18:0.935546861696387 19:0.839943342776204 20:1.52237175902 21:0.2113 22:0.1549 23:0.662 30:0.446199 #T0905:QUARK_TS5
0.26218 1:0.31295 2:0.199503 3:0.658010553112539 4:0.148 5:0.753452596489006 6:0.336729 7:0.727744082714325 8:0.375551 9:0.401106 10:0.381891 11:0.374062 12:0.2054 13:0.815869706469336 14:0.766471054147465 15:0.742209631728045 16:0.620396600566572 17:0.782554998986474 18:0.929975746988961 19:0.86685552407932 20:1.56271056831 21:0.2817 22:0.1127 23:0.5775 30:0.317203 #T0905:RBO_Aleph_TS1
0.23214 1:0.29403 2:0.192555 3:0.651016845176667 4:0.138 5:0.767652974211951 6:0.343008 7:0.737683387379625 8:0.341319 9:0.369093 10:0.361164 11:0.367858 12:0.2025 13:0.799239849483753 14:0.773689516129032 15:0.728045325779037 16:0.603399433427762 17:0.789708395211627 18:0.933917510794173 19:0.864022662889518 20:1.54043599462 21:0.3099 22:0.0704 23:0.5775 30:0.305554 #T0905:RBO_Aleph_TS2
0.24675 1:0.35257 2:0.198342 3:0.638028274083554 4:0.145 5:0.763275909621254 6:0.306883 7:0.726155935736261 8:0.383638 9:0.39364 10:0.404682 11:0.38175 12:0.2047 13:0.798072606627541 14:0.782582085253456 15:0.722379603399433 16:0.609065155807365 17:0.797652062588363 18:0.935108475321032 19:0.861189801699717 20:1.50558993767 21:0.3662 22:0.1127 23:0.5775 30:0.316619 #T0905:RBO_Aleph_TS3
0.25406 1:0.36413 2:0.192807 3:0.663916375611097 4:0.142 5:0.742486846803836 6:0.311989 7:0.715206849736513 8:0.366283 9:0.37953 10:0.38308 11:0.350156 12:0.2013 13:0.80967151575197 14:0.767623127880184 15:0.719546742209632 16:0.643059490084986 17:0.780730146014971 18:0.93118653779688 19:0.859773371104816 20:1.55659076786 21:0.3521 22:0.1127 23:0.5352 30:0.315136 #T0905:RBO_Aleph_TS4
0.19156 1:0.23166 2:0.154754 3:0.649112041604034 4:0.100 5:0.742303829148997 6:0.326104 7:0.712835805624818 8:0.301722 9:0.295433 10:0.287569 11:0.288959 12:0.1296 13:0.789838429606825 14:0.76967525921659 15:0.69971671388102 16:0.580736543909348 17:0.782703959340159 18:0.932952307747291 19:0.848441926345609 20:1.49678300075 21:0.2676 22:0.1268 23:0.3803 30:0.235429 #T0905:RBO_Aleph_TS5
0.17695 1:0.20471 2:0.12395 3:0.608504032336969 4:0.070 5:0.603890861343259 6:0.18003 7:0.557685252759973 8:0.248358 9:0.291726 10:0.323287 11:0.343658 12:0.0850 13:0.680360867274557 14:0.716247839861751 15:0.8328611898017 16:0.535410764872521 17:0.730104867712476 18:0.918721857990439 19:0.915014164305949 20:1.43898162099 21:0.169 22:0.2394 23:0.6338 30:0.226917 #T0905:RaptorX-Contact_TS1
0.11445 1:0.17316 2:0.0970869 3:0.547275078126342 4:0.054 5:0.582160025015894 6:0.141333 7:0.532810218839615 8:0.141408 9:0.155666 10:0.222484 11:0.213506 12:0.0780 13:0.67804931423077 14:0.705663162442396 15:0.776203966005666 16:0.538243626062323 17:0.719823285233986 18:0.913925952922272 19:0.888101983002833 20:1.33886936478 21:0.1972 22:0.1831 23:0.5493 30:0.193158 #T0905:RaptorX-Contact_TS2
0.20211 1:0.20191 2:0.155697 3:0.599827173961435 4:0.104 5:0.59906358857502 6:0.180003 7:0.564742120838283 8:0.257472 9:0.309793 10:0.330194 11:0.345778 12:0.1349 13:0.683888900963097 14:0.70553715437788 15:0.8328611898017 16:0.535410764872521 17:0.719117928543737 18:0.919306242013352 19:0.91643059490085 20:1.44763195686 21:0.2958 22:0.1268 23:0.6479 30:0.268846 #T0905:RaptorX-Contact_TS3
0.12256 1:0.18067 2:0.0983105 3:0.588506884714308 4:0.058 5:0.563678142734308 6:0.135432 7:0.521662040769703 8:0.195511 9:0.285494 10:0.335153 11:0.285126 12:0.0854 13:0.653883302693989 14:0.686995967741935 15:0.824362606232295 16:0.538243626062323 17:0.701703915676499 18:0.915569855687807 19:0.912181303116147 20:1.43064470643 21:0.1408 22:0.1831 23:0.5634 30:0.203831 #T0905:RaptorX-Contact_TS4
0.18588 1:0.19315 2:0.130565 3:0.622090167082831 4:0.075 5:0.610128807226597 6:0.188776 7:0.574339803070456 8:0.249514 9:0.276673 10:0.307123 11:0.334099 12:0.0984 13:0.672709749606735 14:0.711117511520737 15:0.784702549575071 16:0.560906515580737 17:0.723753723789207 18:0.918846335512014 19:0.892351274787535 20:1.47452747713 21:0.1549 22:0.169 23:0.5915 30:0.228816 #T0905:RaptorX-Contact_TS5
0.37013 1:0.42485 2:0.265895 3:0.675241800504661 4:0.201 5:0.808085254385089 6:0.373069 7:0.762532796438689 8:0.461671 9:0.537513 10:0.504785 11:0.495231 12:0.2732 13:0.795246642350044 14:0.796820996543779 15:0.798866855524079 16:0.623229461756374 17:0.807487728835892 18:0.934841965184113 19:0.896600566572238 20:1.62851834568 21:0.3803 22:0.2254 23:0.8873 30:0.402388 #T0905:RaptorX_TS1
0.34984 1:0.32930 2:0.344036 3:0.598746306671239 4:0.281 5:0.76421011505606 6:0.290799 7:0.717590090077153 8:0.360156 9:0.38517 10:0.396951 11:0.391605 12:0.3318 13:0.780763013352659 14:0.793904809907834 15:0.696883852691218 16:0.589235127478754 17:0.802463833430177 18:0.934378663179569 19:0.844192634560907 20:1.5870009229 21:0.2113 22:0.0704 23:0.6761 30:0.420774 #T0905:Seok-server_TS1
0.35065 1:0.32687 2:0.342597 3:0.581119671756141 4:0.280 5:0.764029912858462 6:0.291746 7:0.712116651958417 8:0.345612 9:0.387994 10:0.397068 11:0.394541 12:0.3295 13:0.778905392249807 14:0.795650921658986 15:0.711048158640227 16:0.603399433427762 17:0.804517355840673 18:0.933307808125104 19:0.851274787535411 20:1.57324888378 21:0.1831 22:0.0704 23:0.7183 30:0.419532 #T0905:Seok-server_TS2
0.35146 1:0.31625 2:0.343014 3:0.598173524691564 4:0.281 5:0.764175762387983 6:0.296999 7:0.711435106917664 8:0.344225 9:0.397649 10:0.408567 11:0.400917 12:0.3306 13:0.783758499513992 14:0.796604982718894 15:0.73371104815864 16:0.60056657223796 17:0.804664719126005 18:0.933848018524475 19:0.862606232294618 20:1.56992888359 21:0.2113 22:0.0704 23:0.6901 30:0.419546 #T0905:Seok-server_TS3
0.35227 1:0.35315 2:0.342627 3:0.605616337815816 4:0.280 5:0.770803859048714 6:0.294932 7:0.719129961989182 8:0.359872 9:0.409784 10:0.426484 11:0.417176 12:0.3299 13:0.786298030263628 14:0.800295218894009 15:0.719546742209632 16:0.606232294617564 17:0.807708336060482 18:0.934568946201046 19:0.855524079320113 20:1.57179548734 21:0.2113 22:0.0704 23:0.6901 30:0.421776 #T0905:Seok-server_TS4
0.3474 1:0.30152 2:0.34068 3:0.600100286100796 4:0.278 5:0.755380966911792 6:0.289614 7:0.702524196681505 8:0.355904 9:0.41061 10:0.429991 11:0.413058 12:0.3291 13:0.76771200165475 14:0.791420650921659 15:0.730878186968839 16:0.586402266288952 17:0.799512576621473 18:0.93373934078634 19:0.861189801699717 20:1.57811724629 21:0.169 22:0.0704 23:0.7042 30:0.418160 #T0905:Seok-server_TS5
0.37013 1:0.42485 2:0.265895 3:0.675241800504661 4:0.201 5:0.808085254385089 6:0.373069 7:0.762532796438689 8:0.461671 9:0.537513 10:0.504785 11:0.495231 12:0.2732 13:0.795246642350044 14:0.796820996543779 15:0.798866855524079 16:0.623229461756374 17:0.807487728835892 18:0.934841965184113 19:0.896600566572238 20:1.62851834568 21:0.3803 22:0.2254 23:0.8873 30:0.402388 #T0905:ToyPred_email_TS1
0.31737 1:0.30899 2:0.252678 3:0.620223047704516 4:0.186 5:0.788793536411888 6:0.315453 7:0.751018263469145 8:0.398013 9:0.369449 10:0.38149 11:0.373919 12:0.2614 13:0.806748649707983 14:0.797325028801843 15:0.679886685552408 16:0.617563739376771 17:0.809619931179596 18:0.933305938513181 19:0.831444759206799 20:1.57933955697 21:0.1972 22:0.2113 23:0.5775 30:0.352951 #T0905:YASARA_TS1
0.31656 1:0.30281 2:0.265298 3:0.572918018761602 4:0.199 5:0.794014714424208 6:0.293148 7:0.749991568865507 8:0.389516 9:0.385169 10:0.396959 11:0.407796 12:0.2718 13:0.792102093842579 14:0.803859447004608 15:0.674220963172805 16:0.603399433427762 17:0.814536634746176 18:0.9344719171734 19:0.828611898016997 20:1.56777470895 21:0.169 22:0.1831 23:0.6056 30:0.360876 #T0905:YASARA_TS2
0.32792 1:0.29294 2:0.306987 3:0.614283984499406 4:0.239 5:0.755391715074573 6:0.318411 7:0.726207950396644 8:0.416855 9:0.46335 10:0.442582 11:0.428097 12:0.2973 13:0.800997271312206 14:0.75887456797235 15:0.677053824362606 16:0.640226628895184 17:0.773445856075765 18:0.92604607940741 19:0.838526912181303 20:1.60155716246 21:0.1831 22:0.1972 23:0.662 30:0.399975 #T0905:YASARA_TS3
0.33523 1:0.27547 2:0.304054 3:0.595105746036388 4:0.239 5:0.696929385149767 6:0.283541 7:0.661872189853918 8:0.356659 9:0.423001 10:0.389182 11:0.383743 12:0.2937 13:0.76487824326765 14:0.738461261520737 15:0.767705382436261 16:0.577903682719547 17:0.755250776379168 18:0.926654703180475 19:0.88385269121813 20:1.52074953752 21:0.2535 22:0.1972 23:0.662 30:0.395008 #T0905:YASARA_TS4
0.27516 1:0.19803 2:0.277575 3:0.588731793556584 4:0.218 5:0.668133969476712 6:0.244653 7:0.636192543526412 8:0.276192 9:0.264109 10:0.278618 11:0.245783 12:0.2689 13:0.749940157725799 14:0.731548819124424 15:0.702549575070821 16:0.518413597733711 17:0.745949411074614 18:0.925679164396136 19:0.84985835694051 20:1.44353686217 21:0.1972 22:0.169 23:0.0282 30:0.321848 #T0905:YASARA_TS5
0.34172 1:0.31189 2:0.355422 3:0.531026012433733 4:0.291 5:0.736789774698628 6:0.29463 7:0.638943753584592 8:0.349195 9:0.397775 10:0.421739 11:0.390053 12:0.3472 13:0.726373243421284 14:0.793364775345622 15:0.776203966005666 16:0.606232294617564 17:0.807110229256056 18:0.936700436904884 19:0.882436260623229 20:1.52590145372 21:0.1831 22:0.169 23:0.662 30:0.420972 #T0905:ZHOU-SPARKS-X_TS1
0.35714 1:0.27140 2:0.330264 3:0.551387098794712 4:0.269 5:0.736684698579185 6:0.280443 7:0.649081342911102 8:0.367554 9:0.433038 10:0.46411 11:0.398273 12:0.3238 13:0.709672040355501 14:0.789422523041475 15:0.807365439093484 16:0.609065155807365 17:0.800685014620424 18:0.934494354867094 19:0.903682719546742 20:1.48095307097 21:0.2254 22:0.2254 23:0.662 30:0.403361 #T0905:ZHOU-SPARKS-X_TS2
0.34903 1:0.28984 2:0.338913 3:0.526549540316918 4:0.280 5:0.716554086262206 6:0.285617 7:0.63460822115029 8:0.368682 9:0.391024 10:0.458471 11:0.369474 12:0.3299 13:0.70033214897841 14:0.779485887096774 15:0.784702549575071 16:0.614730878186969 17:0.792489601892717 18:0.932860471072911 19:0.892351274787535 20:1.50850409692 21:0.2394 22:0.169 23:0.7183 30:0.413356 #T0905:ZHOU-SPARKS-X_TS3
0.32711 1:0.23990 2:0.226733 3:0.56194166401268 4:0.168 5:0.70156003232336 6:0.26764 7:0.619550061966119 8:0.308682 9:0.409131 10:0.413291 11:0.399813 12:0.2287 13:0.701568339727251 14:0.762960829493088 15:0.810198300283286 16:0.589235127478754 17:0.772695707736668 18:0.930664763832385 19:0.900849858356941 20:1.50550520789 21:0.1831 22:0.1268 23:0.6901 30:0.331761 #T0905:ZHOU-SPARKS-X_TS4
