0.09401 1:0.14248 2:0.0999624 3:0.557626885818658 4:0.056 5:0.595932158886607 6:0.157064 7:0.527900149230047 8:0.00945302 9:-0.0480958 10:-0.0140623 11:-0.0249851 12:0.0785 13:0.720909017212483 14:0.715860221976154 15:0.43801652892562 16:0.491735537190083 17:0.732240332973232 18:0.899170037851756 19:0.679752066115702 20:1.26224996884 21:0.1042 22:0.0833 23:0.0208 30:0.131955 #T0893:ACOMPMOD_TS1
0.54545 1:0.63105 2:0.533175 3:0.680130213878794 4:0.449 5:0.740497168195675 6:0.344955 7:0.733187171928756 8:0.579298 9:0.636782 10:0.619717 11:0.608328 12:0.5396 13:0.825431986282178 14:0.747096541601215 15:0.84297520661157 16:0.752066115702479 17:0.756302582167642 18:0.914649404455056 19:0.913223140495868 20:1.56938029513 21:0.6042 22:0.8333 23:0.8958 30:0.597581 #T0893:MULTICOM-CLUSTER_TS3
0.56508 1:0.58902 2:0.531787 3:0.67855255308285 4:0.453 5:0.761463509323281 6:0.349631 7:0.734770950952762 8:0.592518 9:0.6593 10:0.582792 11:0.578932 12:0.5374 13:0.816745118841387 14:0.772693327839724 15:0.834710743801653 16:0.723140495867769 17:0.77779227509543 18:0.916353309878805 19:0.909090909090909 20:1.60897221176 21:0.625 22:0.8125 23:0.8958 30:0.594658 #T0893:MULTICOM-CLUSTER_TS4
0.53926 1:0.63951 2:0.523654 3:0.701355652812898 4:0.438 5:0.746326667957619 6:0.356015 7:0.739966304128423 8:0.620965 9:0.621376 10:0.587398 11:0.607936 12:0.5319 13:0.816954216943907 14:0.753302603455824 15:0.847107438016529 16:0.747933884297521 17:0.760479193625889 18:0.915183108242553 19:0.915289256198347 20:1.63835076161 21:0.6042 22:0.7708 23:0.875 30:0.599546 #T0893:MULTICOM-CLUSTER_TS5
0.54132 1:0.62890 2:0.533754 3:0.680193972221779 4:0.451 5:0.756792417426434 6:0.356446 7:0.748508854972008 8:0.61053 9:0.670837 10:0.609721 11:0.631284 12:0.5398 13:0.834139825214077 14:0.761491514948626 15:0.838842975206612 16:0.747933884297521 17:0.769141306506264 18:0.916318400707247 19:0.911157024793388 20:1.57794329032 21:0.6667 22:0.7292 23:0.875 30:0.597267 #T0893:MULTICOM-CONSTRUCT_TS1
0.54132 1:0.62890 2:0.533754 3:0.680193972221779 4:0.451 5:0.756792417426434 6:0.356446 7:0.748508854972008 8:0.61053 9:0.670837 10:0.609721 11:0.631284 12:0.5398 13:0.834139825214077 14:0.761491514948626 15:0.838842975206612 16:0.747933884297521 17:0.769141306506264 18:0.916318400707247 19:0.911157024793388 20:1.57794329032 21:0.6667 22:0.7292 23:0.875 30:0.597267 #T0893:MULTICOM-CONSTRUCT_TS2
0.53719 1:0.64353 2:0.531264 3:0.672040874112555 4:0.448 5:0.757745634384571 6:0.357038 7:0.745739504195707 8:0.626442 9:0.674014 10:0.622529 11:0.627247 12:0.5382 13:0.828205862501035 14:0.76265032317874 15:0.838842975206612 16:0.731404958677686 17:0.769154206028829 18:0.915419501727719 19:0.911157024793388 20:1.6073819834 21:0.6667 22:0.7917 23:0.8958 30:0.602280 #T0893:MULTICOM-CONSTRUCT_TS3
0.57025 1:0.65926 2:0.532887 3:0.70636480195602 4:0.447 5:0.753718795346177 6:0.38634 7:0.735498869444339 8:0.610178 9:0.638648 10:0.612389 11:0.584066 12:0.5376 13:0.840589880462501 14:0.762186799886694 15:0.851239669421488 16:0.727272727272727 17:0.769696511008225 18:0.917779804575807 19:0.917355371900826 20:1.63788086199 21:0.6667 22:0.8125 23:0.8958 30:0.608742 #T0893:MULTICOM-CONSTRUCT_TS4
0.54029 1:0.62355 2:0.516917 3:0.69715396010053 4:0.433 5:0.745621909087356 6:0.345077 7:0.733348773152556 8:0.590288 9:0.643092 10:0.60901 11:0.606362 12:0.5265 13:0.821798278927881 14:0.757371307908222 15:0.84297520661157 16:0.702479338842975 17:0.764386184852101 18:0.916297232055162 19:0.913223140495868 20:1.66199457634 21:0.625 22:0.75 23:0.875 30:0.599772 #T0893:MULTICOM-CONSTRUCT_TS5
0.52996 1:0.60778 2:0.514742 3:0.659768646763198 4:0.430 5:0.737842734876317 6:0.319443 7:0.725212611938404 8:0.587267 9:0.621316 10:0.587858 11:0.575185 12:0.5244 13:0.815819377305322 14:0.754126644863904 15:0.830578512396694 16:0.743801652892562 17:0.760383894888083 18:0.915985494991322 19:0.90702479338843 20:1.60803566201 21:0.5833 22:0.75 23:0.875 30:0.585991 #T0893:MULTICOM-NOVEL_TS1
0.52066 1:0.56071 2:0.520286 3:0.661578416583044 4:0.438 5:0.729542963374857 6:0.307412 7:0.716457940073123 8:0.55378 9:0.575261 10:0.54015 11:0.530968 12:0.5288 13:0.803339313439201 14:0.747972085597301 15:0.822314049586777 16:0.747933884297521 17:0.754309928858738 18:0.914662414429907 19:0.902892561983471 20:1.60304042737 21:0.5833 22:0.75 23:0.875 30:0.582502 #T0893:MULTICOM-NOVEL_TS2
0.53616 1:0.64573 2:0.52574 3:0.690569209770859 4:0.439 5:0.748297833882876 6:0.368668 7:0.739406991468942 8:0.631263 9:0.666786 10:0.638898 11:0.63162 12:0.5332 13:0.835280832938282 14:0.76010094507249 15:0.84297520661157 16:0.739669421487603 17:0.770916115612991 18:0.91627167442753 19:0.913223140495868 20:1.59920298608 21:0.6042 22:0.8125 23:0.8958 30:0.599960 #T0893:MULTICOM-NOVEL_TS3
0.53409 1:0.60021 2:0.531742 3:0.673387321366943 4:0.447 5:0.758979419817656 6:0.339956 7:0.750463566858362 8:0.592233 9:0.662172 10:0.610891 11:0.587615 12:0.5395 13:0.839267619136574 14:0.75489918368398 15:0.867768595041322 16:0.71900826446281 17:0.762958259108905 18:0.917997485332587 19:0.925619834710744 20:1.6379397941 21:0.5833 22:0.7917 23:0.8958 30:0.603357 #T0893:MULTICOM-NOVEL_TS4
0.54442 1:0.64096 2:0.517327 3:0.690827645975711 4:0.436 5:0.742763595005791 6:0.353295 7:0.729402218932094 8:0.634701 9:0.676638 10:0.646156 11:0.649948 12:0.5223 13:0.825087190296015 14:0.753122344397806 15:0.859504132231405 16:0.760330578512397 17:0.762648057664276 18:0.914821808121972 19:0.921487603305785 20:1.59481516126 21:0.5833 22:0.7708 23:0.875 30:0.594384 #T0893:MULTICOM-NOVEL_TS5
0.19525 1:0.32019 2:0.205594 3:0.666557567067598 4:0.116 5:0.676687604229586 6:0.260098 7:0.648406146741821 8:0.335148 9:0.318024 10:0.341251 11:0.301232 12:0.2340 13:0.780832497704591 14:0.734220894599954 15:0.768595041322314 16:0.685950413223141 17:0.745911454364361 18:0.914567124533293 19:0.884297520661157 20:1.42576133887 21:0.1042 22:0.1875 23:0.4375 30:0.297665 #T0893:MULTICOM-REFINE_TS1
0.14979 1:0.31712 2:0.146693 3:0.664848897204537 4:0.083 5:0.66246236873148 6:0.202142 7:0.6341713514174 8:0.349991 9:0.337033 10:0.359635 11:0.308662 12:0.1255 13:0.75174186737911 14:0.73244405531378 15:0.731404958677686 16:0.739669421487603 17:0.744969015948718 18:0.915233205524841 19:0.865702479338843 20:1.38001283022 21:0.375 22:0.1875 23:0.3333 30:0.235799 #T0893:MULTICOM-REFINE_TS2
0.20145 1:0.32005 2:0.196446 3:0.638409780959646 4:0.113 5:0.685510659487078 6:0.253571 7:0.648459889870638 8:0.408707 9:0.398157 10:0.394352 11:0.363146 12:0.2340 13:0.778521404138257 14:0.742538562562769 15:0.731404958677686 16:0.65702479338843 17:0.759519800422243 18:0.915846476014349 19:0.865702479338843 20:1.38206361703 21:0.2083 22:0.2083 23:0.3542 30:0.290476 #T0893:MULTICOM-REFINE_TS3
0.19421 1:0.28740 2:0.190861 3:0.622482982701251 4:0.114 5:0.685684539289953 6:0.236959 7:0.635634564909675 8:0.357974 9:0.300927 10:0.34396 11:0.323731 12:0.2391 13:0.770596383387054 14:0.744366904436948 15:0.739669421487603 16:0.652892561983471 17:0.765791797848243 18:0.92414129284991 19:0.869834710743802 20:1.40585926583 21:0.2083 22:0.1667 23:0.2917 30:0.281995 #T0893:MULTICOM-REFINE_TS4
0.18079 1:0.27165 2:0.150442 3:0.672865255159635 4:0.089 5:0.629073581859398 6:0.194383 7:0.600107022540021 8:0.314325 9:0.305068 10:0.307003 11:0.280619 12:0.1120 13:0.769043435658937 14:0.711070481291685 15:0.685950413223141 16:0.690082644628099 17:0.725379043529663 18:0.906043471823884 19:0.84297520661157 20:1.38207305597 21:0.3125 22:0.1667 23:0.4167 30:0.240437 #T0893:MULTICOM-REFINE_TS5
0.54132 1:0.62381 2:0.542145 3:0.668778005090996 4:0.459 5:0.763826704785287 6:0.33878 7:0.720167888277412 8:0.58876 9:0.647616 10:0.624879 11:0.58767 12:0.5439 13:0.799900517590499 14:0.788813637885304 15:0.838842975206612 16:0.706611570247934 17:0.795648850005147 18:0.921520621093789 19:0.911157024793388 20:1.5958014643 21:0.7292 22:0.8125 23:0.875 30:0.596335 #T0893:MUfold1_TS1
0.52996 1:0.60954 2:0.532483 3:0.704694548285572 4:0.453 5:0.779229941800559 6:0.373765 7:0.738864353442257 8:0.549608 9:0.6292 10:0.553792 11:0.537753 12:0.5346 13:0.81002745679256 14:0.786573275307084 15:0.826446280991736 16:0.669421487603306 17:0.792875520753968 18:0.922469830234897 19:0.902892561983471 20:1.62477914613 21:0.7292 22:0.7917 23:1 30:0.596841 #T0893:MUfold1_TS2
0.54132 1:0.59853 2:0.474125 3:0.668663293802564 4:0.391 5:0.754339164262416 6:0.338015 7:0.700294281651877 8:0.553737 9:0.624923 10:0.558741 11:0.535332 12:0.4789 13:0.786946304171212 14:0.788710632709294 15:0.818181818181818 16:0.71900826446281 17:0.793900602228007 18:0.924686276657107 19:0.900826446280992 20:1.52536732409 21:0.6042 22:0.7708 23:0.8333 30:0.543054 #T0893:MUfold1_TS3
0.54236 1:0.59634 2:0.54336 3:0.664930744290897 4:0.461 5:0.744642402112661 6:0.351997 7:0.694622059133437 8:0.54496 9:0.627082 10:0.587554 11:0.541913 12:0.5445 13:0.793200302412426 14:0.787268560245152 15:0.834710743801653 16:0.714876033057851 17:0.792769244680627 18:0.921354067041214 19:0.909090909090909 20:1.58761739239 21:0.7292 22:0.8125 23:0.875 30:0.592146 #T0893:MUfold1_TS4
0.53616 1:0.56846 2:0.542131 3:0.657366515371939 4:0.459 5:0.765058363700319 6:0.348326 7:0.730656844682688 8:0.519336 9:0.561613 10:0.534467 11:0.525509 12:0.5450 13:0.812077992799201 14:0.784616176962892 15:0.822314049586777 16:0.690082644628099 17:0.789812103823249 18:0.921277969453501 19:0.902892561983471 20:1.58997319521 21:0.7292 22:0.7917 23:0.875 30:0.588030 #T0893:MUfold1_TS5
0.42252 1:0.32090 2:0.415718 3:0.612186744604674 4:0.319 5:0.68978130421111 6:0.259439 7:0.584060644336114 8:0.382836 9:0.390992 10:0.336561 11:0.313124 12:0.4234 13:0.713830874616918 14:0.78152602168259 15:0.735537190082645 16:0.619834710743802 17:0.78829286870413 18:0.918745816814272 19:0.855371900826446 20:1.52310344186 21:0.5625 22:0.5208 23:0.6458 30:0.469199 #T0893:MUfold2_TS1
0.49793 1:0.30643 2:0.470095 3:0.651510329478401 4:0.401 5:0.677496823262722 6:0.290273 7:0.588168799812114 8:0.415949 9:0.397422 10:0.383465 11:0.343166 12:0.4865 13:0.685912797367814 14:0.769448664795406 15:0.731404958677686 16:0.62396694214876 17:0.777400832141347 18:0.915105550271202 19:0.857438016528926 20:1.52591684402 21:0.625 22:0.6458 23:0.9167 30:0.519089 #T0893:MUfold2_TS2
0.50103 1:0.39666 2:0.471112 3:0.625558991421816 4:0.377 5:0.674157940581852 6:0.254628 7:0.51885618200226 8:0.412324 9:0.424225 10:0.395745 11:0.388013 12:0.4718 13:0.664335159674114 14:0.800839492184482 15:0.710743801652893 16:0.690082644628099 17:0.803706767877305 18:0.921713870456387 19:0.847107438016529 20:1.48386113617 21:0.5417 22:0.5625 23:0.7708 30:0.502913 #T0893:MUfold2_TS3
0.47211 1:0.33631 2:0.452648 3:0.649322576560606 4:0.379 5:0.682675270442643 6:0.285955 7:0.590395140660903 8:0.38379 9:0.362269 10:0.31517 11:0.308498 12:0.4661 13:0.68876165988471 14:0.77336286148379 15:0.752066115702479 16:0.644628099173554 17:0.78155386989785 18:0.915157910738673 19:0.859504132231405 20:1.55425491294 21:0.6667 22:0.625 23:0.7292 30:0.503033 #T0893:MUfold2_TS5
0.56715 1:0.64969 2:0.486691 3:0.700909881701409 4:0.407 5:0.823342988850437 6:0.391139 7:0.809382007052088 8:0.644596 9:0.713605 10:0.625858 11:0.626142 12:0.4969 13:0.859446687473676 14:0.793732135039786 15:0.78099173553719 16:0.685950413223141 17:0.802157454375529 18:0.921260696171801 19:0.87396694214876 20:1.61034886852 21:0.625 22:0.7708 23:0.9167 30:0.575062 #T0893:Pareto-server_TS1
0.45558 1:0.68245 2:0.431892 3:0.71600108747376 4:0.352 5:0.801095336192378 6:0.375338 7:0.800751681995912 8:0.607889 9:0.608142 10:0.544086 11:0.510758 12:0.4419 13:0.879587425564424 14:0.78489944119692 15:0.867768595041322 16:0.702479338842975 17:0.790483401831512 18:0.921410888756441 19:0.925619834710744 20:1.60598895982 21:0.4167 22:0.7083 23:0.6458 30:0.528715 #T0893:Pareto-server_TS2
0.4938 1:0.67925 2:0.479977 3:0.699442186137468 4:0.391 5:0.817539762298985 6:0.3938 7:0.810143832692235 8:0.622957 9:0.690552 10:0.58044 11:0.611954 12:0.4945 13:0.867713684514757 14:0.786882290835115 15:0.847107438016529 16:0.731404958677686 17:0.793736502375211 18:0.920193981198167 19:0.915289256198347 20:1.59307941045 21:0.4792 22:0.7708 23:0.9167 30:0.567881 #T0893:Pareto-server_TS3
0.41736 1:0.49474 2:0.412721 3:0.704498616748421 4:0.323 5:0.795485864961662 6:0.346652 7:0.785474319927384 8:0.550369 9:0.562423 10:0.447974 11:0.464675 12:0.4247 13:0.876704902923144 14:0.782993845440733 15:0.789256198347107 16:0.640495867768595 17:0.788384098995787 18:0.922122295537971 19:0.886363636363636 20:1.59711945036 21:0.4792 22:0.4583 23:0.7917 30:0.504694 #T0893:Pareto-server_TS4
0.43388 1:0.66449 2:0.438993 3:0.706555897888506 4:0.342 5:0.800080786332014 6:0.38023 7:0.788505505674677 8:0.624583 9:0.623639 10:0.557898 11:0.555848 12:0.4540 13:0.849119285488962 14:0.786032498133031 15:0.822314049586777 16:0.690082644628099 17:0.793913253513847 18:0.918836442589955 19:0.902892561983471 20:1.56353208033 21:0.4375 22:0.7708 23:0.9167 30:0.536535 #T0893:Pareto-server_TS5
0.4907 1:0.70500 2:0.448871 3:0.685731366400392 4:0.357 5:0.831590240596775 6:0.366141 7:0.839608755633418 8:0.634678 9:0.61482 10:0.590964 11:0.544067 12:0.4701 13:0.889797722037865 14:0.794968197151907 15:0.859504132231405 16:0.694214876033058 17:0.801698304305476 18:0.918670159047155 19:0.919421487603306 20:1.57450869064 21:0.6042 22:0.7708 23:0.9792 30:0.553522 #T0893:Pcons-net_TS1
0.39979 1:0.68125 2:0.386567 3:0.718881585533877 4:0.274 5:0.812942828642084 6:0.374085 7:0.816700553947519 8:0.589836 9:0.56491 10:0.518907 11:0.501329 12:0.4189 13:0.879557818753448 14:0.78459042566889 15:0.855371900826446 16:0.677685950413223 17:0.794122354511015 18:0.919379575041028 19:0.919421487603306 20:1.58812718242 21:0.5417 22:0.6667 23:0.9167 30:0.509635 #T0893:Pcons-net_TS2
0.42045 1:0.75208 2:0.37932 3:0.740359729585823 4:0.282 5:0.837265790258167 6:0.368413 7:0.845853618114535 8:0.647669 9:0.650674 10:0.578969 11:0.536207 12:0.4200 13:0.880859813512337 14:0.794375917389849 15:0.863636363636364 16:0.739669421487603 17:0.797431284153227 18:0.91970825316101 19:0.923553719008264 20:1.56980013432 21:0.5208 22:0.7292 23:0.8958 30:0.512396 #T0893:Pcons-net_TS3
0.44112 1:0.73008 2:0.414348 3:0.733915838629067 4:0.326 5:0.822770523830504 6:0.408539 7:0.836078013133006 8:0.67501 9:0.68 10:0.611844 11:0.580623 12:0.4417 13:0.872838130047917 14:0.783019596734736 15:0.859504132231405 16:0.731404958677686 17:0.792077549521986 18:0.916149304139894 19:0.923553719008264 20:1.62445789871 21:0.5833 22:0.7083 23:0.9583 30:0.543887 #T0893:Pcons-net_TS4
0.40186 1:0.46559 2:0.378291 3:0.614171133481852 4:0.236 5:0.730209259627069 6:0.28069 7:0.682441279531807 8:0.474953 9:0.516504 10:0.499098 11:0.462638 12:0.3867 13:0.769498023569136 14:0.770118198439472 15:0.776859504132231 16:0.714876033057851 17:0.77634288895783 18:0.917407205340422 19:0.87603305785124 20:1.48331282293 21:0.5417 22:0.625 23:0.8125 30:0.460325 #T0893:PhyreTopoAlpha_TS1
0.32335 1:0.43540 2:0.304732 3:0.621437265282884 4:0.197 5:0.745760690310042 6:0.274892 7:0.702499112839751 8:0.411723 9:0.438725 10:0.442863 11:0.372634 12:0.3215 13:0.782926650888116 14:0.775165452063966 15:0.752066115702479 16:0.648760330578512 17:0.782434758786376 18:0.919734753323637 19:0.867768595041322 20:1.48554211128 21:0.5208 22:0.6667 23:0.5417 30:0.404190 #T0893:PhyreTopoAlpha_TS2
0.30888 1:0.35959 2:0.311875 3:0.593051361464493 4:0.215 5:0.694740533903484 6:0.23385 7:0.644381488365008 8:0.435186 9:0.440156 10:0.440705 11:0.371982 12:0.3259 13:0.755847257052325 14:0.762598820590735 15:0.743801652892562 16:0.640495867768595 17:0.77075326573096 18:0.921874463477125 19:0.867768595041322 20:1.40452423619 21:0.5208 22:0.4583 23:0.4792 30:0.396764 #T0893:PhyreTopoAlpha_TS3
0.41942 1:0.30713 2:0.37331 3:0.635969412472242 4:0.309 5:0.61829947522793 6:0.285719 7:0.58504996385091 8:0.338281 9:0.30793 10:0.329361 11:0.350258 12:0.3431 13:0.76176703316844 14:0.700383694280638 15:0.59504132231405 16:0.578512396694215 17:0.714158247081067 18:0.807835540103994 19:0.789256198347107 20:1.52270959911 21:0.3333 22:0.4792 23:0.6458 30:0.455445 #T0893:PhyreTopoAlpha_TS4
0.35331 1:0.37715 2:0.341108 3:0.659300040851905 4:0.258 5:0.707446770677146 6:0.264129 7:0.650562503776771 8:0.430901 9:0.39245 10:0.412373 11:0.347877 12:0.3744 13:0.754322682518059 14:0.767543069039219 15:0.731404958677686 16:0.723140495867769 17:0.776438703940154 18:0.920591048271261 19:0.865702479338843 20:1.44001787107 21:0.5208 22:0.7083 23:0.8333 30:0.445113 #T0893:PhyreTopoAlpha_TS5
0.60021 1:0.64342 2:0.538813 3:0.69697325176325 4:0.456 5:0.78688239536181 6:0.375974 7:0.787329480011679 8:0.639484 9:0.710505 10:0.611032 11:0.655895 12:0.5487 13:0.831869352897326 14:0.786985296011125 15:0.838842975206612 16:0.690082644628099 17:0.794659932008708 18:0.918280757381788 19:0.911157024793388 20:1.65562860013 21:0.6875 22:0.8333 23:0.9167 30:0.612788 #T0893:QUARK_TS1
0.57231 1:0.57084 2:0.499851 3:0.718945164780393 4:0.430 5:0.765191745094974 6:0.34054 7:0.768267660877734 8:0.597702 9:0.603437 10:0.54675 11:0.549593 12:0.5145 13:0.838141238586839 14:0.766075245281075 15:0.84297520661157 16:0.661157024793388 17:0.775555703941072 18:0.91323810987188 19:0.913223140495868 20:1.66817743733 21:0.6667 22:0.75 23:0.9583 30:0.593065 #T0893:QUARK_TS2
0.58781 1:0.68834 2:0.544985 3:0.717798051896067 4:0.456 5:0.802509686103196 6:0.379464 7:0.815937550589684 8:0.645308 9:0.685285 10:0.59219 11:0.637414 12:0.5515 13:0.839851648729286 14:0.773414364071795 15:0.855371900826446 16:0.723140495867769 17:0.781010451148368 18:0.918451736637795 19:0.923553719008264 20:1.6845488103 21:0.6042 22:0.875 23:0.9375 30:0.621243 #T0893:QUARK_TS3
0.54442 1:0.60948 2:0.537388 3:0.713240673596148 4:0.461 5:0.786464314273431 6:0.363293 7:0.790346966491475 8:0.582996 9:0.618501 10:0.517167 11:0.545614 12:0.5472 13:0.826979735195273 14:0.770478716555507 15:0.863636363636364 16:0.702479338842975 17:0.776551093666645 18:0.920735157288369 19:0.923553719008264 20:1.66634703876 21:0.6667 22:0.8542 23:0.9792 30:0.609354 #T0893:QUARK_TS4
0.57128 1:0.61798 2:0.547349 3:0.686421335547443 4:0.466 5:0.794516416719371 6:0.35811 7:0.795278377162915 8:0.599976 9:0.613184 10:0.564231 11:0.593597 12:0.5557 13:0.839391862004064 14:0.783277109674761 15:0.838842975206612 16:0.710743801652893 17:0.791256599917042 18:0.92009090270781 19:0.909090909090909 20:1.6347820208 21:0.6875 22:0.8125 23:0.8958 30:0.606788 #T0893:QUARK_TS5
0.42562 1:0.55902 2:0.435857 3:0.685074530100117 4:0.363 5:0.764344676954016 6:0.318107 7:0.751010729964073 8:0.516026 9:0.528344 10:0.51364 11:0.46027 12:0.4454 13:0.843291942541639 14:0.769088146679371 15:0.809917355371901 16:0.681818181818182 17:0.776479590505887 18:0.920993708331018 19:0.896694214876033 20:1.60105114939 21:0.5208 22:0.5833 23:0.6042 30:0.519035 #T0893:RBO_Aleph_TS1
0.42665 1:0.53187 2:0.436037 3:0.696191137482867 4:0.363 5:0.754827950175167 6:0.315279 7:0.741398089969659 8:0.455675 9:0.478282 10:0.437302 11:0.422652 12:0.4461 13:0.842716372037777 14:0.764530167640924 15:0.785123966942149 16:0.669421487603306 17:0.773028458565532 18:0.920623372408091 19:0.884297520661157 20:1.60544779398 21:0.4792 22:0.5625 23:0.6042 30:0.514786 #T0893:RBO_Aleph_TS2
0.42769 1:0.57971 2:0.435435 3:0.675244551751089 4:0.362 5:0.754505954374907 6:0.315954 7:0.733890481395437 8:0.491235 9:0.520957 10:0.484794 11:0.440221 12:0.4447 13:0.836898104987866 14:0.772075296783663 15:0.801652892561983 16:0.698347107438017 17:0.780019852611268 18:0.921144907349021 19:0.892561983471074 20:1.57653201817 21:0.4792 22:0.5625 23:0.5625 30:0.512155 #T0893:RBO_Aleph_TS3
0.42252 1:0.55172 2:0.435691 3:0.682508525439668 4:0.363 5:0.756871879099365 6:0.316867 7:0.740440322072844 8:0.464679 9:0.486959 10:0.446769 11:0.414481 12:0.4452 13:0.835958793663438 14:0.767079545747174 15:0.801652892561983 16:0.665289256198347 17:0.77513797864912 18:0.920911221857865 19:0.892561983471074 20:1.57898700689 21:0.4792 22:0.5833 23:0.6042 30:0.512034 #T0893:RBO_Aleph_TS4
0.42665 1:0.57381 2:0.436246 3:0.689173242342775 4:0.362 5:0.754699429215551 6:0.324156 7:0.737872988345965 8:0.511881 9:0.516309 10:0.507766 11:0.457048 12:0.4451 13:0.843297846280733 14:0.766100996575078 15:0.797520661157025 16:0.673553719008264 17:0.774747891111493 18:0.920462404228668 19:0.890495867768595 20:1.59983603884 21:0.4792 22:0.5625 23:0.6042 30:0.519298 #T0893:RBO_Aleph_TS5
0.43079 1:0.39524 2:0.396823 3:0.677576835519415 4:0.311 5:0.699725565081756 6:0.273148 7:0.689196236654352 8:0.470616 9:0.414289 10:0.383454 11:0.415802 12:0.4205 13:0.784080964054159 14:0.74418664537893 15:0.830578512396694 16:0.661157024793388 17:0.758854148151887 18:0.916861798285914 19:0.90702479338843 20:1.56790325553 21:0.4583 22:0.6667 23:0.8125 30:0.491251 #T0893:RaptorX-Contact_TS1
0.40909 1:0.34448 2:0.376271 3:0.668586103224399 4:0.298 5:0.668175914136282 6:0.230778 7:0.657262540021074 8:0.473897 9:0.448097 10:0.447775 11:0.457805 12:0.3997 13:0.771713511808359 14:0.721577009244715 15:0.822314049586777 16:0.652892561983471 17:0.732740235605123 18:0.914694721572046 19:0.902892561983471 20:1.522163025 21:0.2917 22:0.5625 23:0.8125 30:0.474339 #T0893:RaptorX-Contact_TS2
0.43905 1:0.41336 2:0.400495 3:0.666731738383758 4:0.309 5:0.687801021883416 6:0.257781 7:0.680125428838024 8:0.467614 9:0.485643 10:0.441973 11:0.462335 12:0.4233 13:0.790496654254129 14:0.732933329899828 15:0.830578512396694 16:0.673553719008264 17:0.742765552543778 18:0.915857855514762 19:0.90702479338843 20:1.53346598844 21:0.3958 22:0.6667 23:0.8125 30:0.493447 #T0893:RaptorX-Contact_TS3
0.42975 1:0.46283 2:0.401958 3:0.659769810890247 4:0.311 5:0.680116522334657 6:0.25158 7:0.668435279861878 8:0.479006 9:0.483622 10:0.437794 11:0.448095 12:0.4212 13:0.786246843261895 14:0.724564159349007 15:0.84297520661157 16:0.714876033057851 17:0.735647384222205 18:0.916421635695074 19:0.909090909090909 20:1.50003228481 21:0.4167 22:0.6875 23:0.8125 30:0.493847 #T0893:RaptorX-Contact_TS4
0.42459 1:0.41663 2:0.406045 3:0.697099156580998 4:0.321 5:0.687751546086994 6:0.278101 7:0.67876226311079 8:0.471834 9:0.451391 10:0.40409 11:0.442419 12:0.4218 13:0.76741937871517 14:0.729817423325522 15:0.830578512396694 16:0.694214876033058 17:0.741773965453348 18:0.914815301912349 19:0.90702479338843 20:1.54986096979 21:0.3333 22:0.6667 23:0.8125 30:0.494036 #T0893:RaptorX-Contact_TS5
0.55682 1:0.59897 2:0.480282 3:0.743819873368051 4:0.411 5:0.778534592621675 6:0.402367 7:0.780462573567684 8:0.602015 9:0.603591 10:0.560132 11:0.569603 12:0.4991 13:0.862755072369268 14:0.765766229753045 15:0.892561983471074 16:0.652892561983471 17:0.773719235467969 18:0.912915108613229 19:0.935950413223141 20:1.67554612071 21:0.625 22:0.7708 23:0.9375 30:0.588709 #T0893:RaptorX_TS1
0.53616 1:0.68668 2:0.530048 3:0.69013391580281 4:0.448 5:0.820501744792962 6:0.379082 7:0.830077133208922 8:0.640269 9:0.684436 10:0.579837 11:0.622458 12:0.5367 13:0.876331293165585 14:0.776092498648057 15:0.863636363636364 16:0.681818181818182 17:0.784728973583804 18:0.92075223405213 19:0.923553719008264 20:1.63061742441 21:0.6042 22:0.7708 23:0.875 30:0.603998 #T0893:Seok-assembly_TS1
0.46074 1:0.52586 2:0.435917 3:0.709227659013934 4:0.356 5:0.776104413137867 6:0.343525 7:0.778189184281017 8:0.532002 9:0.548742 10:0.411358 11:0.474724 12:0.4541 13:0.826290671916001 14:0.765328457755002 15:0.867768595041322 16:0.619834710743802 17:0.776440024208046 18:0.920273755920167 19:0.925619834710744 20:1.61737906726 21:0.6042 22:0.625 23:0.7917 30:0.528333 #T0893:Seok-assembly_TS2
0.53822 1:0.59688 2:0.499318 3:0.684301549739656 4:0.422 5:0.783770064879231 6:0.357555 7:0.791220183538358 8:0.638553 9:0.707367 10:0.607405 11:0.615983 12:0.5098 13:0.848782331783088 14:0.759328406252414 15:0.867768595041322 16:0.702479338842975 17:0.77186683810554 18:0.915943834345086 19:0.925619834710744 20:1.61519101227 21:0.5208 22:0.7292 23:0.875 30:0.581740 #T0893:Seok-assembly_TS3
0.46281 1:0.52889 2:0.446616 3:0.674862001693178 4:0.361 5:0.769095991611179 6:0.334936 7:0.763829670214927 8:0.557399 9:0.617269 10:0.527928 11:0.539595 12:0.4464 13:0.837182541850461 14:0.765251203872995 15:0.814049586776859 16:0.673553719008264 17:0.773436590496612 18:0.920928763363677 19:0.898760330578512 20:1.55936247489 21:0.5 22:0.6042 23:0.6042 30:0.517941 #T0893:Seok-assembly_TS4
0.43492 1:0.52785 2:0.439134 3:0.672196777588871 4:0.358 5:0.754043912384614 6:0.301816 7:0.750285228986556 8:0.513445 9:0.575446 10:0.460691 11:0.476045 12:0.4470 13:0.836010165005102 14:0.761465763654624 15:0.851239669421488 16:0.661157024793388 17:0.769288341731797 18:0.918643636822778 19:0.917355371900826 20:1.56263841261 21:0.4792 22:0.5625 23:0.6458 30:0.515297 #T0893:Seok-assembly_TS5
