0.19471 1:0.27092 2:0.159669 3:0.646945483213534 4:0.100 5:0.456490420392663 6:0.112774 7:0.430181562852023 8:0.0043133 9:-0.100196 10:0.0265752 11:0.0121345 12:0.1137 13:0.810412607575029 14:0.636604774535809 15:0.491666666666667 16:0.541666666666667 17:0.646257308655658 18:0.761090954322736 19:0.733333333333333 20:1.26853547839 21:0.0833 22:0.0417 23:0.0417 30:0.218694 #T0869:ACOMPMOD_TS1
0.29808 1:0.28965 2:0.19594 3:0.654877093345534 4:0.110 5:0.611185675229292 6:0.209443 7:0.598174845686124 8:0.194684 9:0.0358498 10:0.164775 11:0.15144 12:0.1825 13:0.853271591455157 14:0.710875331564987 15:0.483333333333333 16:0.583333333333333 17:0.722748572439498 18:0.863167598819324 19:0.683333333333333 20:1.33716000494 21:0.375 22:0.3333 23:0.1667 30:0.272875 #T0869:MULTICOM-NOVEL_TS2
0.20673 1:0.32867 2:0.16654 3:0.666197919226828 4:0.086 5:0.553683335017197 6:0.218749 7:0.517512339541731 8:0.173107 9:0.0254221 10:0.099667 11:0.140852 12:0.1545 13:0.842023393473418 14:0.696082432156703 15:0.525 16:0.666666666666667 17:0.709996508643703 18:0.861536533964286 19:0.7 20:1.3270446618 21:0.3333 22:0.4167 23:0.0833 30:0.246192 #T0869:MULTICOM-NOVEL_TS3
0.3149 1:0.33134 2:0.218434 3:0.688445432167853 4:0.138 5:0.623328512467756 6:0.194036 7:0.614289627048131 8:0.230091 9:0.175259 10:0.261065 11:0.205719 12:0.2477 13:0.877577541391813 14:0.706233421750663 15:0.708333333333333 16:0.625 17:0.718877900738045 18:0.858285406063796 19:0.8375 20:1.35528092411 21:0.4583 22:0.2083 23:0.0833 30:0.307907 #T0869:MULTICOM-NOVEL_TS4
0.24279 1:0.22740 2:0.183826 3:0.637318835099766 4:0.103 5:0.546706361815707 6:0.14639 7:0.49410137250384 8:0.0781535 9:0.0172658 10:0.122019 11:0.0505024 12:0.1655 13:0.814141584028658 14:0.702611711895532 15:0.6 16:0.558333333333333 17:0.711290770502105 18:0.859300613619403 19:0.766666666666667 20:1.21680681358 21:0.1667 22:0.0417 23:0 30:0.224833 #T0869:MULTICOM-NOVEL_TS5
0.27404 1:0.30681 2:0.209574 3:0.68329520662157 4:0.129 5:0.663461622384637 6:0.244489 7:0.668151074180748 8:0.234028 9:0.186072 10:0.240232 11:0.263911 12:0.2305 13:0.868778668472325 14:0.725260150989594 15:0.825 16:0.566666666666667 17:0.735011842071655 18:0.866170681864783 19:0.9125 20:1.33433241223 21:0.125 22:0.0417 23:0.0833 30:0.274973 #T0869:MULTICOM-REFINE_TS1
0.26442 1:0.33289 2:0.205401 3:0.693845119843914 4:0.122 5:0.647123260676412 6:0.223726 7:0.649382372951869 8:0.247686 9:0.14918 10:0.180344 11:0.208943 12:0.2327 13:0.862854833777467 14:0.698173842073046 15:0.783333333333333 16:0.633333333333333 17:0.707014932758045 18:0.857287350429426 19:0.891666666666667 20:1.33410737927 21:0.2083 22:0.2083 23:0.0833 30:0.280810 #T0869:MULTICOM-REFINE_TS2
0.26202 1:0.38139 2:0.204304 3:0.703928910382691 4:0.116 5:0.653400304385211 6:0.218115 7:0.66416713172043 8:0.274764 9:0.21301 10:0.287483 11:0.246272 12:0.2315 13:0.866000283954393 14:0.703631911854724 15:0.858333333333333 16:0.666666666666667 17:0.712381995443616 18:0.860418281348194 19:0.929166666666667 20:1.36594985639 21:0.125 22:0.0417 23:0.0417 30:0.274494 #T0869:MULTICOM-REFINE_TS3
0.28846 1:0.37970 2:0.197987 3:0.711403888546484 4:0.119 5:0.636008615040126 6:0.229678 7:0.649089791730671 8:0.249352 9:0.169472 10:0.25642 11:0.246025 12:0.2060 13:0.870559827006247 14:0.694144052234238 15:0.883333333333333 16:0.683333333333333 17:0.70991893531853 18:0.854705231095813 19:0.941666666666667 20:1.34513886115 21:0.125 22:0.0833 23:0.0833 30:0.270750 #T0869:MULTICOM-REFINE_TS4
0.2476 1:0.39928 2:0.198182 3:0.727135600013612 4:0.114 5:0.647983185439954 6:0.217195 7:0.672679176459294 8:0.181239 9:0.178998 10:0.203107 11:0.193168 12:0.1943 13:0.879746625311258 14:0.703529891858804 15:0.9 16:0.616666666666667 17:0.71394495492592 18:0.848352478923806 19:0.95 20:1.351235387 21:0.25 22:0.0833 23:0.0417 30:0.267270 #T0869:MULTICOM-REFINE_TS5
0.24279 1:0.23918 2:0.202619 3:0.641139226147488 4:0.116 5:0.483472079929779 6:0.159029 7:0.338494351126472 8:-0.00595284 9:-0.0243308 10:-0.105554 11:-0.0861539 12:0.2061 13:0.772681075531868 14:0.747908590083656 15:0.55 16:0.608333333333333 17:0.754138235656894 18:0.852175719360167 19:0.7625 20:1.23061288535 21:0.25 22:0.0417 23:0 30:0.249384 #T0869:MUfold1_TS1
0.25962 1:0.21472 2:0.213918 3:0.663649076073188 4:0.122 5:0.539229764474061 6:0.170155 7:0.356163325716846 8:0.0639766 9:0.0170143 10:-0.0151795 11:-0.00819111 12:0.2412 13:0.763424817613909 14:0.789634768414609 15:0.575 16:0.591666666666667 17:0.792598410290652 18:0.878346966735593 19:0.7875 20:1.26169673817 21:0.375 22:0.25 23:0.0417 30:0.273201 #T0869:MUfold1_TS2
0.25 1:0.19772 2:0.218151 3:0.638561702883892 4:0.121 5:0.569353470514474 6:0.169742 7:0.419725799923195 8:0.0441839 9:-0.0326741 10:0.00950215 11:0.0091798 12:0.2443 13:0.776218928836661 14:0.785553968577841 15:0.616666666666667 16:0.525 17:0.789439990689145 18:0.878919132327644 19:0.808333333333333 20:1.25381129817 21:0.2917 22:0.2083 23:0.1667 30:0.277746 #T0869:MUfold1_TS3
0.23798 1:0.27352 2:0.195678 3:0.645427914046637 4:0.119 5:0.470619822370307 6:0.114769 7:0.431605153993856 8:0.0808683 9:0.139673 10:0.150141 11:0.127315 12:0.1662 13:0.819938512952689 14:0.661446643542134 15:0.691666666666667 16:0.508333333333333 17:0.671141393464165 18:0.801392665761537 19:0.845833333333333 20:1.27859146767 21:0.125 22:0.1667 23:0 30:0.254842 #T0869:MUfold1_TS4
0.26202 1:0.22824 2:0.194996 3:0.617148418151088 4:0.109 5:0.480879160611923 6:0.163221 7:0.376540942396313 8:-0.0503539 9:-0.0752003 10:-0.0804192 11:-0.12438 12:0.1704 13:0.802733061028352 14:0.730412160783514 15:0.525 16:0.525 17:0.741471110284488 18:0.834684639044579 19:0.7625 20:1.17703985563 21:0.25 22:0 23:0 30:0.231788 #T0869:MUfold1_TS5
0.20192 1:0.34599 2:0.180049 3:0.693397335793609 4:0.110 5:0.72049444676125 6:0.303408 7:0.720324225742448 8:0.248771 9:0.14291 10:0.157382 11:0.201372 12:0.1808 13:0.915501834782229 14:0.777035298918588 15:0.633333333333333 16:0.641666666666667 17:0.785637977118395 18:0.868690901766265 19:0.816666666666667 20:1.31527196395 21:0.125 22:0.0417 23:0.0833 30:0.239555 #T0869:Pareto-server_TS1
0.34135 1:0.39107 2:0.212913 3:0.685275873542835 4:0.132 5:0.702114108447979 6:0.251341 7:0.707631913466462 8:0.285968 9:0.170911 10:0.232829 11:0.169466 12:0.2353 13:0.913347931501463 14:0.765558049377678 15:0.658333333333333 16:0.658333333333333 17:0.771797981265117 18:0.866872968120663 19:0.829166666666667 20:1.32703640036 21:0.125 22:0.0417 23:0.0417 30:0.276075 #T0869:Pareto-server_TS2
0.25 1:0.41449 2:0.193723 3:0.724296136787298 4:0.113 5:0.693759223165664 6:0.309948 7:0.715579984639017 8:0.260231 9:0.247067 10:0.233774 11:0.247876 12:0.1980 13:0.895540933117819 14:0.752244439910222 15:0.783333333333333 16:0.658333333333333 17:0.754631436033362 18:0.861599456038533 19:0.891666666666667 20:1.32306015876 21:0.0833 22:0.125 23:0.0833 30:0.258682 #T0869:Pareto-server_TS3
0.3726 1:0.31556 2:0.220075 3:0.705168658708582 4:0.141 5:0.69488136016767 6:0.287421 7:0.69327355702765 8:0.327338 9:0.234899 10:0.231025 11:0.280809 12:0.2377 13:0.89650583198637 14:0.769434809222608 15:0.716666666666667 16:0.566666666666667 17:0.775501401006539 18:0.870459736200078 19:0.858333333333333 20:1.35243619365 21:0 22:0.0833 23:0.1667 30:0.286604 #T0869:Pareto-server_TS4
0.3125 1:0.40763 2:0.192966 3:0.691042522942197 4:0.118 5:0.677019617333047 6:0.265564 7:0.691591636840758 8:0.321202 9:0.234893 10:0.226437 11:0.295513 12:0.1984 13:0.893004019046787 14:0.730463170781473 15:0.675 16:0.633333333333333 17:0.742487309710965 18:0.864900232821351 19:0.7875 20:1.38956211399 21:0.25 22:0.125 23:0.25 30:0.287603 #T0869:Pareto-server_TS5
0.33173 1:0.48724 2:0.229726 3:0.718152127470516 4:0.137 5:0.787871438664374 6:0.387397 7:0.825719533538147 8:0.430212 9:0.248885 10:0.225426 11:0.288163 12:0.2597 13:0.941485081473068 14:0.780401958783922 15:0.683333333333333 16:0.7 17:0.786687940381756 18:0.874561642034029 19:0.841666666666667 20:1.38579633809 21:0.4167 22:0.1667 23:0.125 30:0.313335 #T0869:Pcons-net_TS1
0.28606 1:0.37403 2:0.223915 3:0.728048277869996 4:0.142 5:0.7644233322227 6:0.309055 7:0.798091577828981 8:0.444132 9:0.385304 10:0.348883 11:0.413851 12:0.2598 13:0.916810427679001 14:0.777137318914507 15:0.725 16:0.65 17:0.782204860763567 18:0.867996874996257 19:0.858333333333333 20:1.36495708104 21:0.375 22:0.1667 23:0.1667 30:0.313216 #T0869:Pcons-net_TS2
0.29327 1:0.46083 2:0.229753 3:0.737852167928944 4:0.144 5:0.769351362388937 6:0.352813 7:0.822252436635945 8:0.436119 9:0.291881 10:0.270676 11:0.303486 12:0.2494 13:0.932766043423179 14:0.771883289124668 15:0.725 16:0.708333333333333 17:0.775690945234778 18:0.872975707059555 19:0.854166666666667 20:1.41482721487 21:0.2917 22:0.2083 23:0.0417 30:0.305688 #T0869:Pcons-net_TS3
0.36298 1:0.44894 2:0.231787 3:0.718279269025859 4:0.138 5:0.764756658032387 6:0.374223 7:0.801204214541731 8:0.455534 9:0.392825 10:0.378539 11:0.370646 12:0.2706 13:0.926729719103578 14:0.767088349316466 15:0.733333333333333 16:0.675 17:0.780609366388094 18:0.876683006754229 19:0.866666666666667 20:1.40471234922 21:0.4167 22:0.3333 23:0.25 30:0.333209 #T0869:Pcons-net_TS4
0.30769 1:0.38159 2:0.215063 3:0.707334980659359 4:0.131 5:0.736579156885927 6:0.252592 7:0.768227541538659 8:0.300366 9:0.210159 10:0.133275 11:0.201474 12:0.2396 13:0.916424358918352 14:0.750255049989798 15:0.733333333333333 16:0.658333333333333 17:0.762071499816825 18:0.867811643689552 19:0.854166666666667 20:1.35523729641 21:0.3333 22:0.0833 23:0.0417 30:0.284589 #T0869:Pcons-net_TS5
0.3726 1:0.21764 2:0.218192 3:0.659636148282029 4:0.132 5:0.687692805495844 6:0.202427 7:0.612514138376856 8:0.24732 9:0.15944 10:0.240738 11:0.225284 12:0.2484 13:0.837134463326198 14:0.773566619057335 15:0.625 16:0.608333333333333 17:0.77503997760325 18:0.877503224333713 19:0.770833333333333 20:1.26606564828 21:0.375 22:0.2083 23:0.3333 30:0.299903 #T0869:PhyreTopoAlpha_TS1
0.29567 1:0.33689 2:0.216041 3:0.685413791408445 4:0.129 5:0.656832080073087 6:0.27666 7:0.64147717953149 8:0.186893 9:0.185872 10:0.171133 11:0.196228 12:0.2359 13:0.852512668734437 14:0.740410120383595 15:0.708333333333333 16:0.616666666666667 17:0.743945367928084 18:0.868775779864683 19:0.8375 20:1.42577170834 21:0.3333 22:0.1667 23:0.1667 30:0.297974 #T0869:PhyreTopoAlpha_TS2
0.3101 1:0.35545 2:0.207684 3:0.696423682926922 4:0.126 5:0.645155186156492 6:0.24638 7:0.62371385515873 8:0.340733 9:0.208472 10:0.306757 11:0.322513 12:0.2189 13:0.864445633655148 14:0.727147520914099 15:0.666666666666667 16:0.608333333333333 17:0.737239227617868 18:0.863040679198098 19:0.795833333333333 20:1.39267460395 21:0.25 22:0.3333 23:0.375 30:0.314265 #T0869:PhyreTopoAlpha_TS3
0.30048 1:0.31571 2:0.217924 3:0.668501960532236 4:0.128 5:0.67766449021926 6:0.269941 7:0.672050448732719 8:0.182227 9:0.0962216 10:0.137838 11:0.171038 12:0.2359 13:0.866677733607095 14:0.745817180167313 15:0.591666666666667 16:0.666666666666667 17:0.749748007660644 18:0.864785728449996 19:0.795833333333333 20:1.36752595625 21:0.1667 22:0.1667 23:0.1667 30:0.285482 #T0869:PhyreTopoAlpha_TS4
0.3149 1:0.30309 2:0.207809 3:0.655920788447795 4:0.127 5:0.615937346983376 6:0.230631 7:0.520274422555044 8:0.348859 9:0.336933 10:0.404308 11:0.372122 12:0.2351 13:0.792795421781486 14:0.754131809834728 15:0.816666666666667 16:0.7 17:0.761013088100684 18:0.875573847646207 19:0.908333333333333 20:1.25708890873 21:0.4583 22:0.4583 23:0.25 30:0.306420 #T0869:PhyreTopoAlpha_TS5
0.36298 1:0.40248 2:0.244849 3:0.707879467914954 4:0.145 5:0.781673386930353 6:0.355933 7:0.808036026817716 8:0.424385 9:0.395829 10:0.38461 11:0.423196 12:0.2818 13:0.896782032239745 14:0.784788818608447 15:0.675 16:0.691666666666667 17:0.789253906344255 18:0.878389277631657 19:0.8375 20:1.40633879927 21:0.375 22:0.25 23:0.1667 30:0.327804 #T0869:QUARK_TS1
0.34856 1:0.37631 2:0.203251 3:0.705411692863814 4:0.127 5:0.645607300085985 6:0.266021 7:0.668919748335894 8:0.373509 9:0.250678 10:0.337463 11:0.311137 12:0.1876 13:0.887842492682714 14:0.732401550703938 15:0.75 16:0.666666666666667 17:0.742431035222147 18:0.813955139209241 19:0.870833333333333 20:1.41406384257 21:0.2917 22:0.0833 23:0.125 30:0.285014 #T0869:QUARK_TS2
0.27885 1:0.31002 2:0.224355 3:0.713078848560701 4:0.137 5:0.729663717755804 6:0.26549 7:0.737627395673323 8:0.434596 9:0.304163 10:0.348851 11:0.386074 12:0.2580 13:0.881698156480713 14:0.78188124872475 15:0.75 16:0.616666666666667 17:0.78536844021586 18:0.871538118113698 19:0.870833333333333 20:1.3842855957 21:0.2917 22:0.2083 23:0.0833 30:0.300100 #T0869:QUARK_TS3
0.30048 1:0.39157 2:0.237462 3:0.736005921298905 4:0.138 5:0.759220905237891 6:0.366677 7:0.742131371415771 8:0.517407 9:0.426756 10:0.463913 11:0.536517 12:0.2731 13:0.873645755973964 14:0.794378698224852 15:0.7 16:0.691666666666667 17:0.800217073423842 18:0.877003935167604 19:0.85 20:1.42638745885 21:0.375 22:0.0417 23:0.125 30:0.319839 #T0869:QUARK_TS4
0.23798 1:0.35988 2:0.213797 3:0.717365267762952 4:0.127 5:0.68958836453855 6:0.284385 7:0.709913184459806 8:0.41318 9:0.279129 10:0.347644 11:0.34932 12:0.2116 13:0.889700209689398 14:0.751683329932667 15:0.7 16:0.666666666666667 17:0.759065019622313 18:0.83199326086014 19:0.841666666666667 20:1.39464523419 21:0.2917 22:0.1667 23:0.0417 30:0.284426 #T0869:QUARK_TS5
0.29567 1:0.27244 2:0.248683 3:0.692565574793265 4:0.150 5:0.666481706828604 6:0.237734 7:0.586998067844342 8:0.199878 9:0.152144 10:0.158939 11:0.21339 12:0.2679 13:0.851722401817308 14:0.787696388492144 15:0.633333333333333 16:0.608333333333333 17:0.793873672764875 18:0.885275663738209 19:0.816666666666667 20:1.27265090072 21:0.5 22:0.125 23:0.125 30:0.311289 #T0869:RBO_Aleph_TS1
0.29087 1:0.23295 2:0.247209 3:0.66773391210312 4:0.151 5:0.644245457867584 6:0.249576 7:0.544002253648234 8:0.189099 9:0.118634 10:0.154529 11:0.182345 12:0.2648 13:0.825880367830152 14:0.802795347888186 15:0.608333333333333 16:0.583333333333333 17:0.806620127096331 18:0.886036911174366 19:0.804166666666667 20:1.28800916634 21:0.375 22:0.0833 23:0.0833 30:0.298971 #T0869:RBO_Aleph_TS2
0.28846 1:0.24232 2:0.247621 3:0.673229943774129 4:0.150 5:0.659312701956148 6:0.223353 7:0.577851732526882 8:0.18168 9:0.133564 10:0.14142 11:0.18122 12:0.2663 13:0.844429470097418 14:0.789838808406448 15:0.608333333333333 16:0.575 17:0.794078687981403 18:0.885751731968375 19:0.804166666666667 20:1.27190799256 21:0.5 22:0.0833 23:0.2083 30:0.312585 #T0869:RBO_Aleph_TS3
0.28846 1:0.25493 2:0.24597 3:0.6668857975793 4:0.150 5:0.647395561658068 6:0.200747 7:0.55691151734511 8:0.149916 9:0.010764 10:0.0721036 11:0.119358 12:0.2689 13:0.836405246603469 14:0.796266068149357 15:0.558333333333333 16:0.566666666666667 17:0.804728632849147 18:0.885759365108085 19:0.779166666666667 20:1.26898749468 21:0.5417 22:0.125 23:0.0833 30:0.305811 #T0869:RBO_Aleph_TS4
0.29087 1:0.25972 2:0.245994 3:0.664523781615237 4:0.150 5:0.654320942891946 6:0.223135 7:0.545518100678444 8:0.185084 9:0.0932514 10:0.122915 11:0.168765 12:0.2644 13:0.833309597658468 14:0.794990818200367 15:0.6 16:0.583333333333333 17:0.801024742084002 18:0.886236577471427 19:0.8 20:1.2297689184 21:0.4583 22:0.0417 23:0.0417 30:0.296563 #T0869:RBO_Aleph_TS5
0.38221 1:0.34699 2:0.222517 3:0.686682182032677 4:0.133 5:0.627109888040986 6:0.222446 7:0.616493705581157 8:0.337817 9:0.262023 10:0.318545 11:0.321024 12:0.2583 13:0.857164169324189 14:0.730565190777392 15:0.7 16:0.658333333333333 17:0.738575496228309 18:0.862244151607915 19:0.85 20:1.36995638535 21:0.2083 22:0.125 23:0.2083 30:0.311575 #T0869:RaptorX-Contact_TS1
0.43269 1:0.29771 2:0.226962 3:0.672709466894041 4:0.135 5:0.637960268128404 6:0.213009 7:0.625745610215054 8:0.248679 9:0.161872 10:0.191061 11:0.213279 12:0.2637 13:0.863958433445459 14:0.728881860844726 15:0.675 16:0.641666666666667 17:0.740497165968013 18:0.865371185193923 19:0.8375 20:1.3399939321 21:0.2083 22:0.0833 23:0.25 30:0.307103 #T0869:RaptorX-Contact_TS2
0.38221 1:0.32822 2:0.223351 3:0.667728334889911 4:0.138 5:0.635362272284322 6:0.232288 7:0.637329101574501 8:0.303609 9:0.258273 10:0.310491 11:0.325749 12:0.2565 13:0.850499650517671 14:0.731585390736584 15:0.708333333333333 16:0.641666666666667 17:0.740687194066077 18:0.864472280014974 19:0.854166666666667 20:1.33955024822 21:0.25 22:0.125 23:0.2083 30:0.309234 #T0869:RaptorX-Contact_TS3
0.35577 1:0.31511 2:0.218351 3:0.685926800494576 4:0.128 5:0.610159004729149 6:0.214253 7:0.606307491167435 8:0.262759 9:0.218022 10:0.256075 11:0.292364 12:0.2465 13:0.854494015115111 14:0.717914711283412 15:0.666666666666667 16:0.625 17:0.727348615812219 18:0.858330322209655 19:0.833333333333333 20:1.33935538872 21:0.2083 22:0.125 23:0.1667 30:0.298993 #T0869:RaptorX-Contact_TS4
0.34615 1:0.29488 2:0.211379 3:0.683277718749645 4:0.130 5:0.645479586916022 6:0.23151 7:0.656213060163851 8:0.32073 9:0.242708 10:0.270773 11:0.316592 12:0.2398 13:0.867689266523961 14:0.726178330952867 15:0.666666666666667 16:0.583333333333333 17:0.736903845880866 18:0.861988939818943 19:0.833333333333333 20:1.33648938845 21:0.2083 22:0.1667 23:0.2083 30:0.296266 #T0869:RaptorX-Contact_TS5
0.28365 1:0.27954 2:0.231667 3:0.670346259864105 4:0.139 5:0.775249410934365 6:0.310838 7:0.792513970878136 8:0.405752 9:0.291839 10:0.352999 11:0.412902 12:0.2612 13:0.915568454851252 14:0.766068149357274 15:0.691666666666667 16:0.6 17:0.781086864546444 18:0.874079571772646 19:0.825 20:1.36353728066 21:0.125 22:0.0417 23:0.125 30:0.292353 #T0869:RaptorX_TS1
0.25962 1:0.29296 2:0.238795 3:0.671391921170345 4:0.162 5:0.703201343758957 6:0.276754 7:0.715241838005632 8:0.311916 9:0.133835 10:0.219594 11:0.217665 12:0.2596 13:0.888968371849198 14:0.771934299122628 15:0.575 16:0.575 17:0.778645441538387 18:0.875421311245451 19:0.779166666666667 20:1.35266438534 21:0.0833 22:0.125 23:0.2083 30:0.306076 #T0869:Seok-assembly_TS1
0.25962 1:0.29247 2:0.238781 3:0.671391921170345 4:0.162 5:0.703241151404414 6:0.277165 7:0.715307467165899 8:0.308767 9:0.121794 10:0.21857 11:0.221197 12:0.2596 13:0.888810012668734 14:0.772393389104264 15:0.575 16:0.583333333333333 17:0.778741808710115 18:0.875421939366146 19:0.779166666666667 20:1.35368936944 21:0.0833 22:0.125 23:0.2083 30:0.306119 #T0869:Seok-assembly_TS2
0.25962 1:0.28802 2:0.238781 3:0.671391921170345 4:0.162 5:0.703265631520493 6:0.276397 7:0.715295403929852 8:0.282159 9:0.0849779 10:0.175118 11:0.191636 12:0.2596 13:0.890047289327683 14:0.773515609059376 15:0.575 16:0.575 17:0.780325822952845 18:0.875421507290009 19:0.779166666666667 20:1.35404063739 21:0.0833 22:0.125 23:0.2083 30:0.304756 #T0869:Seok-assembly_TS3
0.25962 1:0.29108 2:0.238768 3:0.671391921170345 4:0.162 5:0.703160497420464 6:0.276911 7:0.715429037442396 8:0.293969 9:0.107824 10:0.205892 11:0.206545 12:0.2596 13:0.88983934734175 14:0.772444399102224 15:0.575 16:0.566666666666667 17:0.779109331393172 18:0.875422194429916 19:0.779166666666667 20:1.35344306995 21:0.0833 22:0.125 23:0.2083 30:0.305687 #T0869:Seok-assembly_TS4
0.25962 1:0.28750 2:0.238781 3:0.671391921170345 4:0.162 5:0.703561198839209 6:0.27742 7:0.715302029313876 8:0.303826 9:0.108047 10:0.205808 11:0.216768 12:0.2596 13:0.889336420427242 14:0.772801469087941 15:0.575 16:0.575 17:0.779487413571696 18:0.875421647193043 19:0.779166666666667 20:1.35437058523 21:0.0833 22:0.125 23:0.2083 30:0.305664 #T0869:Seok-assembly_TS5
0.25962 1:0.28984 2:0.238795 3:0.671391921170345 4:0.162 5:0.703257795571797 6:0.276938 7:0.71536415828213 8:0.317405 9:0.133983 10:0.224232 11:0.226242 12:0.2596 13:0.889098335590407 14:0.771985309120588 15:0.575 16:0.583333333333333 17:0.778590044866508 18:0.875421661370107 19:0.779166666666667 20:1.35560669534 21:0.0833 22:0.125 23:0.2083 30:0.306250 #T0869:Seok-server_TS1
0.27163 1:0.29927 2:0.236458 3:0.662324303604581 4:0.157 5:0.69269316283319 6:0.235151 7:0.712870998719918 8:0.245163 9:0.135172 10:0.196577 11:0.212412 12:0.2526 13:0.886831942684898 14:0.764639869414405 15:0.583333333333333 16:0.583333333333333 17:0.771706803918412 18:0.873838684395426 19:0.779166666666667 20:1.36923553908 21:0.0417 22:0.125 23:0.2083 30:0.303181 #T0869:Seok-server_TS2
0.25481 1:0.28291 2:0.237085 3:0.666262917392965 4:0.159 5:0.687919631413012 6:0.258531 7:0.700248315924219 8:0.289449 9:0.1256 10:0.227586 11:0.221942 12:0.2562 13:0.885821829539994 14:0.769485819220567 15:0.591666666666667 16:0.558333333333333 17:0.776746008400451 18:0.874916320611715 19:0.783333333333333 20:1.35114933557 21:0.0833 22:0.125 23:0.2083 30:0.304616 #T0869:Seok-server_TS3
0.26202 1:0.29837 2:0.239218 3:0.670685477314922 4:0.160 5:0.696415375752365 6:0.257141 7:0.709937560995904 8:0.293983 9:0.137423 10:0.207828 11:0.252578 12:0.2591 13:0.888092809401075 14:0.772750459089982 15:0.625 16:0.525 17:0.780380063475585 18:0.875695767678701 19:0.7875 20:1.35924784515 21:0.0833 22:0.125 23:0.1667 30:0.305479 #T0869:Seok-server_TS4
0.26442 1:0.28555 2:0.238201 3:0.66451093511905 4:0.160 5:0.699463853826311 6:0.275901 7:0.716635927227343 8:0.272782 9:0.0685299 10:0.155978 11:0.186954 12:0.2569 13:0.896213031322354 14:0.77035298918588 15:0.575 16:0.541666666666667 17:0.776033700634064 18:0.875422236692994 19:0.775 20:1.34748020461 21:0.125 22:0.125 23:0.2083 30:0.304751 #T0869:Seok-server_TS5
0.28365 1:0.27954 2:0.231667 3:0.670346259864105 4:0.139 5:0.775249410934365 6:0.310838 7:0.792513970878136 8:0.405752 9:0.291839 10:0.352999 11:0.412902 12:0.2612 13:0.915568454851252 14:0.766068149357274 15:0.691666666666667 16:0.6 17:0.781086864546444 18:0.874079571772646 19:0.825 20:1.36353728066 21:0.125 22:0.0417 23:0.125 30:0.292353 #T0869:ToyPred_email_TS1
0.3149 1:0.26120 2:0.206598 3:0.645986108012659 4:0.129 5:0.720321102249928 6:0.22063 7:0.74505830875576 8:0.195689 9:0.00954056 10:0.120571 11:0.0360716 12:0.2045 13:0.923775064435804 14:0.740716180371353 15:0.533333333333333 16:0.575 17:0.752266203253545 18:0.858911202499752 19:0.745833333333333 20:1.23587044192 21:0.0417 22:0 23:0 30:0.239474 #T0869:YASARA_TS1
0.3149 1:0.27187 2:0.207228 3:0.642940382426674 4:0.128 5:0.709155467218401 6:0.208176 7:0.726611315604199 8:0.161175 9:-0.0310436 10:0.0329812 11:-0.0106114 12:0.2034 13:0.925581888078284 14:0.734850030605999 15:0.5 16:0.591666666666667 17:0.74601833905174 18:0.85006369026936 19:0.708333333333333 20:1.25981249527 21:0.0417 22:0 23:0 30:0.241293 #T0869:YASARA_TS2
0.23558 1:0.27855 2:0.196424 3:0.656423871984996 4:0.129 5:0.623676067211235 6:0.125318 7:0.668841680875576 8:-0.0223579 9:0.00361247 10:0.0053284 11:-0.110296 12:0.1763 13:0.896245358437814 14:0.664201183431953 15:0.6 16:0.525 17:0.674235227149156 18:0.767937745506971 19:0.783333333333333 20:1.27051818907 21:0.0417 22:0 23:0 30:0.239767 #T0869:YASARA_TS4
0.25 1:0.34818 2:0.199669 3:0.678135055526357 4:0.128 5:0.625943636858699 6:0.156989 7:0.665245138184844 8:0.200133 9:0.064428 10:0.076173 11:0.0580078 12:0.1761 13:0.909874404787908 14:0.686288512548459 15:0.675 16:0.541666666666667 17:0.696346112685103 18:0.797795032397685 19:0.816666666666667 20:1.28269382661 21:0.0833 22:0.0417 23:0 30:0.252093 #T0869:YASARA_TS5
0.27404 1:0.31613 2:0.259133 3:0.672994850058041 4:0.166 5:0.677620981728289 6:0.262475 7:0.650493756592422 8:0.322111 9:0.280198 10:0.327938 11:0.321349 12:0.2666 13:0.852662072430213 14:0.769791879208325 15:0.7 16:0.591666666666667 17:0.771161632497143 18:0.872758841875058 19:0.833333333333333 20:1.33434054928 21:0.125 22:0.0833 23:0.4167 30:0.334769 #T0869:ZHOU-SPARKS-X_TS1
0.375 1:0.24810 2:0.216148 3:0.644394522609455 4:0.130 5:0.640549247169676 6:0.221006 7:0.581173695084485 8:0.167412 9:0.136158 10:0.185712 11:0.165826 12:0.2440 13:0.808154187235158 14:0.764537849418486 15:0.733333333333333 16:0.6 17:0.773973374356359 18:0.876900198834285 19:0.866666666666667 20:1.30510470865 21:0.0417 22:0.125 23:0.3333 30:0.286825 #T0869:ZHOU-SPARKS-X_TS2
0.20913 1:0.24127 2:0.18903 3:0.637268734709928 4:0.111 5:0.605113433326168 6:0.147623 7:0.546248334869432 8:0.0726007 9:0.0565631 10:0.133927 11:0.0860538 12:0.1931 13:0.826464440172994 14:0.751122219955111 15:0.708333333333333 16:0.483333333333333 17:0.758986324404272 18:0.875798328750066 19:0.845833333333333 20:1.25791854745 21:0.0833 22:0 23:0.1667 30:0.246289 #T0869:ZHOU-SPARKS-X_TS3
