0.125 1:0.15810 2:0.108527 3:0.506366841058481 4:0.056 5:0.535118532298218 6:0.112704 7:0.433394504266493 8:-0.0592066 9:0.0327011 10:-0.0890978 11:0.0158424 12:0.0896 13:0.717599429462619 14:0.73377812257564 15:0.413612565445026 16:0.554973821989529 17:0.742737207720722 18:0.894429444860337 19:0.698952879581152 20:1.26488463732 21:0.0263 22:0 23:0 30:0.139452 #T0890:ACOMPMOD_TS1
0.20745 1:0.24745 2:0.20766 3:0.559767875176274 4:0.141 5:0.834885894013947 6:0.241923 7:0.723506827997201 8:0.359468 9:0.323198 10:0.289725 11:0.307182 12:0.2182 13:0.791821530692745 14:0.824235841737781 15:0.743455497382199 16:0.575916230366492 17:0.824359371654202 18:0.916398122673351 19:0.871727748691099 20:1.48242360094 21:0.1579 22:0.2368 23:0.2895 30:0.279840 #T0890:MULTICOM-CLUSTER_TS4
0.20479 1:0.32803 2:0.194868 3:0.590474685320551 4:0.117 5:0.769258893163105 6:0.2773 7:0.74405099621203 8:0.361099 9:0.307143 10:0.340979 11:0.329727 12:0.1938 13:0.83662932420269 14:0.779239720713732 15:0.759162303664921 16:0.612565445026178 17:0.786952308722329 18:0.900021665765631 19:0.871727748691099 20:1.46452976215 21:0.1316 22:0.1579 23:0.1842 30:0.262409 #T0890:MULTICOM-CLUSTER_TS5
0.30053 1:0.39864 2:0.184237 3:0.625698859089845 4:0.118 5:0.710355849671143 6:0.248729 7:0.692462301895594 8:0.430857 9:0.459189 10:0.344201 11:0.412941 12:0.1714 13:0.822956269345023 14:0.741784328937161 15:0.821989528795812 16:0.675392670157068 17:0.749029156171682 18:0.878354860128464 19:0.905759162303665 20:1.3998248438 21:0.2105 22:0.1842 23:0.3421 30:0.279355 #T0890:MULTICOM-CONSTRUCT_TS1
0.2859 1:0.38645 2:0.186682 3:0.659091181705149 4:0.124 5:0.720005916410439 6:0.224662 7:0.688786124206818 8:0.369149 9:0.436936 10:0.271875 11:0.330769 12:0.1822 13:0.818404815059426 14:0.762451512800621 15:0.848167539267016 16:0.659685863874346 17:0.768590497759509 18:0.899967886631093 19:0.910994764397906 20:1.43750079601 21:0.2105 22:0.2368 23:0.2368 30:0.275385 #T0890:MULTICOM-CONSTRUCT_TS2
0.22872 1:0.45899 2:0.184032 3:0.669411391228046 4:0.116 5:0.753327912241765 6:0.2853 7:0.750839284065594 8:0.533861 9:0.535717 10:0.410858 11:0.477562 12:0.1849 13:0.849907354775135 14:0.762854926299457 15:0.853403141361257 16:0.706806282722513 17:0.768236902888476 18:0.89753631420584 19:0.913612565445026 20:1.47750163234 21:0.3684 22:0.2105 23:0.2105 30:0.286275 #T0890:MULTICOM-CONSTRUCT_TS3
0.25798 1:0.41229 2:0.185477 3:0.633439075749325 4:0.120 5:0.720113576483458 6:0.258893 7:0.707394697324294 8:0.451064 9:0.524064 10:0.399293 11:0.437761 12:0.1760 13:0.845501602239973 14:0.74966640806827 15:0.827225130890052 16:0.696335078534031 17:0.763726889372662 18:0.892441295136442 19:0.903141361256545 20:1.44568875966 21:0.2105 22:0.2895 23:0.3158 30:0.286200 #T0890:MULTICOM-CONSTRUCT_TS4
0.32048 1:0.42047 2:0.198359 3:0.618976974401972 4:0.130 5:0.717258364853489 6:0.24271 7:0.678494130415551 8:0.430538 9:0.45369 10:0.348824 11:0.355835 12:0.2036 13:0.812649500060869 14:0.764437548487199 15:0.837696335078534 16:0.675392670157068 17:0.77581698917431 18:0.899299963204797 19:0.903141361256545 20:1.43408784524 21:0.2368 22:0.2368 23:0.3684 30:0.300466 #T0890:MULTICOM-CONSTRUCT_TS5
0.26995 1:0.47464 2:0.188972 3:0.666617465692622 4:0.120 5:0.746485266979692 6:0.244307 7:0.755535134348284 8:0.411617 9:0.33916 10:0.360476 11:0.312331 12:0.1867 13:0.869745031522382 14:0.757579519006982 15:0.858638743455497 16:0.691099476439791 17:0.765643829080508 18:0.894294132455735 19:0.924083769633508 20:1.53306232766 21:0.4211 22:0.1842 23:0.2632 30:0.297657 #T0890:MULTICOM-NOVEL_TS1
0.19016 1:0.37883 2:0.186187 3:0.600538146336211 4:0.105 5:0.723254450149235 6:0.231002 7:0.674643046259882 8:0.435081 9:0.379609 10:0.375509 11:0.352076 12:0.1939 13:0.801020679104356 14:0.781598138091544 15:0.806282722513089 16:0.617801047120419 17:0.78812605087446 18:0.901295141181362 19:0.895287958115183 20:1.44341093258 21:0.5 22:0.3947 23:0.2632 30:0.286868 #T0890:MULTICOM-NOVEL_TS2
0.29521 1:0.50625 2:0.198772 3:0.674833509489302 4:0.128 5:0.739364688587468 6:0.27219 7:0.761686627540393 8:0.47211 9:0.400517 10:0.342829 11:0.353821 12:0.2057 13:0.875759062984374 14:0.739674166020171 15:0.87434554973822 16:0.712041884816754 17:0.74851114816731 18:0.893593701197003 19:0.931937172774869 20:1.49948032095 21:0.4211 22:0.1842 23:0.2895 30:0.312858 #T0890:MULTICOM-NOVEL_TS3
0.2008 1:0.33508 2:0.193348 3:0.607858317310206 4:0.114 5:0.743879862492291 6:0.242334 7:0.71487719191578 8:0.351179 9:0.26698 10:0.263041 11:0.271918 12:0.1914 13:0.817307546679678 14:0.773188518231187 15:0.764397905759162 16:0.62303664921466 17:0.781380005319118 18:0.898420707181863 19:0.871727748691099 20:1.49379249303 21:0.1053 22:0.1842 23:0.1842 30:0.261820 #T0890:MULTICOM-NOVEL_TS4
0.17154 1:0.21967 2:0.141199 3:0.559885078489136 4:0.090 5:0.587647687826662 6:0.154896 7:0.545857801409028 8:0.127779 9:0.100973 10:0.125605 11:0.0862406 12:0.1021 13:0.770602467152403 14:0.711807602792863 15:0.518324607329843 16:0.575916230366492 17:0.717832082990879 18:0.883901278822923 19:0.68848167539267 20:1.40805347326 21:0.2105 22:0.0263 23:0.0526 30:0.192647 #T0890:MULTICOM-NOVEL_TS5
0.19947 1:0.41045 2:0.165621 3:0.609290944679762 4:0.097 5:0.743778396883849 6:0.278174 7:0.702565644839594 8:0.354047 9:0.300335 10:0.292129 11:0.303166 12:0.1685 13:0.825195858619457 14:0.768099301784329 15:0.821989528795812 16:0.706806282722513 17:0.777013932689804 18:0.902520235369398 19:0.903141361256545 20:1.4254672195 21:0.2105 22:0.2368 23:0.0789 30:0.238337 #T0890:MULTICOM-REFINE_TS1
0.17553 1:0.45269 2:0.157303 3:0.619265129734453 4:0.094 5:0.74175263900456 6:0.24412 7:0.714187854609501 8:0.430451 9:0.447291 10:0.430928 11:0.406307 12:0.1426 13:0.826293702137694 14:0.764840961986036 15:0.87434554973822 16:0.691099476439791 17:0.770204097585916 18:0.904092606607738 19:0.931937172774869 20:1.4070343829 21:0.2632 22:0.2632 23:0.1316 30:0.240547 #T0890:MULTICOM-REFINE_TS2
0.1516 1:0.40210 2:0.15658 3:0.633653750098547 4:0.090 5:0.731420605785723 6:0.223684 7:0.705363520238698 8:0.346798 9:0.380712 10:0.332739 11:0.310806 12:0.1532 13:0.82553691574317 14:0.763692785104732 15:0.827225130890052 16:0.654450261780105 17:0.770650244879727 18:0.900474038687156 19:0.908376963350785 20:1.40635659168 21:0.2105 22:0.2895 23:0.1316 30:0.235243 #T0890:MULTICOM-REFINE_TS3
0.16755 1:0.39320 2:0.156466 3:0.600405010698007 4:0.091 5:0.745281993377841 6:0.213862 7:0.708342113984929 8:0.367166 9:0.37346 10:0.345754 11:0.321344 12:0.1451 13:0.822210027156122 14:0.776415826221877 15:0.827225130890052 16:0.649214659685864 17:0.784675815012953 18:0.905942292845658 19:0.908376963350785 20:1.41087348259 21:0.2368 22:0.0789 23:0.1579 30:0.229576 #T0890:MULTICOM-REFINE_TS4
0.17952 1:0.40568 2:0.162046 3:0.618043102067695 4:0.098 5:0.739220639796878 6:0.248685 7:0.712071776767116 8:0.417288 9:0.380335 10:0.379753 11:0.341116 12:0.1515 13:0.817814914682998 14:0.75922420480993 15:0.827225130890052 16:0.68586387434555 17:0.768811409026956 18:0.898820345531518 19:0.908376963350785 20:1.43256811431 21:0.3947 22:0.3158 23:0.1053 30:0.245796 #T0890:MULTICOM-REFINE_TS5
0.17952 1:0.29625 2:0.1702 3:0.578816160468916 4:0.111 5:0.696085633539366 6:0.209804 7:0.630511831817341 8:0.270843 9:0.364602 10:0.300366 11:0.273972 12:0.1447 13:0.789212510795829 14:0.767168347556245 15:0.743455497382199 16:0.602094240837696 17:0.773733415859889 18:0.902072484360367 19:0.869109947643979 20:1.46317203163 21:0.1316 22:0.1842 23:0.0526 30:0.227480 #T0890:MUfold1_TS1
0.18085 1:0.30550 2:0.17185 3:0.594186184604557 4:0.112 5:0.692986554406594 6:0.223576 7:0.641641051945859 8:0.295488 9:0.333385 10:0.312756 11:0.268063 12:0.1462 13:0.788743389501997 14:0.757020946470132 15:0.727748691099476 16:0.643979057591623 17:0.764864517851373 18:0.901132132421381 19:0.861256544502618 20:1.45785987311 21:0.1316 22:0.1842 23:0.0526 30:0.229007 #T0890:MUfold1_TS2
0.18484 1:0.31497 2:0.170999 3:0.590823090481049 4:0.110 5:0.70075260605133 6:0.224102 7:0.65027312270289 8:0.285465 9:0.332319 10:0.310287 11:0.277622 12:0.1440 13:0.797292056283053 14:0.763475562451513 15:0.727748691099476 16:0.62303664921466 17:0.770928847140159 18:0.900700844562659 19:0.861256544502618 20:1.4689213941 21:0.1316 22:0.1579 23:0.0526 30:0.228290 #T0890:MUfold1_TS3
0.18351 1:0.31750 2:0.171916 3:0.583038684510016 4:0.113 5:0.703654703420924 6:0.222504 7:0.658013814469885 8:0.307339 9:0.337985 10:0.312089 11:0.278181 12:0.1466 13:0.801869008374975 14:0.759937936384794 15:0.732984293193717 16:0.628272251308901 17:0.7682712737486 18:0.900691321863507 19:0.863874345549738 20:1.45260763033 21:0.1579 22:0.1579 23:0.0526 30:0.230754 #T0890:MUfold1_TS4
0.18617 1:0.28094 2:0.172225 3:0.555312134855597 4:0.111 5:0.679923912093205 6:0.194549 7:0.593971103175944 8:0.249323 9:0.310755 10:0.281096 11:0.23858 12:0.1451 13:0.754812806800437 14:0.769650892164469 15:0.732984293193717 16:0.62303664921466 17:0.777118462758324 18:0.901092775124792 19:0.863874345549738 20:1.43800794889 21:0.1579 22:0.1842 23:0.0526 30:0.225261 #T0890:MUfold1_TS5
0.19814 1:0.33860 2:0.1659 3:0.607150610743716 4:0.102 5:0.742615170100795 6:0.230157 7:0.722777278693271 8:0.357873 9:0.290835 10:0.266221 11:0.232457 12:0.1294 13:0.864258785480054 14:0.770364623739333 15:0.764397905759162 16:0.596858638743455 17:0.773523134462569 18:0.860146986585422 19:0.87434554973822 20:1.39567886233 21:0.1579 22:0.0526 23:0.0526 30:0.215108 #T0890:Pareto-server_TS1
0.20346 1:0.30365 2:0.166268 3:0.602745963742239 4:0.093 5:0.740504530506498 6:0.29477 7:0.73496897519724 8:0.353414 9:0.309512 10:0.234229 11:0.257493 12:0.1272 13:0.864873320955075 14:0.762296353762607 15:0.732984293193717 16:0.675392670157068 17:0.766362072131784 18:0.880736249318178 19:0.858638743455497 20:1.37326235237 21:0.1842 22:0.0789 23:0.0789 30:0.208033 #T0890:Pareto-server_TS2
0.22074 1:0.38277 2:0.168536 3:0.625307326772817 4:0.092 5:0.759356139677581 6:0.268796 7:0.73096678187404 8:0.365723 9:0.337787 10:0.302195 11:0.278898 12:0.1539 13:0.855565854794786 14:0.787183863460047 15:0.654450261780105 16:0.664921465968586 17:0.791252926448172 18:0.900113307194073 19:0.81413612565445 20:1.44469249446 21:0.1579 22:0.1053 23:0.1316 30:0.231550 #T0890:Pareto-server_TS3
0.20213 1:0.33936 2:0.165292 3:0.60233144858808 4:0.098 5:0.723383980453152 6:0.186188 7:0.704859613643127 8:0.316864 9:0.28196 10:0.273622 11:0.203506 12:0.1231 13:0.854943554950169 14:0.75522110162917 15:0.712041884816754 16:0.628272251308901 17:0.764278537546547 18:0.861659737677322 19:0.837696335078534 20:1.40120269983 21:0.1842 22:0.0526 23:0.0263 30:0.212114 #T0890:Pareto-server_TS4
0.20878 1:0.32812 2:0.178858 3:0.64357039565183 4:0.106 5:0.757621085610873 6:0.287359 7:0.730059105966656 8:0.339135 9:0.347726 10:0.279906 11:0.294544 12:0.1754 13:0.842006102219364 14:0.775981380915438 15:0.706806282722513 16:0.586387434554974 17:0.781324596766063 18:0.897680788466058 19:0.850785340314136 20:1.4071157613 21:0.2105 22:0.2105 23:0.0789 30:0.240726 #T0890:Pareto-server_TS5
0.25798 1:0.44902 2:0.201731 3:0.651401637165464 4:0.127 5:0.779036346693197 6:0.286435 7:0.798739391592476 8:0.463227 9:0.417633 10:0.285375 11:0.293115 12:0.2109 13:0.889750361139043 14:0.773653995345229 15:0.848167539267016 16:0.62303664921466 17:0.780479629241697 18:0.899325729834249 19:0.918848167539267 20:1.46184607195 21:0.4474 22:0.4474 23:0.2632 30:0.306641 #T0890:Pcons-net_TS1
0.24867 1:0.43260 2:0.177657 3:0.65136720869231 4:0.104 5:0.835904747358565 6:0.314187 7:0.849894471775199 8:0.44293 9:0.456448 10:0.301359 11:0.353435 12:0.1758 13:0.914809336798223 14:0.79866563227308 15:0.837696335078534 16:0.575916230366492 17:0.80485748452822 18:0.90517860928068 19:0.913612565445026 20:1.48111215286 21:0.4474 22:0.1053 23:0 30:0.249387 #T0890:Pcons-net_TS2
0.19149 1:0.51025 2:0.163973 3:0.698792705155929 4:0.102 5:0.798512617598466 6:0.324615 7:0.82854472844838 8:0.532305 9:0.436365 10:0.328094 11:0.337636 12:0.1553 13:0.901775069088511 14:0.765182311869666 15:0.790575916230366 16:0.701570680628272 17:0.769823441342815 18:0.898255865520973 19:0.890052356020942 20:1.53505939283 21:0.4211 22:0.0789 23:0 30:0.247663 #T0890:Pcons-net_TS3
0.28856 1:0.43559 2:0.185128 3:0.659755669550021 4:0.117 5:0.768875405342745 6:0.26189 7:0.793110732903869 8:0.440792 9:0.443164 10:0.305078 11:0.28025 12:0.1797 13:0.899903951872411 14:0.756183087664857 15:0.816753926701571 16:0.649214659685864 17:0.762243169156896 18:0.893287922150665 19:0.903141361256545 20:1.46325962435 21:0.3947 22:0.1842 23:0.2368 30:0.281064 #T0890:Pcons-net_TS4
0.22872 1:0.45626 2:0.188268 3:0.660262207617794 4:0.118 5:0.769268485974619 6:0.264294 7:0.803399428024546 8:0.454073 9:0.419843 10:0.301168 11:0.278452 12:0.1945 13:0.8941521835612 14:0.748207913110939 15:0.837696335078534 16:0.664921465968586 17:0.758324521884476 18:0.897582910772407 19:0.913612565445026 20:1.49493493907 21:0.4211 22:0.1842 23:0.2895 30:0.294464 #T0890:Pcons-net_TS5
0.23005 1:0.29926 2:0.213163 3:0.578861027362121 4:0.123 5:0.792290228399202 6:0.277543 7:0.708842250705721 8:0.406352 9:0.399475 10:0.367351 11:0.332688 12:0.2216 13:0.80864845330882 14:0.80322730799069 15:0.722513089005236 16:0.607329842931937 17:0.806460926980548 18:0.903151186719622 19:0.856020942408377 20:1.42809615189 21:0.2368 22:0.3684 23:0.2632 30:0.285558 #T0890:PhyreTopoAlpha_TS1
0.22074 1:0.35882 2:0.213387 3:0.58158151769683 4:0.133 5:0.767516846663936 6:0.248342 7:0.689437055918804 8:0.393026 9:0.366834 10:0.360855 11:0.339903 12:0.2245 13:0.780112477917078 14:0.793359193173002 15:0.769633507853403 16:0.638743455497382 17:0.798987407918331 18:0.907411715211315 19:0.879581151832461 20:1.45604137373 21:0.3158 22:0.3684 23:0.1579 30:0.291394 #T0890:PhyreTopoAlpha_TS2
0.2141 1:0.30395 2:0.209392 3:0.577746680239054 4:0.116 5:0.824901858458671 6:0.269133 7:0.75013266818668 8:0.401965 9:0.40844 10:0.362255 11:0.35265 12:0.2179 13:0.821695086496036 14:0.80766485647789 15:0.759162303664921 16:0.612565445026178 17:0.810600085318844 18:0.908011729875281 19:0.871727748691099 20:1.507369468 21:0.3158 22:0.3158 23:0.1579 30:0.277733 #T0890:PhyreTopoAlpha_TS3
0.20745 1:0.27712 2:0.197543 3:0.551399375507786 4:0.121 5:0.732102525221376 6:0.21082 7:0.589332075904167 8:0.277731 9:0.24526 10:0.223668 11:0.215068 12:0.2010 13:0.727233574284408 14:0.796245151280062 15:0.785340314136126 16:0.638743455497382 17:0.801587052777907 18:0.905203017434795 19:0.890052356020942 20:1.44334394902 21:0.2632 22:0.5263 23:0.2632 30:0.275560 #T0890:PhyreTopoAlpha_TS4
0.18484 1:0.39096 2:0.165543 3:0.597322655134837 4:0.096 5:0.718600877604858 6:0.238874 7:0.656316389083247 8:0.491392 9:0.470939 10:0.514396 11:0.439805 12:0.1679 13:0.792798403415556 14:0.774088440651668 15:0.858638743455497 16:0.691099476439791 17:0.781479828500769 18:0.907713308128834 19:0.924083769633508 20:1.41183298084 21:0.4474 22:0.3421 23:0.2895 30:0.270501 #T0890:PhyreTopoAlpha_TS5
0.26862 1:0.54651 2:0.220317 3:0.667609481857889 4:0.135 5:0.834469733718088 6:0.334213 7:0.807569852019849 8:0.568785 9:0.531878 10:0.525783 11:0.504154 12:0.2377 13:0.846986993243081 14:0.803785880527541 15:0.900523560209424 16:0.691099476439791 17:0.806240903902396 18:0.908274823956533 19:0.93717277486911 20:1.52077936364 21:0.5789 22:0.5 23:0.1842 30:0.333173 #T0890:QUARK_TS1
0.26995 1:0.48069 2:0.213988 3:0.645862993172999 4:0.137 5:0.831004281691599 6:0.315869 7:0.80121533536806 8:0.547454 9:0.486972 10:0.500835 11:0.484962 12:0.2313 13:0.832282715075434 14:0.807602792862684 15:0.853403141361257 16:0.706806282722513 17:0.809257641421695 18:0.910244480860817 19:0.921465968586387 20:1.52533163194 21:0.5263 22:0.5789 23:0.2632 30:0.329321 #T0890:QUARK_TS2
0.2766 1:0.48451 2:0.206493 3:0.630580560200703 4:0.137 5:0.755558088690109 6:0.26095 7:0.743862266870944 8:0.441392 9:0.454051 10:0.391724 11:0.401945 12:0.2160 13:0.853212004673959 14:0.771202482544608 15:0.821989528795812 16:0.727748691099476 17:0.778690785020066 18:0.89854471115733 19:0.910994764397906 20:1.46943020177 21:0.5263 22:0.3421 23:0.3684 30:0.327872 #T0890:QUARK_TS3
0.27261 1:0.45300 2:0.209832 3:0.612542329395699 4:0.137 5:0.812973806840947 6:0.260745 7:0.789202550848071 8:0.450176 9:0.388273 10:0.405696 11:0.375066 12:0.2303 13:0.849108774983776 14:0.8 15:0.842931937172775 16:0.664921465968586 17:0.804443683849165 18:0.910090664606616 19:0.913612565445026 20:1.51359457616 21:0.5263 22:0.5 23:0.2632 30:0.322573 #T0890:QUARK_TS4
0.2766 1:0.47407 2:0.210056 3:0.626076198818206 4:0.133 5:0.825804270392062 6:0.290343 7:0.825933933055066 8:0.555854 9:0.480127 10:0.453179 11:0.464936 12:0.2244 13:0.849919624396224 14:0.8 15:0.816753926701571 16:0.701570680628272 17:0.802437207431028 18:0.905295288512787 19:0.908376963350785 20:1.51935113354 21:0.6316 22:0.4211 23:0.2105 30:0.321080 #T0890:QUARK_TS5
0.26197 1:0.49202 2:0.201484 3:0.610974368825823 4:0.136 5:0.76119025464474 6:0.307079 7:0.680538816279425 8:0.377507 9:0.38421 10:0.424277 11:0.367203 12:0.1903 13:0.830881294291655 14:0.799937936384794 15:0.795811518324607 16:0.717277486910995 17:0.803297945479254 18:0.907192049304573 19:0.890052356020942 20:1.42359109717 21:0.4474 22:0.3158 23:0.3158 30:0.306671 #T0890:RBO_Aleph_TS1
0.27394 1:0.52365 2:0.201933 3:0.622097421041822 4:0.137 5:0.767309542706397 6:0.311104 7:0.686990721322814 8:0.416191 9:0.406054 10:0.398395 11:0.358444 12:0.1941 13:0.846539439642571 14:0.799348332040341 15:0.816753926701571 16:0.74869109947644 17:0.802867225310536 18:0.907387469385681 19:0.895287958115183 20:1.43648661088 21:0.4211 22:0.2895 23:0.3158 30:0.309580 #T0890:RBO_Aleph_TS2
0.27128 1:0.49226 2:0.201929 3:0.624686149214651 4:0.137 5:0.751398559579171 6:0.292527 7:0.66363116349394 8:0.412312 9:0.418975 10:0.433325 11:0.387671 12:0.1882 13:0.840358905588141 14:0.801768813033359 15:0.832460732984293 16:0.717277486910995 17:0.806543760960004 18:0.907032830931473 19:0.908376963350785 20:1.42942789779 21:0.4737 22:0.3158 23:0.2895 30:0.308519 #T0890:RBO_Aleph_TS3
0.26995 1:0.52259 2:0.202076 3:0.626868328395991 4:0.138 5:0.774867799111343 6:0.284133 7:0.703131047522539 8:0.420128 9:0.437877 10:0.403708 11:0.373372 12:0.1947 13:0.847853726945334 14:0.801644685802948 15:0.801047120418848 16:0.701570680628272 17:0.806082713258006 18:0.907080485562363 19:0.887434554973822 20:1.45133136316 21:0.4474 22:0.3158 23:0.2895 30:0.311326 #T0890:RBO_Aleph_TS4
0.2766 1:0.51474 2:0.200074 3:0.609598878071288 4:0.134 5:0.766167863599735 6:0.30061 7:0.69088366681143 8:0.409644 9:0.428781 10:0.431433 11:0.365871 12:0.1900 13:0.84511041221134 14:0.794538401861908 15:0.769633507853403 16:0.732984293193717 17:0.798869283906109 18:0.905705350719591 19:0.871727748691099 20:1.4267829963 21:0.4737 22:0.3158 23:0.2895 30:0.306977 #T0890:RBO_Aleph_TS5
0.20479 1:0.40022 2:0.180435 3:0.640891583273 4:0.112 5:0.693348325935363 6:0.181224 7:0.672676585317796 8:0.409937 9:0.421475 10:0.400201 11:0.389136 12:0.1794 13:0.795420651497708 14:0.75100077579519 15:0.821989528795812 16:0.743455497382199 17:0.757529277468905 18:0.90060882075802 19:0.908376963350785 20:1.47270104973 21:0.3158 22:0.5263 23:0.1842 30:0.281085 #T0890:RaptorX-Contact_TS1
0.20479 1:0.36216 2:0.173594 3:0.614473437105269 4:0.110 5:0.684892825717025 6:0.161371 7:0.653373609107213 8:0.381468 9:0.416588 10:0.411382 11:0.412545 12:0.1649 13:0.791523800668503 14:0.765771916214119 15:0.858638743455497 16:0.670157068062827 17:0.771081806762718 18:0.901816295870563 19:0.924083769633508 20:1.46301630764 21:0.4737 22:0.3947 23:0.2368 30:0.279283 #T0890:RaptorX-Contact_TS2
0.19282 1:0.34292 2:0.17321 3:0.594469486987365 4:0.104 5:0.682340734717489 6:0.155472 7:0.652512506856146 8:0.389691 9:0.422718 10:0.402884 11:0.38176 12:0.1626 13:0.795767364149893 14:0.760837858805275 15:0.858638743455497 16:0.659685863874346 17:0.767239783890532 18:0.899533479787784 19:0.924083769633508 20:1.46319137359 21:0.2368 22:0.4211 23:0.1579 30:0.259171 #T0890:RaptorX-Contact_TS3
0.20612 1:0.35460 2:0.177888 3:0.609003064042546 4:0.110 5:0.682704907375311 6:0.193293 7:0.654830390820405 8:0.406228 9:0.426036 10:0.41305 11:0.388582 12:0.1726 13:0.811625753551241 14:0.758851823118697 15:0.879581151832461 16:0.680628272251309 17:0.765782869434217 18:0.90023788796098 19:0.934554973821989 20:1.44815882539 21:0.2368 22:0.4474 23:0.1842 30:0.269057 #T0890:RaptorX-Contact_TS4
0.20346 1:0.36650 2:0.177897 3:0.60651038764721 4:0.107 5:0.693628809204396 6:0.170417 7:0.660574737536291 8:0.407623 9:0.392616 10:0.370942 11:0.363874 12:0.1693 13:0.789565645827802 14:0.76266873545384 15:0.863874345549738 16:0.649214659685864 17:0.769284168434297 18:0.901741129421338 19:0.929319371727749 20:1.47374118357 21:0.3421 22:0.4474 23:0.1053 30:0.264431 #T0890:RaptorX-Contact_TS5
0.19548 1:0.35832 2:0.202829 3:0.597103082053398 4:0.126 5:0.774313262009697 6:0.296472 7:0.765382675585688 8:0.443225 9:0.420914 10:0.381106 11:0.384085 12:0.2073 13:0.842477236497905 14:0.781815360744763 15:0.738219895287958 16:0.670157068062827 17:0.787723584936688 18:0.902511390150184 19:0.858638743455497 20:1.42191829925 21:0.1842 22:0.2105 23:0.1316 30:0.271016 #T0890:RaptorX_TS1
0.44681 1:0.26831 2:0.186917 3:0.572852984101645 4:0.125 5:0.719174989195662 6:0.203727 7:0.678632045021353 8:0.278579 9:0.259296 10:0.240268 11:0.248014 12:0.1635 13:0.824235856625643 14:0.781505042668735 15:0.670157068062827 16:0.586387434554974 17:0.789621627384524 18:0.901622691028798 19:0.827225130890052 20:1.41909290221 21:0.3158 22:0.1316 23:0.0526 30:0.244739 #T0890:Seok-server_TS1
0.45213 1:0.30089 2:0.187177 3:0.598896567435444 4:0.125 5:0.748641185438454 6:0.231334 7:0.716673615782405 8:0.304838 9:0.288206 10:0.295153 11:0.321286 12:0.1630 13:0.842433142547116 14:0.79233514352211 15:0.659685863874346 16:0.62303664921466 17:0.802608839684327 18:0.904151311092124 19:0.821989528795812 20:1.43855000127 21:0.3421 22:0.1316 23:0.0526 30:0.249592 #T0890:Seok-server_TS2
0.45479 1:0.30234 2:0.184774 3:0.587080184371799 4:0.125 5:0.746200003691482 6:0.231411 7:0.708310855470038 8:0.310062 9:0.302102 10:0.30571 11:0.310998 12:0.1621 13:0.848865683115947 14:0.786501163692785 15:0.638743455497382 16:0.628272251308901 17:0.796968233491622 18:0.904427101476728 19:0.81151832460733 20:1.41720005522 21:0.3684 22:0.1316 23:0.0526 30:0.248970 #T0890:Seok-server_TS3
0.44814 1:0.30942 2:0.186392 3:0.58705408832167 4:0.125 5:0.7331508525523 6:0.233203 7:0.701858479142037 8:0.310088 9:0.280247 10:0.292685 11:0.297199 12:0.1621 13:0.850837449567544 14:0.780418929402638 15:0.654450261780105 16:0.602094240837696 17:0.788401660659917 18:0.903058976262016 19:0.819371727748691 20:1.43528827033 21:0.3421 22:0.1053 23:0.0526 30:0.250278 #T0890:Seok-server_TS4
0.45346 1:0.29500 2:0.186701 3:0.59963201822365 4:0.126 5:0.718919536268812 6:0.229391 7:0.682839696520054 8:0.299401 9:0.290436 10:0.292837 11:0.301038 12:0.1621 13:0.829933082636857 14:0.772009309542281 15:0.643979057591623 16:0.596858638743455 17:0.780796067333279 18:0.901443744176395 19:0.81413612565445 20:1.41407326202 21:0.3421 22:0.1316 23:0.0526 30:0.249718 #T0890:Seok-server_TS5
0.19548 1:0.35832 2:0.202829 3:0.597103082053398 4:0.126 5:0.774313262009697 6:0.296472 7:0.765382675585688 8:0.443225 9:0.420914 10:0.381106 11:0.384085 12:0.2073 13:0.842477236497905 14:0.781815360744763 15:0.738219895287958 16:0.670157068062827 17:0.787723584936688 18:0.902511390150184 19:0.858638743455497 20:1.42191829925 21:0.1842 22:0.2105 23:0.1316 30:0.271016 #T0890:ToyPred_email_TS1
0.17154 1:0.23613 2:0.165559 3:0.561725536761414 4:0.104 5:0.839662082378575 6:0.232063 7:0.838413710843567 8:0.336134 9:0.301273 10:0.234771 11:0.260449 12:0.1383 13:0.905125825922834 14:0.805027152831652 15:0.670157068062827 16:0.575916230366492 17:0.806599621353544 18:0.894920369187595 19:0.827225130890052 20:1.40666978174 21:0.1053 22:0 23:0.0263 30:0.197993 #T0890:YASARA_TS1
0.1742 1:0.21154 2:0.170789 3:0.570202083233947 4:0.109 5:0.850093193784805 6:0.272327 7:0.843340780112755 8:0.325902 9:0.324439 10:0.22964 11:0.289933 12:0.1428 13:0.901439379924024 14:0.806951124903026 15:0.696335078534031 16:0.56020942408377 17:0.807056395935536 18:0.896312263718374 19:0.837696335078534 20:1.41080450664 21:0.0789 22:0.0263 23:0.0263 30:0.199719 #T0890:YASARA_TS2
0.1742 1:0.25153 2:0.159429 3:0.56367486592353 4:0.095 5:0.830983869258507 6:0.248404 7:0.8405566490136 8:0.30735 9:0.296381 10:0.233006 11:0.223962 12:0.1245 13:0.896182997564288 14:0.787618308766486 15:0.596858638743455 16:0.575916230366492 17:0.788762025392372 18:0.884091118036175 19:0.782722513089005 20:1.40246067001 21:0 22:0.0789 23:0.0789 30:0.190765 #T0890:YASARA_TS3
