0.1565 1:0.21221 2:0.148612 3:0.620898228262258 4:0.086 5:0.572747458129276 6:0.134104 7:0.496804512901 8:-0.00292851 9:0.00147465 10:-0.02349 11:-0.0130046 12:0.1146 13:0.797086560350047 14:0.731416907637353 15:0.442028985507246 16:0.521739130434783 17:0.734348976991075 18:0.860467371256515 19:0.721014492753623 20:1.17262490802 21:0.0357 22:0 23:0.0357 30:0.181022 #T0870:ACOMPMOD_TS1
0.21545 1:0.31415 2:0.199147 3:0.66583467518954 4:0.118 5:0.560038318099119 6:0.151334 7:0.524319915180659 8:0.128923 9:0.146933 10:0.124336 11:0.0736011 12:0.1846 13:0.837580723765963 14:0.688637523388331 15:0.63768115942029 16:0.594202898550725 17:0.697226423080377 18:0.847063312471027 19:0.818840579710145 20:1.32152590225 21:0.1786 22:0.0714 23:0.0357 30:0.257887 #T0870:MULTICOM-NOVEL_TS2
0.19512 1:0.30747 2:0.204649 3:0.659944078021492 4:0.123 5:0.750930603293581 6:0.256879 7:0.738527483136312 8:0.217825 9:0.169421 10:0.24476 11:0.173045 12:0.2032 13:0.876647756401466 14:0.763225038271815 15:0.818840579710145 16:0.536231884057971 17:0.767168045432656 18:0.858365913572503 19:0.909420289855073 20:1.36017047826 21:0.0714 22:0 23:0.0357 30:0.248220 #T0870:MULTICOM-NOVEL_TS3
0.33333 1:0.46387 2:0.269854 3:0.699960170920009 4:0.169 5:0.798548304640672 6:0.306087 7:0.786345978316525 8:0.427704 9:0.385291 10:0.389508 11:0.349969 12:0.2948 13:0.894730829358239 14:0.782998809321313 15:0.818840579710145 16:0.579710144927536 17:0.78441548699609 18:0.877683418683933 19:0.909420289855073 20:1.41537482936 21:0.25 22:0.4643 23:0.0357 30:0.341234 #T0870:MULTICOM-NOVEL_TS4
0.20935 1:0.37767 2:0.220409 3:0.648001410894528 4:0.132 5:0.688972927991078 6:0.212386 7:0.684308197922928 8:0.294839 9:0.286069 10:0.304941 11:0.257454 12:0.2309 13:0.885666560476631 14:0.720488178261609 15:0.797101449275362 16:0.630434782608696 17:0.729431020837328 18:0.838883972057751 19:0.898550724637681 20:1.3282212563 21:0.1786 22:0.3214 23:0 30:0.286150 #T0870:MULTICOM-NOVEL_TS5
0.22967 1:0.47591 2:0.223892 3:0.672248207175723 4:0.135 5:0.866692984254863 6:0.351586 7:0.854316469756673 8:0.353402 9:0.30337 10:0.290564 11:0.305852 12:0.2539 13:0.901074804902182 14:0.795500935533254 15:0.855072463768116 16:0.644927536231884 17:0.796706282228344 18:0.886020523082314 19:0.927536231884058 20:1.37806336391 21:0.1429 22:0.25 23:0.0714 30:0.289740 #T0870:MULTICOM-REFINE_TS1
0.22764 1:0.49598 2:0.218139 3:0.712828489118354 4:0.125 5:0.83028889818311 6:0.315253 7:0.811596289988646 8:0.348619 9:0.268031 10:0.275787 11:0.260138 12:0.2471 13:0.89564476690584 14:0.781723082156829 15:0.782608695652174 16:0.695652173913043 17:0.785467962289409 18:0.884576123885443 19:0.891304347826087 20:1.36388212278 21:0.0714 22:0.2857 23:0.1071 30:0.287242 #T0870:MULTICOM-REFINE_TS2
0.23374 1:0.46098 2:0.210215 3:0.731085453066098 4:0.126 5:0.838482298964447 6:0.36829 7:0.835453360326365 8:0.396394 9:0.365972 10:0.347337 11:0.359463 12:0.2296 13:0.907706548408943 14:0.767817656063956 15:0.898550724637681 16:0.666666666666667 17:0.774461122678709 18:0.880936406228864 19:0.949275362318841 20:1.3869536476 21:0.1429 22:0.2143 23:0.1786 30:0.288254 #T0870:MULTICOM-REFINE_TS3
0.25 1:0.45025 2:0.22585 3:0.661034774124674 4:0.137 5:0.846793769673633 6:0.337603 7:0.844510733486943 8:0.39323 9:0.391872 10:0.434743 11:0.35609 12:0.2653 13:0.889358070688808 14:0.78380676985882 15:0.86231884057971 16:0.623188405797101 17:0.783830668180778 18:0.884129713493868 19:0.931159420289855 20:1.38056687286 21:0.2143 22:0.0357 23:0 30:0.288336 #T0870:MULTICOM-REFINE_TS4
0.19919 1:0.48715 2:0.221853 3:0.696962207566137 4:0.140 5:0.851499101710967 6:0.367762 7:0.843346745920435 8:0.419107 9:0.282937 10:0.364859 11:0.306494 12:0.2516 13:0.918865995911332 14:0.778448715767988 15:0.826086956521739 16:0.623188405797101 17:0.782825804772474 18:0.880416349459827 19:0.91304347826087 20:1.35894429268 21:0.2143 22:0.2143 23:0.0357 30:0.292836 #T0870:MULTICOM-REFINE_TS5
0.28252 1:0.40327 2:0.255478 3:0.649721121432377 4:0.155 5:0.780266452889205 6:0.285684 7:0.743640636478996 8:0.350032 9:0.322068 10:0.351611 11:0.265014 12:0.2767 13:0.862621916357414 14:0.770156489198843 15:0.77536231884058 16:0.608695652173913 17:0.772652715518687 18:0.87957220452294 19:0.88768115942029 20:1.35094677938 21:0.1429 22:0.1429 23:0 30:0.303328 #T0870:MUfold1_TS1
0.28252 1:0.41510 2:0.25405 3:0.67203893573848 4:0.154 5:0.790253006249455 6:0.289114 7:0.759526653197979 8:0.348421 9:0.315706 10:0.345881 11:0.2617 12:0.2749 13:0.869394062781518 14:0.773898622214662 15:0.768115942028985 16:0.623188405797101 17:0.777209301881858 18:0.88001766752045 19:0.884057971014493 20:1.34756088101 21:0.1429 22:0.1429 23:0 30:0.302278 #T0870:MUfold1_TS2
0.28049 1:0.37282 2:0.253722 3:0.6586556241605 4:0.154 5:0.785028497763156 6:0.270032 7:0.755449653153454 8:0.35065 9:0.327746 10:0.344338 11:0.2728 12:0.2767 13:0.856782906076672 14:0.769391052900153 15:0.731884057971015 16:0.565217391304348 17:0.772259259380964 18:0.879932310180124 19:0.865942028985507 20:1.34787729044 21:0.1429 22:0.1429 23:0 30:0.300368 #T0870:MUfold1_TS3
0.35772 1:0.38640 2:0.252355 3:0.618853425047728 4:0.146 5:0.740024199004324 6:0.251455 7:0.637465471682362 8:0.203068 9:0.185311 10:0.20953 11:0.138078 12:0.2789 13:0.818378119508094 14:0.78325395475421 15:0.77536231884058 16:0.652173913043478 17:0.784546743864701 18:0.883800331920947 19:0.88768115942029 20:1.32105526773 21:0.2857 22:0.3214 23:0.0357 30:0.304613 #T0870:MUfold1_TS4
0.28455 1:0.44784 2:0.255042 3:0.674962829004796 4:0.154 5:0.795554498299002 6:0.304491 7:0.766600584162604 8:0.369334 9:0.338344 10:0.360568 11:0.27903 12:0.2768 13:0.867821782178218 14:0.772070079945569 15:0.77536231884058 16:0.630434782608696 17:0.7754992949731 18:0.879860952506079 19:0.88768115942029 20:1.34989786871 21:0.1429 22:0.1429 23:0 30:0.305397 #T0870:MUfold1_TS5
0.33537 1:0.37790 2:0.273726 3:0.623176492891991 4:0.171 5:0.708361000255461 6:0.25081 7:0.605896494746099 8:0.260609 9:0.227474 10:0.221031 11:0.184792 12:0.3018 13:0.823293381969776 14:0.788824630039122 15:0.760869565217391 16:0.58695652173913 17:0.79037870687675 18:0.884171040252955 19:0.880434782608696 20:1.37458789986 21:0.3214 22:0.5 23:0.0357 30:0.335061 #T0870:MUfold2_TS1
0.19309 1:0.28552 2:0.206295 3:0.609699862379652 4:0.126 5:0.692330999476616 6:0.216681 7:0.608429537333868 8:0.17566 9:0.145497 10:0.115558 11:0.109024 12:0.2031 13:0.817453738768294 14:0.774706582752169 15:0.717391304347826 16:0.565217391304348 17:0.777783029512973 18:0.858883378382979 19:0.847826086956522 20:1.35764019605 21:0.0714 22:0.0357 23:0.0357 30:0.248539 #T0870:MUfold2_TS2
0.19512 1:0.31800 2:0.212442 3:0.644402167197002 4:0.131 5:0.650377751878575 6:0.209688 7:0.575370301988023 8:0.204332 9:0.240543 10:0.245286 11:0.194787 12:0.2133 13:0.82421375421156 14:0.760631059704031 15:0.768115942028985 16:0.58695652173913 17:0.7644248800525 18:0.851969457894595 19:0.884057971014493 20:1.28705622577 21:0.2143 22:0.1786 23:0 30:0.266829 #T0870:MUfold2_TS3
0.18496 1:0.44371 2:0.201694 3:0.670166275157811 4:0.121 5:0.806828367446758 6:0.308902 7:0.806742446737461 8:0.362825 9:0.254916 10:0.223557 11:0.24006 12:0.1964 13:0.927411164299895 14:0.769178431706072 15:0.847826086956522 16:0.58695652173913 17:0.771964164627659 18:0.856521202059888 19:0.923913043478261 20:1.35121359186 21:0.1786 22:0.0357 23:0.0357 30:0.258095 #T0870:Pareto-server_TS1
0.22358 1:0.45596 2:0.218434 3:0.701184765114376 4:0.133 5:0.835036984622478 6:0.348685 7:0.837485773002516 8:0.402162 9:0.352401 10:0.288507 11:0.302186 12:0.2412 13:0.93267590449648 14:0.777045415887056 15:0.804347826086957 16:0.673913043478261 17:0.78053772774602 18:0.875190551488492 19:0.902173913043478 20:1.35757265021 21:0.1071 22:0.1071 23:0 30:0.276177 #T0870:Pareto-server_TS2
0.19106 1:0.38444 2:0.199608 3:0.66591802747794 4:0.128 5:0.791161018636211 6:0.236658 7:0.785763767114139 8:0.304721 9:0.307473 10:0.236992 11:0.193459 12:0.1890 13:0.915815106974153 14:0.764330668481034 15:0.797101449275362 16:0.579710144927536 17:0.767352903213748 18:0.85537670017036 19:0.898550724637681 20:1.36380330324 21:0.1429 22:0.1786 23:0 30:0.253979 #T0870:Pareto-server_TS3
0.3374 1:0.57873 2:0.238892 3:0.720132268549259 4:0.133 5:0.853103299905292 6:0.362518 7:0.865904167891093 8:0.442815 9:0.397276 10:0.342031 11:0.352084 12:0.2549 13:0.936227011791313 14:0.782871236604865 15:0.753623188405797 16:0.681159420289855 17:0.78772666304781 18:0.88141000077899 19:0.876811594202899 20:1.31240972704 21:0.1071 22:0.3214 23:0.1429 30:0.308786 #T0870:Pareto-server_TS4
0.25813 1:0.42027 2:0.217201 3:0.66927959057806 4:0.132 5:0.822131868574526 6:0.306567 7:0.820529959593936 8:0.416921 9:0.340588 10:0.374821 11:0.306619 12:0.2402 13:0.927168650169939 14:0.785975506038442 15:0.760869565217391 16:0.550724637681159 17:0.788735024472156 18:0.871903303698703 19:0.880434782608696 20:1.33545164792 21:0.1429 22:0.1071 23:0.0357 30:0.278320 #T0870:Pareto-server_TS5
0.30285 1:0.70613 2:0.253731 3:0.733955997117455 4:0.158 5:0.911575400201877 6:0.44057 7:0.961354896257708 8:0.504936 9:0.421193 10:0.31005 11:0.306103 12:0.2915 13:0.969789849217182 14:0.785720360605545 15:0.869565217391304 16:0.688405797101449 17:0.787863071540046 18:0.884009030963653 19:0.934782608695652 20:1.38907245869 21:0.1071 22:0.25 23:0.0714 30:0.331253 #T0870:Pcons-net_TS1
0.23171 1:0.59630 2:0.227158 3:0.716991040519713 4:0.139 5:0.873900476310641 6:0.374487 7:0.908387810725974 8:0.584274 9:0.447155 10:0.373864 11:0.386245 12:0.2699 13:0.955457886508872 14:0.76909338322844 15:0.855072463768116 16:0.695652173913043 17:0.774043130961799 18:0.879772537626854 19:0.927536231884058 20:1.44688085447 21:0.2143 22:0.2143 23:0.0714 30:0.317595 #T0870:Pcons-net_TS2
0.23984 1:0.59472 2:0.241569 3:0.743535603428376 4:0.149 5:0.863139941524294 6:0.349189 7:0.897640981655869 8:0.521107 9:0.445219 10:0.342791 11:0.335826 12:0.2821 13:0.955922661305125 14:0.772155128423201 15:0.91304347826087 16:0.673913043478261 17:0.773002849257733 18:0.881927855880099 19:0.956521739130435 20:1.37966271571 21:0.2143 22:0.1429 23:0 30:0.317224 #T0870:Pcons-net_TS3
0.24797 1:0.50987 2:0.221063 3:0.708749290005395 4:0.136 5:0.841407655301756 6:0.373659 7:0.888377671364011 8:0.521549 9:0.438605 10:0.363438 11:0.362018 12:0.2686 13:0.951127337323547 14:0.755995917673074 15:0.884057971014493 16:0.659420289855073 17:0.758122426816116 18:0.871521779983941 19:0.942028985507246 20:1.3562348773 21:0.1786 22:0.3214 23:0.0357 30:0.302279 #T0870:Pcons-net_TS4
0.33537 1:0.56511 2:0.257365 3:0.698060788852058 4:0.163 5:0.846855537278652 6:0.380123 7:0.88811352406554 8:0.543151 9:0.477229 10:0.4454 11:0.367698 12:0.2864 13:0.947929927235212 14:0.769391052900153 15:0.891304347826087 16:0.702898550724638 17:0.774629126382507 18:0.869079502241097 19:0.945652173913043 20:1.40188189171 21:0.3214 22:0.2143 23:0.0714 30:0.337872 #T0870:Pcons-net_TS5
0.23577 1:0.33163 2:0.236487 3:0.643398001832813 4:0.143 5:0.838396073965382 6:0.27539 7:0.714526001413656 8:0.431281 9:0.426762 10:0.434869 11:0.352908 12:0.2819 13:0.832397102910802 14:0.811107331178772 15:0.818840579710145 16:0.608695652173913 17:0.813269833388789 18:0.889369874137114 19:0.909420289855073 20:1.35999364485 21:0.3214 22:0.5714 23:0.1071 30:0.311370 #T0870:PhyreTopoAlpha_TS1
0.34756 1:0.31402 2:0.251846 3:0.627877786980804 4:0.151 5:0.782472043721261 6:0.254362 7:0.718358474921525 8:0.373564 9:0.263469 10:0.411165 11:0.27962 12:0.2880 13:0.869673708261514 14:0.787633951352271 15:0.695652173913043 16:0.615942028985507 17:0.789525357029954 18:0.875173381087336 19:0.847826086956522 20:1.34902974489 21:0.2143 22:0.5 23:0.1786 30:0.321848 #T0870:PhyreTopoAlpha_TS2
0.39837 1:0.37637 2:0.244954 3:0.633923968836558 4:0.140 5:0.774343709858313 6:0.212098 7:0.710629284601171 8:0.260953 9:0.245659 10:0.309022 11:0.199867 12:0.2747 13:0.870889338028199 14:0.775769688722572 15:0.797101449275362 16:0.557971014492754 17:0.772588712425168 18:0.877147636899046 19:0.898550724637681 20:1.31849862817 21:0.25 22:0.6429 23:0.1786 30:0.319258 #T0870:PhyreTopoAlpha_TS3
0.27033 1:0.29454 2:0.239258 3:0.619554371850966 4:0.139 5:0.780778453431281 6:0.259261 7:0.7082013031234 8:0.324859 9:0.295993 10:0.276063 11:0.227466 12:0.2695 13:0.854958090098377 14:0.772410273856098 15:0.768115942028985 16:0.58695652173913 17:0.777070299911062 18:0.880510059924937 19:0.880434782608696 20:1.31132461215 21:0.25 22:0.5 23:0.1429 30:0.301865 #T0870:PhyreTopoAlpha_TS4
0.25203 1:0.45973 2:0.22553 3:0.687135263418546 4:0.140 5:0.739571220855608 6:0.286336 7:0.723070787417351 8:0.426702 9:0.442515 10:0.468242 11:0.404613 12:0.2532 13:0.87178407698004 14:0.735116516414356 15:0.91304347826087 16:0.688405797101449 17:0.742018076828234 18:0.863058786384866 19:0.956521739130435 20:1.35143055135 21:0.3214 22:0.5 23:0.0714 30:0.316787 #T0870:PhyreTopoAlpha_TS5
0.20935 1:0.58749 2:0.235332 3:0.733434224918415 4:0.141 5:0.8465485287612 6:0.358169 7:0.856689882510742 8:0.52533 9:0.437431 10:0.451441 11:0.438898 12:0.2801 13:0.908496117031264 14:0.784146963769349 15:0.869565217391304 16:0.695652173913043 17:0.787075021526049 18:0.873649275802242 19:0.934782608695652 20:1.41454195435 21:0.3571 22:0.5357 23:0.1786 30:0.342088 #T0870:QUARK_TS1
0.31301 1:0.58377 2:0.207079 3:0.751787948778003 4:0.124 5:0.839250599274739 6:0.382005 7:0.854758671942831 8:0.510853 9:0.413393 10:0.447353 11:0.422224 12:0.2418 13:0.915234718656183 14:0.780489879231162 15:0.905797101449275 16:0.731884057971015 17:0.782604959826346 18:0.879238000813075 19:0.952898550724638 20:1.42867631566 21:0.3571 22:0.6786 23:0.1071 30:0.316312 #T0870:QUARK_TS2
0.25203 1:0.59162 2:0.230107 3:0.725519320385382 4:0.143 5:0.923773387572121 6:0.451409 7:0.943108945936018 8:0.595926 9:0.539842 10:0.480588 11:0.52026 12:0.2721 13:0.917611863466338 14:0.800221126041844 15:0.840579710144927 16:0.710144927536232 17:0.801490115967005 18:0.888983698368877 19:0.920289855072464 20:1.486082953 21:0.4286 22:0.3929 23:0.0357 30:0.327088 #T0870:QUARK_TS3
0.33943 1:0.56026 2:0.290734 3:0.756099952988934 4:0.186 5:0.924599322903037 6:0.455632 7:0.946347414067544 8:0.618736 9:0.537214 10:0.50083 11:0.526911 12:0.3309 13:0.916194859417755 14:0.789887736009525 15:0.833333333333333 16:0.695652173913043 17:0.791021709358892 18:0.886079306614667 19:0.916666666666667 20:1.48132524207 21:0.3214 22:0.6071 23:0.25 30:0.386445 #T0870:QUARK_TS4
0.29472 1:0.53983 2:0.235281 3:0.728733118348811 4:0.146 5:0.878742475544257 6:0.386376 7:0.907611293661925 8:0.494858 9:0.425585 10:0.36206 11:0.400357 12:0.2785 13:0.923752038532215 14:0.786528321143052 15:0.876811594202899 16:0.659420289855073 17:0.789395760835626 18:0.879013230898743 19:0.938405797101449 20:1.46653122519 21:0.3571 22:0.5357 23:0.1071 30:0.333300 #T0870:QUARK_TS5
0.22154 1:0.63820 2:0.249282 3:0.773660189315643 4:0.164 5:0.904094776066395 6:0.459075 7:0.921976941327723 8:0.514437 9:0.457082 10:0.382851 11:0.447522 12:0.2821 13:0.962134461901336 14:0.798350059533934 15:0.898550724637681 16:0.652173913043478 17:0.802242150549169 18:0.877928240603063 19:0.949275362318841 20:1.47323591878 21:0.2857 22:0.5714 23:0.1071 30:0.351945 #T0870:RBO_Aleph_TS1
0.22358 1:0.61678 2:0.246849 3:0.760282568945656 4:0.163 5:0.893383404519795 6:0.414199 7:0.89692033766335 8:0.479907 9:0.388026 10:0.312785 11:0.395113 12:0.2782 13:0.947174008898865 14:0.802432386460282 15:0.91304347826087 16:0.644927536231884 17:0.807130182765685 18:0.87837728398818 19:0.956521739130435 20:1.45176258075 21:0.2857 22:0.5714 23:0.0714 30:0.342608 #T0870:RBO_Aleph_TS2
0.22154 1:0.60316 2:0.248903 3:0.766934812884895 4:0.165 5:0.901688020829439 6:0.439468 7:0.916336689040272 8:0.511524 9:0.474666 10:0.400426 11:0.463676 12:0.2819 13:0.949130155930573 14:0.796436468787209 15:0.927536231884058 16:0.666666666666667 17:0.800781188249196 18:0.878292961980592 19:0.963768115942029 20:1.4447818098 21:0.2857 22:0.5357 23:0.1071 30:0.347106 #T0870:RBO_Aleph_TS3
0.22358 1:0.62525 2:0.248454 3:0.762290899674035 4:0.164 5:0.906857896993034 6:0.457775 7:0.922983962298805 8:0.506456 9:0.445561 10:0.366038 11:0.425729 12:0.2811 13:0.965509406257054 14:0.800051029086579 15:0.920289855072464 16:0.63768115942029 17:0.805097944979176 18:0.878761231411412 19:0.960144927536232 20:1.46486974647 21:0.2857 22:0.5714 23:0.1071 30:0.348916 #T0870:RBO_Aleph_TS4
0.22358 1:0.62145 2:0.248001 3:0.757329141403922 4:0.163 5:0.906274525963587 6:0.45103 7:0.926504404984528 8:0.529721 9:0.491657 10:0.397293 11:0.456513 12:0.2817 13:0.955495756266443 14:0.797499574757612 15:0.920289855072464 16:0.688405797101449 17:0.801190123991242 18:0.87822284049227 19:0.960144927536232 20:1.45468412715 21:0.2857 22:0.5714 23:0.0714 30:0.345431 #T0870:RBO_Aleph_TS5
0.30081 1:0.45652 2:0.205929 3:0.677817058884969 4:0.121 5:0.712472570968385 6:0.244983 7:0.691868844809546 8:0.471569 9:0.539581 10:0.532736 11:0.481973 12:0.2251 13:0.859488853210912 14:0.749787378805919 15:0.855072463768116 16:0.652173913043478 17:0.752268631237276 18:0.876869302675011 19:0.927536231884058 20:1.34970369442 21:0.2857 22:0.2857 23:0.1071 30:0.297561 #T0870:RaptorX-Contact_TS1
0.29675 1:0.37542 2:0.202154 3:0.675523511439703 4:0.121 5:0.691357156311139 6:0.234126 7:0.673542508904918 8:0.326241 9:0.343463 10:0.401331 11:0.318478 12:0.2204 13:0.859295073977886 14:0.734733798265011 15:0.833333333333333 16:0.63768115942029 17:0.73638735927243 18:0.870042823684998 19:0.916666666666667 20:1.36658305329 21:0.2857 22:0.3214 23:0.1429 30:0.290076 #T0870:RaptorX-Contact_TS2
0.29675 1:0.43873 2:0.204975 3:0.6946088414932 4:0.123 5:0.685113440502449 6:0.243713 7:0.681163159687437 8:0.382021 9:0.384864 10:0.410831 11:0.396458 12:0.2298 13:0.860239602694554 14:0.72542098996428 15:0.855072463768116 16:0.659420289855073 17:0.726838619948578 18:0.869225696520261 19:0.927536231884058 20:1.35522893688 21:0.1786 22:0.2857 23:0.0714 30:0.291378 #T0870:RaptorX-Contact_TS3
0.27642 1:0.37405 2:0.210167 3:0.680756797524446 4:0.122 5:0.668692349807469 6:0.1987 7:0.642024513457557 8:0.325573 9:0.386407 10:0.373201 11:0.357273 12:0.2290 13:0.843757608234721 14:0.737370301071611 15:0.869565217391304 16:0.608695652173913 17:0.741679394675037 18:0.870986470738668 19:0.934782608695652 20:1.28185398779 21:0.1429 22:0.2857 23:0.0714 30:0.281720 #T0870:RaptorX-Contact_TS4
0.30285 1:0.43323 2:0.208429 3:0.702364167179375 4:0.123 5:0.71005615272222 6:0.249575 7:0.699002562278769 8:0.437359 9:0.445107 10:0.426937 11:0.428624 12:0.2323 13:0.860873789275369 14:0.735669331518966 15:0.847826086956522 16:0.673913043478261 17:0.737538460951382 18:0.874048671232537 19:0.923913043478261 20:1.37522148074 21:0.1429 22:0.2143 23:0.0714 30:0.289650 #T0870:RaptorX-Contact_TS5
0.28455 1:0.50535 2:0.253882 3:0.690135008204903 4:0.150 5:0.792899571572769 6:0.35578 7:0.781843733665042 8:0.482249 9:0.422841 10:0.425593 11:0.393361 12:0.2627 13:0.900312979305602 14:0.765266201734989 15:0.77536231884058 16:0.659420289855073 17:0.77004852737588 18:0.870301589086295 19:0.88768115942029 20:1.3804035596 21:0.1786 22:0.4286 23:0.1071 30:0.326730 #T0870:RaptorX_TS1
0.22967 1:0.31947 2:0.215594 3:0.668908302544242 4:0.133 5:0.780664763791793 6:0.228424 7:0.776105485985886 8:0.284846 9:0.315308 10:0.229037 11:0.308932 12:0.2251 13:0.895077986383765 14:0.783976866814084 15:0.681159420289855 16:0.572463768115942 17:0.790904345620662 18:0.8786270911353 19:0.840579710144927 20:1.3436524857 21:0.1071 22:0.1429 23:0.0714 30:0.271132 #T0870:Seok-server_TS1
0.23374 1:0.30134 2:0.216067 3:0.670928446982788 4:0.133 5:0.763240274652012 6:0.215729 7:0.75398493983615 8:0.199593 9:0.234496 10:0.10634 11:0.211625 12:0.2250 13:0.894356245767342 14:0.777555706752849 15:0.659420289855073 16:0.543478260869565 17:0.785047536094667 18:0.876622810251024 19:0.829710144927536 20:1.32585764366 21:0.0714 22:0.1429 23:0.1071 30:0.269247 #T0870:Seok-server_TS2
0.22967 1:0.37714 2:0.216929 3:0.682691714482502 4:0.133 5:0.783978359658305 6:0.260399 7:0.783465196130813 8:0.30876 9:0.350336 10:0.244687 11:0.319259 12:0.2315 13:0.898123917441819 14:0.775429494812043 15:0.681159420289855 16:0.608695652173913 17:0.782580286446527 18:0.878566042910719 19:0.840579710144927 20:1.37438254551 21:0.1071 22:0.1429 23:0.1071 30:0.281760 #T0870:Seok-server_TS3
0.23171 1:0.32117 2:0.21656 3:0.677217466214195 4:0.134 5:0.775586905491794 6:0.231273 7:0.769916068089227 8:0.210565 9:0.245449 10:0.12071 11:0.214306 12:0.2273 13:0.89980020801995 14:0.771134546691614 15:0.666666666666667 16:0.565217391304348 17:0.777526540136713 18:0.876877022091167 19:0.833333333333333 20:1.3454903379 21:0.1071 22:0.1429 23:0.1071 30:0.273414 #T0870:Seok-server_TS4
0.22154 1:0.33596 2:0.211969 3:0.682423843292447 4:0.127 5:0.761273042138647 6:0.240681 7:0.752752143525012 8:0.237589 9:0.288322 10:0.165359 11:0.244161 12:0.2192 13:0.894560573679358 14:0.776067358394285 15:0.659420289855073 16:0.58695652173913 17:0.784212474865077 18:0.87563760772487 19:0.829710144927536 20:1.3349703431 21:0.0714 22:0.0714 23:0.0714 30:0.263504 #T0870:Seok-server_TS5
0.28455 1:0.50971 2:0.253882 3:0.690135008204903 4:0.151 5:0.792899571572769 6:0.35578 7:0.781843733665042 8:0.482249 9:0.422841 10:0.425593 11:0.393361 12:0.2627 13:0.900312979305602 14:0.765266201734989 15:0.77536231884058 16:0.659420289855073 17:0.77004852737588 18:0.870301589086295 19:0.88768115942029 20:1.3804035596 21:0.1786 22:0.4286 23:0.1071 30:0.327377 #T0870:ToyPred_email_TS1
0.29675 1:0.42485 2:0.25605 3:0.691005941171099 4:0.154 5:0.856501387871198 6:0.306643 7:0.877400881920791 8:0.384614 9:0.333243 10:0.269967 11:0.259817 12:0.2770 13:0.935787764798214 14:0.785082497023303 15:0.695652173913043 16:0.601449275362319 17:0.785854793396749 18:0.87909848143001 19:0.847826086956522 20:1.40067823537 21:0.1071 22:0.25 23:0.0714 30:0.310938 #T0870:YASARA_TS1
0.33537 1:0.33756 2:0.264907 3:0.678136497857499 4:0.164 5:0.865472579192992 6:0.282243 7:0.880091380206594 8:0.335359 9:0.261055 10:0.262594 11:0.24098 12:0.2890 13:0.913621087231246 14:0.780702500425242 15:0.710144927536232 16:0.557971014492754 17:0.783021866804948 18:0.880064297739143 19:0.855072463768116 20:1.38989276002 21:0.1071 22:0.25 23:0.1071 30:0.313607 #T0870:YASARA_TS2
0.1748 1:0.36312 2:0.200688 3:0.648793520161221 4:0.134 5:0.756674666218052 6:0.154416 7:0.773529288497073 8:0.142347 9:0.158689 10:0.0166239 11:0.0195722 12:0.1802 13:0.927895876099436 14:0.732947780234734 15:0.833333333333333 16:0.507246376811594 17:0.737077401236962 18:0.797074151582209 19:0.916666666666667 20:1.37064290449 21:0 22:0.0357 23:0 30:0.246658 #T0870:YASARA_TS4
0.31504 1:0.37756 2:0.264863 3:0.652185039454979 4:0.159 5:0.856097836710407 6:0.297651 7:0.802644738807632 8:0.35198 9:0.229118 10:0.293466 11:0.242172 12:0.2976 13:0.887113522773543 14:0.800901513862902 15:0.826086956521739 16:0.623188405797101 17:0.804931075480579 18:0.883630365215488 19:0.91304347826087 20:1.32549058853 21:0.2857 22:0.6429 23:0.0357 30:0.321095 #T0870:ZHOU-SPARKS-X_TS1
0.29472 1:0.30800 2:0.215577 3:0.66101072478612 4:0.121 5:0.741988572251922 6:0.260304 7:0.686519208965026 8:0.28666 9:0.254469 10:0.286231 11:0.229572 12:0.2288 13:0.852131782536873 14:0.776152406871917 15:0.717391304347826 16:0.565217391304348 17:0.777094549288937 18:0.878503722005271 19:0.858695652173913 20:1.30465769735 21:0.2143 22:0.0357 23:0.0714 30:0.265199 #T0870:ZHOU-SPARKS-X_TS2
0.29268 1:0.35633 2:0.237863 3:0.638449744945748 4:0.137 5:0.769164240251972 6:0.268992 7:0.732485466005477 8:0.27839 9:0.220758 10:0.251749 11:0.170362 12:0.2564 13:0.876016839911138 14:0.771814934512672 15:0.695652173913043 16:0.601449275362319 17:0.776344072913918 18:0.882444436639726 19:0.847826086956522 20:1.32507534295 21:0.2857 22:0.1429 23:0 30:0.285347 #T0870:ZHOU-SPARKS-X_TS3
0.34756 1:0.42027 2:0.256806 3:0.682960241989789 4:0.160 5:0.828594149812454 6:0.301047 7:0.814232328246399 8:0.336058 9:0.270925 10:0.285968 11:0.263537 12:0.2916 13:0.898235522465522 14:0.778363667290356 15:0.782608695652174 16:0.630434782608696 17:0.780187018070998 18:0.881872790028107 19:0.891304347826087 20:1.34424878413 21:0.0714 22:0.3929 23:0.1071 30:0.318054 #T0870:ZHOU-SPARKS-X_TS4
0.33333 1:0.42471 2:0.239089 3:0.680280404973984 4:0.148 5:0.783280101374506 6:0.262721 7:0.752631374919299 8:0.347907 9:0.299578 10:0.343443 11:0.25814 12:0.2720 13:0.873512899979536 14:0.77249532233373 15:0.797101449275362 16:0.681159420289855 17:0.774712895033337 18:0.883789150586322 19:0.898550724637681 20:1.33715423489 21:0.0714 22:0.4286 23:0.1429 30:0.310187 #T0870:ZHOU-SPARKS-X_TS5
