0.06541 1:0.13173 2:0.0568927 3:0.45273520091102 4:0.027 5:0.677845746107879 6:0.152965 7:0.501581947605317 8:0.0466602 9:0.0274881 10:-0.0420852 11:-0.00881997 12:0.0619 13:0.583419661348027 14:0.801755643765191 15:0.527932960893855 16:0.525139664804469 17:0.804844335201521 18:0.94124983461938 19:0.752793296089385 20:1.34571360226 21:0.0278 22:0 23:0 30:0.074034 #T0878:ACOMPMOD_TS1
0.09448 1:0.27576 2:0.101206 3:0.512488579416736 4:0.068 5:0.636994969052777 6:0.173278 7:0.535250764423448 8:0.287304 9:0.300979 10:0.358195 11:0.27407 12:0.0946 13:0.655491444370168 14:0.762253659048385 15:0.779329608938548 16:0.650837988826816 17:0.772840172874778 18:0.930207600172019 19:0.889664804469274 20:1.52231023002 21:0.5833 22:0.7778 23:0.2639 30:0.219102 #T0878:MULTICOM-NOVEL_TS3
0.0923 1:0.30675 2:0.101207 3:0.536226252136803 4:0.068 5:0.641154380479111 6:0.172384 7:0.536835754147036 8:0.302289 9:0.30549 10:0.367221 11:0.270184 12:0.0947 13:0.648645898315078 14:0.762306118523441 15:0.787709497206704 16:0.681564245810056 17:0.772836572113234 18:0.929753056773665 19:0.893854748603352 20:1.49770404448 21:0.6389 22:0.7639 23:0.2639 30:0.221807 #T0878:MULTICOM-NOVEL_TS4
0.0923 1:0.28627 2:0.10141 3:0.506132450283688 4:0.068 5:0.642475469023956 6:0.172369 7:0.547538184893889 8:0.301165 9:0.32144 10:0.382544 11:0.277271 12:0.0948 13:0.668589381877519 14:0.761973875181422 15:0.787709497206704 16:0.67877094972067 17:0.770162621187688 18:0.929771700830642 19:0.893854748603352 20:1.51077716586 21:0.6389 22:0.7917 23:0.2639 30:0.222097 #T0878:MULTICOM-NOVEL_TS5
0.07994 1:0.21513 2:0.0705883 3:0.60074190940043 4:0.039 5:0.617359193162549 6:0.181139 7:0.568905585927108 8:0.231994 9:0.30734 10:0.285189 11:0.294493 12:0.0664 13:0.696182758317788 14:0.687481420602585 15:0.698324022346369 16:0.659217877094972 17:0.708446256580287 18:0.932963777966425 19:0.849162011173184 20:1.42942886352 21:0.3611 22:0.375 23:0.1111 30:0.148294 #T0878:MULTICOM-REFINE_TS1
0.09884 1:0.21312 2:0.0754 3:0.565909535506949 4:0.044 5:0.627716049731719 6:0.174597 7:0.560305971303281 8:0.195189 9:0.19741 10:0.215792 11:0.190173 12:0.0718 13:0.683804080320042 14:0.71531991536538 15:0.653631284916201 16:0.653631284916201 17:0.732050270536159 18:0.933660115366725 19:0.826815642458101 20:1.39548188916 21:0.3472 22:0.375 23:0.1944 30:0.156346 #T0878:MULTICOM-REFINE_TS2
0.08794 1:0.18990 2:0.0723978 3:0.569249880229911 4:0.041 5:0.601618283107644 6:0.168423 7:0.538881499583795 8:0.185715 9:0.153739 10:0.181997 11:0.157606 12:0.0672 13:0.671323937748544 14:0.702939479252278 15:0.64804469273743 16:0.634078212290503 17:0.723608716361402 18:0.930438583922113 19:0.82122905027933 20:1.36699516465 21:0.3056 22:0.3194 23:0.0694 30:0.134129 #T0878:MULTICOM-REFINE_TS3
0.09666 1:0.19872 2:0.0698628 3:0.561748239094015 4:0.039 5:0.59633473149051 6:0.153006 7:0.543551365497001 8:0.186684 9:0.242223 10:0.253093 11:0.234836 12:0.0657 13:0.683902790536326 14:0.69358420620071 15:0.64804469273743 16:0.670391061452514 17:0.713739726082449 18:0.927105950144377 19:0.824022346368715 20:1.40209893847 21:0.2639 22:0.2361 23:0.1806 30:0.144841 #T0878:MULTICOM-REFINE_TS4
0.08212 1:0.19026 2:0.0704825 3:0.60299450805747 4:0.037 5:0.59463233294264 6:0.147327 7:0.547879100567241 8:0.158934 9:0.183623 10:0.166603 11:0.207551 12:0.0678 13:0.675758155503579 14:0.682742581355902 15:0.631284916201117 16:0.664804469273743 17:0.70328865601063 18:0.933534574782765 19:0.815642458100559 20:1.38786397873 21:0.2639 22:0.3194 23:0.1389 30:0.141697 #T0878:MULTICOM-REFINE_TS5
0.11119 1:0.36640 2:0.106369 3:0.495808089516565 4:0.070 5:0.695867215746696 6:0.253801 7:0.526974340893683 8:0.325615 9:0.37227 10:0.356084 11:0.280236 12:0.1023 13:0.615992394995705 14:0.797891129102768 15:0.70391061452514 16:0.689944134078212 17:0.809985896283745 18:0.940257624360918 19:0.839385474860335 20:1.61244260294 21:0.6944 22:0.5833 23:0.1667 30:0.218120 #T0878:MUfold1_TS1
0.11047 1:0.31465 2:0.106601 3:0.484360644324706 4:0.071 5:0.680783831475139 6:0.247964 7:0.503039135837431 8:0.349065 9:0.381883 10:0.361291 11:0.290022 12:0.1019 13:0.60168388016014 14:0.797768723660972 15:0.698324022346369 16:0.689944134078212 17:0.808381022980579 18:0.940791709381261 19:0.837988826815642 20:1.61985674802 21:0.6667 22:0.6111 23:0.1667 30:0.214456 #T0878:MUfold1_TS2
0.11119 1:0.36669 2:0.106397 3:0.494568177023347 4:0.071 5:0.692495902777444 6:0.273165 7:0.519054294896549 8:0.300932 9:0.348058 10:0.353135 11:0.272382 12:0.1015 13:0.619113528659462 14:0.80364418486719 15:0.715083798882682 16:0.67877094972067 17:0.814393683308382 18:0.940569755045133 19:0.844972067039106 20:1.61558199169 21:0.6528 22:0.5972 23:0.1667 30:0.216929 #T0878:MUfold1_TS3
0.11047 1:0.35668 2:0.106379 3:0.507517331912977 4:0.070 5:0.682927166293587 6:0.264916 7:0.510285647113594 8:0.32323 9:0.341239 10:0.351279 11:0.271231 12:0.1022 13:0.633656536090272 14:0.800776400230822 15:0.709497206703911 16:0.698324022346369 17:0.813302707207164 18:0.940595410503839 19:0.842178770949721 20:1.63097840693 21:0.7083 22:0.5833 23:0.1806 30:0.221704 #T0878:MUfold1_TS4
0.11192 1:0.36042 2:0.105733 3:0.501471266179195 4:0.070 5:0.687338140380542 6:0.263418 7:0.515005208939406 8:0.292169 9:0.310398 10:0.303287 11:0.226634 12:0.1017 13:0.606221274657083 14:0.797314074877157 15:0.673184357541899 16:0.681564245810056 17:0.809160576039316 18:0.939317740852857 19:0.82122905027933 20:1.6046145306 21:0.6528 22:0.6389 23:0.1667 30:0.215138 #T0878:MUfold1_TS5
0.08576 1:0.27187 2:0.072273 3:0.545231137937792 4:0.041 5:0.773556513159475 6:0.280404 7:0.695959820752774 8:0.264581 9:0.217029 10:0.286759 11:0.262699 12:0.0678 13:0.809081935434883 14:0.802035427632154 15:0.634078212290503 16:0.64804469273743 17:0.812555345370167 18:0.93770223360905 19:0.817039106145251 20:1.47243887505 21:0.1111 22:0.0278 23:0.0417 30:0.118885 #T0878:Pareto-server_TS1
0.08212 1:0.27112 2:0.064581 3:0.559720632536157 4:0.038 5:0.741551658732713 6:0.282832 7:0.671388248182856 8:0.234736 9:0.196975 10:0.272908 11:0.240423 12:0.0617 13:0.784875302048796 14:0.775998041512931 15:0.662011173184358 16:0.628491620111732 17:0.787895661385555 18:0.933507677715599 19:0.817039106145251 20:1.46065465666 21:0.4306 22:0.2222 23:0.0556 30:0.133771 #T0878:Pareto-server_TS2
0.06613 1:0.22105 2:0.0630547 3:0.482405266506996 4:0.035 5:0.746599929110805 6:0.218576 7:0.652851838383578 8:0.185752 9:0.140645 10:0.181938 11:0.179242 12:0.0636 13:0.80990243619196 14:0.803451833458653 15:0.508379888268156 16:0.631284916201117 17:0.81316181818094 18:0.93760495067221 19:0.729050279329609 20:1.35921569275 21:0.0833 22:0 23:0 30:0.098462 #T0878:Pareto-server_TS3
0.08285 1:0.30671 2:0.0715701 3:0.490702617647997 4:0.040 5:0.758727677757389 6:0.268378 7:0.683209004711274 8:0.296442 9:0.276126 10:0.292386 11:0.274172 12:0.0680 13:0.811369987627724 14:0.796002588000769 15:0.659217877094972 16:0.639664804469274 17:0.804030676816465 18:0.938217122589854 19:0.807262569832402 20:1.46228639236 21:0.2778 22:0.25 23:0.0694 30:0.137623 #T0878:Pareto-server_TS4
0.07122 1:0.19724 2:0.0684482 3:0.547307266518252 4:0.035 5:0.747617970296911 6:0.249697 7:0.66567053587519 8:0.206031 9:0.13787 10:0.19334 11:0.173143 12:0.0669 13:0.780366046663282 14:0.792400370713624 15:0.606145251396648 16:0.583798882681564 17:0.802919753264299 18:0.936847602598242 19:0.797486033519553 20:1.47673321208 21:0.0694 22:0.1111 23:0.0417 30:0.108445 #T0878:Pareto-server_TS5
0.0952 1:0.34733 2:0.0811555 3:0.480481440795372 4:0.042 5:0.727277019099132 6:0.23921 7:0.575842230989711 8:0.258053 9:0.199562 10:0.261239 11:0.215351 12:0.0794 13:0.654526898161727 14:0.788885585884904 15:0.494413407821229 16:0.692737430167598 17:0.801474376860486 18:0.942543002405064 19:0.722067039106145 20:1.5322391446 21:0.3889 22:0.5556 23:0.3194 30:0.186049 #T0878:PhyreTopoAlpha_TS1
0.09593 1:0.25810 2:0.0763387 3:0.435415652948664 4:0.042 5:0.69601822859874 6:0.225109 7:0.541526696809378 8:0.294811 9:0.267205 10:0.284545 11:0.260516 12:0.0720 13:0.63721553814934 14:0.789445153618829 15:0.636871508379888 16:0.662011173184358 17:0.802697421746772 18:0.936458471665402 19:0.794692737430168 20:1.48833123555 21:0.4028 22:0.4722 23:0.375 30:0.176807 #T0878:PhyreTopoAlpha_TS2
0.0952 1:0.20495 2:0.070508 3:0.489013300832959 4:0.038 5:0.635868028900887 6:0.217359 7:0.542873263436569 8:0.244711 9:0.274559 10:0.335008 11:0.273074 12:0.0576 13:0.703164384520213 14:0.734625002185811 15:0.541899441340782 16:0.608938547486033 17:0.749881900412173 18:0.912701242202799 19:0.733240223463687 20:1.53377730501 21:0.4583 22:0.5278 23:0.25 30:0.168949 #T0878:PhyreTopoAlpha_TS3
0.07776 1:0.21685 2:0.0676796 3:0.4953143416943 4:0.037 5:0.608036986722837 6:0.188972 7:0.513426253142994 8:0.181284 9:0.119122 10:0.223435 11:0.155378 12:0.0593 13:0.667705158688211 14:0.71727840243412 15:0.634078212290503 16:0.597765363128492 17:0.732281985006143 18:0.906394631791714 19:0.808659217877095 20:1.49146470077 21:0.3194 22:0.4722 23:0.3056 30:0.163925 #T0878:PhyreTopoAlpha_TS4
0.11991 1:0.22616 2:0.0726051 3:0.492573572262936 4:0.036 5:0.628923347403892 6:0.168459 7:0.45371082520231 8:0.230968 9:0.32894 10:0.344789 11:0.272439 12:0.0710 13:0.554965362093788 14:0.767132390228549 15:0.709497206703911 16:0.695530726256983 17:0.775374950969717 18:0.937454143024465 19:0.853351955307263 20:1.38098427293 21:0.4028 22:0.7917 23:0.3889 30:0.177724 #T0878:PhyreTopoAlpha_TS5
0.11701 1:0.33415 2:0.085873 3:0.571099260026364 4:0.047 5:0.733412877719441 6:0.231242 7:0.63017507980846 8:0.364926 9:0.34611 10:0.375225 11:0.310187 12:0.0790 13:0.698550835761386 14:0.798205885953101 15:0.709497206703911 16:0.706703910614525 17:0.807500961708319 18:0.936627905377263 19:0.854748603351955 20:1.51060480181 21:0.5972 22:0.5 23:0.2917 30:0.194697 #T0878:QUARK_TS1
0.11119 1:0.26674 2:0.0888387 3:0.493685570812562 4:0.049 5:0.726479105328639 6:0.215418 7:0.630401518892293 8:0.304822 9:0.310589 10:0.324336 11:0.272895 12:0.0809 13:0.682110820456092 14:0.79810096700299 15:0.737430167597765 16:0.634078212290503 17:0.807251117891351 18:0.940430130921662 19:0.863128491620112 20:1.4987591183 21:0.5972 22:0.6806 23:0.4583 30:0.208622 #T0878:QUARK_TS2
0.16279 1:0.32347 2:0.104731 3:0.57459003154699 4:0.065 5:0.781959959589676 6:0.256085 7:0.665435967784843 8:0.313269 9:0.333264 10:0.308953 11:0.294846 12:0.0886 13:0.687270029761949 14:0.821427946911011 15:0.715083798882682 16:0.659217877094972 17:0.829939033420876 18:0.941028178708142 19:0.857541899441341 20:1.5278986547 21:0.4861 22:0.6806 23:0.3472 30:0.211484 #T0878:QUARK_TS3
0.09448 1:0.35260 2:0.0806504 3:0.566747371837477 4:0.045 5:0.764852164600316 6:0.289524 7:0.695933715727416 8:0.371179 9:0.396849 10:0.385886 11:0.368901 12:0.0738 13:0.750503824090355 14:0.797034291010195 15:0.810055865921788 16:0.673184357541899 17:0.806822543082503 18:0.94051933068891 19:0.905027932960894 20:1.56911818722 21:0.6806 22:0.6944 23:0.125 30:0.186047 #T0878:QUARK_TS4
0.1032 1:0.27156 2:0.0845686 3:0.514335315658355 4:0.047 5:0.718068377258295 6:0.207027 7:0.620932979944906 8:0.31477 9:0.324661 10:0.314252 11:0.307529 12:0.0746 13:0.697790484216043 14:0.788483396576145 15:0.720670391061452 16:0.670391061452514 17:0.799882993859182 18:0.939307196120349 19:0.856145251396648 20:1.4686413724 21:0.6389 22:0.75 23:0.1944 30:0.185197 #T0878:QUARK_TS5
0.06541 1:0.16809 2:0.0694898 3:0.470980845824983 4:0.042 5:0.652368195345787 6:0.183482 7:0.533901935097701 8:0.114414 9:0.0667156 10:0.0902618 11:0.0875258 12:0.0637 13:0.650818490820545 14:0.762935632224107 15:0.662011173184358 16:0.572625698324022 17:0.767943504931633 18:0.929615492553986 19:0.828212290502793 20:1.38873361929 21:0.0139 22:0 23:0.0278 30:0.098854 #T0878:RBO_Aleph_TS1
0.09956 1:0.18437 2:0.070635 3:0.587901694552759 4:0.037 5:0.521847754603054 6:0.114274 7:0.454828103412026 8:0.149523 9:0.196805 10:0.243719 11:0.209709 12:0.0586 13:0.619844401135689 14:0.668508577124172 15:0.673184357541899 16:0.603351955307263 17:0.683030619442066 18:0.903054841612401 19:0.835195530726257 20:1.44676586866 21:0.3194 22:0.5833 23:0.4306 30:0.183764 #T0878:RaptorX-Contact_TS1
0.10828 1:0.20549 2:0.0721255 3:0.601192865744765 4:0.038 5:0.547566103748253 6:0.154913 7:0.482262889967304 8:0.195091 9:0.241016 10:0.296016 11:0.272674 12:0.0589 13:0.652273982637126 14:0.676569849791036 15:0.706703910614525 16:0.606145251396648 17:0.694172639912342 18:0.904434033984925 19:0.853351955307263 20:1.45839292258 21:0.3472 22:0.5694 23:0.5 30:0.194725 #T0878:RaptorX-Contact_TS2
0.0952 1:0.19891 2:0.0688927 3:0.568478473874089 4:0.035 5:0.510799718184526 6:0.114681 7:0.443090690214453 8:0.161183 9:0.254497 10:0.288706 11:0.262654 12:0.0569 13:0.624929093905724 14:0.665430954587581 15:0.720670391061452 16:0.608938547486033 17:0.68125853079007 18:0.903053807061157 19:0.860335195530726 20:1.41688611056 21:0.3056 22:0.5694 23:0.5278 30:0.191790 #T0878:RaptorX-Contact_TS3
0.11265 1:0.18404 2:0.0718336 3:0.60228627413459 4:0.038 5:0.530329584224002 6:0.119964 7:0.458466883780003 8:0.176358 9:0.267174 10:0.264858 11:0.270979 12:0.0590 13:0.618437966658875 14:0.676692255232833 15:0.675977653631285 16:0.581005586592179 17:0.695271801173723 18:0.906450903967394 19:0.837988826815642 20:1.43609054241 21:0.2917 22:0.6111 23:0.5 30:0.190891 #T0878:RaptorX-Contact_TS4
0.12645 1:0.20490 2:0.0735036 3:0.582650997720233 4:0.038 5:0.525844826613891 6:0.14685 7:0.450943608994328 8:0.215934 9:0.279341 10:0.299503 11:0.309556 12:0.0611 13:0.641195584690537 14:0.673544686729501 15:0.701117318435754 16:0.614525139664804 17:0.693810215435233 18:0.90354398010488 19:0.850558659217877 20:1.41310597743 21:0.3056 22:0.7083 23:0.4583 30:0.193350 #T0878:RaptorX-Contact_TS5
0.13517 1:0.32927 2:0.0966321 3:0.604805138456611 4:0.063 5:0.696283028300437 6:0.262286 7:0.632681455302972 8:0.311637 9:0.280931 10:0.381309 11:0.304194 12:0.0774 13:0.767537366208947 14:0.751971601937503 15:0.720670391061452 16:0.64804469273743 17:0.765107800353807 18:0.928664781860153 19:0.846368715083799 20:1.59345179152 21:0.5556 22:0.6528 23:0.2639 30:0.216557 #T0878:RaptorX_TS1
0.20349 1:0.33017 2:0.117472 3:0.536569828989291 4:0.081 5:0.78457171939023 6:0.263319 7:0.696297635674382 8:0.351344 9:0.31029 10:0.36016 11:0.348386 12:0.1108 13:0.754070270358796 14:0.812772133526851 15:0.695530726256983 16:0.631284916201117 17:0.821945800643087 18:0.941762280331239 19:0.835195530726257 20:1.51563488328 21:0.2639 22:0.4306 23:0.1806 30:0.204263 #T0878:Seok-server_TS1
0.2064 1:0.31427 2:0.117669 3:0.514900354185182 4:0.081 5:0.798234888148066 6:0.257009 7:0.711904751842889 8:0.338999 9:0.328007 10:0.347119 11:0.339756 12:0.1108 13:0.777454318609183 14:0.815919702030182 15:0.656424581005587 16:0.622905027932961 17:0.823178399806003 18:0.942110913141499 19:0.814245810055866 20:1.51197067183 21:0.2778 22:0.4583 23:0.1944 30:0.205351 #T0878:Seok-server_TS2
0.20276 1:0.31523 2:0.117302 3:0.494800980400684 4:0.080 5:0.791360982673398 6:0.263853 7:0.704854552042839 8:0.318538 9:0.299047 10:0.314492 11:0.322429 12:0.1104 13:0.782043971455924 14:0.814608215153794 15:0.701117318435754 16:0.622905027932961 17:0.823065206218856 18:0.941694051366207 19:0.842178770949721 20:1.49850609271 21:0.2639 22:0.4444 23:0.1944 30:0.202815 #T0878:Seok-server_TS3
0.2064 1:0.30901 2:0.117105 3:0.505561954095267 4:0.080 5:0.791489942320717 6:0.25592 7:0.705854169090956 8:0.318283 9:0.273226 10:0.30036 11:0.307701 12:0.1104 13:0.772019896882812 14:0.813786350044591 15:0.673184357541899 16:0.608938547486033 17:0.822521373071163 18:0.941893770753306 19:0.824022346368715 20:1.51324467892 21:0.25 22:0.4583 23:0.1944 30:0.202391 #T0878:Seok-server_TS4
0.2064 1:0.29392 2:0.117426 3:0.516815567024604 4:0.080 5:0.789195530822329 6:0.249564 7:0.703785964094775 8:0.330824 9:0.286411 10:0.343019 11:0.325443 12:0.1108 13:0.760053851410603 14:0.814083620403238 15:0.689944134078212 16:0.61731843575419 17:0.823124757615985 18:0.942158454106345 19:0.835195530726257 20:1.54350417841 21:0.2778 22:0.4444 23:0.1944 30:0.203800 #T0878:Seok-server_TS5
0.13517 1:0.34059 2:0.0966321 3:0.604805138456611 4:0.063 5:0.696283028300437 6:0.262286 7:0.632681455302972 8:0.311637 9:0.280931 10:0.381309 11:0.304194 12:0.0774 13:0.767537366208947 14:0.751971601937503 15:0.720670391061452 16:0.64804469273743 17:0.765107800353807 18:0.928664781860153 19:0.846368715083799 20:1.59345179152 21:0.5556 22:0.6528 23:0.2639 30:0.217577 #T0878:ToyPred_email_TS1
0.0843 1:0.18949 2:0.0693467 3:0.490846734024444 4:0.041 5:0.737818016519596 6:0.211903 7:0.654974306631826 8:0.194061 9:0.141656 10:0.18161 11:0.215842 12:0.0670 13:0.762719548344929 14:0.795670344658751 15:0.667597765363129 16:0.553072625698324 17:0.804254070248492 18:0.938082702446115 19:0.812849162011173 20:1.37635303887 21:0.0417 22:0.0139 23:0.0139 30:0.101167 #T0878:YASARA_TS1
0.10029 1:0.27953 2:0.0810321 3:0.463558426058151 4:0.045 5:0.681187249696172 6:0.190009 7:0.533823284804641 8:0.274971 9:0.279614 10:0.276853 11:0.238406 12:0.0787 13:0.630584683092563 14:0.791788343504643 15:0.662011173184358 16:0.622905027932961 17:0.79898024247224 18:0.940273532248451 19:0.815642458100559 20:1.46603368889 21:0.5 22:0.3889 23:0.0972 30:0.159471 #T0878:ZHOU-SPARKS-X_TS1
0.09448 1:0.21653 2:0.0678657 3:0.464079462188383 4:0.038 5:0.687304960118073 6:0.161184 7:0.529274264603661 8:0.152631 9:0.101118 10:0.116285 11:0.116748 12:0.0680 13:0.640639948902947 14:0.793134803364401 15:0.695530726256983 16:0.603351955307263 17:0.802437319156349 18:0.939995878689482 19:0.840782122905028 20:1.43935982482 21:0.3194 22:0.3889 23:0.0694 30:0.129785 #T0878:ZHOU-SPARKS-X_TS2
0.1032 1:0.31086 2:0.0779934 3:0.488682430098867 4:0.042 5:0.699818689972956 6:0.238879 7:0.555580836508509 8:0.254231 9:0.210397 10:0.232109 11:0.195314 12:0.0727 13:0.657840762406147 14:0.785790476856628 15:0.662011173184358 16:0.687150837988827 17:0.799030416824644 18:0.942293408466863 19:0.815642458100559 20:1.49904678718 21:0.3611 22:0.3611 23:0.2222 30:0.162619 #T0878:ZHOU-SPARKS-X_TS3
0.06977 1:0.23516 2:0.0635219 3:0.480432833496807 4:0.032 5:0.651501445116415 6:0.209344 7:0.539107561551202 8:0.244968 9:0.275166 10:0.2911 11:0.272314 12:0.0647 13:0.668803849549551 14:0.759420847395387 15:0.670391061452514 16:0.639664804469274 17:0.768306394642494 18:0.93627945983124 19:0.831005586592179 20:1.48072966158 21:0.3333 22:0.3472 23:0.1806 30:0.143872 #T0878:ZHOU-SPARKS-X_TS4
0.11337 1:0.24161 2:0.0769343 3:0.507808975704367 4:0.043 5:0.696564019632332 6:0.225176 7:0.52436312628187 8:0.284444 9:0.230603 10:0.290471 11:0.232104 12:0.0719 13:0.602579269663507 14:0.802787346774617 15:0.631284916201117 16:0.650837988826816 17:0.811346284081214 18:0.942031115247156 19:0.80586592178771 20:1.49440353358 21:0.4861 22:0.5417 23:0.1111 30:0.154238 #T0878:ZHOU-SPARKS-X_TS5
0.13081 1:0.41307 2:0.105733 3:0.586534038667874 4:0.066 5:0.791214910364738 6:0.297399 7:0.704883632100164 8:0.393267 9:0.41968 10:0.424064 11:0.393177 12:0.0930 13:0.74420542742417 14:0.807421267071188 15:0.73463687150838 16:0.684357541899441 17:0.818647516361507 18:0.943143681588779 19:0.86731843575419 20:1.57417719866 21:0.5556 22:0.5556 23:0.2778 30:0.221176 #T0878:Zhang-Server_TS1
0.11047 1:0.56304 2:0.0896642 3:0.624459329079427 4:0.051 5:0.785362403831835 6:0.296077 7:0.694805961992294 8:0.433376 9:0.441081 10:0.423075 11:0.403725 12:0.0819 13:0.731012576247315 14:0.811513106125518 15:0.743016759776536 16:0.743016759776536 17:0.824778148153239 18:0.943863520775265 19:0.871508379888268 20:1.55507466768 21:0.5972 22:0.6667 23:0.3889 30:0.232230 #T0878:Zhang-Server_TS2
0.10392 1:0.34463 2:0.0842774 3:0.630947294850338 4:0.045 5:0.740604733063691 6:0.284149 7:0.64384891582782 8:0.374035 9:0.315178 10:0.38758 11:0.301376 12:0.0776 13:0.688897557257136 14:0.791386154195884 15:0.681564245810056 16:0.720670391061452 17:0.804083971927335 18:0.937112170469731 19:0.840782122905028 20:1.5827060723 21:0.5833 22:0.6806 23:0.4167 30:0.210827 #T0878:Zhang-Server_TS3
0.10465 1:0.34856 2:0.0861073 3:0.630768982812971 4:0.047 5:0.773216319394073 6:0.288639 7:0.694237936822593 8:0.353437 9:0.34462 10:0.362671 11:0.320916 12:0.0774 13:0.728347325965551 14:0.796824453109973 15:0.698324022346369 16:0.723463687150838 17:0.810805409229407 18:0.938516253799603 19:0.844972067039106 20:1.60824676959 21:0.625 22:0.7361 23:0.3333 30:0.208800 #T0878:Zhang-Server_TS4
0.19913 1:0.34860 2:0.10069 3:0.58061469301421 4:0.061 5:0.762190021364032 6:0.263975 7:0.674819361618138 8:0.314575 9:0.325472 10:0.304654 11:0.298221 12:0.0957 13:0.724485121258727 14:0.805235455610541 15:0.712290502793296 16:0.67877094972067 17:0.817087575777145 18:0.942713467036087 19:0.856145251396648 20:1.51706677437 21:0.5278 22:0.7222 23:0.2361 30:0.208056 #T0878:Zhang-Server_TS5
0.08721 1:0.22668 2:0.0863964 3:0.450076296403555 4:0.053 5:0.626862565040807 6:0.195194 7:0.510549714277133 8:0.199896 9:0.244865 10:0.248599 11:0.188904 12:0.0847 13:0.618274268494766 14:0.760085334079424 15:0.608938547486033 16:0.631284916201117 17:0.77271703067001 18:0.934740969817175 19:0.789106145251397 20:1.49452682379 21:0.4861 22:0.5417 23:0.1667 30:0.175809 #T0878:chuo-u-server_TS1
0.09084 1:0.26209 2:0.088008 3:0.510055997313466 4:0.052 5:0.654459691380412 6:0.217807 7:0.53251229307726 8:0.28456 9:0.335911 10:0.321408 11:0.258269 12:0.0903 13:0.643907584607162 14:0.773392554251841 15:0.628491620111732 16:0.670391061452514 17:0.786388141567996 18:0.937983954124885 19:0.801675977653631 20:1.5043209373 21:0.3611 22:0.5 23:0.1806 30:0.176550 #T0878:chuo-u-server_TS2
0.09012 1:0.21339 2:0.0967723 3:0.457145673686072 4:0.064 5:0.653813716596934 6:0.226308 7:0.509735178925418 8:0.23832 9:0.277257 10:0.228894 11:0.197905 12:0.0935 13:0.61530469893384 14:0.780859286201409 15:0.622905027932961 16:0.58659217877095 17:0.793437719312022 18:0.937051880650569 19:0.798882681564246 20:1.50834772132 21:0.4444 22:0.4028 23:0.1944 30:0.181139 #T0878:chuo-u-server_TS3
0.09884 1:0.21258 2:0.0811277 3:0.473355781377674 4:0.049 5:0.61037521577792 6:0.198635 7:0.505804424563842 8:0.220981 9:0.295868 10:0.2717 11:0.242302 12:0.0708 13:0.61918037765963 14:0.745414167555563 15:0.67877094972067 16:0.625698324022346 17:0.755110380451576 18:0.931826043006241 19:0.833798882681564 20:1.5113029825 21:0.3472 22:0.3333 23:0.125 30:0.153936 #T0878:chuo-u-server_TS4
0.09012 1:0.21339 2:0.0967723 3:0.457145673686072 4:0.064 5:0.653813716596934 6:0.226308 7:0.509735178925418 8:0.23832 9:0.277257 10:0.228894 11:0.197905 12:0.0935 13:0.61530469893384 14:0.780859286201409 15:0.622905027932961 16:0.58659217877095 17:0.793437719312022 18:0.937051880650569 19:0.798882681564246 20:1.50834772132 21:0.4444 22:0.4028 23:0.1944 30:0.181139 #T0878:chuo-u-server_TS5
0.08721 1:0.22668 2:0.0863964 3:0.450076296403555 4:0.053 5:0.626862565040807 6:0.195194 7:0.510549714277133 8:0.199896 9:0.244865 10:0.248599 11:0.188904 12:0.0847 13:0.618274268494766 14:0.760085334079424 15:0.608938547486033 16:0.631284916201117 17:0.77271703067001 18:0.934740969817175 19:0.789106145251397 20:1.49452682379 21:0.4861 22:0.5417 23:0.1667 30:0.175809 #T0878:chuo-u2_TS1
0.09084 1:0.26209 2:0.088008 3:0.510055997313466 4:0.052 5:0.654459691380412 6:0.217807 7:0.53251229307726 8:0.28456 9:0.335911 10:0.321408 11:0.258269 12:0.0903 13:0.643907584607162 14:0.773392554251841 15:0.628491620111732 16:0.670391061452514 17:0.786388141567996 18:0.937983954124885 19:0.801675977653631 20:1.5043209373 21:0.3611 22:0.5 23:0.1806 30:0.176550 #T0878:chuo-u2_TS2
0.09012 1:0.21339 2:0.0967723 3:0.457145673686072 4:0.064 5:0.653813716596934 6:0.226308 7:0.509735178925418 8:0.23832 9:0.277257 10:0.228894 11:0.197905 12:0.0935 13:0.61530469893384 14:0.780859286201409 15:0.622905027932961 16:0.58659217877095 17:0.793437719312022 18:0.937051880650569 19:0.798882681564246 20:1.50834772132 21:0.4444 22:0.4028 23:0.1944 30:0.181139 #T0878:chuo-u2_TS3
0.09884 1:0.21258 2:0.0811277 3:0.473355781377674 4:0.049 5:0.61037521577792 6:0.198635 7:0.505804424563842 8:0.220981 9:0.295868 10:0.2717 11:0.242302 12:0.0708 13:0.61918037765963 14:0.745414167555563 15:0.67877094972067 16:0.625698324022346 17:0.755110380451576 18:0.931826043006241 19:0.833798882681564 20:1.5113029825 21:0.3472 22:0.3333 23:0.125 30:0.153936 #T0878:chuo-u2_TS4
0.09012 1:0.21339 2:0.0967723 3:0.457145673686072 4:0.064 5:0.653813716596934 6:0.226308 7:0.509735178925418 8:0.23832 9:0.277257 10:0.228894 11:0.197905 12:0.0935 13:0.61530469893384 14:0.780859286201409 15:0.622905027932961 16:0.58659217877095 17:0.793437719312022 18:0.937051880650569 19:0.798882681564246 20:1.50834772132 21:0.4444 22:0.4028 23:0.1944 30:0.181139 #T0878:chuo-u2_TS5
