0.23246 1:0.27205 2:0.204105 3:0.659040237633184 4:0.138 5:0.517874602803392 6:0.111436 7:0.490323578976641 8:-0.0211829 9:-0.119515 10:-0.0373695 11:-0.0718857 12:0.2282 13:0.83694130234729 14:0.701304254864229 15:0.431034482758621 16:0.543103448275862 17:0.707031688337721 18:0.825705748305432 19:0.689655172413793 20:1.21983096654 21:0.2174 22:0.0435 23:0.3043 30:0.290824 #T0885:ACOMPMOD_TS1
0.57018 1:0.50555 2:0.525348 3:0.726918723556906 4:0.391 5:0.727291951922792 6:0.2986 7:0.75994863671275 8:0.483548 9:0.377066 10:0.344076 11:0.40512 12:0.5351 13:0.89595454685553 14:0.742195852041907 15:0.681034482758621 16:0.706896551724138 17:0.750226141137614 18:0.867720965482593 19:0.836206896551724 20:1.38413806517 21:0.4783 22:0.3478 23:0.6957 30:0.536930 #T0885:MULTICOM-CLUSTER_TS2
0.59211 1:0.43321 2:0.55183 3:0.723518741663879 4:0.427 5:0.711874500066712 6:0.32588 7:0.725703643333863 8:0.401499 9:0.370079 10:0.35903 11:0.370753 12:0.5659 13:0.870191820811666 14:0.747861877271755 15:0.698275862068966 16:0.663793103448276 17:0.749680098503119 18:0.872638368273073 19:0.831896551724138 20:1.39258720918 21:0.6087 22:0.3478 23:0.6957 30:0.548720 #T0885:MULTICOM-CLUSTER_TS3
0.59649 1:0.47359 2:0.55322 3:0.739929227495173 4:0.432 5:0.713695496375308 6:0.330117 7:0.724161518750993 8:0.456702 9:0.38272 10:0.35806 11:0.394902 12:0.5653 13:0.876777639324918 14:0.744280521701946 15:0.732758620689655 16:0.689655172413793 17:0.749000775523569 18:0.871950630010759 19:0.857758620689655 20:1.41416703045 21:0.6087 22:0.3913 23:0.7391 30:0.560022 #T0885:MULTICOM-CLUSTER_TS4
0.5943 1:0.45284 2:0.552432 3:0.729321780226049 4:0.428 5:0.711855493818009 6:0.329581 7:0.724791429763229 8:0.426846 9:0.362838 10:0.350623 11:0.370644 12:0.5656 13:0.883329774165283 14:0.749412016249733 15:0.732758620689655 16:0.646551724137931 17:0.755574190494368 18:0.872333322349093 19:0.857758620689655 20:1.41164365439 21:0.5217 22:0.3913 23:0.7826 30:0.557275 #T0885:MULTICOM-CLUSTER_TS5
0.58333 1:0.50500 2:0.538536 3:0.727705979126979 4:0.408 5:0.73751689551398 6:0.27178 7:0.747937911104931 8:0.523276 9:0.478334 10:0.477848 11:0.475168 12:0.5501 13:0.900042159629788 14:0.764378875347445 15:0.698275862068966 16:0.681034482758621 17:0.77117182390028 18:0.870248615702625 19:0.844827586206897 20:1.37894810161 21:0.5652 22:0.3478 23:0.8261 30:0.555233 #T0885:MULTICOM-CONSTRUCT_TS1
0.60307 1:0.43357 2:0.545884 3:0.730655938348409 4:0.423 5:0.706289434577638 6:0.32153 7:0.713468808530643 8:0.41819 9:0.386826 10:0.379879 11:0.370875 12:0.5605 13:0.871431181834593 14:0.745616848407099 15:0.724137931034483 16:0.646551724137931 17:0.748466146212209 18:0.873720712279941 19:0.853448275862069 20:1.38501927831 21:0.5217 22:0.3913 23:0.7826 30:0.550381 #T0885:MULTICOM-CONSTRUCT_TS2
0.58333 1:0.49322 2:0.543297 3:0.730058654470093 4:0.415 5:0.705255909731076 6:0.314416 7:0.709920887494041 8:0.423011 9:0.368362 10:0.376698 11:0.385348 12:0.5547 13:0.879935098387146 14:0.753207184092367 15:0.75 16:0.681034482758621 17:0.756115316550978 18:0.874180794810344 19:0.866379310344828 20:1.39935729718 21:0.5217 22:0.3913 23:0.7391 30:0.551200 #T0885:MULTICOM-CONSTRUCT_TS3
0.54386 1:0.45684 2:0.519804 3:0.702579902699644 4:0.393 5:0.737354721513921 6:0.264934 7:0.756455482149478 8:0.39313 9:0.288617 10:0.326232 11:0.326647 12:0.5338 13:0.900889535165314 14:0.75550566602523 15:0.698275862068966 16:0.637931034482759 17:0.761313561526807 18:0.871025696911323 19:0.84051724137931 20:1.34897414434 21:0.3913 22:0.3478 23:0.7826 30:0.526347 #T0885:MULTICOM-CONSTRUCT_TS4
0.60965 1:0.44242 2:0.542889 3:0.714565639102273 4:0.411 5:0.688487967133158 6:0.269683 7:0.69521677836485 8:0.459616 9:0.457928 10:0.462226 11:0.477186 12:0.5520 13:0.888339394926754 14:0.740431900791105 15:0.818965517241379 16:0.655172413793103 17:0.747982353142349 18:0.869953287967026 19:0.900862068965517 20:1.38701167817 21:0.4348 22:0.2174 23:0.7391 30:0.552918 #T0885:MULTICOM-CONSTRUCT_TS5
0.68421 1:0.57648 2:0.573583 3:0.730678950871389 4:0.442 5:0.797223079172473 6:0.384592 7:0.828292428823031 8:0.588598 9:0.502894 10:0.460012 11:0.501204 12:0.5840 13:0.923923003086569 14:0.78330126149241 15:0.78448275862069 16:0.75 17:0.789051372482582 18:0.877616824422259 19:0.866379310344828 20:1.42826867134 21:0.4783 22:0.3478 23:0.7826 30:0.574946 #T0885:MULTICOM-NOVEL_TS1
0.35307 1:0.64187 2:0.312076 3:0.722783382647686 4:0.196 5:0.781729293629733 6:0.398668 7:0.830816081691297 8:0.556964 9:0.519149 10:0.511396 11:0.49846 12:0.3681 13:0.933229383610802 14:0.769456916827026 15:0.836206896551724 16:0.706896551724138 17:0.779495788910408 18:0.868300096589425 19:0.90948275862069 20:1.41479364564 21:0.4783 22:0.4783 23:0 30:0.402706 #T0885:MULTICOM-NOVEL_TS2
0.33772 1:0.41127 2:0.291524 3:0.718324635294127 4:0.181 5:0.68421023115753 6:0.264002 7:0.638474224402776 8:0.458472 9:0.47365 10:0.390136 11:0.4196 12:0.3595 13:0.844852232148754 14:0.785065212743211 15:0.870689655172414 16:0.637931034482759 17:0.788131809886452 18:0.876446991004761 19:0.90948275862069 20:1.37329940251 21:0.5217 22:0.4783 23:0.087 30:0.380434 #T0885:MULTICOM-NOVEL_TS3
0.58772 1:0.50537 2:0.487257 3:0.722797682610525 4:0.351 5:0.747257319654876 6:0.331155 7:0.782194672519731 8:0.537664 9:0.49852 10:0.509905 11:0.496155 12:0.5121 13:0.89816699176181 14:0.764806499893094 15:0.836206896551724 16:0.689655172413793 17:0.770240581609944 18:0.8710093908951 19:0.90948275862069 20:1.42830560448 21:0.5652 22:0.5217 23:0.6522 30:0.531401 #T0885:MULTICOM-NOVEL_TS4
0.72807 1:0.46898 2:0.503167 3:0.708399229961206 4:0.373 5:0.710808867561598 6:0.319939 7:0.735138988558716 8:0.44764 9:0.389574 10:0.385283 11:0.397136 12:0.5139 13:0.894253631452185 14:0.740592259995724 15:0.741379310344828 16:0.655172413793103 17:0.742385585442415 18:0.855422778076761 19:0.862068965517241 20:1.39161866588 21:0.4783 22:0.7826 23:0.913 30:0.543438 #T0885:MULTICOM-NOVEL_TS5
0.38816 1:0.46737 2:0.327102 3:0.712109454756622 4:0.198 5:0.71849541628369 6:0.342038 7:0.729358316846761 8:0.334358 9:0.405054 10:0.345509 11:0.327445 12:0.3606 13:0.883997503445421 14:0.744547787042976 15:0.646551724137931 16:0.672413793103448 17:0.752384487226096 18:0.868341147338113 19:0.818965517241379 20:1.32192492681 21:0.2609 22:0.2174 23:0.1304 30:0.378858 #T0885:MULTICOM-REFINE_TS1
0.32675 1:0.51880 2:0.300385 3:0.716882990696122 4:0.174 5:0.709619100090432 6:0.292819 7:0.716712766168759 8:0.43012 9:0.425104 10:0.381151 11:0.381894 12:0.3463 13:0.877888209833871 14:0.747006628180457 15:0.612068965517241 16:0.732758620689655 17:0.755133951351839 18:0.87007439616237 19:0.801724137931034 20:1.30768159842 21:0.3043 22:0.1739 23:0.1739 30:0.371208 #T0885:MULTICOM-REFINE_TS2
0.30263 1:0.50510 2:0.26596 3:0.73681865412159 4:0.169 5:0.715700974071219 6:0.302461 7:0.698615336352561 8:0.434622 9:0.390187 10:0.459396 11:0.357686 12:0.3271 13:0.880434079070771 14:0.749946546931794 15:0.646551724137931 16:0.698275862068966 17:0.757493610762565 18:0.869779375981079 19:0.814655172413793 20:1.27863086513 21:0.2609 22:0.3913 23:0.087 30:0.352038 #T0885:MULTICOM-REFINE_TS3
0.29825 1:0.53659 2:0.268214 3:0.735806008408757 4:0.174 5:0.714413802146648 6:0.221388 7:0.723915554716881 8:0.35858 9:0.304121 10:0.372173 11:0.324006 12:0.3248 13:0.892816241254354 14:0.757376523412444 15:0.724137931034483 16:0.71551724137931 17:0.764801103769478 18:0.865044569551979 19:0.853448275862069 20:1.36227410273 21:0.3043 22:0.3478 23:0 30:0.355281 #T0885:MULTICOM-REFINE_TS4
0.29825 1:0.54610 2:0.26261 3:0.735290546834367 4:0.165 5:0.702244401258636 6:0.347688 7:0.714511116650776 8:0.460285 9:0.392398 10:0.460519 11:0.426066 12:0.3184 13:0.895118729443053 14:0.73059653624118 15:0.732758620689655 16:0.698275862068966 17:0.741695815299203 18:0.854231884851374 19:0.857758620689655 20:1.39553158121 21:0.3043 22:0.3478 23:0.0435 30:0.360011 #T0885:MULTICOM-REFINE_TS5
0.61184 1:0.53406 2:0.521448 3:0.713003249784932 4:0.394 5:0.712978489340884 6:0.292463 7:0.635573478401928 8:0.399856 9:0.403032 10:0.395282 11:0.35302 12:0.5312 13:0.836699462382162 14:0.792281376951037 15:0.71551724137931 16:0.698275862068966 17:0.794529618600647 18:0.884082889755867 19:0.849137931034483 20:1.38172379675 21:0.6087 22:0.8261 23:0.7391 30:0.538993 #T0885:MUfold1_TS1
0.64035 1:0.52469 2:0.544298 3:0.711619562652209 4:0.417 5:0.754832707808284 6:0.33149 7:0.710379903993856 8:0.446935 9:0.426409 10:0.453701 11:0.401764 12:0.5511 13:0.849340196289952 14:0.788753474449433 15:0.732758620689655 16:0.724137931034483 17:0.790923667645204 18:0.882876108540627 19:0.857758620689655 20:1.43520465876 21:0.6522 22:0.7826 23:0.7391 30:0.555263 #T0885:MUfold1_TS2
0.51974 1:0.56028 2:0.492315 3:0.726535370910732 4:0.358 5:0.73857859782222 6:0.318831 7:0.73599436655808 8:0.529569 9:0.481569 10:0.497848 11:0.512072 12:0.5157 13:0.884155684615147 14:0.777261064785119 15:0.767241379310345 16:0.706896551724138 17:0.778711669231241 18:0.878269780518771 19:0.875 20:1.38118595525 21:0.6087 22:0.3913 23:0.6522 30:0.529124 #T0885:MUfold1_TS3
0.63596 1:0.54629 2:0.543884 3:0.723765344996547 4:0.415 5:0.72426595987636 6:0.331261 7:0.655240706936278 8:0.469162 9:0.42362 10:0.420504 11:0.390322 12:0.5497 13:0.841396023125052 14:0.794259140474663 15:0.732758620689655 16:0.71551724137931 17:0.796118621358152 18:0.882962277417708 19:0.857758620689655 20:1.42044272374 21:0.6522 22:0.7826 23:0.7391 30:0.556232 #T0885:MUfold1_TS4
0.50658 1:0.51969 2:0.479038 3:0.696981041090328 4:0.348 5:0.753248613796068 6:0.303492 7:0.749563316912972 8:0.468538 9:0.430658 10:0.447683 11:0.454769 12:0.5043 13:0.893515232505405 14:0.781751122514432 15:0.706896551724138 16:0.681034482758621 17:0.78329362184631 18:0.876627420953967 19:0.844827586206897 20:1.37725436538 21:0.6087 22:0.3913 23:0.6522 30:0.515229 #T0885:MUfold1_TS5
0.27632 1:0.46770 2:0.255481 3:0.711177116119865 4:0.132 5:0.768672821478341 6:0.296125 7:0.78904564979607 8:0.409713 9:0.318795 10:0.377633 11:0.309905 12:0.3225 13:0.910589552337383 14:0.771167415009621 15:0.724137931034483 16:0.672413793103448 17:0.773895233323563 18:0.874766553194612 19:0.862068965517241 20:1.39561378793 21:0.087 22:0.2174 23:0.2174 30:0.335193 #T0885:Pareto-server_TS1
0.55044 1:0.41490 2:0.473383 3:0.686522654360996 4:0.332 5:0.7794772431583 6:0.307823 7:0.805479524802691 8:0.447359 9:0.459818 10:0.412158 11:0.356637 12:0.5001 13:0.914559052101817 14:0.78068206115031 15:0.793103448275862 16:0.663793103448276 17:0.790642772579717 18:0.878036924545713 19:0.875 20:1.31108919975 21:0.2609 22:0.2609 23:0.6087 30:0.484730 #T0885:Pareto-server_TS2
0.57895 1:0.61472 2:0.483208 3:0.718963777341813 4:0.331 5:0.767000845724494 6:0.341462 7:0.803142414057948 8:0.511534 9:0.391366 10:0.386176 11:0.392486 12:0.5103 13:0.920359248479832 14:0.755078041479581 15:0.78448275862069 16:0.672413793103448 17:0.762431222933285 18:0.871298054784298 19:0.887931034482759 20:1.33430788485 21:0.5217 22:0.4783 23:0.5217 30:0.510415 #T0885:Pareto-server_TS3
0.41886 1:0.50908 2:0.379646 3:0.720175296710024 4:0.235 5:0.714990912325437 6:0.277083 7:0.733041634488055 8:0.377964 9:0.247278 10:0.286198 11:0.252123 12:0.4141 13:0.917760432031632 14:0.746365191361984 15:0.818965517241379 16:0.637931034482759 17:0.75297339754381 18:0.865618122508996 19:0.90948275862069 20:1.35579834958 21:0.3913 22:0.6087 23:0.2609 30:0.435448 #T0885:Pareto-server_TS4
0.53509 1:0.54022 2:0.443467 3:0.729747369848557 4:0.327 5:0.774326551538827 6:0.355482 7:0.811459670467186 8:0.577752 9:0.544893 10:0.469291 11:0.478918 12:0.4693 13:0.910552786498351 14:0.774267692965576 15:0.71551724137931 16:0.672413793103448 17:0.776529891518124 18:0.877423026906791 19:0.849137931034483 20:1.30974386988 21:0.5217 22:0.5652 23:0.5217 30:0.493145 #T0885:Pareto-server_TS5
0.64035 1:0.71368 2:0.464207 3:0.728084312580899 4:0.325 5:0.805844438469179 6:0.365542 7:0.869491207757297 8:0.60165 9:0.542692 10:0.495424 11:0.451939 12:0.5041 13:0.947006996517152 14:0.771541586487064 15:0.810344827586207 16:0.758620689655172 17:0.779913106596623 18:0.872022368360945 19:0.896551724137931 20:1.41584112222 21:0.6522 22:0.8261 23:0.6957 30:0.535534 #T0885:Pcons-net_TS1
0.65132 1:0.71358 2:0.479246 3:0.73916934072815 4:0.343 5:0.799796804748421 6:0.405464 7:0.855303791183325 8:0.608381 9:0.510891 10:0.431236 11:0.438742 12:0.5080 13:0.942229088603471 14:0.771755398759889 15:0.836206896551724 16:0.724137931034483 17:0.78216590606063 18:0.870680568749898 19:0.90948275862069 20:1.42226913605 21:0.6522 22:0.6957 23:0.6087 30:0.536883 #T0885:Pcons-net_TS2
0.65789 1:0.70007 2:0.47159 3:0.74027820340949 4:0.333 5:0.798707220105554 6:0.401177 7:0.865081701427512 8:0.602404 9:0.57207 10:0.493007 11:0.484923 12:0.5041 13:0.941619039861214 14:0.763363267051529 15:0.827586206896552 16:0.758620689655172 17:0.772587134661073 18:0.872146443068884 19:0.90948275862069 20:1.39680989675 21:0.6087 22:0.6957 23:0.6522 30:0.533131 #T0885:Pcons-net_TS3
0.59868 1:0.73401 2:0.482885 3:0.737384307618528 4:0.334 5:0.834248119681561 6:0.428243 7:0.890032436238678 8:0.600797 9:0.575084 10:0.498091 11:0.493932 12:0.5132 13:0.951818918335806 14:0.787096429335044 15:0.818965517241379 16:0.767241379310345 17:0.798092155586439 18:0.877423330544801 19:0.900862068965517 20:1.39234898218 21:0.5652 22:0.6522 23:0.4348 30:0.523708 #T0885:Pcons-net_TS4
0.5614 1:0.72434 2:0.478087 3:0.73546138877451 4:0.341 5:0.813959901154861 6:0.405764 7:0.887412699560358 8:0.616073 9:0.583412 10:0.441548 11:0.474235 12:0.5024 13:0.938907944503397 14:0.759193927731452 15:0.801724137931034 16:0.767241379310345 17:0.765076784282662 18:0.864056903047148 19:0.892241379310345 20:1.42014602341 21:0.6957 22:0.4783 23:0.6087 30:0.533210 #T0885:Pcons-net_TS5
0.45175 1:0.46281 2:0.40647 3:0.701922483216011 4:0.232 5:0.716213767085718 6:0.266345 7:0.720342739882939 8:0.418391 9:0.412828 10:0.455472 11:0.363211 12:0.4265 13:0.89207068727902 14:0.755291853752405 15:0.741379310344828 16:0.689655172413793 17:0.761996884587172 18:0.865258104505621 19:0.862068965517241 20:1.3190408674 21:0.4783 22:0.6522 23:0.1739 30:0.438729 #T0885:PhyreTopoAlpha_TS1
0.46272 1:0.41807 2:0.418176 3:0.683606598362721 4:0.237 5:0.715749961121653 6:0.230344 7:0.717290561735261 8:0.378637 9:0.306634 10:0.397701 11:0.333258 12:0.4410 13:0.909484265541823 14:0.761599315800727 15:0.758620689655172 16:0.637931034482759 17:0.767188470286251 18:0.867730306599471 19:0.866379310344828 20:1.37482790082 21:0.4348 22:0.5217 23:0.3043 30:0.449477 #T0885:PhyreTopoAlpha_TS2
0.45833 1:0.32076 2:0.39654 3:0.664944654408726 4:0.232 5:0.684110070788982 6:0.198348 7:0.64731522127761 8:0.368962 9:0.30914 10:0.351629 11:0.302991 12:0.4277 13:0.8485259540405 14:0.762721830233055 15:0.767241379310345 16:0.594827586206897 17:0.767344085168312 18:0.870349132220746 19:0.857758620689655 20:1.32304487183 21:0.3913 22:0.3478 23:0.3043 30:0.425152 #T0885:PhyreTopoAlpha_TS3
0.49123 1:0.38613 2:0.421609 3:0.687377242868675 4:0.280 5:0.71055115500934 6:0.260866 7:0.713032616862652 8:0.37172 9:0.328737 10:0.376513 11:0.326407 12:0.4354 13:0.892068045422323 14:0.753153731024161 15:0.741379310344828 16:0.612068965517241 17:0.760412238576829 18:0.86058485438822 19:0.849137931034483 20:1.32142339951 21:0.4783 22:0.6087 23:0.4348 30:0.459753 #T0885:PhyreTopoAlpha_TS4
0.32456 1:0.49170 2:0.282365 3:0.70393669453802 4:0.160 5:0.657044032155247 6:0.231648 7:0.543555649663647 8:0.508083 9:0.494779 10:0.545462 11:0.458225 12:0.3510 13:0.79800770981846 14:0.785546290357066 15:0.862068965517241 16:0.741379310344828 17:0.786521073055539 18:0.879015370540196 19:0.922413793103448 20:1.30820987173 21:0.5217 22:0.6957 23:0.087 30:0.378304 #T0885:PhyreTopoAlpha_TS5
0.70175 1:0.71012 2:0.583975 3:0.750687155830199 4:0.458 5:0.82003199647167 6:0.424214 7:0.875336409436411 8:0.683246 9:0.647082 10:0.601391 11:0.633927 12:0.5987 13:0.92807391034419 14:0.785920461834509 15:0.810344827586207 16:0.767241379310345 17:0.790775384739714 18:0.877137128834557 19:0.879310344827586 20:1.48473863671 21:0.7391 22:0.7391 23:0.6957 30:0.610895 #T0885:QUARK_TS1
0.61404 1:0.57472 2:0.532611 3:0.713196820142833 4:0.401 5:0.736917489326059 6:0.328603 7:0.772022857738757 8:0.579661 9:0.526849 10:0.541225 11:0.534005 12:0.5510 13:0.893691246207835 14:0.745777207611717 15:0.810344827586207 16:0.689655172413793 17:0.753501358548892 18:0.864830212875063 19:0.900862068965517 20:1.40424106031 21:0.3478 22:0.3913 23:0.6522 30:0.555406 #T0885:QUARK_TS2
0.48904 1:0.59451 2:0.424339 3:0.715032234578485 4:0.294 5:0.775311100008895 6:0.31338 7:0.815606466046931 8:0.583855 9:0.595584 10:0.648368 11:0.58661 12:0.4575 13:0.900203753197747 14:0.785065212743211 15:0.818965517241379 16:0.689655172413793 17:0.791539684605366 18:0.874894353967731 19:0.900862068965517 20:1.42045371837 21:0.4348 22:0.3913 23:0.3913 30:0.488070 #T0885:QUARK_TS3
0.55921 1:0.60020 2:0.465389 3:0.733655426580203 4:0.316 5:0.783525280190945 6:0.35292 7:0.84751396075004 8:0.525494 9:0.491342 10:0.463804 11:0.468073 12:0.5019 13:0.913297675606416 14:0.771381227282446 15:0.75 16:0.706896551724138 17:0.778752275017746 18:0.873286832006358 19:0.849137931034483 20:1.44502194802 21:0.4348 22:0.3913 23:0.3478 30:0.501766 #T0885:QUARK_TS4
0.5614 1:0.58956 2:0.472545 3:0.71490883821041 4:0.369 5:0.759278650561864 6:0.352377 7:0.786422033608772 8:0.540708 9:0.550584 10:0.537532 11:0.518682 12:0.4944 13:0.898304478387411 14:0.77490912978405 15:0.758620689655172 16:0.706896551724138 17:0.785219958732801 18:0.875488679617879 19:0.870689655172414 20:1.40444118164 21:0.5217 22:0.6087 23:0.5217 30:0.523892 #T0885:QUARK_TS5
0.64474 1:0.53635 2:0.557251 3:0.730723365987756 4:0.427 5:0.745307423095739 6:0.320028 7:0.75815537541713 8:0.519221 9:0.477129 10:0.514096 11:0.481189 12:0.5710 13:0.906043687503577 14:0.774107333760958 15:0.732758620689655 16:0.681034482758621 17:0.778954974372507 18:0.877030534552619 19:0.857758620689655 20:1.35555182553 21:0.6957 22:0.3043 23:0.7391 30:0.561627 #T0885:RBO_Aleph_TS1
0.62939 1:0.60115 2:0.547851 3:0.714862339655748 4:0.418 5:0.750389366790702 6:0.321413 7:0.754027912958843 8:0.535104 9:0.459931 10:0.54814 11:0.521706 12:0.5586 13:0.913235261741952 14:0.780468248877486 15:0.801724137931034 16:0.724137931034483 17:0.785473878083993 18:0.877795436052716 19:0.892241379310345 20:1.36272435098 21:0.6087 22:0.3043 23:0.7391 30:0.560737 #T0885:RBO_Aleph_TS2
0.64035 1:0.55807 2:0.554573 3:0.730431021714351 4:0.422 5:0.744958975709372 6:0.318414 7:0.756098950685947 8:0.579927 9:0.501703 10:0.56027 11:0.529405 12:0.5671 13:0.904794639672762 14:0.772396835578362 15:0.793103448275862 16:0.698275862068966 17:0.778804298642151 18:0.875650608736598 19:0.887931034482759 20:1.36383280928 21:0.6522 22:0.3043 23:0.7391 30:0.565444 #T0885:RBO_Aleph_TS3
0.64035 1:0.57059 2:0.55556 3:0.73285074588985 4:0.424 5:0.740930021533193 6:0.330987 7:0.753804450381376 8:0.55578 9:0.501322 10:0.526503 11:0.514255 12:0.5696 13:0.907494837371705 14:0.776031644216378 15:0.767241379310345 16:0.698275862068966 17:0.780714725500662 18:0.875962434522679 19:0.875 20:1.35108148845 21:0.6522 22:0.3043 23:0.7391 30:0.563984 #T0885:RBO_Aleph_TS4
0.64254 1:0.54042 2:0.5551 3:0.729387882041027 4:0.424 5:0.733313077245234 6:0.305671 7:0.740793574606706 8:0.502729 9:0.462383 10:0.508592 11:0.480213 12:0.5682 13:0.901148767353696 14:0.774374599101988 15:0.793103448275862 16:0.655172413793103 17:0.779038605858967 18:0.876399188389051 19:0.887931034482759 20:1.35390221917 21:0.6522 22:0.3043 23:0.7391 30:0.561093 #T0885:RBO_Aleph_TS5
0.52632 1:0.46325 2:0.455303 3:0.702621003255088 4:0.306 5:0.648166694302784 6:0.225917 7:0.676537350097993 8:0.50171 9:0.414249 10:0.466433 11:0.436848 12:0.4782 13:0.873227534311114 14:0.720600812486637 15:0.887931034482759 16:0.655172413793103 17:0.727410894644485 18:0.853104874512705 19:0.935344827586207 20:1.39180050618 21:0.5652 22:0.5217 23:0.6957 30:0.515324 #T0885:RaptorX-Contact_TS1
0.57456 1:0.48211 2:0.47228 3:0.691289182371688 4:0.330 5:0.665720944161947 6:0.247883 7:0.690080178041739 8:0.48726 9:0.401967 10:0.437826 11:0.414487 12:0.5023 13:0.864566757517183 14:0.740057729313663 15:0.870689655172414 16:0.655172413793103 17:0.745511337080061 18:0.858060474689236 19:0.926724137931034 20:1.36825458784 21:0.4348 22:0.4348 23:0.6522 30:0.513905 #T0885:RaptorX-Contact_TS2
0.57675 1:0.56261 2:0.483046 3:0.715578284815106 4:0.346 5:0.670349513965073 6:0.246003 7:0.70407174161767 8:0.510218 9:0.47844 10:0.509725 11:0.494535 12:0.5113 13:0.873063078731733 14:0.728191148171905 15:0.853448275862069 16:0.732758620689655 17:0.735026800202848 18:0.851951500400084 19:0.918103448275862 20:1.38629426459 21:0.5217 22:0.6087 23:0.913 30:0.546836 #T0885:RaptorX-Contact_TS3
0.57018 1:0.56305 2:0.457846 3:0.728011392240594 4:0.313 5:0.655863216673585 6:0.245636 7:0.683959333717358 8:0.438899 9:0.379138 10:0.381734 11:0.367699 12:0.4881 13:0.880182442220392 14:0.723647637374385 15:0.870689655172414 16:0.758620689655172 17:0.727730851447224 18:0.857806535693789 19:0.926724137931034 20:1.40066650081 21:0.6522 22:0.7391 23:0.7826 30:0.527196 #T0885:RaptorX-Contact_TS4
0.5943 1:0.54447 2:0.464039 3:0.721597432749453 4:0.321 5:0.658930448787322 6:0.240164 7:0.678862628250967 8:0.506899 9:0.416082 10:0.464376 11:0.412262 12:0.4893 13:0.876376737571165 14:0.731665597605303 15:0.862068965517241 16:0.706896551724138 17:0.738212309255458 18:0.857981138661703 19:0.922413793103448 20:1.35150323116 21:0.5652 22:0.7826 23:0.6957 30:0.522973 #T0885:RaptorX-Contact_TS5
0.69737 1:0.61008 2:0.525093 3:0.732587190945604 4:0.369 5:0.799221359667329 6:0.410202 7:0.828215872199269 8:0.547702 9:0.555233 10:0.563035 11:0.531085 12:0.5365 13:0.914493556071207 14:0.782552918537524 15:0.827586206896552 16:0.698275862068966 17:0.788618221519374 18:0.877948430140457 19:0.905172413793103 20:1.40410148072 21:0.4783 22:0.6957 23:0.4783 30:0.540226 #T0885:RaptorX_TS1
0.59868 1:0.58505 2:0.51157 3:0.720907341165294 4:0.392 5:0.723352524312865 6:0.305642 7:0.747861742478415 8:0.47779 9:0.437541 10:0.489612 11:0.427645 12:0.5318 13:0.903888592903092 14:0.766730810348514 15:0.741379310344828 16:0.698275862068966 17:0.772510717767323 18:0.874687078696842 19:0.866379310344828 20:1.34048780731 21:0.5652 22:0.4783 23:0.6522 30:0.537806 #T0885:Seok-assembly_TS1
0.59868 1:0.58505 2:0.51157 3:0.720907341165294 4:0.392 5:0.723352524312865 6:0.305642 7:0.747861742478415 8:0.47779 9:0.437541 10:0.489612 11:0.427645 12:0.5318 13:0.903888592903092 14:0.766730810348514 15:0.741379310344828 16:0.698275862068966 17:0.772510717767323 18:0.874687078696842 19:0.866379310344828 20:1.34048780731 21:0.5652 22:0.4783 23:0.6522 30:0.537806 #T0885:Seok-assembly_TS2
0.59868 1:0.58505 2:0.51157 3:0.720907341165294 4:0.392 5:0.723352524312865 6:0.305642 7:0.747861742478415 8:0.47779 9:0.437541 10:0.489612 11:0.427645 12:0.5318 13:0.903888592903092 14:0.766730810348514 15:0.741379310344828 16:0.698275862068966 17:0.772510717767323 18:0.874687078696842 19:0.866379310344828 20:1.34048780731 21:0.5652 22:0.4783 23:0.6522 30:0.537806 #T0885:Seok-assembly_TS3
0.59868 1:0.58505 2:0.51157 3:0.720907341165294 4:0.392 5:0.723352524312865 6:0.305642 7:0.747861742478415 8:0.47779 9:0.437541 10:0.489612 11:0.427645 12:0.5318 13:0.903888592903092 14:0.766730810348514 15:0.741379310344828 16:0.698275862068966 17:0.772510717767323 18:0.874687078696842 19:0.866379310344828 20:1.34048780731 21:0.5652 22:0.4783 23:0.6522 30:0.537806 #T0885:Seok-assembly_TS4
0.59868 1:0.58505 2:0.51157 3:0.720907341165294 4:0.392 5:0.723352524312865 6:0.305642 7:0.747861742478415 8:0.47779 9:0.437541 10:0.489612 11:0.427645 12:0.5318 13:0.903888592903092 14:0.766730810348514 15:0.741379310344828 16:0.698275862068966 17:0.772510717767323 18:0.874687078696842 19:0.866379310344828 20:1.34048780731 21:0.5652 22:0.4783 23:0.6522 30:0.537806 #T0885:Seok-assembly_TS5
0.46711 1:0.38626 2:0.383451 3:0.69025276652195 4:0.286 5:0.571487759695496 6:0.205085 7:0.569447436040044 8:0.239361 9:0.200456 10:0.28553 11:0.234686 12:0.3827 13:0.851776538551294 14:0.680778276673081 15:0.706896551724138 16:0.655172413793103 17:0.690872589863836 18:0.834399217366719 19:0.844827586206897 20:1.31112021458 21:0.3913 22:0.5652 23:0.2174 30:0.436425 #T0885:Seok-naive_assembly_TS1
