0.20253 1:0.25291 2:0.176178 3:0.623468213956386 4:0.075 5:0.499534889186239 6:0.1219 7:0.452575088368802 8:-0.0350449 9:-0.0282115 10:-0.0160602 11:-0.0435077 12:0.2130 13:0.855719108349139 14:0.732716747621265 15:0.382022471910112 16:0.539325842696629 17:0.738872220070075 18:0.841208803513268 19:0.679775280898876 20:1.1659700092 21:0.2222 22:0 23:0 30:0.230773 #T0882:ACOMPMOD_TS1
0.71203 1:0.67915 2:0.572419 3:0.678038510354583 4:0.418 5:0.681928197899659 6:0.330556 7:0.705222690415782 8:0.504716 9:0.578718 10:0.58059 11:0.532647 12:0.5633 13:0.906291071513711 14:0.756337747022423 15:0.797752808988764 16:0.696629213483146 17:0.762224642001555 18:0.841590168536521 19:0.898876404494382 20:1.35391897026 21:0.8333 22:0.6667 23:0.1667 30:0.566625 #T0882:MULTICOM-CLUSTER_TS4
0.71203 1:0.67915 2:0.572419 3:0.678038510354583 4:0.418 5:0.681928197899659 6:0.330556 7:0.705222690415782 8:0.504716 9:0.578718 10:0.58059 11:0.532647 12:0.5633 13:0.906291071513711 14:0.756337747022423 15:0.797752808988764 16:0.696629213483146 17:0.762224642001555 18:0.841590168536521 19:0.898876404494382 20:1.35391897026 21:0.8333 22:0.6667 23:0.1667 30:0.566625 #T0882:MULTICOM-CLUSTER_TS5
0.77848 1:0.67218 2:0.645182 3:0.684204525983515 4:0.542 5:0.654110497889032 6:0.329256 7:0.68450421555429 8:0.503041 9:0.618807 10:0.500461 11:0.526242 12:0.6443 13:0.910008686723268 14:0.740900924878568 15:0.775280898876405 16:0.752808988764045 17:0.749317907582602 18:0.836903427165751 19:0.887640449438202 20:1.42013207484 21:0.5556 22:0.7778 23:0.2222 30:0.626549 #T0882:MULTICOM-CONSTRUCT_TS1
0.73418 1:0.69004 2:0.605126 3:0.702180320400888 4:0.489 5:0.659004893147323 6:0.330628 7:0.689840217211205 8:0.579831 9:0.708461 10:0.707989 11:0.649034 12:0.6025 13:0.917276462236011 14:0.730587530773837 15:0.853932584269663 16:0.707865168539326 17:0.738477816100841 18:0.840782707329724 19:0.926966292134832 20:1.45034007691 21:0.4444 22:0.3889 23:0.1111 30:0.610517 #T0882:MULTICOM-CONSTRUCT_TS2
0.62342 1:0.50381 2:0.520919 3:0.653825822708006 4:0.414 5:0.625643469089047 6:0.244802 7:0.627494078168419 8:0.425345 9:0.476852 10:0.521497 11:0.437289 12:0.5162 13:0.894712611331348 14:0.742165147381729 15:0.752808988764045 16:0.685393258426966 17:0.747856250939234 18:0.829161832557815 19:0.876404494382023 20:1.3590223493 21:0.1667 22:0 23:0.0556 30:0.512357 #T0882:MULTICOM-CONSTRUCT_TS3
0.71203 1:0.73659 2:0.572583 3:0.669701599741573 4:0.420 5:0.689059202614316 6:0.330642 7:0.722832300609262 8:0.504371 9:0.573561 10:0.582232 11:0.535927 12:0.5643 13:0.911279599689743 14:0.757402355446137 15:0.820224719101124 16:0.719101123595506 17:0.763087316099897 18:0.841569836762631 19:0.910112359550562 20:1.36374469051 21:0.8333 22:0.6667 23:0.1667 30:0.570465 #T0882:MULTICOM-CONSTRUCT_TS4
0.78797 1:0.73326 2:0.626802 3:0.691474465989731 4:0.522 5:0.65971658293642 6:0.354215 7:0.693331817083484 8:0.521006 9:0.608136 10:0.575655 11:0.588958 12:0.6263 13:0.912216533148513 14:0.735245192627587 15:0.865168539325843 16:0.775280898876405 17:0.742597206471277 18:0.833355263185258 19:0.932584269662921 20:1.43287830046 21:0.5 22:0.8889 23:0.2222 30:0.627917 #T0882:MULTICOM-CONSTRUCT_TS5
0.76899 1:0.68513 2:0.643797 3:0.68533874017942 4:0.538 5:0.665128664051707 6:0.32924 7:0.70240145653187 8:0.622741 9:0.707361 10:0.618336 11:0.671104 12:0.6429 13:0.916300223389497 14:0.734247122230355 15:0.842696629213483 16:0.707865168539326 17:0.744414510045004 18:0.838100071277379 19:0.921348314606742 20:1.45005280721 21:0.5 22:0.8889 23:0.2222 30:0.645611 #T0882:MULTICOM-NOVEL_TS1
0.62658 1:0.62343 2:0.521285 3:0.684531586988016 4:0.438 5:0.598936020414078 6:0.257581 7:0.622052606275566 8:0.458399 9:0.467405 10:0.485108 11:0.437825 12:0.5193 13:0.899191099771726 14:0.722469891543017 15:0.775280898876405 16:0.797752808988764 17:0.727007954761095 18:0.820564126981316 19:0.887640449438202 20:1.36172266676 21:0.1111 22:0 23:0.0556 30:0.527274 #T0882:MULTICOM-NOVEL_TS2
0.62658 1:0.59320 2:0.509433 3:0.681502605125758 4:0.424 5:0.565790413015545 6:0.214326 7:0.607354404373565 8:0.420665 9:0.49845 10:0.437463 11:0.409765 12:0.5112 13:0.909624238167392 14:0.683545146050968 15:0.853932584269663 16:0.651685393258427 17:0.69400454561755 18:0.787642011620088 19:0.926966292134832 20:1.39978784344 21:0.4444 22:0.4444 23:0 30:0.545807 #T0882:MULTICOM-NOVEL_TS3
0.73734 1:0.67834 2:0.603265 3:0.699543409030393 4:0.484 5:0.645171267836958 6:0.320233 7:0.677538165829579 8:0.538832 9:0.66076 10:0.634162 11:0.597408 12:0.6000 13:0.899670555729342 14:0.714751480471089 15:0.853932584269663 16:0.752808988764045 17:0.72189364630783 18:0.829906086184454 19:0.926966292134832 20:1.46708891122 21:0.4444 22:0.4444 23:0.1111 30:0.607660 #T0882:MULTICOM-NOVEL_TS4
0.61709 1:0.55520 2:0.509958 3:0.683195153015361 4:0.426 5:0.563615698455177 6:0.190262 7:0.599013744196483 8:0.393737 9:0.471612 10:0.448486 11:0.399694 12:0.5160 13:0.911590437859694 14:0.683345531971522 15:0.820224719101124 16:0.629213483146067 17:0.695122735477707 18:0.798160199453007 19:0.910112359550562 20:1.37445833403 21:0.3889 22:0.4444 23:0.0556 30:0.542544 #T0882:MULTICOM-NOVEL_TS5
0.43987 1:0.48413 2:0.36058 3:0.69104356239717 4:0.218 5:0.567694161167844 6:0.208809 7:0.585050505013894 8:0.358781 9:0.241237 10:0.184983 11:0.272863 12:0.3820 13:0.890224703552486 14:0.701776565307073 15:0.584269662921348 16:0.707865168539326 17:0.714774085755064 18:0.820297708698628 19:0.786516853932584 20:1.36205878292 21:0.4444 22:0.6111 23:0.2222 30:0.430427 #T0882:MULTICOM-REFINE_TS1
0.33544 1:0.49844 2:0.289618 3:0.694823988730922 4:0.203 5:0.567583979634228 6:0.220088 7:0.588363273270163 8:0.300723 9:0.257363 10:0.217767 11:0.218379 12:0.3252 13:0.883068215779601 14:0.691729323308271 15:0.595505617977528 16:0.764044943820225 17:0.700109951586226 18:0.807348414010302 19:0.797752808988764 20:1.29071186425 21:0.6111 22:0.4444 23:0.1111 30:0.387334 #T0882:MULTICOM-REFINE_TS2
0.38608 1:0.45572 2:0.313278 3:0.696225719843436 4:0.222 5:0.578698624779 6:0.247318 7:0.603797407100571 8:0.343728 9:0.343836 10:0.281384 11:0.291571 12:0.3413 13:0.882795520116102 14:0.693060083837913 15:0.651685393258427 16:0.696629213483146 17:0.703467094201898 18:0.810930297168755 19:0.825842696629214 20:1.3338515485 21:0.5 22:0.6111 23:0.1111 30:0.404319 #T0882:MULTICOM-REFINE_TS3
0.34494 1:0.43408 2:0.303143 3:0.697979921273319 4:0.212 5:0.572408461649937 6:0.251733 7:0.576867944821278 8:0.336105 9:0.311692 10:0.261707 11:0.27778 12:0.3465 13:0.870898895611635 14:0.71601570297425 15:0.561797752808989 16:0.707865168539326 17:0.723860854244011 18:0.82376057565413 19:0.769662921348315 20:1.34672762402 21:0.4444 22:0.4444 23:0.1667 30:0.395809 #T0882:MULTICOM-REFINE_TS4
0.32278 1:0.47315 2:0.268772 3:0.687197838923558 4:0.173 5:0.522500611649454 6:0.176218 7:0.540653351801032 8:0.324904 9:0.27892 10:0.227227 11:0.243612 12:0.2950 13:0.889689429292747 14:0.689400492381396 15:0.629213483146067 16:0.629213483146067 17:0.700178499026153 18:0.792983901803891 19:0.814606741573034 20:1.27305641171 21:0.7222 22:0.6111 23:0 30:0.371752 #T0882:MULTICOM-REFINE_TS5
0.74684 1:0.70867 2:0.622517 3:0.695501410600401 4:0.507 5:0.643940830668457 6:0.35444 7:0.674949699597853 8:0.545857 9:0.658063 10:0.611263 11:0.571436 12:0.6164 13:0.903684821957059 14:0.718677224033535 15:0.865168539325843 16:0.786516853932584 17:0.724267388236331 18:0.83251503908334 19:0.932584269662921 20:1.4232403129 21:0.3889 22:0.4444 23:0.1111 30:0.610999 #T0882:MUfold1_TS1
0.73734 1:0.67421 2:0.621471 3:0.69392584143419 4:0.504 5:0.645151423575217 6:0.339844 7:0.67528321812596 8:0.542776 9:0.63206 10:0.621153 11:0.567691 12:0.6145 13:0.900591441426251 14:0.720473750748553 15:0.842696629213483 16:0.764044943820225 17:0.727429470278717 18:0.833925924435473 19:0.921348314606742 20:1.42165573518 21:0.3889 22:0.4444 23:0.1111 30:0.606696 #T0882:MUfold1_TS2
0.73734 1:0.70443 2:0.621544 3:0.698787649769921 4:0.505 5:0.655403490005507 6:0.347703 7:0.690027982015568 8:0.568587 9:0.657006 10:0.674067 11:0.611988 12:0.6158 13:0.906912747853612 14:0.730387916694391 15:0.853932584269663 16:0.752808988764045 17:0.738622980954733 18:0.833887522350991 19:0.926966292134832 20:1.40957823138 21:0.3889 22:0.4444 23:0.1111 30:0.609198 #T0882:MUfold1_TS3
0.74367 1:0.70096 2:0.622625 3:0.699267741956826 4:0.504 5:0.659975953268861 6:0.330706 7:0.693773207683943 8:0.530057 9:0.568866 10:0.612615 11:0.550289 12:0.6136 13:0.911898717690797 14:0.724000266152106 15:0.831460674157303 16:0.752808988764045 17:0.731967335306992 18:0.831078840819446 19:0.915730337078652 20:1.42276403855 21:0.4444 22:0.5 23:0.1111 30:0.608271 #T0882:MUfold1_TS4
0.73734 1:0.65743 2:0.620336 3:0.694805866617216 4:0.503 5:0.641331146685732 6:0.348636 7:0.670577678247812 8:0.534757 9:0.641893 10:0.61522 11:0.592744 12:0.6134 13:0.905817546250696 14:0.726861401290838 15:0.808988764044944 16:0.764044943820225 17:0.732183481402505 18:0.831486870842113 19:0.904494382022472 20:1.41359364831 21:0.3889 22:0.3889 23:0.1111 30:0.604112 #T0882:MUfold1_TS5
0.78481 1:0.83118 2:0.582129 3:0.705029231736481 4:0.458 5:0.691040923367502 6:0.362538 7:0.746369312552857 8:0.546609 9:0.621654 10:0.553709 11:0.506202 12:0.5777 13:0.935825000319792 14:0.732650209594783 15:0.808988764044944 16:0.808988764044944 17:0.741868319064674 18:0.827654501213227 19:0.904494382022472 20:1.46252601307 21:0.4444 22:0.5 23:0.1667 30:0.595052 #T0882:Pareto-server_TS1
0.50633 1:0.58063 2:0.388375 3:0.679881308784805 4:0.240 5:0.6866266955375 6:0.309913 7:0.70138223398747 8:0.431768 9:0.523023 10:0.394957 11:0.385907 12:0.3972 13:0.924329802438097 14:0.764388848226762 15:0.719101123595506 16:0.674157303370786 17:0.770777722890692 18:0.843841547573454 19:0.853932584269663 20:1.36660242719 21:0.5556 22:0.2778 23:0.1111 30:0.438086 #T0882:Pareto-server_TS2
0.33228 1:0.62367 2:0.286049 3:0.677745938896643 4:0.204 5:0.687600866028385 6:0.269856 7:0.721671495969899 8:0.482443 9:0.499931 10:0.448117 11:0.451362 12:0.3458 13:0.915304913289756 14:0.776897997205403 15:0.808988764044944 16:0.730337078651685 17:0.779038964780834 18:0.841491928974769 19:0.904494382022472 20:1.31679147589 21:0.1667 22:0.3333 23:0.2778 30:0.395157 #T0882:Pareto-server_TS3
0.35443 1:0.65350 2:0.280778 3:0.688359667768919 4:0.154 5:0.678272487368004 6:0.345519 7:0.72302874574984 8:0.503206 9:0.616043 10:0.594495 11:0.534392 12:0.3268 13:0.912197229319028 14:0.748952026082906 15:0.752808988764045 16:0.662921348314607 17:0.756585790805187 18:0.839281693391141 19:0.876404494382023 20:1.3741446542 21:0.7222 22:0.8333 23:0.0556 30:0.400262 #T0882:Pareto-server_TS4
0.34494 1:0.65046 2:0.29214 3:0.700638598357101 4:0.187 5:0.670163301950593 6:0.294059 7:0.708501158718652 8:0.511638 9:0.571378 10:0.500212 11:0.504087 12:0.3394 13:0.920876277570462 14:0.756337747022423 15:0.730337078651685 16:0.707865168539326 17:0.76139183627503 18:0.839258734980394 19:0.865168539325843 20:1.35373239663 21:0.3333 22:0.3333 23:0.2222 30:0.402004 #T0882:Pareto-server_TS5
0.61392 1:0.79033 2:0.465661 3:0.696728824238222 4:0.325 5:0.681988618112785 6:0.305508 7:0.746827937399679 8:0.498685 9:0.604965 10:0.469864 11:0.459148 12:0.4662 13:0.932846047308337 14:0.740568234746157 15:0.876404494382023 16:0.719101123595506 17:0.750927964866552 18:0.825348399183036 19:0.938202247191011 20:1.41586159303 21:0.6111 22:0.7222 23:0.0556 30:0.517361 #T0882:Pcons-net_TS1
0.72152 1:0.79814 2:0.527708 3:0.707798271533889 4:0.377 5:0.686357872849179 6:0.324274 7:0.742730905607622 8:0.56047 9:0.602247 10:0.499878 11:0.450448 12:0.5265 13:0.934299532638008 14:0.742963603699514 15:0.910112359550562 16:0.707865168539326 17:0.750493422662061 18:0.829395746230495 19:0.955056179775281 20:1.42958918513 21:0.6667 22:0.7222 23:0 30:0.553962 #T0882:Pcons-net_TS2
0.70253 1:0.75097 2:0.506722 3:0.715175889496145 4:0.369 5:0.667724178606278 6:0.294003 7:0.725824317903312 8:0.48744 9:0.583145 10:0.461186 11:0.417367 12:0.5115 13:0.925646300351306 14:0.738638631978175 15:0.910112359550562 16:0.640449438202247 17:0.746799440778089 18:0.826343002200687 19:0.955056179775281 20:1.40956925614 21:0.8889 22:0.6667 23:0 30:0.543391 #T0882:Pcons-net_TS3
0.54114 1:0.82119 2:0.424157 3:0.719409560440941 4:0.280 5:0.683984386080169 6:0.344323 7:0.74664699891265 8:0.511042 9:0.549285 10:0.427273 11:0.41305 12:0.4464 13:0.927686924446439 14:0.742298223434693 15:0.876404494382023 16:0.775280898876405 17:0.748625443661303 18:0.829769768139959 19:0.938202247191011 20:1.40797779134 21:0.7778 22:0.7222 23:0 30:0.493668 #T0882:Pcons-net_TS4
0.74367 1:0.78918 2:0.534715 3:0.702467110041597 4:0.391 5:0.68451494860251 6:0.309426 7:0.74231627228637 8:0.48341 9:0.567774 10:0.453475 11:0.417788 12:0.5326 13:0.939259686510461 14:0.743562445937853 15:0.898876404494382 16:0.730337078651685 17:0.753183892971181 18:0.824834083040303 19:0.949438202247191 20:1.39862438167 21:0.6111 22:0.7222 23:0 30:0.550432 #T0882:Pcons-net_TS5
0.40823 1:0.54277 2:0.297556 3:0.67834676846756 4:0.185 5:0.611821621581149 6:0.295097 7:0.576717008232797 8:0.365066 9:0.526388 10:0.461994 11:0.445525 12:0.3475 13:0.871983282418514 14:0.752345465433495 15:0.820224719101124 16:0.696629213483146 17:0.761623331472301 18:0.837404853795805 19:0.910112359550562 20:1.41488130226 21:0.6111 22:0.8333 23:0.3333 30:0.424800 #T0882:PhyreTopoAlpha_TS1
0.53165 1:0.53849 2:0.429518 3:0.672819715555687 4:0.289 5:0.567712589341784 6:0.227597 7:0.560619292531801 8:0.428702 9:0.414798 10:0.401248 11:0.412993 12:0.4496 13:0.887839285153611 14:0.718477609954089 15:0.719101123595506 16:0.685393258426966 17:0.732849502096247 18:0.825968326207755 19:0.853932584269663 20:1.35236578164 21:0.5556 22:0.7778 23:0.2778 30:0.492301 #T0882:PhyreTopoAlpha_TS2
0.35443 1:0.54735 2:0.320121 3:0.669699480700764 4:0.203 5:0.583709726057175 6:0.250045 7:0.591677684806434 8:0.416913 9:0.494897 10:0.475653 11:0.43508 12:0.3431 13:0.890626711615905 14:0.727194091423248 15:0.752808988764045 16:0.685393258426966 17:0.731767123093965 18:0.814196581633604 19:0.876404494382023 20:1.36681769923 21:0.3333 22:0.5556 23:0.2778 30:0.420298 #T0882:PhyreTopoAlpha_TS3
0.31646 1:0.54028 2:0.267146 3:0.668046830226573 4:0.181 5:0.505379861796787 6:0.123297 7:0.530131442465351 8:0.226897 9:0.270696 10:0.298727 11:0.175455 12:0.2993 13:0.900475037008697 14:0.669172932330827 15:0.842696629213483 16:0.539325842696629 17:0.676641275246147 18:0.759012218376712 19:0.921348314606742 20:1.31776133479 21:0.3889 22:0.6667 23:0 30:0.378046 #T0882:PhyreTopoAlpha_TS4
0.33544 1:0.47396 2:0.29699 3:0.660972455633662 4:0.195 5:0.452833083124813 6:0.112455 7:0.455991388529315 8:0.151077 9:0.267146 10:0.257934 11:0.151542 12:0.3350 13:0.876079066624958 14:0.672499833654934 15:0.685393258426966 16:0.662921348314607 17:0.681530638046287 18:0.780949045171698 19:0.842696629213483 20:1.25209756459 21:0.8333 22:0.8333 23:0 30:0.401852 #T0882:PhyreTopoAlpha_TS5
0.78165 1:0.75360 2:0.641963 3:0.696585765012565 4:0.536 5:0.675725258678157 6:0.33943 7:0.72977538540534 8:0.575021 9:0.670563 10:0.57103 11:0.599754 12:0.6398 13:0.914683236949855 14:0.745891276864728 15:0.842696629213483 16:0.730337078651685 17:0.75413326498936 18:0.838659280387621 19:0.921348314606742 20:1.45731017309 21:0.5556 22:0.8333 23:0.1667 30:0.637875 #T0882:QUARK_TS1
0.74684 1:0.76880 2:0.598389 3:0.703714179940316 4:0.494 5:0.701328220651743 6:0.423081 7:0.760102944303492 8:0.635398 9:0.739996 10:0.644519 11:0.689882 12:0.5979 13:0.91809652612471 14:0.750349324639031 15:0.831460674157303 16:0.775280898876405 17:0.758146821186824 18:0.845051791009928 19:0.915730337078652 20:1.43660324045 21:0.5556 22:0.8333 23:0.1111 30:0.611047 #T0882:QUARK_TS2
0.7057 1:0.63131 2:0.503998 3:0.705282845444163 4:0.366 5:0.61706860009468 6:0.28906 7:0.662000626434699 8:0.45461 9:0.580392 10:0.444343 11:0.508718 12:0.5210 13:0.891880646515484 14:0.718743762060017 15:0.797752808988764 16:0.764044943820225 17:0.726225657381394 18:0.830184933327561 19:0.898876404494382 20:1.41488219059 21:0.5556 22:0.8889 23:0.1667 30:0.544125 #T0882:QUARK_TS3
0.6962 1:0.60592 2:0.520707 3:0.707697593124412 4:0.380 5:0.644371115818254 6:0.34972 7:0.687944070574225 8:0.564223 9:0.618328 10:0.562939 11:0.598409 12:0.5229 13:0.904929918958803 14:0.736775567236676 15:0.662921348314607 16:0.764044943820225 17:0.742629241316456 18:0.83995796481405 19:0.831460674157303 20:1.34599414239 21:0.6667 22:0.3889 23:0.1667 30:0.537143 #T0882:QUARK_TS4
0.43354 1:0.45520 2:0.371746 3:0.673786209109823 4:0.215 5:0.565390925106515 6:0.177643 7:0.579145520374877 8:0.282295 9:0.349847 10:0.362666 11:0.284425 12:0.3928 13:0.88206906817159 14:0.734446736309801 15:0.696629213483146 16:0.674157303370786 17:0.737248980157727 18:0.834746948579793 19:0.848314606741573 20:1.34124099785 21:0.4444 22:0.1667 23:0.1111 30:0.417687 #T0882:QUARK_TS5
0.61076 1:0.56342 2:0.509151 3:0.673395797414713 4:0.419 5:0.639559699488924 6:0.266347 7:0.661225043148829 8:0.374576 9:0.360682 10:0.384016 11:0.345167 12:0.5103 13:0.914348792289632 14:0.757735045578548 15:0.730337078651685 16:0.651685393258427 17:0.767162502616685 18:0.834200814304096 19:0.865168539325843 20:1.30539886362 21:0.1667 22:0 23:0.1111 30:0.502779 #T0882:RBO_Aleph_TS1
0.61076 1:0.54360 2:0.508604 3:0.67351366786116 4:0.418 5:0.634494352749089 6:0.272328 7:0.654936185557224 8:0.393329 9:0.412743 10:0.443167 11:0.395643 12:0.5098 13:0.911955698874215 14:0.745292434626389 15:0.752808988764045 16:0.629213483146067 17:0.756412801527354 18:0.832808816025727 19:0.876404494382023 20:1.32772777186 21:0.1667 22:0 23:0.1111 30:0.508426 #T0882:RBO_Aleph_TS2
0.61392 1:0.58430 2:0.508483 3:0.673160775653314 4:0.420 5:0.642126719255703 6:0.266479 7:0.663904231433059 8:0.391094 9:0.440757 10:0.459303 11:0.36752 12:0.5096 13:0.923088891809013 14:0.75746889347262 15:0.741573033707865 16:0.662921348314607 17:0.766561353598299 18:0.833031236495011 19:0.870786516853933 20:1.30689455106 21:0.1667 22:0 23:0.1111 30:0.506985 #T0882:RBO_Aleph_TS3
0.61076 1:0.56597 2:0.51126 3:0.667719155563196 4:0.421 5:0.632283710425382 6:0.267828 7:0.65462221888538 8:0.414107 9:0.4192 10:0.453988 11:0.373715 12:0.5118 13:0.914262157633211 14:0.744294364229157 15:0.752808988764045 16:0.696629213483146 17:0.755312689745682 18:0.83101226020884 19:0.876404494382023 20:1.31803008498 21:0.1667 22:0 23:0.1111 30:0.509138 #T0882:RBO_Aleph_TS4
0.61392 1:0.51455 2:0.508572 3:0.670008275765259 4:0.419 5:0.638852617987189 6:0.253675 7:0.65105422366627 8:0.339389 9:0.38061 10:0.365161 11:0.322874 12:0.5113 13:0.911407981784627 14:0.754873910439816 15:0.707865168539326 16:0.662921348314607 17:0.763222500696042 18:0.834896332328156 19:0.853932584269663 20:1.31166622537 21:0.1667 22:0 23:0.1111 30:0.499450 #T0882:RBO_Aleph_TS5
0.38924 1:0.52698 2:0.322835 3:0.696087550711955 4:0.217 5:0.525586151371405 6:0.155769 7:0.549928875196327 8:0.38042 9:0.396664 10:0.328204 11:0.402196 12:0.3779 13:0.890015850072041 14:0.673098675893273 15:0.865168539325843 16:0.617977528089888 17:0.683761893973562 18:0.809618762788178 19:0.932584269662921 20:1.41031851059 21:0.5 22:0.6667 23:0.0556 30:0.437081 #T0882:RaptorX-Contact_TS1
0.4019 1:0.54023 2:0.326514 3:0.68502903421503 4:0.224 5:0.524933746413286 6:0.162789 7:0.544574164552374 8:0.407484 9:0.4131 10:0.384164 11:0.401362 12:0.3734 13:0.884172371568483 14:0.674762126555326 15:0.820224719101124 16:0.674157303370786 17:0.683306516867156 18:0.814502992448967 19:0.910112359550562 20:1.36951525019 21:0.6111 22:0.6667 23:0.0556 30:0.437485 #T0882:RaptorX-Contact_TS2
0.37342 1:0.47477 2:0.311367 3:0.67534159465204 4:0.206 5:0.51850440603051 6:0.156897 7:0.536063479435268 8:0.366455 9:0.423724 10:0.383839 11:0.371742 12:0.3634 13:0.871348000367471 14:0.665712954953756 15:0.842696629213483 16:0.584269662921348 17:0.674575902118533 18:0.807202850160569 19:0.921348314606742 20:1.35745712473 21:0.6667 22:0.7222 23:0.0556 30:0.424492 #T0882:RaptorX-Contact_TS3
0.37975 1:0.49093 2:0.310179 3:0.678357162314786 4:0.214 5:0.505446200595129 6:0.141686 7:0.521237853604653 8:0.315496 9:0.354459 10:0.301131 11:0.314964 12:0.3591 13:0.88280598604775 14:0.676558653270344 15:0.808988764044944 16:0.629213483146067 17:0.685363196254623 18:0.808722089801862 19:0.904494382022472 20:1.34647659816 21:0.5 22:0.8889 23:0.0556 30:0.421489 #T0882:RaptorX-Contact_TS4
0.37025 1:0.49134 2:0.31715 3:0.683605153852431 4:0.190 5:0.51875178615939 6:0.132399 7:0.539981806037384 8:0.259675 9:0.319243 10:0.239678 11:0.261246 12:0.3717 13:0.876700394100471 14:0.676558653270344 15:0.820224719101124 16:0.640449438202247 17:0.68556768015163 18:0.810565391270371 19:0.910112359550562 20:1.36048209925 21:0.5556 22:0.7222 23:0 30:0.411513 #T0882:RaptorX-Contact_TS5
0.75633 1:0.75984 2:0.605156 3:0.706702027480987 4:0.480 5:0.697980202256852 6:0.387056 7:0.740158493760679 8:0.571628 9:0.655825 10:0.594454 11:0.595378 12:0.5951 13:0.932603470270358 14:0.753809302016102 15:0.820224719101124 16:0.730337078651685 17:0.76047236604471 18:0.843903800108264 19:0.910112359550562 20:1.45748909582 21:0.3889 22:0.3889 23:0.1111 30:0.600114 #T0882:RaptorX_TS1
0.79114 1:0.77257 2:0.651327 3:0.692933344085148 4:0.548 5:0.683989320673964 6:0.325011 7:0.731143001001053 8:0.607832 9:0.717627 10:0.618824 11:0.638866 12:0.6465 13:0.930816586873629 14:0.745691662785282 15:0.865168539325843 16:0.741573033707865 17:0.753546674226415 18:0.837255307101502 19:0.932584269662921 20:1.43340048308 21:0.4444 22:0.8889 23:0.2222 30:0.647338 #T0882:Seok-server_TS1
0.79747 1:0.79334 2:0.650067 3:0.694106007845053 4:0.548 5:0.697627541325707 6:0.335538 7:0.752182184625209 8:0.613396 9:0.742762 10:0.636753 11:0.644012 12:0.6462 13:0.92912843209878 14:0.750815090824406 15:0.865168539325843 16:0.730337078651685 17:0.75902922745771 18:0.837703766575854 19:0.932584269662921 20:1.44274309741 21:0.4444 22:0.8889 23:0.2222 30:0.647675 #T0882:Seok-server_TS2
0.81013 1:0.79875 2:0.649003 3:0.694122499927368 4:0.546 5:0.697517328828002 6:0.34385 7:0.752938047601788 8:0.563814 9:0.669319 10:0.575283 11:0.584142 12:0.6449 13:0.930474699773122 14:0.748353183844567 15:0.842696629213483 16:0.764044943820225 17:0.756804420826456 18:0.838629484812593 19:0.921348314606742 20:1.45230122537 21:0.4444 22:0.8333 23:0.2222 30:0.641859 #T0882:Seok-server_TS3
0.79114 1:0.76009 2:0.649956 3:0.693826888940304 4:0.548 5:0.698601842435777 6:0.345367 7:0.757083790452027 8:0.580316 9:0.681444 10:0.592748 11:0.606642 12:0.6464 13:0.931066257487502 14:0.753343535830727 15:0.865168539325843 16:0.685393258426966 17:0.762142627896878 18:0.838185478734158 19:0.932584269662921 20:1.43429947815 21:0.4444 22:0.8889 23:0.2222 30:0.641803 #T0882:Seok-server_TS4
0.79114 1:0.77110 2:0.649863 3:0.699118642026601 4:0.547 5:0.693929642536254 6:0.3335 7:0.7463636661834 8:0.591655 9:0.718477 10:0.611306 11:0.609198 12:0.6464 13:0.933830775188299 14:0.751214318983299 15:0.853932584269663 16:0.719101123595506 17:0.758881294641708 18:0.837638670504679 19:0.926966292134832 20:1.4484196536 21:0.5 22:0.8889 23:0.2222 30:0.646967 #T0882:Seok-server_TS5
0.75633 1:0.75984 2:0.605156 3:0.706702027480987 4:0.480 5:0.697980202256852 6:0.387056 7:0.740158493760679 8:0.571628 9:0.655825 10:0.594454 11:0.595378 12:0.5951 13:0.932603470270358 14:0.753809302016102 15:0.820224719101124 16:0.730337078651685 17:0.76047236604471 18:0.843903800108264 19:0.910112359550562 20:1.45748909582 21:0.3889 22:0.3889 23:0.1111 30:0.600114 #T0882:ToyPred_email_TS1
0.46835 1:0.60735 2:0.387785 3:0.684031742656013 4:0.281 5:0.586755253750954 6:0.157173 7:0.634118940351059 8:0.328501 9:0.37369 10:0.346791 11:0.219908 12:0.4105 13:0.922209753550567 14:0.68234746157429 15:0.831460674157303 16:0.606741573033708 17:0.691449571787629 18:0.762492008432767 19:0.915730337078652 20:1.40697155717 21:0.3333 22:0.4444 23:0 30:0.460205 #T0882:YASARA_TS1
0.72785 1:0.72352 2:0.570746 3:0.690764827029219 4:0.455 5:0.691745212497706 6:0.345617 7:0.739869093184211 8:0.559082 9:0.640183 10:0.553771 11:0.50678 12:0.5645 13:0.937452568979211 14:0.763923082041387 15:0.887640449438202 16:0.707865168539326 17:0.767804486037862 18:0.837596889755017 19:0.943820224719101 20:1.4119964134 21:0.2222 22:0 23:0.1111 30:0.563436 #T0882:YASARA_TS2
0.76266 1:0.73493 2:0.636691 3:0.694266613879219 4:0.532 5:0.674470743041533 6:0.354569 7:0.705541418733496 8:0.573902 9:0.702221 10:0.66255 11:0.647239 12:0.6357 13:0.925099280990496 14:0.749218178188835 15:0.865168539325843 16:0.775280898876405 17:0.755299317759717 18:0.84181087167959 19:0.932584269662921 20:1.43892119353 21:0.5 22:0.8889 23:0.2222 30:0.638039 #T0882:ZHOU-SPARKS-X_TS1
